Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
112,33.529,0.638,1.03,33558,0.115575
113,23.556,0.636,1.39,33858,0.081668
114,24.18,0.633,1.14,34158,0.082575
115,36.977,0.631,0.9,34458,0.125288
116,25.027,0.628,1.38,34757,0.086812
117,25.056,0.626,1.32,35057,0.089295
118,12.057,0.623,1.38,35356,0.065576
119,31.114,0.621,1.04,35655,0.110958
120,28.127,0.618,1.14,35954,0.100313
121,17.461,0.616,1.49,36254,0.0664
122,29.907,0.613,1.17,36553,0.10095
123,26.437,0.611,1.27,36852,0.09617
124,38.546,0.608,0.97,37152,0.132195
125,25.481,0.606,1.46,37451,0.086082
126,31.043,0.603,1.25,37750,0.104793
127,37.27,0.601,1.01,38049,0.125863
128,25.272,0.599,1.26,38348,0.090911
129,37.094,0.596,0.81,38647,0.126374
130,39.126,0.594,0.89,38947,0.135499
131,26.803,0.592,1.34,39246,0.090933
132,18.558,0.589,1.46,39545,0.067966
133,29.162,0.587,1.21,39844,0.102407
134,23.401,0.584,1.33,40143,0.081741
135,38.16,0.582,0.96,40442,0.127505
136,29.592,0.58,1.3,40742,0.101374
137,21.706,0.577,1.55,41041,0.077427
138,25.052,0.575,1.36,41340,0.090338
139,18.13,0.573,1.54,41639,0.067062
140,18.681,0.571,1.55,41938,0.070564
141,33.42,0.568,1.31,42238,0.114083
142,37.699,0.566,0.98,42537,0.126447
143,33.081,0.564,1.03,42837,0.121124
144,22.142,0.561,1.5,43136,0.081441
145,26.278,0.559,1.33,43435,0.0888
146,36.142,0.557,1.18,43735,0.127146
147,19.414,0.555,1.75,44035,0.069646
148,35.414,0.553,1.0,44335,0.122218
149,33.722,0.55,1.28,44634,0.115831
150,29.979,0.548,1.47,44933,0.101233
151,31.78,0.546,1.36,45232,0.111754
152,40.265,0.544,1.07,45532,0.135608
153,35.744,0.542,1.2,45831,0.128564
154,35.346,0.539,1.22,46130,0.118794
155,28.182,0.537,1.51,46430,0.102728
156,16.285,0.535,1.76,46729,0.064158
157,14.653,0.533,1.62,47028,0.072962
158,35.742,0.531,1.24,47327,0.120403
159,19.096,0.529,1.61,47626,0.071301
160,19.216,0.527,1.77,47926,0.069432
161,21.885,0.525,1.75,48225,0.079727
162,13.926,0.522,1.59,48524,0.066373
163,28.641,0.52,1.43,48824,0.096884
164,16.145,0.518,1.74,49123,0.070734
165,20.283,0.516,1.59,49422,0.074644
166,19.939,0.514,1.78,49721,0.073439
167,39.623,0.512,1.27,50020,0.136946
168,32.573,0.51,1.4,50319,0.110434
169,28.704,0.508,1.38,50618,0.103977
170,22.514,0.506,1.86,50917,0.076923
171,27.436,0.504,1.68,51216,0.091828
172,26.44,0.502,1.78,51515,0.089347
173,15.075,0.5,1.81,51814,0.06338
174,26.387,0.498,1.6,52113,0.100926
175,21.325,0.496,1.76,52412,0.077402
176,36.143,0.494,1.36,52711,0.120552
177,38.179,0.492,1.37,53010,0.128653
178,40.463,0.49,1.23,53309,0.137788
179,27.175,0.488,1.78,53608,0.095142
180,35.896,0.486,1.31,53907,0.127426
181,31.471,0.484,1.49,54206,0.109898
182,31.638,0.482,1.43,54505,0.107508
183,16.197,0.48,1.87,54804,0.065265
184,14.931,0.478,1.88,55103,0.064352
185,39.876,0.476,1.41,55402,0.135556
186,21.803,0.475,1.83,55702,0.075999
187,20.813,0.473,1.74,56001,0.076242
188,34.471,0.471,1.46,56300,0.115573
189,25.234,0.469,1.8,56599,0.090404
190,29.578,0.467,1.53,56898,0.109219
191,40.472,0.465,1.45,57197,0.135845
192,21.059,0.463,1.92,57496,0.074244
193,36.118,0.461,1.66,57795,0.121654
194,41.053,0.46,1.29,58094,0.139241
195,29.604,0.458,1.71,58394,0.10521
196,36.146,0.456,1.47,58693,0.12539
197,32.932,0.454,1.48,58992,0.118662
198,30.5,0.452,1.76,59291,0.105212
199,36.017,0.45,1.52,59590,0.120613
200,35.142,0.449,1.46,59889,0.121926
201,18.909,0.447,1.86,60188,0.075991
202,31.698,0.445,1.64,60487,0.10919
203,38.269,0.443,1.44,60786,0.127947
204,41.185,0.441,1.45,61085,0.139627
205,33.724,0.44,1.53,61384,0.118817
206,22.021,0.438,1.98,61683,0.075968
207,26.774,0.436,1.77,61982,0.090604
208,18.777,0.434,2.11,62281,0.069022
209,43.246,0.433,1.66,62580,0.145068
210,18.936,0.431,3.18,62879,0.070276
211,27.821,0.429,2.8,63178,0.093322
212,38.918,0.428,2.06,63477,0.131097
213,23.756,0.426,2.38,63775,0.082929
214,23.166,0.424,2.54,64074,0.085778
215,39.241,0.422,2.17,64373,0.13591
216,38.442,0.421,1.83,64673,0.13258
217,32.967,0.419,1.65,64972,0.113587
218,27.73,0.417,2.28,65271,0.094095
219,41.603,0.416,2.01,65570,0.139986
220,29.399,0.414,2.05,65869,0.099019
221,33.889,0.412,1.68,66168,0.113529
222,21.57,0.411,2.4,66467,0.079327
223,29.947,0.409,1.94,66766,0.100993
224,42.703,0.407,1.5,67065,0.14333
225,39.446,0.406,1.78,67364,0.131748
226,17.33,0.404,2.19,67663,0.065466
227,18.204,0.403,2.2,67962,0.07713
228,29.27,0.401,2.0,68261,0.099775
229,25.553,0.399,2.26,68560,0.087667
230,32.2,0.398,2.15,68859,0.108058
231,22.602,0.396,2.25,69158,0.081045
232,35.548,0.395,1.99,69457,0.123757
233,34.753,0.393,1.88,69756,0.11712
234,36.395,0.391,1.76,70055,0.12172
235,40.785,0.39,1.51,70354,0.136673
236,26.341,0.388,1.89,70653,0.094968
237,23.299,0.387,2.31,70952,0.080523
238,24.645,0.385,1.92,71251,0.083531
239,30.949,0.384,1.98,71551,0.104963
240,36.839,0.382,1.69,71850,0.124926
241,29.529,0.381,2.14,72149,0.103074
242,25.733,0.379,2.17,72448,0.091553
243,34.309,0.378,1.75,72747,0.119729
244,24.398,0.376,2.23,73046,0.083298
245,26.669,0.375,1.99,73345,0.09596
246,40.163,0.373,1.65,73644,0.135829
247,38.751,0.372,1.6,73943,0.130386
248,35.751,0.37,1.84,74242,0.124316
249,36.81,0.369,1.86,74541,0.125752
250,38.952,0.367,1.64,74840,0.138509
251,31.919,0.366,2.02,75139,0.106683
252,22.425,0.364,2.19,75438,0.080459
253,22.693,0.363,2.06,75737,0.083249
254,41.894,0.361,1.67,76036,0.140366
255,38.024,0.36,1.98,76335,0.127728
256,37.389,0.358,1.95,76634,0.128265
257,42.855,0.357,1.8,76933,0.144154
258,40.824,0.356,1.72,77232,0.136963
259,38.874,0.354,1.69,77531,0.132694
260,31.106,0.353,2.17,77830,0.106106
261,22.712,0.351,2.27,78129,0.080926
262,34.627,0.35,1.86,78428,0.1227
263,33.741,0.349,2.15,78727,0.112744
264,34.783,0.347,2.05,79026,0.117312
265,23.314,0.346,2.37,79325,0.080354
266,29.566,0.344,2.11,79624,0.099634
267,25.613,0.343,2.41,79923,0.093378
268,22.183,0.342,2.31,80222,0.075115
269,33.601,0.34,2.33,80521,0.114289
270,20.127,0.339,2.55,80820,0.076197
271,42.63,0.338,2.0,81119,0.144171
272,22.221,0.336,2.24,81418,0.075948
273,43.644,0.335,1.9,81717,0.146202
274,24.026,0.333,2.37,82016,0.082179
275,40.123,0.332,2.15,82315,0.134659
276,33.395,0.331,2.09,82614,0.116062
277,41.541,0.329,1.8,82913,0.138853
278,32.381,0.328,2.52,83212,0.111964
279,21.463,0.327,2.35,83511,0.075628
280,41.855,0.326,1.86,83810,0.140282
281,34.161,0.324,2.33,84109,0.115163
282,36.441,0.323,2.06,84408,0.124633
283,22.684,0.322,2.3,84707,0.077359
284,41.75,0.32,1.83,85006,0.140206
285,22.621,0.319,2.37,85305,0.077515
286,20.371,0.318,2.39,85604,0.071682
287,44.087,0.317,2.0,85903,0.148392
288,41.209,0.315,1.84,86202,0.137975
289,30.535,0.314,2.59,86501,0.1022
290,28.855,0.313,2.43,86800,0.099612
291,35.473,0.312,2.27,87099,0.120331
292,32.638,0.31,2.29,87398,0.111055
293,24.395,0.309,2.44,87697,0.083959
294,41.666,0.308,1.91,87996,0.139933
295,26.031,0.307,2.27,88295,0.087009
296,22.774,0.305,2.44,88594,0.080326
297,24.77,0.304,3.18,88893,0.083332
298,35.868,0.303,2.13,89192,0.123669
299,26.121,0.302,2.52,89491,0.089487
300,29.395,0.3,2.36,89790,0.098498
301,29.519,0.299,2.49,90089,0.101062
302,40.097,0.298,2.0,90388,0.134554
303,30.213,0.297,2.59,90687,0.103988
304,41.749,0.296,2.08,90986,0.139773
305,31.59,0.295,2.35,91285,0.109908
306,37.813,0.293,2.25,91584,0.126445
307,42.415,0.292,2.16,91883,0.141774
308,36.817,0.291,2.35,92182,0.122799
309,31.083,0.29,2.31,92481,0.109599
310,35.146,0.289,2.44,92780,0.119067
311,35.408,0.288,2.31,93079,0.118434
312,40.968,0.286,2.08,93378,0.141413
313,23.147,0.285,2.77,93677,0.078882
314,28.46,0.284,2.44,93976,0.096388
315,28.655,0.283,2.49,94275,0.096657
316,45.754,0.282,2.12,94574,0.153121
317,29.828,0.281,2.96,94873,0.099504
318,40.388,0.28,2.78,95172,0.136085
319,28.362,0.278,2.99,95471,0.103829
320,38.107,0.277,2.55,95770,0.129605
321,26.22,0.276,2.67,96069,0.097168
322,41.464,0.275,2.29,96368,0.138776
323,43.385,0.274,2.32,96667,0.144909
324,36.551,0.273,2.19,96966,0.125143
325,31.54,0.272,2.5,97265,0.109945
326,37.722,0.271,2.08,97564,0.127252
327,32.569,0.27,2.49,97863,0.112196
328,39.983,0.269,2.32,98162,0.134408
329,38.576,0.267,2.53,98461,0.129147
330,29.805,0.266,2.74,98760,0.100952
331,27.198,0.265,2.56,99059,0.09643
332,27.017,0.264,2.73,99358,0.090588
333,22.954,0.263,2.88,99657,0.079015
334,34.746,0.262,2.46,99956,0.116738
335,27.531,0.261,2.94,100255,0.094336
336,41.437,0.26,2.34,100554,0.138987
337,41.301,0.259,2.46,100853,0.138645
338,41.941,0.258,2.41,101152,0.139856
339,26.205,0.257,2.76,101451,0.089612
340,29.824,0.256,2.7,101750,0.104192
341,39.708,0.255,2.52,102049,0.132423
342,34.754,0.254,2.63,102348,0.116165
343,36.695,0.253,2.56,102647,0.122727
344,25.022,0.252,3.06,102946,0.088697
345,31.136,0.251,2.75,103245,0.10668
346,30.157,0.25,2.7,103544,0.101523
347,27.009,0.249,2.95,103843,0.091456
348,26.46,0.248,2.81,104142,0.097777
349,42.541,0.247,2.48,104441,0.141855
350,30.243,0.246,3.02,104740,0.101429
351,31.621,0.245,2.72,105039,0.105476
352,26.457,0.244,2.82,105338,0.089022
353,26.721,0.243,2.83,105637,0.09117
354,45.888,0.242,2.56,105936,0.153558
355,35.324,0.241,2.53,106235,0.119458
356,41.923,0.24,2.43,106534,0.142367
357,30.844,0.239,2.77,106833,0.105866
358,42.728,0.238,2.6,107132,0.143151
359,41.525,0.237,2.37,107431,0.138475
360,45.186,0.236,2.48,107730,0.151009
361,30.357,0.235,2.94,108029,0.101935
362,31.311,0.234,2.86,108328,0.108006
363,37.99,0.233,2.49,108627,0.127023
364,42.821,0.232,2.49,108926,0.144527
365,38.624,0.232,2.65,109225,0.129342
366,21.044,0.231,3.01,109524,0.075719
367,23.313,0.23,3.08,109823,0.079749
368,25.572,0.229,3.04,110122,0.090892
369,44.878,0.228,2.38,110421,0.149651
370,43.372,0.227,2.69,110720,0.144629
371,38.174,0.226,2.57,111019,0.13024
372,34.744,0.225,2.55,111318,0.116357
373,36.23,0.224,2.8,111617,0.121165
374,22.997,0.223,3.17,111916,0.085191
375,28.395,0.222,2.93,112215,0.094734
376,35.452,0.222,2.62,112514,0.118567
377,29.507,0.221,3.03,112813,0.09881
378,27.476,0.22,2.96,113112,0.100578
379,33.438,0.219,2.84,113411,0.111529
380,38.4,0.218,2.49,113710,0.128577
381,24.659,0.217,3.25,114009,0.085153
382,41.163,0.216,2.55,114308,0.138714
383,36.191,0.215,2.83,114607,0.120943
384,36.876,0.215,2.9,114906,0.122987
385,43.551,0.214,2.5,115205,0.145889
386,34.312,0.213,2.7,115504,0.120725
387,42.821,0.212,2.67,115803,0.144465
388,33.985,0.211,3.14,116102,0.113351
389,41.661,0.21,2.71,116401,0.139381
390,27.22,0.209,3.89,116700,0.092896
391,42.401,0.209,2.87,116999,0.142197
392,44.536,0.208,2.66,117298,0.148851
393,31.356,0.207,3.06,117597,0.104587
394,26.58,0.206,3.6,117896,0.090176
395,34.022,0.205,2.67,118195,0.114857
396,39.339,0.205,2.58,118494,0.131191
397,40.044,0.204,2.72,118793,0.135279
398,26.561,0.203,3.19,119092,0.089212
399,29.053,0.202,3.22,119391,0.101722
400,45.242,0.201,2.87,119690,0.150981
401,24.646,0.2,3.43,119989,0.084079
402,33.603,0.2,3.27,120288,0.116096
403,35.639,0.199,2.88,120587,0.121698
404,34.735,0.198,2.72,120886,0.116196
405,30.306,0.197,3.43,121185,0.104809
406,24.151,0.196,3.69,121484,0.081138
407,34.155,0.196,3.09,121783,0.118857
408,36.152,0.195,3.06,122082,0.121238
409,44.438,0.194,3.34,122381,0.152544
410,43.216,0.193,2.71,122680,0.145626
411,31.758,0.193,3.31,122979,0.108752
412,43.248,0.192,2.66,123278,0.14421
413,26.284,0.191,3.37,123577,0.088851
414,33.446,0.19,2.97,123876,0.11259
415,30.121,0.19,2.99,124174,0.100822
416,32.444,0.189,2.95,124473,0.108566
417,27.335,0.188,3.08,124772,0.091792
418,43.448,0.187,2.71,125071,0.146356
419,43.474,0.186,2.89,125370,0.144964
420,37.391,0.186,3.03,125669,0.124887
421,29.377,0.185,3.24,125968,0.098343
422,35.7,0.184,3.0,126267,0.119061
423,39.721,0.184,2.98,126566,0.135923
424,25.982,0.183,3.3,126865,0.087558
425,42.982,0.182,2.92,127164,0.144323
426,39.828,0.181,2.88,127463,0.134855
427,24.301,0.181,3.25,127762,0.08249
428,26.361,0.18,3.25,128061,0.088821
429,40.976,0.179,2.96,128360,0.136984
430,25.322,0.178,2.94,128659,0.085725
431,45.62,0.178,2.71,128958,0.152118
432,41.316,0.177,2.89,129257,0.137769
433,30.218,0.176,3.19,129556,0.101752
434,21.174,0.176,3.64,129855,0.076014
435,41.911,0.175,3.53,130154,0.13977
436,40.629,0.174,3.25,130453,0.135821
437,27.487,0.174,3.94,130752,0.091998
438,40.544,0.173,3.62,131051,0.135208
439,44.972,0.172,3.41,131350,0.150969
440,42.127,0.171,3.26,131649,0.141037
441,27.777,0.171,3.9,131948,0.092868
442,36.967,0.17,4.31,132247,0.123963
443,21.724,0.169,4.35,132546,0.074883
444,22.734,0.169,4.83,132845,0.077521
445,43.466,0.168,3.54,133144,0.144942
446,41.953,0.167,3.21,133443,0.14135
447,40.872,0.167,3.98,133742,0.138015
448,40.63,0.166,4.53,134041,0.135915
449,25.822,0.165,4.22,134340,0.088875
450,43.107,0.165,3.27,134639,0.143745
451,40.822,0.164,3.66,134938,0.137597
452,39.457,0.163,3.97,135237,0.134268
453,32.915,0.163,4.28,135536,0.111459
454,29.033,0.162,4.81,135835,0.097259
455,34.697,0.161,4.31,136134,0.116083
456,42.074,0.161,4.18,136433,0.140306
457,32.83,0.16,4.67,136732,0.109705
458,30.45,0.16,3.82,137031,0.101914
459,29.855,0.159,3.6,137330,0.100535
460,31.665,0.158,3.54,137629,0.105963
461,23.559,0.158,3.63,137928,0.083018
462,29.374,0.157,3.65,138227,0.100295
463,44.85,0.156,2.42,138526,0.149888
464,41.223,0.156,2.35,138825,0.138609
465,42.532,0.155,2.23,139124,0.143979
466,28.872,0.154,2.6,139423,0.097186
467,44.009,0.154,2.31,139722,0.147418
468,44.037,0.153,3.83,140021,0.146844
469,24.495,0.153,4.35,140320,0.083531
470,28.472,0.152,3.64,140619,0.098378
471,27.822,0.151,4.08,140918,0.096933
472,43.108,0.151,3.66,141217,0.143746
473,42.832,0.15,3.68,141516,0.142841
474,21.487,0.15,4.12,141815,0.074466
475,34.398,0.149,3.43,142114,0.114835
476,33.083,0.148,3.33,142413,0.111017
477,39.24,0.148,3.26,142712,0.130868
478,40.331,0.147,3.14,143011,0.134836
479,39.469,0.147,3.48,143310,0.131955
480,43.252,0.146,3.42,143609,0.144556
481,36.905,0.145,3.4,143908,0.12656
482,43.209,0.145,2.55,144207,0.147056
483,30.582,0.144,2.18,144506,0.102406
484,25.219,0.144,2.41,144805,0.090008
485,27.853,0.143,2.63,145104,0.093417
486,44.589,0.143,2.32,145403,0.14948
487,36.296,0.142,2.3,145702,0.12105
488,27.996,0.141,2.53,146001,0.093709
489,37.843,0.141,2.54,146300,0.126733
490,45.333,0.14,2.13,146599,0.151503
491,37.963,0.14,2.41,146898,0.129862
492,41.539,0.139,2.47,147197,0.138527
493,34.735,0.139,2.47,147496,0.119672
494,24.221,0.138,2.65,147795,0.082219
495,37.364,0.138,2.39,148094,0.125471
496,35.177,0.137,2.27,148393,0.122251
497,44.179,0.136,2.39,148692,0.147647
498,43.696,0.136,2.18,148991,0.146527
499,37.837,0.135,2.41,149290,0.126178
500,33.045,0.135,2.43,149589,0.111507
501,31.017,0.134,2.67,149888,0.103642
502,25.658,0.134,2.51,150187,0.086073
503,43.402,0.133,2.43,150486,0.144744
504,28.129,0.133,2.43,150785,0.095901
505,36.944,0.132,2.43,151084,0.125313
506,38.893,0.132,2.3,151383,0.130581
507,44.139,0.131,2.39,151682,0.147186
508,39.753,0.131,2.29,151981,0.132898
509,35.978,0.13,2.41,152280,0.120331
510,33.985,0.129,2.56,152579,0.114662
511,31.227,0.129,2.69,152878,0.104167
512,28.092,0.128,2.48,153177,0.094078
513,24.685,0.128,2.78,153476,0.088144
514,43.943,0.127,2.19,153775,0.146861
515,43.876,0.127,2.29,154074,0.14664
516,20.465,0.126,2.73,154373,0.071255
517,45.005,0.126,2.31,154672,0.150844
518,20.869,0.125,2.65,154971,0.076482
519,30.517,0.125,2.65,155270,0.101992
520,37.068,0.124,2.53,155569,0.124294
521,32.263,0.124,2.69,155868,0.108284
522,36.83,0.123,2.45,156167,0.123012
523,28.692,0.123,2.68,156466,0.097969
524,30.898,0.122,2.48,156765,0.103745
525,44.704,0.122,2.4,157064,0.149409
526,37.258,0.121,2.51,157363,0.124261
527,24.977,0.121,2.71,157662,0.085424
528,29.365,0.12,2.6,157961,0.09841
529,40.218,0.12,2.44,158260,0.134129
530,25.767,0.12,2.76,158559,0.086429
531,39.431,0.119,2.68,158858,0.131841
532,24.104,0.119,2.63,159157,0.081175
533,43.323,0.118,2.58,159456,0.145705
534,26.866,0.118,2.64,159755,0.090134
535,33.141,0.117,2.66,160054,0.110706
536,27.252,0.117,2.6,160353,0.091176
537,30.415,0.116,2.78,160652,0.101501
538,26.184,0.116,2.63,160951,0.089327
539,45.385,0.115,2.58,161250,0.151894
540,27.311,0.115,2.63,161549,0.091664
541,44.278,0.114,2.62,161848,0.147642
542,40.431,0.114,2.43,162147,0.135161
543,27.24,0.113,2.85,162446,0.093195
544,36.04,0.113,2.51,162745,0.120198
545,26.609,0.113,2.82,163044,0.089582
546,38.722,0.112,2.55,163343,0.129478
547,35.606,0.112,2.88,163642,0.119081
548,34.33,0.111,2.84,163941,0.116035
549,30.407,0.111,2.73,164240,0.101562
550,26.945,0.11,2.77,164539,0.091331
551,28.097,0.11,2.76,164838,0.094149
552,31.716,0.109,2.77,165137,0.106125
553,39.307,0.109,2.61,165436,0.13142
554,32.192,0.109,2.75,165735,0.113715
555,31.129,0.108,2.61,166034,0.103939
556,41.149,0.108,2.68,166333,0.137229
557,40.901,0.107,2.53,166632,0.136733
558,29.525,0.107,2.82,166931,0.098569
559,26.189,0.106,2.77,167230,0.087861
560,36.121,0.106,2.83,167529,0.120807
561,41.694,0.106,2.71,167828,0.13938
562,26.893,0.105,2.8,168127,0.090261
563,35.495,0.105,2.73,168426,0.120452
564,44.414,0.104,2.47,168725,0.148437
565,43.507,0.104,2.76,169024,0.145257
566,30.335,0.103,2.71,169323,0.10119
567,41.593,0.103,2.8,169622,0.139028
568,22.508,0.103,2.81,169921,0.079127
569,31.041,0.102,2.84,170220,0.105109
570,40.628,0.102,2.59,170519,0.135488
571,36.796,0.101,2.89,170818,0.123991
572,43.497,0.101,3.82,171117,0.145889
573,36.79,0.101,6.71,171416,0.1243
574,37.885,0.1,6.28,171715,0.127014
575,40.581,0.1,6.46,172014,0.135336
576,38.643,0.099,6.15,172313,0.13046
577,43.959,0.099,6.37,172612,0.148264
578,31.28,0.099,6.85,172911,0.105009
579,35.961,0.098,6.65,173210,0.120271
580,23.709,0.098,7.1,173509,0.080969
581,24.282,0.097,6.87,173808,0.082138
582,40.921,0.097,6.25,174107,0.137262
583,27.944,0.097,6.96,174406,0.097702
584,22.503,0.096,7.14,174705,0.077972
585,27.788,0.096,7.08,175004,0.092861
586,30.514,0.095,6.64,175303,0.102146
587,31.146,0.095,6.71,175602,0.106367
588,34.018,0.095,6.66,175901,0.114915
589,33.463,0.094,6.54,176200,0.112569
590,20.994,0.094,7.3,176499,0.074829
591,29.51,0.094,6.96,176798,0.098445
592,30.859,0.093,6.9,177097,0.103451
593,43.985,0.093,6.35,177396,0.146839
594,27.633,0.092,6.82,177695,0.092863
595,29.922,0.092,6.89,177994,0.100491
596,40.728,0.092,6.29,178293,0.135814
597,39.138,0.091,6.68,178592,0.130863
598,45.416,0.091,6.24,178891,0.151786
599,44.531,0.091,6.48,179190,0.148832
600,45.325,0.09,6.17,179489,0.151131
601,40.183,0.09,6.73,179788,0.134023
602,45.538,0.09,6.54,180087,0.151857
603,38.022,0.089,6.68,180386,0.126957
604,38.322,0.089,6.82,180685,0.127812
605,36.995,0.088,6.82,180984,0.126667
606,38.631,0.088,6.73,181283,0.129842
607,31.849,0.088,7.05,181582,0.10641
608,43.579,0.087,6.56,181880,0.145313
609,43.801,0.087,6.3,182179,0.146047
610,43.805,0.087,6.23,182478,0.146635
611,24.498,0.086,7.64,182777,0.084683
612,28.485,0.086,7.41,183076,0.095314
613,26.51,0.086,7.26,183375,0.088541
614,37.824,0.085,6.63,183674,0.126565
615,27.635,0.085,7.06,183973,0.093722
616,28.166,0.085,7.08,184272,0.094353
617,39.816,0.084,6.87,184571,0.132791
618,30.72,0.084,7.09,184870,0.102888
619,43.014,0.084,6.43,185169,0.143432
620,36.674,0.083,6.85,185468,0.122661
621,45.453,0.083,6.36,185767,0.151896
622,33.15,0.083,6.98,186066,0.110907
623,42.688,0.082,6.6,186365,0.142485
624,30.028,0.082,7.38,186664,0.100227
625,39.2,0.082,6.56,186963,0.133801
626,44.583,0.081,6.6,187262,0.148999
627,26.703,0.081,7.34,187561,0.089544
628,44.667,0.081,6.49,187860,0.14894
629,28.183,0.08,7.47,188159,0.094031
630,44.264,0.08,6.4,188458,0.147597
631,28.549,0.08,7.38,188757,0.095759
632,32.361,0.079,7.19,189056,0.107957
633,32.788,0.079,7.32,189355,0.109378
