Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
93,33.839,0.689,0.62,27869,0.114216
94,36.893,0.686,0.42,28169,0.124449
95,27.188,0.683,0.57,28468,0.096339
96,34.489,0.681,0.48,28768,0.124426
97,26.799,0.678,0.67,29067,0.092768
98,30.55,0.675,0.56,29367,0.103632
99,34.853,0.672,0.44,29667,0.119066
100,35.28,0.67,0.51,29967,0.120531
101,36.308,0.667,0.49,30266,0.124548
102,33.97,0.664,0.5,30565,0.118469
103,13.039,0.662,1.01,30864,0.056313
104,24.007,0.659,0.71,31163,0.091081
105,33.796,0.656,0.7,31462,0.11502
106,35.581,0.654,0.62,31762,0.119051
107,21.124,0.651,0.9,32061,0.077697
108,27.783,0.649,0.71,32360,0.099049
109,31.043,0.646,0.65,32659,0.10497
110,27.111,0.643,0.82,32959,0.09362
111,33.934,0.641,0.68,33259,0.114192
112,11.42,0.638,0.98,33558,0.059521
113,21.773,0.636,0.83,33858,0.077446
114,23.409,0.633,0.76,34158,0.082687
115,35.668,0.631,0.5,34458,0.120133
116,30.447,0.628,0.61,34758,0.111273
117,38.362,0.626,0.6,35057,0.132499
118,37.241,0.623,0.57,35356,0.127785
119,19.413,0.621,1.05,35655,0.073311
120,30.914,0.618,0.69,35955,0.10429
121,23.704,0.616,0.87,36254,0.088201
122,29.903,0.613,0.75,36553,0.100756
123,21.094,0.611,0.83,36852,0.076082
124,31.825,0.608,0.7,37152,0.107586
125,25.0,0.606,0.82,37451,0.088795
126,25.957,0.603,0.87,37750,0.087598
127,27.865,0.601,0.84,38049,0.097717
128,23.81,0.599,0.87,38349,0.094577
129,29.316,0.596,0.81,38648,0.1029
130,34.398,0.594,0.84,38948,0.117004
131,28.585,0.592,0.82,39247,0.096351
132,23.744,0.589,1.0,39547,0.080709
133,23.215,0.587,0.88,39846,0.081767
134,19.694,0.584,0.98,40145,0.077282
135,36.362,0.582,0.76,40444,0.122785
136,39.557,0.58,0.67,40743,0.137262
137,19.677,0.577,0.95,41042,0.071056
138,31.967,0.575,0.76,41341,0.117227
139,35.883,0.573,0.82,41640,0.120806
140,23.397,0.571,1.04,41940,0.08593
141,14.082,0.568,1.17,42239,0.065405
142,27.246,0.566,0.97,42538,0.091263
143,28.514,0.564,0.95,42837,0.096436
144,16.265,0.561,1.11,43135,0.069756
145,27.674,0.559,0.97,43435,0.095394
146,31.253,0.557,0.87,43734,0.107998
147,29.629,0.555,0.75,44033,0.115654
148,41.343,0.553,0.82,44333,0.139151
149,30.636,0.55,0.85,44632,0.10388
150,35.764,0.548,0.74,44931,0.124732
151,31.328,0.546,0.94,45230,0.104491
152,27.193,0.544,0.97,45530,0.091974
153,27.722,0.542,1.03,45830,0.093663
154,30.777,0.539,0.89,46129,0.105037
155,19.781,0.537,1.12,46428,0.071918
156,16.367,0.535,1.08,46727,0.063005
157,32.099,0.533,0.92,47026,0.112407
158,20.536,0.531,1.08,47325,0.072751
159,25.534,0.529,1.25,47624,0.089854
160,21.626,0.527,1.17,47923,0.074333
161,33.475,0.525,1.0,48222,0.115101
162,33.747,0.522,0.99,48521,0.117524
163,33.092,0.52,0.99,48821,0.113271
164,39.178,0.518,0.82,49120,0.133093
165,35.026,0.516,0.92,49419,0.119049
166,38.875,0.514,0.91,49718,0.132619
167,37.131,0.512,0.88,50018,0.126419
168,32.437,0.51,1.03,50317,0.110434
169,39.275,0.508,0.9,50617,0.132105
170,22.162,0.506,1.17,50916,0.077005
171,28.084,0.504,1.07,51215,0.099941
172,27.334,0.502,1.04,51514,0.093525
173,36.323,0.5,0.88,51814,0.129843
174,36.113,0.498,0.9,52113,0.123706
175,33.564,0.496,1.08,52412,0.116446
176,31.06,0.494,1.05,52712,0.108722
177,27.296,0.492,1.13,53011,0.094712
178,39.488,0.49,0.91,53310,0.13235
179,36.768,0.488,1.06,53609,0.124443
180,37.933,0.486,0.97,53908,0.13207
181,26.611,0.484,1.28,54207,0.102168
182,31.271,0.482,1.37,54506,0.113444
183,32.68,0.48,1.09,54805,0.11067
184,28.246,0.478,1.14,55104,0.102949
185,29.544,0.476,1.17,55403,0.102844
186,38.97,0.475,0.92,55702,0.130732
187,29.175,0.473,1.14,56001,0.098848
188,17.964,0.471,1.33,56300,0.07015
189,31.264,0.469,1.13,56599,0.109457
190,31.371,0.467,1.11,56898,0.108704
191,22.674,0.465,1.34,57197,0.087628
192,41.159,0.463,0.97,57496,0.140903
193,35.35,0.461,1.1,57795,0.119181
194,37.723,0.46,0.99,58094,0.129365
195,19.98,0.458,1.42,58393,0.073556
196,27.701,0.456,1.43,58693,0.10465
197,22.188,0.454,1.38,58992,0.079346
198,39.145,0.452,1.1,59291,0.132623
199,28.625,0.45,1.23,59590,0.105708
200,19.738,0.449,1.45,59889,0.072831
201,37.271,0.447,1.32,60188,0.131041
202,31.249,0.445,1.36,60487,0.104593
203,33.029,0.443,1.25,60786,0.113072
204,33.551,0.441,1.56,61085,0.117426
205,26.54,0.44,1.71,61385,0.094104
206,27.095,0.438,1.54,61684,0.093421
207,36.553,0.436,1.21,61983,0.123209
208,40.521,0.434,1.29,62282,0.136165
209,21.168,0.433,1.57,62581,0.078487
210,33.093,0.431,1.24,62880,0.115412
211,38.582,0.429,1.26,63179,0.128657
212,32.157,0.428,1.3,63478,0.109174
213,29.723,0.426,1.21,63777,0.101303
214,25.156,0.424,1.67,64076,0.092372
215,21.895,0.422,1.52,64375,0.076898
216,34.772,0.421,1.19,64674,0.120976
217,14.925,0.419,1.53,64973,0.063518
218,35.486,0.417,1.24,65272,0.119342
219,18.647,0.416,1.47,65571,0.072412
220,41.705,0.414,1.14,65870,0.140283
221,38.234,0.412,1.19,66169,0.128254
222,19.172,0.411,1.71,66468,0.072761
223,28.481,0.409,1.63,66767,0.095995
224,24.425,0.407,1.45,67066,0.085923
225,40.537,0.406,1.17,67365,0.136982
226,13.36,0.404,1.7,67664,0.059604
227,24.609,0.403,1.6,67963,0.095889
228,21.35,0.401,1.49,68262,0.087648
229,38.11,0.399,1.28,68561,0.128074
230,39.337,0.398,1.27,68860,0.134299
231,32.493,0.396,1.52,69159,0.113729
232,40.436,0.395,1.27,69458,0.140576
233,28.905,0.393,1.47,69757,0.097983
234,28.046,0.391,1.74,70056,0.095197
235,21.556,0.39,1.61,70355,0.080568
236,40.589,0.388,1.2,70654,0.135686
237,37.472,0.387,1.34,70953,0.131658
238,40.107,0.385,1.47,71252,0.134495
239,37.895,0.384,1.22,71551,0.131049
240,32.376,0.382,1.37,71850,0.116381
241,37.678,0.381,1.65,72149,0.126651
242,22.38,0.379,1.58,72448,0.080884
243,28.887,0.378,1.63,72747,0.096704
244,25.036,0.376,1.71,73046,0.089204
245,33.337,0.375,1.52,73345,0.113295
246,37.072,0.373,1.36,73644,0.125364
247,37.686,0.372,1.37,73943,0.126766
248,20.186,0.37,1.73,74242,0.071295
249,19.683,0.369,1.65,74541,0.06975
250,20.618,0.367,1.74,74840,0.073802
251,28.194,0.366,1.74,75139,0.099619
252,20.031,0.364,1.7,75438,0.07205
253,29.776,0.363,1.64,75737,0.099727
254,41.201,0.361,1.57,76036,0.139146
255,20.599,0.36,1.71,76335,0.07764
256,31.058,0.358,1.61,76634,0.104985
257,24.579,0.357,1.91,76933,0.090406
258,34.772,0.356,1.55,77232,0.116427
259,28.709,0.354,1.65,77531,0.097057
260,32.905,0.353,1.88,77830,0.109934
261,21.73,0.351,2.36,78129,0.077341
262,25.54,0.35,2.55,78428,0.088443
263,25.009,0.349,2.6,78727,0.08491
264,21.83,0.347,2.3,79026,0.079311
265,31.838,0.346,1.7,79325,0.109342
266,34.935,0.344,2.5,79624,0.123605
267,32.38,0.343,4.09,79923,0.109476
268,38.37,0.342,3.13,80222,0.129549
269,24.751,0.34,4.26,80521,0.086103
270,40.716,0.339,3.09,80820,0.136119
271,23.851,0.338,4.4,81119,0.080469
272,33.465,0.336,3.58,81418,0.11162
273,23.563,0.335,4.48,81717,0.09276
274,34.293,0.333,3.4,82016,0.116038
275,41.547,0.332,3.48,82315,0.140087
276,41.354,0.331,3.36,82614,0.139404
277,42.998,0.329,3.32,82913,0.144447
278,42.345,0.328,3.08,83212,0.142678
279,35.418,0.327,4.16,83511,0.122045
280,35.249,0.326,3.77,83810,0.118644
281,39.635,0.324,3.49,84109,0.135418
282,40.639,0.323,3.16,84408,0.136101
283,37.494,0.322,3.58,84707,0.135422
284,26.423,0.32,4.22,85006,0.088495
285,38.221,0.319,3.96,85305,0.128332
286,32.588,0.318,3.98,85604,0.109181
287,44.261,0.317,3.29,85903,0.14946
288,36.025,0.315,3.65,86202,0.120951
289,22.376,0.314,4.41,86501,0.082134
290,27.819,0.313,4.27,86800,0.094339
291,29.822,0.312,3.97,87099,0.100488
292,39.082,0.31,3.32,87398,0.131655
293,27.975,0.309,4.28,87697,0.098099
294,37.294,0.308,3.82,87996,0.124376
295,25.749,0.307,5.48,88295,0.093625
296,27.716,0.305,4.7,88594,0.093232
297,30.364,0.304,4.86,88893,0.101719
298,31.953,0.303,4.45,89192,0.113912
299,24.727,0.302,4.62,89491,0.095353
300,30.197,0.3,4.2,89790,0.109169
301,41.388,0.299,3.56,90089,0.138361
302,21.108,0.298,4.6,90388,0.07852
303,43.265,0.297,3.42,90687,0.145402
304,28.288,0.296,4.36,90986,0.100571
305,28.118,0.295,4.6,91285,0.100447
306,38.623,0.293,3.84,91584,0.129566
307,35.144,0.292,3.94,91883,0.12185
308,39.704,0.291,3.41,92182,0.13551
309,24.28,0.29,4.51,92481,0.082487
310,36.898,0.289,4.23,92780,0.124923
311,32.399,0.288,3.91,93079,0.113097
312,29.273,0.286,4.4,93378,0.101642
313,41.133,0.285,3.6,93677,0.138679
314,31.884,0.284,4.14,93976,0.110761
315,22.002,0.283,4.73,94275,0.080183
316,18.114,0.282,4.86,94574,0.075633
317,39.871,0.281,3.58,94873,0.133916
318,24.207,0.28,5.04,95172,0.085341
319,34.205,0.278,4.15,95471,0.116215
320,27.383,0.277,4.7,95770,0.092593
321,30.457,0.276,4.42,96069,0.10192
322,29.851,0.275,4.45,96368,0.109019
323,34.164,0.274,4.39,96667,0.116971
324,36.931,0.273,4.09,96966,0.12628
325,30.252,0.272,4.51,97265,0.103458
326,32.935,0.271,4.62,97564,0.113388
327,27.702,0.27,4.99,97863,0.092859
328,23.296,0.269,5.14,98162,0.089145
329,42.595,0.267,3.97,98461,0.143581
330,23.591,0.266,4.94,98760,0.080553
331,37.87,0.265,4.15,99059,0.127037
332,36.081,0.264,4.43,99358,0.121041
333,31.809,0.263,4.49,99657,0.107208
334,24.117,0.262,5.01,99956,0.082422
335,28.407,0.261,5.07,100255,0.09587
336,39.01,0.26,4.38,100554,0.131162
337,34.23,0.259,4.25,100853,0.118893
338,35.506,0.258,4.34,101152,0.11877
339,36.235,0.257,4.19,101451,0.1218
340,43.278,0.256,3.94,101750,0.144454
341,24.123,0.255,5.1,102049,0.081163
342,41.329,0.254,3.72,102348,0.140057
343,38.591,0.253,4.25,102647,0.129037
344,29.812,0.252,4.91,102946,0.104778
345,33.726,0.251,4.41,103245,0.12108
346,19.43,0.25,5.24,103544,0.071666
347,35.26,0.249,4.31,103843,0.121205
348,26.513,0.248,4.79,104142,0.095804
349,28.438,0.247,4.83,104441,0.094979
350,26.398,0.246,5.04,104740,0.089133
351,34.522,0.245,4.86,105039,0.115474
352,27.4,0.244,5.22,105338,0.097001
353,30.073,0.243,4.76,105637,0.102837
354,26.217,0.242,5.18,105936,0.089141
355,26.696,0.241,5.09,106235,0.089919
356,39.481,0.24,4.2,106534,0.132322
357,36.433,0.239,4.37,106833,0.123227
358,25.746,0.238,5.06,107132,0.087751
359,28.048,0.237,5.1,107431,0.094811
360,42.983,0.236,3.98,107730,0.143447
361,37.624,0.235,4.63,108029,0.12731
362,40.538,0.234,4.27,108328,0.13738
363,41.483,0.233,4.4,108627,0.139964
364,19.767,0.232,5.61,108926,0.069418
365,22.652,0.232,5.46,109225,0.077165
366,22.263,0.231,5.8,109524,0.08168
367,32.124,0.23,5.06,109823,0.107501
368,37.089,0.229,4.44,110122,0.128318
369,24.122,0.228,5.49,110421,0.086372
370,32.019,0.227,5.01,110720,0.107468
371,40.037,0.226,4.71,111019,0.133526
372,28.148,0.225,5.32,111318,0.094375
373,32.206,0.224,4.98,111617,0.107911
374,32.073,0.223,5.06,111916,0.109346
375,42.301,0.222,4.4,112215,0.14106
376,34.812,0.222,4.95,112514,0.11694
377,34.514,0.221,4.94,112813,0.115121
378,36.623,0.22,4.8,113112,0.124102
379,31.526,0.219,5.29,113411,0.105171
380,26.91,0.218,5.49,113710,0.091235
381,41.59,0.217,4.36,114009,0.139218
382,28.814,0.216,5.35,114308,0.096614
383,38.384,0.215,4.73,114607,0.128338
384,31.794,0.215,4.98,114906,0.107063
385,38.429,0.214,4.87,115205,0.131671
386,32.01,0.213,5.35,115504,0.106776
387,44.088,0.212,4.69,115803,0.149096
388,41.332,0.211,4.4,116102,0.142542
389,29.583,0.21,5.27,116401,0.100968
390,43.494,0.209,4.28,116700,0.145042
391,26.293,0.209,5.6,116999,0.089696
392,40.606,0.208,4.6,117298,0.135742
393,42.103,0.207,4.85,117597,0.140406
394,41.086,0.206,4.82,117896,0.137344
395,44.176,0.205,4.59,118195,0.148212
396,25.933,0.205,5.97,118494,0.089148
397,32.649,0.204,5.0,118793,0.108908
398,31.252,0.203,5.44,119092,0.104925
399,37.773,0.202,4.93,119391,0.128793
400,42.935,0.201,4.63,119690,0.143437
401,31.208,0.2,5.62,119989,0.104441
402,43.614,0.2,4.75,120288,0.146332
403,22.787,0.199,6.08,120587,0.085359
404,43.247,0.198,4.74,120886,0.144206
405,41.725,0.197,4.89,121185,0.139371
406,29.297,0.196,5.88,121484,0.097973
407,26.917,0.196,5.37,121783,0.096837
408,32.092,0.195,5.52,122082,0.10738
409,41.667,0.194,4.86,122381,0.139277
410,23.948,0.193,5.96,122680,0.081186
411,45.137,0.193,4.56,122979,0.151281
412,41.812,0.192,4.96,123278,0.142834
413,33.43,0.191,5.53,123577,0.111508
414,36.91,0.19,5.33,123876,0.123429
415,24.624,0.19,6.2,124174,0.083225
416,35.877,0.189,5.11,124473,0.124824
417,29.834,0.188,5.81,124772,0.099911
418,42.832,0.187,4.71,125071,0.143649
419,36.972,0.186,5.45,125370,0.123632
420,30.069,0.186,5.67,125669,0.105642
421,40.194,0.185,5.05,125968,0.136306
422,36.277,0.184,5.03,126267,0.121329
423,35.081,0.184,5.6,126566,0.123195
424,28.063,0.183,5.62,126865,0.093953
425,34.113,0.182,5.57,127164,0.115066
426,43.042,0.181,4.81,127463,0.144531
427,35.124,0.181,5.35,127761,0.126697
428,22.567,0.18,6.15,128060,0.079868
429,29.913,0.179,5.91,128359,0.100456
430,37.196,0.178,5.61,128658,0.124384
431,44.793,0.178,5.13,128957,0.149706
432,42.702,0.177,4.81,129256,0.142733
433,31.882,0.176,5.48,129555,0.108487
434,36.571,0.176,5.52,129854,0.121977
435,23.485,0.175,6.29,130153,0.079859
436,42.78,0.174,4.84,130452,0.143491
437,44.156,0.174,5.12,130751,0.147584
438,31.341,0.173,5.38,131050,0.10492
439,26.434,0.172,6.2,131349,0.08886
440,24.52,0.171,6.06,131648,0.08291
441,44.528,0.171,5.03,131947,0.148811
442,34.096,0.17,5.81,132246,0.114065
443,42.617,0.169,5.19,132545,0.146067
444,39.839,0.169,5.62,132844,0.132865
445,44.467,0.168,5.22,133143,0.148942
446,45.455,0.167,4.95,133442,0.151904
447,42.288,0.167,5.14,133741,0.14279
448,28.876,0.166,6.45,134040,0.096638
449,29.401,0.165,6.68,134339,0.098467
450,28.05,0.165,5.66,134638,0.096285
451,41.033,0.164,5.28,134937,0.137171
452,35.448,0.163,5.63,135236,0.119226
453,40.786,0.163,5.26,135535,0.138278
454,21.533,0.162,6.46,135834,0.073471
455,36.113,0.161,5.73,136133,0.120778
456,37.459,0.161,5.73,136432,0.127159
457,43.623,0.16,5.6,136731,0.146138
458,33.829,0.16,6.24,137030,0.112849
459,35.823,0.159,5.7,137329,0.121941
460,29.861,0.158,6.37,137628,0.100304
461,30.856,0.158,6.35,137927,0.103745
462,42.903,0.157,3.34,138226,0.143394
463,31.545,0.156,6.19,138525,0.11133
464,27.355,0.156,6.34,138824,0.092057
465,32.702,0.155,6.11,139123,0.10942
466,25.835,0.154,5.52,139422,0.087032
467,35.704,0.154,4.28,139721,0.119079
468,35.775,0.153,6.68,140020,0.120323
469,26.055,0.153,5.91,140319,0.087966
470,40.033,0.152,6.61,140618,0.133844
471,40.297,0.151,5.84,140917,0.134389
472,36.236,0.151,6.01,141216,0.121183
473,44.387,0.15,5.62,141515,0.148345
474,38.173,0.15,5.77,141814,0.127309
475,24.874,0.149,6.62,142113,0.083595
476,26.792,0.148,6.31,142412,0.089632
477,30.235,0.148,6.22,142711,0.101869
478,34.19,0.147,5.88,143010,0.115881
479,31.727,0.147,6.02,143309,0.10584
480,32.45,0.146,6.22,143608,0.108247
481,29.954,0.145,6.6,143907,0.102578
482,33.5,0.145,6.17,144206,0.112071
483,29.063,0.144,6.23,144505,0.102037
484,24.551,0.144,6.78,144804,0.082863
485,32.018,0.143,6.18,145103,0.107265
486,39.362,0.143,5.87,145402,0.133714
487,33.95,0.142,6.07,145701,0.117098
488,44.231,0.141,5.6,146000,0.147487
489,47.422,0.141,5.89,146299,0.158463
490,20.902,0.14,6.7,146598,0.075052
491,33.815,0.14,5.93,146897,0.1194
492,32.149,0.139,6.43,147196,0.108493
493,44.133,0.139,5.45,147495,0.147162
494,42.506,0.138,5.76,147794,0.144986
495,42.953,0.138,5.41,148093,0.143562
496,33.424,0.137,6.11,148392,0.111818
497,43.188,0.136,5.55,148691,0.144713
498,41.407,0.136,5.79,148990,0.138082
499,25.488,0.135,6.62,149289,0.087209
500,26.127,0.135,6.77,149588,0.087557
501,23.983,0.134,6.96,149887,0.081642
502,31.891,0.134,6.74,150186,0.108408
503,31.978,0.133,6.51,150485,0.106686
504,42.477,0.133,5.68,150784,0.141983
505,42.951,0.132,5.67,151083,0.143556
506,32.549,0.132,6.39,151382,0.10873
507,28.177,0.131,6.9,151681,0.095583
508,36.211,0.131,6.19,151980,0.122989
509,44.903,0.13,6.39,152279,0.149739
510,44.925,0.129,5.54,152578,0.151155
511,39.913,0.129,6.04,152877,0.135371
512,41.768,0.128,5.72,153176,0.141108
513,31.038,0.128,6.68,153475,0.103547
514,44.213,0.127,5.73,153774,0.147715
515,28.926,0.127,6.85,154073,0.096822
516,28.377,0.126,6.94,154372,0.095101
517,46.044,0.126,6.24,154671,0.153862
518,43.164,0.125,5.74,154970,0.14393
519,26.05,0.125,6.71,155269,0.087892
520,41.584,0.124,6.0,155568,0.139013
521,43.55,0.124,5.76,155867,0.145555
522,24.591,0.123,6.81,156166,0.088061
523,37.786,0.123,6.18,156465,0.126348
524,23.027,0.122,7.33,156764,0.081502
525,35.338,0.122,6.45,157063,0.117863
526,36.979,0.121,6.18,157362,0.124847
527,43.353,0.121,5.78,157660,0.144566
528,35.51,0.12,6.71,157959,0.119754
529,30.092,0.12,6.84,158258,0.10077
530,32.185,0.12,6.88,158557,0.107686
531,32.922,0.119,6.8,158856,0.110163
532,32.281,0.119,6.89,159155,0.108016
533,38.317,0.118,6.38,159454,0.13013
534,39.862,0.118,6.06,159753,0.136744
535,27.033,0.117,7.35,160052,0.091194
536,24.772,0.117,7.12,160351,0.086604
537,45.269,0.116,5.98,160650,0.151405
538,43.133,0.116,6.14,160949,0.144899
539,25.528,0.115,7.1,161248,0.086077
540,46.987,0.115,7.52,161546,0.156988
541,27.003,0.114,8.38,161845,0.091884
542,32.369,0.114,7.12,162144,0.109161
543,40.29,0.113,6.72,162443,0.134696
544,35.245,0.113,6.74,162742,0.121916
545,31.151,0.113,6.67,163041,0.104352
546,21.61,0.112,7.18,163340,0.074047
547,36.572,0.112,6.7,163639,0.121989
548,30.882,0.111,7.12,163938,0.103018
549,24.188,0.111,7.17,164237,0.081241
550,34.155,0.11,7.11,164536,0.114135
551,43.374,0.11,6.26,164835,0.147893
552,37.037,0.109,6.74,165134,0.125911
553,27.727,0.109,7.74,165433,0.095102
554,41.281,0.109,6.15,165732,0.137658
555,31.39,0.108,6.77,166031,0.106402
556,28.658,0.108,7.5,166330,0.095778
557,27.666,0.107,7.73,166629,0.092871
558,36.35,0.107,7.37,166928,0.121575
559,43.637,0.106,6.4,167227,0.145505
560,42.915,0.106,6.72,167526,0.143106
561,30.9,0.106,7.09,167825,0.103423
562,36.184,0.105,6.8,168124,0.121013
563,39.647,0.105,6.39,168423,0.133332
564,41.423,0.104,6.56,168722,0.13815
565,39.31,0.104,6.61,169021,0.135326
566,30.758,0.103,7.99,169320,0.105826
567,41.965,0.103,6.69,169619,0.140277
568,35.326,0.103,6.89,169918,0.117839
569,39.431,0.102,7.02,170217,0.134081
570,43.209,0.102,6.51,170516,0.144091
571,37.005,0.101,6.84,170815,0.123423
572,39.294,0.101,6.77,171114,0.131377
573,30.644,0.101,7.22,171413,0.10223
574,36.857,0.1,7.26,171712,0.122936
575,31.555,0.1,7.16,172011,0.106693
576,34.306,0.099,7.2,172310,0.116357
577,43.429,0.099,6.61,172609,0.145158
578,37.985,0.099,6.83,172908,0.127021
579,31.948,0.098,7.32,173207,0.106656
580,39.184,0.098,6.96,173506,0.13171
581,27.399,0.097,7.79,173805,0.092399
582,36.171,0.097,7.1,174104,0.120975
583,31.267,0.097,7.55,174403,0.106836
584,37.177,0.096,7.02,174702,0.124332
585,38.798,0.096,6.82,175001,0.130918
586,41.005,0.095,6.94,175300,0.136743
587,39.704,0.095,6.95,175599,0.132745
588,44.86,0.095,6.62,175898,0.149926
589,44.234,0.094,6.79,176197,0.148645
590,40.718,0.094,7.32,176496,0.136856
591,30.882,0.094,8.35,176795,0.106354
592,47.695,0.093,6.45,177094,0.159036
593,41.756,0.093,6.99,177393,0.139587
594,38.072,0.092,7.0,177692,0.127873
595,37.53,0.092,7.2,177991,0.125505
596,31.684,0.092,7.64,178290,0.105689
597,31.805,0.091,7.52,178589,0.106093
598,43.5,0.091,6.35,178888,0.146316
599,23.412,0.091,7.72,179186,0.079981
600,36.724,0.09,7.26,179485,0.122817
601,44.058,0.09,6.66,179784,0.146913
602,43.657,0.09,7.37,180083,0.145916
603,45.705,0.089,6.68,180382,0.153078
604,28.206,0.089,7.8,180681,0.094489
605,33.473,0.088,7.57,180980,0.111999
606,40.048,0.088,7.3,181279,0.13477
607,46.146,0.088,7.13,181578,0.153871
608,44.28,0.087,6.87,181877,0.147648
609,30.611,0.087,8.04,182176,0.102124
610,36.11,0.087,7.35,182475,0.120644
611,40.786,0.086,6.52,182774,0.137836
612,42.331,0.086,7.01,183073,0.141493
613,24.408,0.086,8.31,183372,0.082116
614,32.785,0.085,7.76,183671,0.109746
615,32.281,0.085,7.96,183970,0.109123
616,33.157,0.085,7.9,184269,0.110603
617,40.922,0.084,7.17,184568,0.136476
618,40.041,0.084,7.32,184867,0.133863
619,44.646,0.084,6.75,185166,0.148867
620,41.038,0.083,7.68,185465,0.137186
621,26.674,0.083,8.27,185764,0.089557
622,40.349,0.083,7.47,186063,0.134549
623,34.303,0.082,7.5,186362,0.114744
624,27.015,0.082,8.42,186661,0.090217
625,32.244,0.082,7.86,186960,0.107564
626,29.662,0.081,7.68,187259,0.100515
627,29.109,0.081,7.84,187558,0.097531
628,36.105,0.081,8.1,187857,0.121083
629,43.716,0.08,7.16,188156,0.146099
630,31.008,0.08,8.08,188455,0.103476
631,32.016,0.08,7.97,188754,0.108123
632,41.583,0.079,7.25,189053,0.139356
633,45.321,0.079,7.04,189352,0.15113
