Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
179,38.206,0.488,0.97,53608,0.13006
180,38.52,0.486,0.91,53907,0.132264
181,32.401,0.484,1.06,54206,0.108742
182,29.569,0.482,1.06,54505,0.099936
183,27.735,0.48,1.15,54804,0.097263
184,33.541,0.478,1.13,55103,0.112206
185,42.497,0.476,1.03,55402,0.143013
186,27.571,0.475,1.25,55701,0.093326
187,25.853,0.473,1.25,56000,0.0872
188,28.821,0.471,1.13,56300,0.106953
189,40.442,0.469,1.03,56599,0.137305
190,34.452,0.467,1.14,56898,0.118881
191,21.882,0.465,1.59,57197,0.076296
192,19.642,0.463,1.54,57496,0.07177
193,33.774,0.461,1.08,57795,0.123009
194,39.916,0.46,1.0,58094,0.135818
195,33.651,0.458,1.09,58393,0.116537
196,21.68,0.456,1.34,58692,0.083825
197,41.053,0.454,0.98,58991,0.138957
198,33.905,0.452,1.16,59291,0.114088
199,24.095,0.45,1.37,59590,0.088294
200,37.759,0.449,1.07,59889,0.129367
201,23.082,0.447,1.36,60188,0.084566
202,30.39,0.445,1.24,60487,0.102465
203,30.115,0.443,1.32,60786,0.101599
204,26.036,0.441,1.36,61085,0.087814
205,25.607,0.44,1.57,61384,0.085931
206,38.692,0.438,1.04,61683,0.136208
207,41.433,0.436,1.14,61982,0.139785
208,36.605,0.434,1.12,62281,0.124021
209,19.724,0.433,1.42,62580,0.071562
210,37.14,0.431,1.55,62879,0.130358
211,37.13,0.429,1.16,63178,0.128903
212,26.78,0.428,1.26,63477,0.098039
213,32.876,0.426,1.39,63776,0.110985
214,39.46,0.424,1.43,64075,0.132474
215,38.909,0.422,1.19,64374,0.132064
216,31.814,0.421,1.33,64673,0.109573
217,31.176,0.419,1.38,64972,0.104616
218,32.215,0.417,1.65,65271,0.108308
219,39.438,0.416,1.08,65570,0.13359
220,21.729,0.414,1.58,65869,0.084358
221,25.966,0.412,1.54,66168,0.095992
222,26.883,0.411,1.43,66467,0.096713
223,37.726,0.409,1.46,66766,0.126124
224,31.132,0.407,1.37,67065,0.109246
225,39.366,0.406,1.19,67364,0.132575
226,30.95,0.404,1.36,67663,0.109444
227,38.593,0.403,1.11,67962,0.132103
228,33.056,0.401,1.32,68262,0.112536
229,20.399,0.399,1.56,68561,0.074505
230,25.14,0.398,1.57,68860,0.09154
231,37.177,0.396,1.3,69159,0.128764
232,40.716,0.395,1.58,69458,0.138729
233,35.188,0.393,1.35,69757,0.118022
234,23.878,0.391,1.49,70056,0.081089
235,34.744,0.39,1.37,70355,0.116654
236,27.612,0.388,1.73,70654,0.094923
237,37.722,0.387,1.33,70953,0.136127
238,32.383,0.385,1.37,71252,0.111588
239,22.963,0.384,1.68,71551,0.077766
240,26.101,0.382,1.85,71850,0.08813
241,21.693,0.381,1.65,72149,0.078523
242,41.281,0.379,1.3,72448,0.139323
243,42.082,0.378,1.48,72747,0.141968
244,43.634,0.376,1.24,73046,0.146392
245,28.075,0.375,1.51,73345,0.098545
246,26.946,0.373,1.65,73644,0.093193
247,29.045,0.372,1.71,73943,0.098667
248,28.319,0.37,1.58,74242,0.095767
249,34.0,0.369,1.59,74541,0.114073
250,26.791,0.367,1.87,74840,0.093537
251,29.99,0.366,1.51,75139,0.103011
252,39.315,0.364,1.28,75438,0.133683
253,39.467,0.363,1.49,75737,0.135191
254,32.14,0.361,1.55,76036,0.109489
255,34.794,0.36,1.41,76335,0.116708
256,40.372,0.358,1.43,76634,0.137854
257,23.976,0.357,1.61,76933,0.08371
258,39.32,0.356,1.29,77232,0.135753
259,26.068,0.354,1.68,77531,0.090842
260,30.538,0.353,1.76,77830,0.110053
261,31.645,0.351,1.61,78129,0.114086
262,27.787,0.35,1.87,78428,0.09841
263,29.342,0.349,1.78,78727,0.09957
264,40.865,0.347,1.42,79026,0.141505
265,21.64,0.346,1.97,79325,0.081408
266,28.044,0.344,1.71,79624,0.105211
267,37.41,0.343,1.5,79923,0.125097
268,29.04,0.342,1.81,80221,0.099635
269,26.396,0.34,2.02,80520,0.088641
270,31.319,0.339,2.12,80819,0.110585
271,39.901,0.338,2.19,81118,0.136115
272,40.148,0.336,2.17,81417,0.134213
273,35.223,0.335,2.17,81716,0.12406
274,26.987,0.333,1.91,82015,0.091692
275,28.497,0.332,2.8,82314,0.095439
276,25.92,0.331,4.5,82613,0.094693
277,34.482,0.329,3.66,82912,0.120625
278,30.526,0.328,3.69,83211,0.109478
279,20.377,0.327,4.36,83510,0.076288
280,43.479,0.326,3.2,83809,0.144985
281,35.171,0.324,3.53,84108,0.121108
282,26.916,0.323,4.33,84407,0.093886
283,41.717,0.322,3.1,84706,0.140352
284,34.057,0.32,4.07,85005,0.113933
285,35.679,0.319,3.93,85304,0.120986
286,36.818,0.318,3.78,85603,0.123769
287,32.075,0.317,4.34,85902,0.107789
288,29.112,0.315,4.33,86201,0.10215
289,35.586,0.314,3.87,86500,0.11969
290,25.056,0.313,4.49,86799,0.085499
291,28.936,0.312,4.2,87098,0.096663
292,19.171,0.31,4.66,87397,0.071868
293,20.377,0.309,4.7,87696,0.085505
294,39.203,0.308,3.61,87995,0.137339
295,36.578,0.307,3.99,88294,0.125026
296,40.003,0.305,3.48,88593,0.136802
297,39.482,0.304,3.49,88892,0.132542
298,40.599,0.303,3.52,89191,0.136179
299,39.718,0.302,3.42,89490,0.134673
300,40.307,0.3,3.68,89789,0.134901
301,40.041,0.299,3.8,90088,0.134338
302,31.344,0.298,4.24,90387,0.109423
303,42.521,0.297,4.15,90686,0.142123
304,31.39,0.296,4.86,90985,0.106131
305,33.134,0.295,4.52,91284,0.110864
306,42.398,0.293,3.87,91583,0.142733
307,36.426,0.292,4.14,91882,0.12215
308,28.023,0.291,4.89,92181,0.099272
309,43.606,0.29,3.96,92480,0.145732
310,37.493,0.289,3.56,92779,0.127166
311,35.197,0.288,3.93,93078,0.117721
312,29.233,0.286,4.92,93377,0.097861
313,27.47,0.285,4.69,93676,0.092192
314,30.414,0.284,4.34,93975,0.111405
315,43.627,0.283,3.45,94274,0.145933
316,25.09,0.282,4.65,94573,0.085078
317,27.429,0.281,4.47,94872,0.095264
318,25.154,0.28,4.71,95171,0.084868
319,14.845,0.278,5.18,95470,0.081615
320,23.997,0.277,4.55,95769,0.081472
321,38.703,0.276,4.12,96068,0.134699
322,33.724,0.275,4.32,96367,0.116602
323,23.334,0.274,4.8,96666,0.090663
324,25.469,0.273,4.88,96965,0.090371
325,34.038,0.272,4.43,97264,0.114199
326,25.808,0.271,5.02,97563,0.087557
327,28.366,0.27,4.55,97862,0.100308
328,27.18,0.269,4.56,98161,0.093291
329,29.948,0.267,4.67,98460,0.104366
330,41.835,0.266,4.04,98759,0.142617
331,36.812,0.265,4.34,99058,0.125597
332,40.262,0.264,4.04,99357,0.135081
333,36.702,0.263,4.18,99656,0.126491
334,34.504,0.262,4.69,99955,0.116198
335,19.84,0.261,5.31,100254,0.073935
336,35.07,0.26,4.07,100553,0.120403
337,39.778,0.259,3.93,100852,0.132983
338,25.543,0.258,4.83,101150,0.094389
339,42.48,0.257,3.77,101449,0.142743
340,28.275,0.256,5.14,101748,0.097894
341,22.603,0.255,5.18,102047,0.076819
342,23.078,0.254,5.24,102346,0.078807
343,41.374,0.253,4.03,102645,0.138296
344,28.319,0.252,5.07,102944,0.097456
345,40.115,0.251,3.95,103243,0.1407
346,23.284,0.25,5.12,103542,0.080831
347,37.957,0.249,4.2,103841,0.126908
348,26.997,0.248,4.71,104140,0.097245
349,41.866,0.247,3.94,104439,0.139943
350,27.201,0.246,4.9,104738,0.091389
351,39.887,0.245,4.45,105037,0.134766
352,29.508,0.244,5.0,105336,0.098869
353,29.963,0.243,5.13,105635,0.104634
354,38.433,0.242,4.4,105934,0.128485
355,37.582,0.241,4.42,106233,0.125347
356,27.25,0.24,4.98,106532,0.091582
357,35.079,0.239,4.74,106831,0.117345
358,43.621,0.238,4.28,107130,0.145787
359,42.871,0.237,4.45,107429,0.143625
360,42.487,0.236,4.2,107728,0.145843
361,32.692,0.235,4.85,108027,0.11004
362,27.782,0.234,5.17,108326,0.093348
363,43.928,0.233,4.15,108625,0.147151
364,26.794,0.232,5.19,108924,0.09094
365,27.799,0.232,5.26,109223,0.093635
366,44.265,0.231,4.18,109522,0.147926
367,31.161,0.23,4.95,109821,0.106135
368,32.106,0.229,4.71,110120,0.107965
369,42.061,0.228,4.15,110419,0.142417
370,31.801,0.227,5.15,110718,0.106081
371,44.657,0.226,4.39,111017,0.151969
372,30.907,0.225,4.85,111316,0.107058
373,32.821,0.224,5.27,111615,0.11607
374,29.081,0.223,5.56,111914,0.097352
375,39.495,0.222,4.5,112213,0.134833
376,42.675,0.222,4.16,112512,0.142978
377,44.483,0.221,4.2,112811,0.14898
378,26.148,0.22,5.53,113110,0.091717
379,41.821,0.219,4.64,113409,0.13995
380,42.898,0.218,4.31,113708,0.145022
381,41.431,0.217,4.35,114007,0.141505
382,34.552,0.216,5.18,114306,0.119188
383,43.114,0.215,4.55,114605,0.145049
384,44.133,0.215,4.45,114904,0.147665
385,25.027,0.214,5.39,115203,0.087793
386,27.906,0.213,5.27,115502,0.102938
387,29.17,0.212,5.51,115801,0.09791
388,42.387,0.211,4.75,116100,0.144128
389,37.054,0.21,5.1,116399,0.125905
390,36.011,0.209,5.04,116698,0.122296
391,41.727,0.209,4.4,116997,0.141344
392,25.554,0.208,5.58,117296,0.090193
393,31.223,0.207,5.64,117595,0.104823
394,42.761,0.206,4.61,117894,0.142925
395,24.655,0.205,5.76,118193,0.082835
396,42.661,0.205,4.55,118492,0.14474
397,37.483,0.204,4.75,118791,0.128608
398,43.65,0.203,4.67,119090,0.145734
399,27.793,0.202,5.51,119389,0.093354
400,24.802,0.201,5.76,119688,0.084208
401,43.142,0.2,4.78,119987,0.144195
402,35.007,0.2,5.1,120286,0.124518
403,29.681,0.199,5.42,120585,0.100015
404,31.262,0.198,5.39,120884,0.105527
405,31.859,0.197,5.57,121183,0.106274
406,31.99,0.196,5.59,121482,0.108175
407,42.386,0.196,4.48,121781,0.141678
408,40.339,0.195,4.63,122080,0.136381
409,43.181,0.194,4.9,122379,0.14525
410,42.875,0.193,4.86,122678,0.144192
411,39.062,0.193,5.03,122977,0.132258
412,42.483,0.192,4.83,123276,0.141793
413,39.163,0.191,5.12,123575,0.132795
414,45.54,0.19,4.54,123874,0.152528
415,31.239,0.19,5.61,124173,0.109983
416,23.33,0.189,6.01,124472,0.080514
417,25.043,0.188,6.23,124771,0.085172
418,40.022,0.187,5.23,125070,0.133471
419,32.718,0.186,5.66,125369,0.11255
420,41.222,0.186,5.19,125668,0.142097
421,36.844,0.185,5.46,125967,0.12355
422,33.566,0.184,6.0,126266,0.111979
423,27.245,0.184,5.82,126565,0.094899
424,25.4,0.183,6.3,126864,0.08702
425,39.32,0.182,5.09,127163,0.131457
426,30.592,0.181,5.85,127462,0.102483
427,42.13,0.181,5.17,127761,0.140823
428,23.052,0.18,6.27,128060,0.083515
429,37.631,0.179,5.06,128359,0.126251
430,27.373,0.178,6.2,128658,0.09222
431,44.764,0.178,4.81,128957,0.149744
432,37.243,0.177,5.7,129256,0.124219
433,28.629,0.176,5.72,129555,0.095875
434,28.764,0.176,5.98,129854,0.101909
435,26.333,0.175,6.15,130153,0.093129
436,33.91,0.174,5.92,130452,0.113572
437,39.659,0.174,5.36,130751,0.132918
438,25.41,0.173,6.41,131050,0.08862
439,43.314,0.172,4.97,131349,0.144635
440,26.655,0.171,6.0,131648,0.090863
441,45.532,0.171,5.02,131947,0.152126
442,33.768,0.17,5.61,132246,0.112962
443,26.968,0.169,6.61,132545,0.090668
444,39.713,0.169,5.12,132844,0.132964
445,28.993,0.168,5.95,133143,0.10963
446,26.153,0.167,6.27,133442,0.089025
447,40.762,0.167,5.3,133741,0.136443
448,37.489,0.166,5.46,134040,0.127152
449,37.356,0.165,5.63,134339,0.124805
450,43.544,0.165,5.4,134638,0.148135
451,37.123,0.164,5.77,134937,0.124153
452,28.918,0.163,5.89,135236,0.106277
453,44.783,0.163,5.32,135535,0.149646
454,28.318,0.162,6.09,135833,0.098061
455,35.919,0.161,6.1,136132,0.119808
456,33.446,0.161,5.88,136431,0.113004
457,37.58,0.16,5.6,136730,0.12567
458,41.373,0.16,5.22,137029,0.138638
459,31.312,0.159,6.33,137328,0.105452
460,37.306,0.158,5.53,137627,0.127211
461,21.059,0.158,6.75,137926,0.073456
462,41.685,0.157,5.47,138225,0.139679
463,41.002,0.156,5.42,138524,0.141128
464,27.869,0.156,6.43,138823,0.096794
465,40.621,0.155,5.58,139122,0.135799
466,29.131,0.154,6.35,139421,0.097229
467,43.733,0.154,5.42,139720,0.145829
468,42.116,0.153,3.66,140019,0.140778
469,42.549,0.153,5.42,140318,0.142223
470,19.539,0.152,6.59,140617,0.069195
471,42.448,0.151,5.38,140916,0.142905
472,38.878,0.151,5.21,141215,0.129992
473,31.344,0.15,4.43,141514,0.104705
474,34.445,0.15,6.92,141813,0.115219
475,43.439,0.149,5.17,142112,0.145519
476,31.193,0.148,7.08,142411,0.105077
477,43.097,0.148,5.59,142710,0.144378
478,38.099,0.147,6.08,143009,0.130331
479,43.309,0.147,5.85,143308,0.144423
480,36.945,0.146,5.79,143607,0.123547
481,33.266,0.145,6.22,143906,0.114902
482,31.215,0.145,6.08,144205,0.10479
483,25.048,0.144,6.46,144504,0.084783
484,32.783,0.144,6.33,144803,0.109406
485,43.09,0.143,5.47,145102,0.144333
486,42.999,0.143,5.36,145401,0.143373
487,32.677,0.142,6.61,145700,0.110497
488,29.453,0.141,6.51,145999,0.09867
489,43.284,0.141,5.46,146298,0.144675
490,35.63,0.14,6.03,146597,0.119164
491,41.58,0.14,5.59,146896,0.146416
492,44.794,0.139,5.56,147195,0.149715
493,34.245,0.139,6.16,147494,0.114566
494,42.586,0.138,5.56,147793,0.141999
495,43.753,0.138,5.72,148092,0.145906
496,42.803,0.137,6.13,148391,0.143375
497,23.825,0.136,6.65,148690,0.083149
498,30.884,0.136,6.15,148989,0.103365
499,28.633,0.135,6.6,149288,0.095536
500,25.839,0.135,6.75,149587,0.088963
501,32.601,0.134,6.29,149886,0.10908
502,25.061,0.134,6.64,150185,0.084113
503,37.303,0.133,5.93,150484,0.127769
504,27.661,0.133,6.68,150783,0.09292
505,26.591,0.132,6.65,151082,0.090175
506,25.447,0.132,6.8,151381,0.086951
507,32.491,0.131,6.59,151680,0.1085
508,23.689,0.131,7.27,151979,0.080274
509,40.718,0.13,6.0,152278,0.137994
510,28.024,0.129,6.62,152577,0.094016
511,29.323,0.129,6.66,152876,0.098043
512,44.587,0.128,5.57,153175,0.148681
513,42.115,0.128,6.02,153474,0.140443
514,37.337,0.127,6.34,153773,0.125527
515,30.097,0.127,7.16,154072,0.100757
516,29.222,0.126,6.69,154371,0.097501
517,31.364,0.126,6.47,154670,0.105045
518,24.721,0.125,7.09,154969,0.083509
519,29.571,0.125,6.52,155268,0.098978
520,37.503,0.124,6.26,155567,0.125276
521,25.613,0.124,7.08,155866,0.085785
522,39.834,0.123,6.75,156165,0.132849
523,33.933,0.123,6.64,156464,0.113524
524,45.655,0.122,5.6,156763,0.152572
525,23.399,0.122,7.02,157062,0.07916
526,39.675,0.121,6.03,157361,0.133955
527,41.381,0.121,6.04,157660,0.138002
528,32.579,0.12,6.82,157959,0.110408
529,43.854,0.12,5.96,158258,0.146579
530,23.943,0.12,7.22,158557,0.081395
531,36.822,0.119,6.38,158856,0.122807
532,40.734,0.119,6.13,159155,0.135839
533,44.028,0.118,6.16,159454,0.149162
534,26.358,0.118,7.26,159753,0.088666
535,39.966,0.117,6.47,160052,0.133276
536,28.639,0.117,7.2,160351,0.099716
537,44.9,0.116,6.2,160650,0.150711
538,31.752,0.116,6.96,160949,0.106248
539,32.377,0.115,6.97,161248,0.108332
540,37.622,0.115,6.48,161547,0.126293
541,36.703,0.114,6.48,161846,0.124229
542,29.445,0.114,6.93,162145,0.103199
543,32.558,0.113,6.98,162444,0.112866
544,30.097,0.113,7.27,162743,0.100464
545,38.325,0.113,8.21,163042,0.128155
546,26.159,0.112,8.18,163341,0.087818
547,32.636,0.112,7.24,163640,0.112135
548,24.847,0.111,7.7,163939,0.083922
549,44.658,0.111,6.41,164238,0.149361
550,33.357,0.11,6.43,164537,0.111262
551,28.461,0.11,6.87,164836,0.099164
552,29.29,0.109,7.25,165135,0.101607
553,36.471,0.109,6.77,165434,0.121967
554,36.316,0.109,6.75,165733,0.123689
555,30.557,0.108,7.39,166032,0.102584
556,44.749,0.108,6.33,166331,0.152019
557,32.824,0.107,6.98,166630,0.112948
558,21.43,0.107,8.15,166929,0.072437
559,34.953,0.106,6.66,167228,0.116912
560,34.95,0.106,6.83,167527,0.116568
561,43.06,0.106,6.52,167826,0.144818
562,31.141,0.105,7.34,168125,0.107522
563,23.349,0.105,7.88,168424,0.078871
564,40.268,0.104,6.77,168723,0.134284
565,44.245,0.104,6.65,169022,0.148206
566,35.094,0.103,6.93,169321,0.117064
567,35.773,0.103,6.83,169620,0.119978
568,22.219,0.103,7.51,169919,0.076237
569,36.257,0.102,6.89,170218,0.120936
570,45.846,0.102,6.42,170517,0.153915
571,23.579,0.101,8.01,170816,0.079708
572,25.437,0.101,7.54,171115,0.085087
573,31.638,0.101,7.25,171414,0.105869
574,29.425,0.1,7.38,171713,0.098177
575,27.398,0.1,7.46,172012,0.091557
576,28.125,0.099,7.51,172311,0.094199
577,30.965,0.099,7.13,172610,0.103296
578,28.266,0.099,7.56,172909,0.095536
579,35.159,0.098,7.24,173208,0.11727
580,45.673,0.098,6.58,173507,0.152944
581,40.579,0.097,6.92,173806,0.137173
582,25.26,0.097,7.63,174105,0.084628
583,26.856,0.097,7.64,174404,0.089957
584,33.166,0.096,7.62,174703,0.111279
585,33.468,0.096,7.62,175002,0.112779
586,42.367,0.095,6.59,175301,0.142628
587,32.496,0.095,7.47,175600,0.108737
588,36.962,0.095,7.31,175899,0.123602
589,27.375,0.094,7.49,176198,0.094578
590,41.86,0.094,6.94,176497,0.139927
591,44.152,0.094,6.82,176796,0.14724
592,31.645,0.093,7.69,177095,0.1059
593,27.695,0.093,8.08,177394,0.093543
594,45.118,0.092,7.04,177693,0.150453
595,28.377,0.092,8.26,177992,0.096513
596,44.942,0.092,6.57,178291,0.151495
597,26.479,0.091,7.89,178590,0.088893
598,25.572,0.091,7.83,178889,0.086488
599,31.177,0.091,7.61,179188,0.105109
600,43.428,0.09,7.14,179487,0.146805
601,46.109,0.09,6.45,179786,0.154088
602,39.713,0.09,6.96,180085,0.133081
603,25.999,0.089,7.93,180384,0.090332
604,31.833,0.089,7.59,180683,0.108776
605,27.663,0.088,8.1,180982,0.093214
606,45.516,0.088,7.0,181281,0.151775
607,32.309,0.088,7.74,181580,0.10812
608,37.26,0.087,7.39,181879,0.124266
609,34.119,0.087,7.43,182178,0.113804
610,44.588,0.087,7.15,182477,0.149647
611,44.521,0.086,6.84,182776,0.148452
612,34.13,0.086,7.88,183075,0.113834
613,26.751,0.086,7.88,183374,0.089922
614,27.293,0.085,7.57,183672,0.091401
615,42.072,0.085,7.16,183971,0.140633
616,30.64,0.085,8.1,184270,0.102581
617,37.907,0.084,7.42,184569,0.126761
618,30.476,0.084,8.38,184868,0.1017
619,32.256,0.084,7.93,185167,0.107593
620,44.967,0.083,6.96,185466,0.149942
621,40.533,0.083,7.48,185765,0.135514
622,45.799,0.083,6.94,186064,0.152731
623,34.695,0.082,8.1,186363,0.119049
624,27.815,0.082,8.27,186662,0.093539
625,38.598,0.082,7.76,186961,0.129062
626,38.003,0.081,7.46,187260,0.127085
627,27.23,0.081,8.55,187559,0.091462
628,35.187,0.081,7.75,187858,0.117697
629,28.34,0.08,7.74,188157,0.095084
630,27.255,0.08,7.98,188456,0.093756
631,34.818,0.08,8.05,188755,0.116793
632,44.663,0.079,7.33,189054,0.149601
633,38.642,0.079,7.83,189353,0.12888
