Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
631,42.135,0.08,6.34,188759,0.14134
632,32.112,0.079,7.13,189058,0.107125
633,39.035,0.079,6.77,189357,0.130185
634,31.825,0.079,6.88,189656,0.106493
635,37.574,0.078,6.44,189955,0.125986
636,41.987,0.078,6.31,190254,0.140362
637,24.341,0.078,7.29,190553,0.082731
638,39.261,0.078,6.7,190852,0.130934
639,45.153,0.077,6.23,191151,0.151159
640,42.623,0.077,6.3,191450,0.142132
641,32.638,0.077,6.94,191749,0.110817
642,33.786,0.076,6.85,192048,0.113027
643,38.738,0.076,6.68,192347,0.129528
644,33.906,0.076,6.72,192646,0.114545
645,25.484,0.075,7.2,192945,0.085584
646,35.789,0.075,7.02,193244,0.119704
647,37.261,0.075,6.59,193543,0.124281
648,45.876,0.074,6.24,193842,0.152971
649,46.84,0.074,6.26,194141,0.156855
650,43.71,0.074,6.55,194440,0.146382
651,40.185,0.074,6.68,194739,0.134675
652,45.241,0.073,6.23,195038,0.151099
653,39.02,0.073,6.74,195337,0.13014
654,31.998,0.073,6.97,195636,0.10707
655,33.175,0.072,6.98,195935,0.110694
656,44.558,0.072,6.39,196234,0.148575
657,25.426,0.072,7.42,196533,0.085736
658,44.065,0.072,6.35,196832,0.146938
659,44.659,0.071,6.33,197131,0.148914
660,44.283,0.071,6.72,197430,0.149772
661,25.86,0.071,7.43,197729,0.087018
662,25.733,0.07,7.24,198028,0.086573
663,36.595,0.07,7.04,198327,0.12376
664,27.739,0.07,7.52,198626,0.092606
665,27.665,0.07,7.33,198925,0.093886
666,37.528,0.069,6.86,199224,0.125491
667,46.387,0.069,6.64,199523,0.154682
668,23.972,0.069,7.34,199822,0.081274
669,46.196,0.068,6.81,200121,0.154042
670,40.507,0.068,6.8,200420,0.137765
671,26.297,0.068,7.36,200719,0.089024
672,27.364,0.068,7.51,201018,0.091761
673,46.865,0.067,6.54,201317,0.156472
674,46.961,0.067,6.47,201616,0.15686
675,37.985,0.067,7.04,201915,0.127345
676,33.665,0.067,7.15,202214,0.112967
677,37.507,0.066,6.99,202513,0.125425
678,29.099,0.066,7.64,202812,0.097265
679,26.275,0.066,7.7,203111,0.088146
680,34.137,0.066,7.09,203410,0.114196
681,27.395,0.065,7.62,203709,0.091478
682,43.094,0.065,6.96,204008,0.144034
683,32.383,0.065,7.23,204307,0.108394
684,40.701,0.064,6.91,204606,0.13641
685,30.393,0.064,7.43,204905,0.104114
686,35.763,0.064,7.29,205204,0.11973
687,45.307,0.064,6.88,205503,0.151085
688,44.192,0.063,6.77,205802,0.147364
689,24.818,0.063,7.83,206101,0.083606
690,32.982,0.063,7.37,206400,0.110353
691,40.853,0.063,7.26,206699,0.136242
692,28.961,0.062,7.73,206998,0.101503
693,24.38,0.062,7.86,207297,0.081828
694,39.509,0.062,7.08,207596,0.132084
695,30.004,0.062,7.81,207895,0.101827
696,44.731,0.061,6.89,208194,0.149391
697,44.501,0.061,7.07,208493,0.148389
698,31.279,0.061,7.41,208792,0.106659
699,41.922,0.061,6.99,209091,0.140144
700,31.702,0.06,7.77,209390,0.105763
701,29.413,0.06,7.74,209689,0.098791
702,42.877,0.06,7.07,209988,0.142981
703,42.436,0.06,7.27,210287,0.141857
704,33.328,0.06,7.43,210586,0.111511
705,44.537,0.059,6.75,210885,0.148509
706,29.408,0.059,7.73,211184,0.098534
707,39.44,0.059,7.31,211483,0.131529
708,26.081,0.059,7.93,211782,0.087972
709,38.238,0.058,7.97,212081,0.127531
710,30.251,0.058,7.71,212380,0.100928
711,43.964,0.058,6.82,212679,0.146596
712,44.53,0.058,6.79,212978,0.148495
713,46.432,0.057,6.78,213277,0.154844
714,43.667,0.057,6.76,213576,0.145939
715,46.169,0.057,6.78,213875,0.153951
716,41.28,0.057,6.99,214174,0.138004
717,31.06,0.056,7.62,214473,0.103625
718,46.2,0.056,6.89,214772,0.154386
719,40.976,0.056,7.18,215071,0.13665
720,33.344,0.056,7.47,215370,0.112438
721,46.719,0.056,6.87,215669,0.156126
722,41.827,0.055,7.06,215968,0.139824
723,44.866,0.055,6.85,216267,0.149937
724,43.3,0.055,7.07,216566,0.144728
725,41.439,0.055,7.28,216865,0.13819
726,23.716,0.054,7.91,217164,0.079313
727,38.613,0.054,7.33,217463,0.129013
728,44.788,0.054,7.0,217762,0.14968
729,46.81,0.054,6.96,218061,0.156422
730,45.416,0.054,6.98,218360,0.151437
731,44.431,0.053,7.1,218659,0.148488
732,40.535,0.053,7.12,218958,0.135177
733,45.459,0.053,7.04,219257,0.15192
734,39.828,0.053,7.38,219556,0.132827
735,26.807,0.053,7.99,219855,0.090223
736,34.071,0.052,7.65,220154,0.11399
737,38.554,0.052,7.39,220453,0.128931
738,40.217,0.052,7.29,220752,0.134452
739,45.535,0.052,7.12,221051,0.152177
740,29.424,0.052,7.76,221350,0.101623
741,35.209,0.051,7.74,221649,0.117424
742,35.444,0.051,7.8,221948,0.118226
743,30.298,0.051,8.07,222247,0.101084
744,43.516,0.051,7.38,222546,0.145446
745,24.641,0.05,8.22,222845,0.082481
746,43.879,0.05,7.34,223144,0.146313
747,45.874,0.05,7.47,223443,0.152965
748,32.114,0.05,8.08,223742,0.107326
749,46.015,0.05,7.29,224041,0.153435
750,30.741,0.05,8.19,224340,0.102567
751,29.618,0.05,8.0,224639,0.098831
752,44.303,0.05,7.58,224938,0.14773
753,33.44,0.05,7.99,225237,0.112205
754,36.653,0.05,7.94,225536,0.122602
755,32.037,0.05,7.99,225835,0.107216
756,28.413,0.05,8.35,226134,0.094848
757,33.728,0.05,7.98,226433,0.112829
758,45.126,0.05,7.36,226732,0.1508
759,34.947,0.05,8.27,227031,0.116582
760,35.539,0.05,7.85,227330,0.118746
761,39.26,0.05,7.59,227629,0.131503
762,31.33,0.05,8.25,227928,0.104505
763,32.411,0.05,8.31,228227,0.108134
764,31.379,0.05,8.26,228526,0.104674
765,35.979,0.05,7.84,228825,0.120338
766,27.538,0.05,8.23,229124,0.092512
767,42.89,0.05,7.74,229423,0.143027
768,33.579,0.05,8.18,229722,0.112344
769,43.327,0.05,7.67,230021,0.144816
770,33.909,0.05,8.27,230320,0.113114
771,36.641,0.05,8.06,230619,0.122543
772,25.88,0.05,8.52,230918,0.086615
773,44.262,0.05,7.69,231217,0.147942
774,22.089,0.05,8.72,231516,0.077745
775,43.717,0.05,7.66,231815,0.145778
776,40.724,0.05,8.02,232114,0.136145
777,28.222,0.05,10.42,232413,0.094167
778,30.428,0.05,8.9,232712,0.101518
779,32.133,0.05,8.4,233011,0.107392
780,44.927,0.05,8.23,233310,0.149807
781,45.291,0.05,8.02,233609,0.151368
782,30.581,0.05,8.52,233908,0.103481
783,28.883,0.05,8.39,234207,0.096639
784,30.99,0.05,8.78,234506,0.103381
785,38.253,0.05,8.21,234805,0.12758
786,45.371,0.05,7.65,235104,0.151291
787,26.054,0.05,8.59,235403,0.087516
788,25.21,0.05,9.98,235702,0.0848
789,33.187,0.05,8.92,236001,0.110707
790,25.791,0.05,10.01,236300,0.086326
791,46.38,0.05,8.88,236599,0.154654
792,44.5,0.05,9.01,236898,0.148388
793,39.036,0.05,8.16,237197,0.130195
794,24.3,0.05,9.0,237496,0.081803
795,36.77,0.05,8.32,237795,0.122963
796,40.664,0.05,8.27,238094,0.135612
797,44.864,0.05,7.58,238393,0.149595
798,39.939,0.05,8.33,238692,0.133533
799,45.424,0.05,7.89,238991,0.151477
800,39.63,0.05,8.36,239290,0.132394
801,46.904,0.05,7.86,239589,0.156399
802,35.68,0.05,8.84,239888,0.119004
803,38.814,0.05,8.09,240187,0.130107
804,40.871,0.05,8.12,240486,0.136297
805,26.305,0.05,9.19,240785,0.088027
806,45.212,0.05,7.68,241084,0.150757
807,45.722,0.05,7.7,241383,0.152461
808,30.259,0.05,8.62,241682,0.100933
809,40.703,0.05,8.21,241981,0.135731
810,35.973,0.05,8.39,242280,0.12003
811,28.491,0.05,8.93,242579,0.096479
812,41.904,0.05,8.3,242878,0.140071
813,45.59,0.05,7.8,243177,0.152016
814,40.024,0.05,8.06,243476,0.133479
815,33.166,0.05,8.86,243775,0.110636
816,44.214,0.05,7.86,244074,0.147436
817,29.759,0.05,8.77,244373,0.099626
818,44.793,0.05,8.12,244672,0.149697
819,29.48,0.05,9.04,244971,0.098445
820,27.121,0.05,8.88,245270,0.090558
821,39.669,0.05,8.22,245569,0.132621
822,35.748,0.05,8.53,245868,0.119224
823,29.997,0.05,8.93,246167,0.100408
824,30.039,0.05,8.76,246466,0.100375
825,22.516,0.05,8.81,246765,0.07633
826,44.839,0.05,8.08,247064,0.149945
827,33.328,0.05,8.77,247363,0.111511
828,35.097,0.05,8.75,247662,0.117198
829,46.973,0.05,7.95,247961,0.15663
830,43.061,0.05,8.12,248260,0.143589
831,44.918,0.05,8.12,248559,0.149782
832,31.538,0.05,8.7,248858,0.105543
833,34.79,0.05,8.64,249157,0.116045
834,42.215,0.05,8.19,249456,0.140774
835,40.438,0.05,8.31,249755,0.135188
836,46.379,0.05,8.32,250054,0.154647
837,44.039,0.05,8.22,250353,0.147183
838,36.298,0.05,8.5,250652,0.121395
839,45.534,0.05,8.11,250951,0.152175
840,46.171,0.05,8.2,251250,0.154636
841,30.778,0.05,8.88,251549,0.103002
842,31.379,0.05,8.68,251848,0.105004
843,30.195,0.05,8.88,252147,0.101068
844,45.271,0.05,8.15,252446,0.151297
845,28.382,0.05,8.95,252745,0.097508
846,37.671,0.05,8.75,253044,0.125638
847,35.836,0.05,9.21,253343,0.119546
848,34.819,0.05,8.84,253642,0.117504
849,36.281,0.05,8.74,253941,0.121017
850,42.083,0.05,8.47,254240,0.140344
851,28.997,0.05,9.08,254539,0.096743
852,23.001,0.05,9.58,254838,0.077456
853,44.487,0.05,8.7,255137,0.149003
854,25.642,0.05,9.3,255436,0.086454
855,26.166,0.05,9.11,255735,0.087745
856,42.606,0.05,8.75,256034,0.14208
857,40.237,0.05,8.75,256333,0.134194
858,44.73,0.05,8.35,256632,0.149493
859,45.515,0.05,8.4,256931,0.153689
860,34.986,0.05,9.08,257230,0.116924
861,44.27,0.05,8.45,257529,0.147952
862,29.966,0.05,9.28,257828,0.100337
863,26.689,0.05,9.44,258127,0.0895
864,33.235,0.05,9.12,258426,0.111194
865,30.443,0.05,9.15,258725,0.101574
866,28.325,0.05,9.26,259024,0.096919
867,38.803,0.05,8.69,259323,0.129411
868,40.577,0.05,8.78,259622,0.135327
869,26.268,0.05,9.41,259921,0.087913
870,45.71,0.05,8.34,260220,0.152433
871,33.884,0.05,9.14,260519,0.113995
872,42.502,0.05,8.71,260818,0.141733
873,21.323,0.05,9.48,261117,0.073525
874,45.068,0.05,8.51,261416,0.15028
875,40.13,0.05,8.61,261715,0.133815
876,29.436,0.05,9.23,262014,0.098543
877,43.906,0.05,8.64,262313,0.146862
878,45.769,0.05,8.49,262612,0.152613
879,42.283,0.05,8.65,262911,0.141003
880,44.593,0.05,8.84,263210,0.148923
881,25.476,0.05,9.61,263509,0.085393
882,37.9,0.05,9.09,263808,0.126391
883,36.465,0.05,8.82,264107,0.121611
884,31.455,0.05,9.56,264406,0.105261
885,25.937,0.05,9.58,264705,0.087102
886,37.073,0.05,8.91,265004,0.123986
887,43.768,0.05,8.35,265303,0.146281
888,31.263,0.05,4.62,265602,0.104295
889,32.677,0.05,4.41,265901,0.109337
890,46.446,0.05,4.04,266200,0.154882
891,34.641,0.05,4.24,266499,0.115548
892,23.517,0.05,4.43,266798,0.079468
893,30.568,0.05,4.51,267097,0.10267
894,31.881,0.05,4.23,267396,0.108287
895,44.056,0.05,4.03,267695,0.147114
896,32.247,0.05,4.29,267994,0.107906
897,44.856,0.05,3.98,268293,0.151221
898,44.759,0.05,4.1,268592,0.149589
899,45.168,0.05,3.92,268891,0.150624
900,41.818,0.05,4.09,269190,0.139788
901,33.853,0.05,4.34,269489,0.112921
902,32.942,0.05,4.3,269788,0.110239
903,37.153,0.05,4.25,270087,0.124418
904,31.376,0.05,4.21,270386,0.104682
905,44.68,0.05,4.1,270685,0.149322
906,45.545,0.05,4.06,270984,0.152206
907,29.498,0.05,4.28,271283,0.09908
908,35.4,0.05,4.28,271582,0.11842
909,38.948,0.05,4.18,271881,0.130232
910,41.301,0.05,4.14,272180,0.138067
911,29.33,0.05,4.47,272479,0.098175
912,33.694,0.05,4.18,272778,0.112576
913,44.37,0.05,4.12,273077,0.148623
914,41.168,0.05,4.16,273376,0.137288
915,39.517,0.05,4.2,273675,0.13179
916,34.235,0.05,4.33,273974,0.114519
917,30.8,0.05,4.31,274273,0.103081
918,43.591,0.05,4.08,274572,0.14536
919,39.262,0.05,4.2,274871,0.131267
920,33.616,0.05,4.39,275170,0.112458
921,43.392,0.05,4.17,275469,0.145035
922,34.446,0.05,4.52,275768,0.114904
923,30.135,0.05,4.47,276067,0.100863
924,37.131,0.05,4.19,276366,0.124173
925,27.793,0.05,4.46,276665,0.093465
926,28.531,0.05,4.35,276964,0.095614
927,42.568,0.05,4.26,277263,0.141951
928,40.288,0.05,4.19,277562,0.134685
929,37.761,0.05,4.24,277861,0.12627
930,31.314,0.05,4.31,278160,0.105462
931,35.045,0.05,4.41,278459,0.1169
932,32.423,0.05,4.3,278758,0.108488
933,32.809,0.05,4.38,279057,0.109439
934,37.832,0.05,4.28,279356,0.1265
935,44.648,0.05,4.19,279655,0.148895
936,32.954,0.05,4.51,279954,0.110263
937,35.522,0.05,4.32,280253,0.118488
938,32.068,0.05,4.31,280552,0.107629
939,28.686,0.05,4.51,280851,0.096931
940,33.868,0.05,4.43,281150,0.11297
941,46.545,0.05,4.26,281449,0.1552
942,44.939,0.05,7.94,281748,0.149846
943,39.677,0.05,10.55,282047,0.132653
944,44.636,0.05,9.64,282346,0.149371
945,38.947,0.05,9.97,282645,0.130412
946,33.21,0.05,10.04,282944,0.111106
947,45.102,0.05,9.36,283243,0.151056
948,25.865,0.05,10.45,283542,0.087495
949,44.303,0.05,9.58,283841,0.147945
950,29.532,0.05,10.14,284140,0.098582
951,44.103,0.05,9.6,284439,0.147063
952,45.869,0.05,9.33,284738,0.153641
953,37.539,0.05,10.06,285037,0.125202
954,35.653,0.05,9.96,285336,0.119254
955,34.793,0.05,10.13,285635,0.116264
956,43.889,0.05,9.53,285934,0.147015
957,35.066,0.05,10.34,286233,0.116965
958,35.723,0.05,10.11,286532,0.119145
959,46.972,0.05,9.75,286831,0.15763
960,44.813,0.05,9.67,287130,0.149766
961,35.374,0.05,10.21,287429,0.117994
962,32.937,0.05,10.29,287728,0.10995
963,35.471,0.05,10.21,288027,0.118972
964,40.501,0.05,9.87,288326,0.1354
965,30.963,0.05,10.34,288625,0.10328
966,45.71,0.05,9.66,288924,0.152751
967,30.576,0.05,10.57,289223,0.102234
968,36.908,0.05,10.03,289522,0.123422
969,45.148,0.05,9.97,289821,0.150758
970,43.663,0.05,9.67,290120,0.145942
971,41.494,0.05,10.0,290419,0.138717
972,44.941,0.05,9.64,290718,0.150193
973,27.974,0.05,10.79,291017,0.093674
974,42.88,0.05,9.89,291316,0.142997
975,24.562,0.05,10.81,291615,0.082684
976,32.95,0.05,10.26,291914,0.110245
977,44.39,0.05,9.72,292213,0.14836
978,29.625,0.05,10.43,292512,0.099153
979,44.133,0.05,9.88,292811,0.147499
980,35.743,0.05,10.34,293110,0.119536
981,38.737,0.05,10.22,293409,0.129521
982,37.588,0.05,10.16,293708,0.125703
983,28.897,0.05,10.88,294007,0.096795
984,39.91,0.05,10.24,294306,0.13343
985,42.947,0.05,9.94,294605,0.143559
986,38.472,0.05,10.05,294904,0.128317
987,30.45,0.05,10.82,295203,0.101989
988,37.114,0.05,10.31,295502,0.124111
989,41.893,0.05,10.36,295801,0.139708
990,30.44,0.05,10.78,296100,0.101888
991,44.165,0.05,10.15,296399,0.147276
992,30.672,0.05,10.79,296698,0.102989
993,33.661,0.05,10.53,296997,0.112293
994,31.579,0.05,11.13,297296,0.10541
995,40.603,0.05,10.56,297595,0.13728
996,37.503,0.05,10.4,297894,0.125417
997,34.632,0.05,10.57,298193,0.115837
998,34.81,0.05,10.54,298492,0.11644
999,26.171,0.05,11.12,298791,0.087657
1000,34.773,0.05,10.32,299090,0.116649
