Episode,Reward,AvgReturn,ActorLoss,CriticLoss,Entropy,IllegalActions,Duration_s
72,-58.04,-18.17,-11.414505,64.33743286,1.920270801,0,1.04
73,-46.29,-15.03,-3.986305237,16.12067223,1.921544194,0,1.09
74,-38.36,-12.91,1.577163339,10.30226707,1.915538907,0,0.87
75,-29.9,-10.58,3.658463478,15.6882515,1.915867329,0,0.91
76,-45.34,-14.8,-8.201119423,38.79909134,1.917071342,0,0.88
77,-39.84,-13.23,-3.238371611,22.42345047,1.917536378,0,1
78,-50.02,-15.92,-7.696770668,43.921978,1.921700239,0,1.07
79,-55.72,-17.44,-4.582399368,21.15519333,1.921580791,0,1.1
80,-42.22,-13.97,-1.394960403,21.8174839,1.917124391,0,0.99
81,-25.54,-9.31,5.183319569,26.06399727,1.91387558,0,0.89
82,-23.84,-8.74,6.210811615,34.11166,1.91276288,0,1.02
83,-31.76,-11.01,4.664075851,20.82255173,1.915022731,0,1
84,-17.89,-7.34,12.50757408,54.39192963,1.90611732,0,0.99
85,-24.47,-8.81,4.222967148,19.67187119,1.909609795,0,0.86
86,-11.35,-5.33,9.59829998,33.58268738,1.90344131,0,0.84
87,-48.14,-15.57,-3.77773571,27.73791695,1.912174463,0,1.02
88,-16.53,-6.74,8.111924171,44.38100815,1.885326743,0,0.9
89,-43.36,-14.14,-5.891394615,25.46044922,1.908652544,0,1.08
90,-18.16,-7.21,2.202640295,14.65768433,1.903829694,0,1.02
91,-39.31,-13.08,-6.280638218,26.15060234,1.906179547,0,0.99
92,-26.34,-9.42,1.484055877,14.76729679,1.900284052,0,1.02
93,-36.28,-12.36,-1.312728763,15.96802616,1.909503579,0,0.89
94,-31.47,-11.03,1.523818851,10.74849606,1.902059674,0,1.02
95,-20.79,-7.9,-0.019788906,17.38105774,1.893388033,0,1.07
96,-33.06,-11.32,-2.98975563,14.63161469,1.898461342,0,0.94
97,-13.14,-5.66,10.66997051,92.48095703,1.751054525,0,0.8
98,-13.5,-6.04,6.491407394,15.2369175,1.898084879,0,0.89
99,-16.47,-6.67,4.33905983,16.35408974,1.901023149,0,0.91
100,-6.45,-3.89,5.140304089,11.64843464,1.88869369,0,1
101,-21.15,-7.97,-1.730784893,4.388079643,1.898718715,0,0.92
102,-30.77,-10.77,-5.678210735,14.55675125,1.903357744,0,0.98
103,-25.22,-9.2,-4.79868412,14.71883297,1.900589347,0,0.97
104,-23.09,-8.55,-5.648757935,17.8453331,1.887388468,0,0.95
105,-22.48,-8.39,-2.813764095,6.421899319,1.89781642,0,1.05
106,-33.03,-11.3,-5.812122345,16.33366776,1.898891568,0,1.15
107,-38.83,-12.99,-8.664096832,32.02580261,1.907323837,0,0.96
108,-24.63,-8.94,-0.121487588,4.722238541,1.89380002,0,0.96
109,-6.11,-3.79,7.062093258,20.4105835,1.884656191,0,0.83
110,-28.06,-9.81,-5.093501568,14.0462122,1.893377066,0,1.03
111,-8.15,-4.56,10.07385731,33.77462387,1.893496275,0,0.91
112,-14.46,-6.3,5.441775799,9.859947205,1.904067397,0,0.85
113,-35.96,-12.08,-5.149254322,12.25039101,1.897334576,0,1.03
114,-19.31,-7.38,1.820399761,3.374891281,1.896628618,0,0.91
115,-17.89,-7.2,6.045506001,14.76077843,1.903298974,0,0.81
116,-5.04,-3.42,11.04671192,37.69747925,1.897160888,0,0.87
117,-9.8,-4.86,7.861768246,20.08090973,1.893812418,0,0.94
118,-38.08,-12.8,-4.826104164,12.33139038,1.897618651,0,1
119,-25.02,-9.01,-1.403294921,11.68048668,1.784932494,0,0.99
120,-24.1,-8.82,-0.97784251,1.726892948,1.896924496,0,0.94
121,-18.3,-7.19,0.65466857,7.622141838,1.83818996,0,0.89
122,-24,-8.64,0.714201689,4.318886757,1.887303233,0,1.05
123,-11.11,-5.32,4.390881538,8.660841942,1.895219922,0,1.02
124,-2.57,-2.82,6.716333866,13.83295059,1.885780811,0,0.86
125,-18.42,-7.3,0.580410361,7.176528454,1.8843292,0,1
126,-31.07,-10.75,-7.475043774,26.33923912,1.890726686,0,0.88
127,-19.39,-7.43,-2.034559488,3.85816741,1.880491972,0,0.96
128,-27.26,-9.73,-6.521371365,17.93858147,1.860610723,0,1.08
129,-9.35,-4.66,3.490976095,7.425190449,1.88000083,0,1
130,-16.13,-6.67,0.036341473,3.400935888,1.874920487,0,0.94
131,-3.55,-2.97,2.969625235,5.974102974,1.853130698,0,0.87
132,-30.37,-10.62,-6.096888065,12.98538208,1.881101489,0,0.98
133,-4.44,-3.2,4.889980793,8.511037827,1.863813877,0,0.83
134,-17.07,-6.73,-0.797690928,4.282313347,1.864391446,0,1.05
135,-9.26,-4.92,0.765512466,1.836937308,1.862844586,0,1.07
136,-10,-4.83,-0.070303492,4.018068314,1.855122328,0,0.96
137,-20.27,-7.74,-2.084048986,6.402059555,1.860466719,0,1
138,1.73,-1.33,4.754655838,10.14017105,1.849855185,0,0.9
139,-24.78,-9.07,-3.884843111,6.507543087,1.863262296,0,1.01
140,-19.38,-7.48,-3.134813547,5.266288757,1.847698808,0,1.14
141,-10.13,-4.92,-0.197341353,2.769543886,1.851090074,0,0.95
142,-5.36,-3.41,-1.151006341,3.539452791,1.815842867,0,0.89
143,1.83,-1.36,3.503866196,4.561952591,1.841090441,0,0.86
144,-13.4,-5.81,-0.909508169,1.304494619,1.846212387,0,0.92
145,-21.3,-7.88,-8.62556839,31.01575851,1.786773682,0,1.05
146,-27.27,-9.59,-6.957382679,19.929039,1.825543642,0,1.06
147,3.11,-1.12,6.130467415,13.15799618,1.836676478,0,0.84
148,-6.39,-3.62,4.453977108,8.953041077,1.831876874,0,0.97
149,-25.34,-8.96,-4.208033085,12.26857853,1.802872062,0,1.03
150,-1.56,-2.4,2.252332449,3.542215109,1.817939281,0,0.95
151,-9.98,-4.55,0.972812891,2.496512413,1.806663871,0,1.13
152,-9.8,-4.67,1.496475339,2.901296139,1.809330821,0,0.98
153,-4.93,-3.25,0.95091939,2.139657497,1.799741626,0,0.92
154,-30.95,-10.92,-7.372857094,22.95957756,1.832826972,0,1
155,1.14,-1.98,3.939310312,5.658994675,1.817232013,0,0.84
156,-14.54,-5.9,-0.402228087,4.908717632,1.782623053,0,1.18
157,2.64,-1.37,3.879428387,6.238901138,1.80665648,0,0.89
158,-11.12,-5.08,-0.852381408,1.190180659,1.803542018,0,1.01
159,-29.71,-10.52,-8.55117321,26.70417213,1.805766821,0,1.04
160,-1.05,-2.25,-2.579078197,4.465927124,1.762409687,0,0.9
161,-12.43,-5.29,-0.128706425,4.848862171,1.772597909,0,1.11
162,-3.58,-2.92,0.309904367,1.245575905,1.775731444,0,1.01
163,-7.21,-3.96,-2.310036421,3.575379133,1.767057657,0,0.96
164,-0.24,-2.44,1.817902327,3.395120382,1.793559194,0,0.86
165,10.2,0.84,4.102501869,6.490628719,1.753394365,0,0.93
166,-12.85,-5.35,-2.755591631,7.746910572,1.724709034,0,0.99
167,-19.91,-7.55,-3.832819939,6.028035641,1.791525483,0,1.03
168,-2.76,-2.64,0.750214517,2.013268948,1.723682642,0,0.98
169,-0.92,-2.06,0.158972517,1.403061748,1.723507524,0,0.94
170,-8.29,-4.11,-5.199189186,12.91315269,1.694158792,0,0.95
171,11.18,1.34,4.911231518,9.119329453,1.758405566,0,0.85
172,-9.45,-4.58,1.49164629,2.315665483,1.743851304,0,1.13
173,6.78,-0.17,2.869820118,6.969847202,1.765616655,0,0.87
174,9.9,0.91,3.95264411,7.536281586,1.755128384,0,0.86
175,1.15,-1.6,1.156887293,1.639972329,1.717069745,0,1.01
176,6.86,0.13,2.138605356,2.353433132,1.730677724,0,0.88
177,-4.26,-3.22,-0.681377769,1.1270051,1.714888453,0,1.05
178,-9.11,-4.47,-1.855308294,2.203977108,1.746873617,0,1.05
179,-2.26,-2.83,-1.356004,2.12219882,1.7385571,0,0.91
180,-0.47,-2.27,0.226905018,0.622738659,1.727154374,0,0.93
181,13.74,1.87,3.350986242,4.839575768,1.723184586,0,0.81
182,2.65,-1.21,1.378884315,2.239553452,1.716463804,0,0.97
183,2.13,-1.45,-2.240388155,3.32075572,1.732896924,0,1
184,-2.54,-2.64,-2.654664993,4.100249767,1.742309213,0,1.06
185,-23.05,-8.67,-9.31656456,29.73421478,1.736367345,0,1
186,-3.91,-3.03,-1.471758842,2.299810886,1.706340671,0,1
187,15.71,2.45,3.781469107,5.84024477,1.704418182,0,0.84
188,-0.17,-2.25,-1.600274444,2.999015093,1.721491098,0,0.96
189,2.27,-1.32,0.997379839,2.383156538,1.702495456,0,1.08
190,8.12,0.34,0.834918082,0.903598964,1.677703977,0,0.89
191,2.69,-1.3,1.725540638,2.480261326,1.674500704,0,0.98
192,3.73,-0.82,0.432694614,0.671244562,1.686304212,0,0.95
193,6.37,-0.04,-0.910398602,0.70760721,1.678859711,0,0.9
194,16.01,2.51,1.902661324,3.707019806,1.679734945,0,0.95
195,17.92,3.13,3.648402214,5.859098911,1.657062888,0,0.87
196,4.03,-0.75,-1.037510872,1.324841022,1.67531693,0,0.92
197,-4.48,-3.13,-4.345757961,6.709421158,1.633275509,0,0.99
198,20.09,3.52,1.538041115,2.474786282,1.611235261,0,0.85
199,15.26,2.32,-0.006706119,0.701890171,1.627100229,0,0.88
200,9.14,0.51,-0.335119545,0.695273876,1.627707243,0,1.07
201,-0.42,-2.14,-1.880335331,1.849591494,1.675345778,0,0.97
202,7.15,-0.07,-1.562971354,1.905776739,1.606445909,0,0.92
203,-3.9,-3.1,-0.863775492,1.17325294,1.615093231,0,1.03
204,22.26,4.15,1.991998315,2.976179361,1.563156843,0,0.85
205,5.16,-0.58,1.129658699,2.177836418,1.581739187,0,1.21
206,0.67,-1.9,0.120858759,0.978402317,1.665344477,0,0.89
207,10.64,1.04,0.411816716,0.949644566,1.609357238,0,0.86
208,22.69,4.18,1.063390613,3.633333683,1.532039881,0,0.82
209,18.62,3.13,1.365625024,1.696098685,1.574518561,0,0.84
210,29.55,6.25,2.409423351,5.323076248,1.471057534,0,0.77
211,9.38,0.62,-1.502219558,1.260009646,1.541357875,0,1.01
212,23.79,4.66,1.019275427,1.815610409,1.515587687,0,0.85
213,14.09,1.77,-0.451245427,0.749050021,1.508480072,0,0.94
214,25.33,4.97,1.169856787,1.331053615,1.475855947,0,0.82
215,25.9,5.3,2.271145344,2.448510647,1.51476264,0,0.81
216,15.68,2.37,0.635411322,1.822679043,1.558503389,0,0.94
217,18.97,3.25,-1.45844841,1.199323773,1.536886334,0,0.95
218,7.69,0.16,-3.243335485,8.048372269,1.540569544,0,0.98
219,22.63,4.23,-1.309715748,0.99053365,1.470024347,0,0.83
220,8.37,0.36,-2.553077221,4.603313446,1.522821069,0,0.98
221,-0.88,-2.18,-3.47553587,10.96878624,1.529123306,0,1.02
222,27.6,5.66,0.316681534,0.846106112,1.426017523,0,0.81
223,30.27,6.45,0.847529829,1.630917311,1.381325483,0,0.77
224,30.56,6.39,0.518904805,1.085333705,1.284610868,0,0.8
225,7.63,0.12,-0.515874028,4.173155308,1.457167745,0,1.02
226,14.11,1.86,-0.757002234,3.828870058,1.409435511,0,1.25
227,27.88,5.6,0.043180332,0.602557063,1.280749321,0,0.89
228,6.01,-0.45,-2.305446148,8.571523666,1.350331068,0,1.03
229,12.87,1.53,-0.378606707,3.032814741,1.307071686,0,1
230,26.66,5.36,1.459322095,1.322335482,1.341524363,0,0.83
231,26.59,5.27,1.063737154,1.556851864,1.09984982,0,1.1
232,23.79,4.6,2.355097294,3.086742163,1.326576352,0,0.86
233,29.4,6.11,0.551375926,1.010305166,1.190163851,0,0.83
234,15.87,2.35,0.191578552,1.862576962,1.27172327,0,1.01
235,8.13,0.26,-0.68279469,1.933928013,1.268452048,0,1.03
236,28.63,5.9,0.092001118,0.794311166,1.111810088,0,0.95
237,16.38,2.57,0.693840206,1.151412606,1.124987483,0,1.16
238,14.26,1.89,-0.092030145,2.137611389,1.219983459,0,1.06
239,16.9,2.62,0.612703443,2.047081232,1.089081645,0,1.03
240,19.37,3.37,-0.728701711,0.815671206,1.145402074,0,0.96
241,31.11,6.6,0.101552494,1.539662004,0.901432991,0,0.99
242,20.74,3.76,1.048596144,1.007069468,1.207969666,0,1.04
243,26.42,5.21,-0.165006191,1.01025486,0.893553674,0,0.99
244,32.36,6.87,-0.010108048,2.549060822,0.943797112,0,0.85
245,13.82,1.82,-0.783406854,0.906328917,1.20329392,0,1.05
246,32.75,7.03,-0.015480135,1.571890473,0.952452481,0,0.83
247,6.99,-0.13,-2.971316814,7.154067993,1.173047423,0,1.23
248,23.89,4.58,-0.332770169,0.170375869,0.945983171,0,0.98
249,32.01,6.82,0.119672976,0.533162951,0.691871762,0,0.99
250,15,2.11,-2.325503588,4.543299675,1.146624088,0,0.97
251,19.99,3.5,-0.43987143,0.649902463,1.013440132,0,1.02
252,14.51,1.96,-1.102856517,2.106282234,0.974631429,0,1.23
253,30.82,6.53,-0.073578425,1.1521703,0.771912813,0,0.92
254,28.85,5.94,0.043466955,0.905661106,0.615012109,0,1.03
255,39.93,8.98,-0.031835038,4.75009203,0.533545613,0,0.82
256,17.27,2.82,0.58715111,0.758883715,1.008798003,0,1.02
257,37.4,8.34,0.267559767,2.256623268,0.528103769,0,0.98
258,36.26,8.06,0.139917403,2.284516096,0.659841299,0,0.92
259,29.37,6.07,0.019682117,0.183832124,0.596284926,0,0.98
260,37.82,8.44,-0.154831961,1.66619575,0.45812133,0,1.01
261,23.67,4.58,-0.363265902,0.778397679,0.635513961,0,1.04
262,23.94,4.66,-0.092622131,1.03690505,0.781240046,0,1.08
263,19.4,3.43,-0.240847245,1.447896123,0.713208497,0,1.16
264,41.65,9.62,-0.008500477,4.433617592,0.510003626,0,0.77
265,37.84,8.43,-0.220389381,1.527056575,0.417325526,0,0.88
266,22.09,4.15,-0.020401049,1.138805509,0.571638107,0,1.07
267,36.75,8.19,0.066698246,0.878061652,0.547676563,0,0.84
268,43.62,10.16,-0.000368991,4.159993649,0.360031366,0,3.59
269,24.85,4.86,-0.098798096,0.833280444,0.580998898,0,4.69
270,31.87,6.77,-0.012490088,0.201928481,0.418830633,0,3.75
271,40.47,9.2,0.084025078,2.061524868,0.342265934,0,3.27
272,32.8,7.08,0.075947076,0.343678802,0.45682317,0,3.77
273,26.4,5.3,-0.161971524,0.914773464,0.396401823,0,3.81
274,41.61,9.43,-0.080508716,1.700590611,0.28022185,0,3.4
275,32.97,7.15,0.049488373,0.389784604,0.433280945,0,3.64
276,39.14,8.83,-0.015188886,0.841974914,0.356600046,0,3.27
277,19.09,3.37,-0.107333951,1.829414248,0.572478771,0,4.29
278,19.96,3.54,-0.34743309,2.437170029,0.568410695,0,4.16
279,30.33,6.41,0.049436882,0.861735046,0.416035414,0,3.59
280,32.11,6.86,0.012206205,0.325369656,0.366696984,0,3.9
281,40.72,9.28,0.432706833,2.145006657,0.41606468,0,3.13
282,34.5,7.56,0.316454619,0.741327643,0.49742341,0,3.28
283,34.16,7.49,0.152653962,0.641013205,0.402143836,0,3.77
284,25.07,4.9,-0.070452996,0.845573246,0.440235287,0,4.1
285,44.93,10.4,0.377898782,4.07161665,0.287717223,0,3
286,43.99,10.26,0.098268114,3.433943987,0.352198541,0,3.07
287,35.85,8,0.306484044,0.846894979,0.522500932,0,3.3
288,39.97,9.16,0.212263122,1.693471432,0.488207251,0,3.36
289,27.07,5.5,-0.372965395,0.928980112,0.715369284,0,3.56
290,22.26,4.19,-1.066091299,3.189314604,0.895921111,0,3.66
291,30.58,6.45,-0.481748223,3.363556147,0.411867857,0,4.07
292,21.8,4.05,-0.799796104,3.075290203,0.806349576,0,3.83
293,29.94,6.29,-0.42126891,1.695459723,0.555270433,0,3.56
294,45.2,10.58,-0.079566322,3.762011766,0.334441274,0,2.97
295,23.73,4.54,-0.625849485,2.247302532,0.593488753,0,3.81
296,31.41,6.66,-0.266938388,0.334822774,0.552134216,0,3.52
297,34.6,7.62,0.181662247,0.537826717,0.550665259,0,3.59
298,43.18,9.98,0.271623999,3.511218786,0.371465534,0,2.97
299,24.54,4.82,0.486828446,1.383691311,0.571998477,0,4.13
300,39.25,8.85,0.387081802,2.588517904,0.418446183,0,3.12
301,20.93,3.83,0.591167331,0.699206114,0.676355839,0,4.01
302,44.35,10.33,0.286747247,3.86757493,0.336540133,0,3.17
303,34.3,7.49,0.043021262,0.308217913,0.39741838,0,3.26
304,26.75,5.36,-0.165443733,0.388393044,0.418545127,0,4.25
305,44.08,10.16,-0.070651829,2.367863894,0.264663428,0,3.23
306,36.8,8.25,0.195611224,0.661408007,0.473308772,0,3.62
307,30.32,6.33,-0.456984729,1.971863151,0.38936311,0,3.98
308,44.85,10.5,0.041877028,2.454733849,0.327081472,0,2.99
309,42.12,9.66,-0.145779878,1.436957121,0.312611401,0,3.17
310,28.37,5.84,-0.419337898,2.212802649,0.442325801,0,3.93
311,31.65,6.76,-0.173870072,1.076874852,0.495604187,0,3.44
312,29.69,6.2,-0.247325897,1.755480766,0.415535778,0,3.83
313,24.95,4.9,-0.237739369,1.593279481,0.499575645,0,4.25
314,25.95,5.17,0.045544975,1.595982552,0.508319616,0,3.87
315,35.39,7.8,0.195098072,0.858355522,0.388469905,0,3.67
316,36.07,7.99,0.384708881,1.39844346,0.456990749,0,3.54
317,22.42,4.22,-0.010974156,0.672220826,0.521798551,0,4.06
318,25.21,5,0.232146084,0.561843455,0.59886837,0,3.8
319,23.29,4.46,0.59691453,1.27637589,0.627517104,0,4.22
320,44.45,10.31,0.544671357,6.298979759,0.305238158,0,2.91
321,32.74,7.08,0.834008634,2.503186941,0.540004432,0,3.53
322,34.89,7.63,0.178707764,0.665183306,0.421299905,0,3.6
323,15.23,2.16,-1.171041965,2.415239573,0.87376374,0,3.88
324,40,9.06,0.247483313,1.701542735,0.395029575,0,3.19
325,43.66,10.25,0.125613391,2.18865037,0.346475333,0,2.95
326,41.26,9.37,0.161302805,1.031830192,0.364436716,0,3.16
327,42.84,9.81,-0.096689411,1.239195585,0.297004968,0,3.3
328,45.5,10.54,0.068888441,1.534411192,0.280596972,0,2.85
329,42.07,9.67,-0.221407443,1.380449772,0.355970114,0,3.19
330,28.45,5.93,-0.634203374,2.469427586,0.573875964,0,3.57
331,29.06,6.04,-0.645921409,3.554702997,0.481897175,0,3.85
332,45.15,10.51,-0.132924125,1.632992506,0.290127873,0,3.03
333,41.42,9.47,-0.202686742,0.802573621,0.337853104,0,3.06
334,32.32,6.96,0.080417506,0.938471198,0.596654892,0,3.77
335,43.45,10.13,0.262325227,1.188840985,0.373604327,0,2.75
336,40.54,9.19,0.197976515,1.145322323,0.39490518,0,3.56
337,35.84,7.89,-0.085083127,0.47739476,0.380791754,0,3.67
338,44.19,10.15,0.129862592,1.261060953,0.297812343,0,2.95
339,34.84,7.6,0.149718553,0.555277348,0.436567336,0,3.83
340,25.44,5.02,-0.219252288,0.770556033,0.734781981,0,3.81
341,41.8,9.53,0.334953636,1.421789885,0.36152944,0,3.11
342,40.81,9.35,1.343176246,3.34419775,0.542203784,0,3.04
343,30.07,6.33,-0.035503175,0.295401394,0.552015722,0,3.56
344,37.23,8.2,-0.108943835,0.356356561,0.333776951,0,3.76
345,19.57,3.45,0.254389524,1.215948224,0.89921242,0,4.24
346,42.58,9.81,0.813228607,3.207519531,0.499360263,0,3.08
347,21.82,3.98,-0.458362967,0.566030204,0.967848539,0,3.99
348,27.97,5.7,-0.044752311,0.17761682,0.580088019,0,3.86
349,20.59,3.74,-0.178166613,0.533613682,1.010528207,0,3.73
350,13.3,1.73,-0.355075061,0.800181687,1.146758795,0,4.24
351,38.73,8.72,0.44744125,3.187489748,0.501797915,0,3.3
352,19.65,3.46,0.103695199,0.270555615,0.920812666,0,3.83
353,31.7,6.75,0.474999219,1.801614761,0.527707934,0,3.82
354,34.45,7.49,0.149953857,1.627287507,0.4714261,0,3.64
355,33.06,7.13,0.609056234,2.284943104,0.536388695,0,3.46
356,35.84,7.94,0.60964781,2.992866278,0.53793782,0,3.5
357,26.5,5.26,-0.077634968,0.154958338,0.600048065,0,3.95
358,23.21,4.38,-0.580203474,1.067182064,0.574998498,0,4.08
359,41.55,9.46,0.213726312,2.196540833,0.38990742,0,3.4
360,24.86,4.86,-0.441308439,0.581984997,0.628769517,0,4.02
361,29.64,6.19,0.226840392,0.508424461,0.723299325,0,3.5
362,17.27,2.86,-0.421225518,0.483499259,0.922376812,0,4.31
363,22.6,4.24,-0.434005529,0.659823358,0.643300653,0,4.16
364,29.83,6.26,-0.151196137,0.375032097,0.444187224,0,3.63
365,30.73,6.54,0.461049765,0.833675265,0.694645703,0,3.66
366,25.91,5.13,0.358377069,0.488979995,0.695327938,0,4.07
367,31.06,6.61,0.706418097,0.957733989,0.812051177,0,3.16
368,23.66,4.52,-0.106825523,0.351212144,0.578685939,0,4.18
369,35.32,7.75,0.269704431,0.690960586,0.500421524,0,3.55
370,38.77,8.74,0.381109685,1.673761964,0.526064992,0,2.93
371,42.13,9.62,0.010252409,1.589055896,0.31225872,0,3.37
372,23.72,4.54,-0.163807839,0.92905426,0.675432086,0,3.87
373,24.68,4.81,-0.484223574,1.555548549,0.517986536,0,4.1
374,40.59,9.28,0.111264817,0.863489091,0.416525304,0,3.39
375,34.08,7.43,-0.145331904,0.330960959,0.425948143,0,3.47
376,34.8,7.56,-0.332532436,0.741896152,0.363203287,0,3.61
377,45.04,10.51,0.122350261,1.794784307,0.354883105,0,3.05
378,43.04,9.95,0.252252311,1.178588986,0.416776538,0,3.03
379,27.47,5.57,0.604443789,0.942943335,0.897824705,0,3.85
380,24.61,4.82,-0.264153063,1.157908082,0.592086136,0,3.9
381,27.79,5.68,0.432035357,0.482396454,0.829355896,0,3.53
382,31.31,6.68,0.011308778,0.222287342,0.494333595,0,3.73
383,34.18,7.46,0.440398037,0.840314031,0.622478306,0,3.33
384,45.62,10.69,0.164067388,2.702330828,0.310928106,0,3.09
385,45.83,10.65,0.17935276,2.455904245,0.313822746,0,2.96
386,39.54,8.92,0.102965862,0.69209832,0.47151047,0,3.17
387,34.37,7.44,-0.331591964,0.747603714,0.377519876,0,3.93
388,38.15,8.53,-0.106756791,0.464541435,0.357405573,0,3.21
389,19.1,3.3,-0.618904531,1.497758508,0.876184881,0,4.1
390,25.82,5.16,-0.493742764,1.261213899,0.59931922,0,4.19
391,21.34,3.93,0.20336701,0.493770868,0.97250092,0,3.75
392,46.99,10.99,0.06789773,2.754547834,0.248730108,0,2.93
393,26.31,5.21,-0.380017966,0.380482644,0.605958998,0,3.99
