Episode,TotalReward,AvgReturn,ActorLoss,CriticLoss,Entropy,IllegalActions,Duration_s
33,-41.08,-13.76,-5.799338340759277,100.19429016113281,1.915774941444397,0,3.62
34,-36.84,-12.43,-2.9293928146362305,85.71118927001953,1.917066216468811,0,3.68
35,-47.61,-15.41,-5.9791154861450195,123.60343933105469,1.9160516262054443,0,3.81
36,-44.45,-14.64,-5.445105075836182,108.13899993896484,1.9128674268722534,0,4.0
37,-47.49,-15.56,-6.992770195007324,110.37971496582031,1.9185711145401,0,4.08
38,-22.01,-8.47,2.1269702911376953,61.0966682434082,1.9096003770828247,0,3.45
39,-44.86,-14.85,-7.120763301849365,100.2518310546875,1.915714979171753,0,3.86
40,-35.96,-12.38,-2.680316209793091,81.24292755126953,1.91094172000885,0,4.02
41,-28.56,-10.22,1.041849136352539,62.82990264892578,1.9199572801589966,0,3.8
42,-31.95,-11.23,-2.390739917755127,64.29777526855469,1.9148815870285034,0,3.88
43,-49.41,-15.72,-4.3350701332092285,120.10548400878906,1.9059627056121826,0,4.49
44,-30.18,-10.7,-0.3182891309261322,56.17202377319336,1.9194263219833374,0,3.58
45,-35.76,-12.2,-2.805121660232544,62.95571517944336,1.918626070022583,0,3.81
46,-33.4,-11.6,-2.459883213043213,65.6522445678711,1.917985200881958,0,4.18
47,-41.88,-14.02,-6.64044713973999,73.16938781738281,1.911617636680603,0,4.57
48,-39.42,-13.17,-6.150918960571289,73.48303985595703,1.915769100189209,0,4.08
49,-44.93,-14.79,-9.628990173339844,88.33036804199219,1.9179329872131348,0,3.87
50,-49.33,-15.98,-9.321185111999512,83.60136413574219,1.917450189590454,0,4.17
51,-33.02,-11.47,-3.4456825256347656,38.00660705566406,1.916561245918274,0,3.82
52,-19.28,-7.79,2.6578893661499023,33.83441162109375,1.9178820848464966,0,3.19
53,-22.4,-8.46,2.707205295562744,32.911338806152344,1.9146549701690674,0,3.42
54,-35.55,-12.12,-4.824117183685303,44.15681457519531,1.9185373783111572,0,3.54
55,-48.79,-15.76,-10.593061447143555,79.859375,1.9153695106506348,0,4.37
56,-41.78,-13.91,-6.356292247772217,66.48331451416016,1.9069689512252808,0,4.16
57,-29.77,-10.69,-1.2855448722839355,29.397266387939453,1.9136816263198853,0,3.98
58,-26.19,-9.67,0.682699978351593,20.205848693847656,1.9136834144592285,0,2.72
59,-40.15,-13.28,-5.776425838470459,46.53899383544922,1.9079854488372803,0,3.48
60,-47.15,-15.21,-8.761068344116211,58.37841796875,1.910036563873291,0,3.88
61,-35.61,-12.0,-3.4652559757232666,43.35433578491211,1.903323769569397,0,4.55
62,-41.04,-13.61,-7.6627397537231445,43.035099029541016,1.914103627204895,0,4.57
63,-32.78,-11.43,-3.0431621074676514,24.093223571777344,1.9098286628723145,0,3.21
64,-41.01,-13.64,-6.668633460998535,44.35738754272461,1.8978806734085083,0,3.8
65,-31.96,-11.11,-0.40309739112854004,16.261009216308594,1.9114243984222412,0,3.41
66,-53.03,-16.79,-11.339550971984863,79.14881134033203,1.902822494506836,0,4.01
67,-27.47,-9.91,1.5745362043380737,19.010196685791016,1.903011441230774,0,3.58
68,-28.86,-10.27,1.6472697257995605,13.925203323364258,1.9087035655975342,0,3.78
69,-38.73,-13.01,-4.492745399475098,37.75639724731445,1.8904188871383667,0,4.01
70,-41.61,-13.69,-6.047731876373291,35.58304977416992,1.886467456817627,0,4.51
71,-35.27,-12.02,-0.5309478044509888,29.2397518157959,1.8915374279022217,0,4.21
72,-25.52,-9.43,4.194744110107422,14.275715827941895,1.9041420221328735,0,3.54
73,-24.32,-9.1,1.4899616241455078,15.976069450378418,1.8962310552597046,0,4.06
74,-35.98,-12.28,0.16016891598701477,14.27244758605957,1.8923215866088867,0,4.38
75,-40.29,-13.43,-4.020504951477051,23.943254470825195,1.8979854583740234,0,4.4
76,-51.73,-16.6,-8.226411819458008,38.02286148071289,1.890769600868225,0,4.94
77,-30.61,-10.98,-0.6896485090255737,12.099042892456055,1.8935418128967285,0,4.74
78,-28.35,-10.26,4.7453999519348145,13.177234649658203,1.9011399745941162,0,3.96
79,-37.91,-12.83,-1.4819780588150024,17.95566177368164,1.8823734521865845,0,4.34
80,-42.91,-14.06,-4.041131496429443,13.678144454956055,1.893466591835022,0,4.44
81,-10.38,-5.08,10.412123680114746,37.94983673095703,1.8845304250717163,0,3.61
82,-28.18,-10.12,1.7429312467575073,3.775721788406372,1.8950765132904053,0,3.52
83,-23.25,-8.73,2.745047092437744,4.9306321144104,1.889012098312378,0,3.57
84,-30.78,-10.9,0.09332972764968872,6.15443754196167,1.8792413473129272,0,4.04
85,-21.0,-8.19,2.969348192214966,6.519794464111328,1.8834718465805054,0,3.65
86,-26.51,-9.61,-1.1423779726028442,29.869140625,1.8344836235046387,0,3.92
87,-21.2,-8.15,1.93647038936615,6.486979961395264,1.8792266845703125,0,4.12
88,-8.31,-4.6,8.20753002166748,20.867244720458984,1.8746228218078613,0,3.54
89,-22.13,-8.49,0.01917225308716297,2.9539685249328613,1.865820050239563,0,3.94
90,-30.89,-10.67,-3.794917345046997,11.790693283081055,1.8247061967849731,0,4.17
91,-26.17,-9.64,-1.2613885402679443,6.942955493927002,1.8249868154525757,0,3.72
92,-38.23,-12.92,-8.827215194702148,28.32225227355957,1.8517801761627197,0,4.11
93,-18.52,-7.54,-2.6660714149475098,6.926085472106934,1.8535939455032349,0,3.54
94,-6.85,-4.26,7.874606609344482,21.109338760375977,1.8630138635635376,0,3.34
95,1.27,-1.89,9.612508773803711,31.76056671142578,1.8481677770614624,0,3.42
96,-15.23,-6.57,1.9248650074005127,3.075315237045288,1.8497408628463745,0,3.77
97,-10.3,-5.24,1.8771432638168335,4.421299457550049,1.8375108242034912,0,3.52
98,-23.13,-8.78,-3.6720306873321533,6.665118217468262,1.847658634185791,0,3.77
99,-22.44,-8.55,-6.606805801391602,18.8385066986084,1.8546600341796875,0,3.49
100,-19.03,-7.49,-0.7235192060470581,11.100000381469727,1.8192228078842163,0,4.18
101,-20.9,-8.03,-4.091957092285156,9.238205909729004,1.8056597709655762,0,4.34
102,-19.43,-7.63,-3.721663236618042,6.933713436126709,1.8095898628234863,0,4.11
103,-25.76,-9.32,-3.2408101558685303,9.157787322998047,1.8069912195205688,0,4.2
104,-22.97,-8.61,0.8321747779846191,6.325634002685547,1.8049745559692383,0,4.34
105,-14.32,-6.3,-1.093131184577942,3.2377614974975586,1.829210638999939,0,3.45
106,-13.84,-6.19,-0.13867232203483582,2.776935338973999,1.8015968799591064,0,3.79
107,-18.62,-7.54,-0.6555377244949341,1.4741872549057007,1.8174200057983398,0,3.86
108,-9.74,-4.94,5.214323997497559,9.083711624145508,1.8035266399383545,0,3.77
109,-9.83,-4.84,1.6640695333480835,7.166449546813965,1.7807303667068481,0,4.11
110,-18.43,-7.23,2.91853404045105,6.041238307952881,1.799415111541748,0,4.11
111,-9.25,-4.79,3.2661960124969482,8.092082977294922,1.7793729305267334,0,4.57
112,-15.0,-6.39,3.826982259750366,15.855399131774902,1.7924467325210571,0,3.79
113,-19.73,-7.91,-0.6668374538421631,4.056713104248047,1.7929480075836182,0,4.18
114,-5.14,-3.54,4.081401824951172,6.865721225738525,1.764867901802063,0,3.78
115,-10.14,-5.0,2.7088985443115234,4.555773735046387,1.7672780752182007,0,4.0
116,-1.49,-2.73,8.558987617492676,28.31524658203125,1.7848988771438599,0,3.44
117,-3.7,-3.23,4.224157810211182,9.867595672607422,1.755794882774353,0,3.74
118,-28.11,-10.21,-11.26290512084961,45.50004577636719,1.8161836862564087,0,3.88
119,-9.66,-4.9,2.3900539875030518,4.365778923034668,1.7786283493041992,0,3.95
120,1.95,-1.72,6.507196426391602,15.657687187194824,1.78968346118927,0,3.3
121,-8.92,-4.68,-1.2268017530441284,4.226338863372803,1.7907156944274902,0,3.76
122,-18.03,-7.16,-4.693572044372559,10.677748680114746,1.7792747020721436,0,4.29
123,-22.17,-8.49,-7.110210418701172,19.414567947387695,1.7847880125045776,0,4.2
124,-9.71,-4.65,-2.0357203483581543,6.797785758972168,1.766710638999939,0,4.32
125,-25.9,-9.55,-7.751999378204346,22.49485969543457,1.7930617332458496,0,4.03
126,5.63,-0.51,5.199504375457764,12.55517292022705,1.7815299034118652,0,3.46
127,12.79,1.55,8.159415245056152,24.739076614379883,1.7736736536026,0,3.44
128,-7.5,-4.35,-4.1791605949401855,7.537027359008789,1.7801517248153687,0,3.79
129,-13.73,-5.89,-3.9154953956604004,9.299094200134277,1.7679201364517212,0,4.36
130,-8.23,-4.62,0.4545348286628723,1.1231775283813477,1.7769968509674072,0,3.78
131,0.79,-2.02,1.1109042167663574,3.741952419281006,1.7023075819015503,0,3.43
132,-18.76,-7.41,-6.775428295135498,17.882884979248047,1.7815603017807007,0,3.98
133,-10.71,-4.95,-1.6192618608474731,3.0990121364593506,1.763973593711853,0,4.02
134,-5.35,-3.94,0.18155726790428162,2.7621023654937744,1.732788324356079,0,4.09
135,-15.3,-6.42,-4.124759197235107,9.223641395568848,1.7216371297836304,0,4.08
136,-5.28,-3.77,0.9676201343536377,1.3529726266860962,1.7779258489608765,0,3.83
137,-11.77,-5.76,-1.114662528038025,4.022995948791504,1.763700008392334,0,4.16
138,-2.9,-2.83,2.904223918914795,6.683600902557373,1.759847640991211,0,4.27
139,-7.31,-4.14,0.15635548532009125,1.4706699848175049,1.7654534578323364,0,4.14
140,5.54,-0.81,6.828291416168213,18.436607360839844,1.7427183389663696,0,4.05
141,-14.24,-6.36,-5.131916046142578,11.47917652130127,1.7714250087738037,0,4.27
142,-25.18,-9.47,-7.247162342071533,18.246959686279297,1.7557090520858765,0,4.71
143,2.28,-1.41,2.440479278564453,3.751737356185913,1.708866834640503,0,4.5
144,-3.46,-3.15,2.0490856170654297,7.9570417404174805,1.708990216255188,0,4.11
145,-7.38,-4.11,1.9339412450790405,4.8601179122924805,1.712418794631958,0,4.28
146,19.63,3.5,10.752840995788574,41.18121337890625,1.7148160934448242,0,3.26
147,-7.21,-4.4,1.9006844758987427,3.3574657440185547,1.7096610069274902,0,4.07
148,-7.63,-4.33,-0.5783663988113403,1.5636202096939087,1.6813970804214478,0,4.78
149,5.28,-0.56,5.258759021759033,11.514098167419434,1.6866092681884766,0,4.18
150,-8.71,-4.53,-0.004754464142024517,5.267817974090576,1.6753175258636475,0,4.66
151,18.33,2.97,9.169187545776367,30.654306411743164,1.6642323732376099,0,3.53
152,1.68,-1.64,1.8219101428985596,2.7875728607177734,1.634445309638977,0,4.31
153,-5.59,-3.72,-0.41230258345603943,1.8101990222930908,1.6689993143081665,0,4.21
154,-6.76,-4.19,-2.610816240310669,5.279872417449951,1.5881767272949219,0,4.59
155,15.86,2.34,5.547832012176514,11.983877182006836,1.6273183822631836,0,3.59
156,23.89,4.55,5.522769927978516,14.226396560668945,1.5879360437393188,0,3.46
157,12.79,1.42,1.1595360040664673,2.3654446601867676,1.6164621114730835,0,3.71
158,14.53,2.03,4.700468063354492,8.39831256866455,1.65213143825531,0,3.48
159,24.55,4.91,5.445347785949707,12.22805404663086,1.5960423946380615,0,3.52
160,1.07,-1.91,-2.6482388973236084,5.156876564025879,1.6154788732528687,0,4.38
161,25.36,4.97,5.019305229187012,10.904518127441406,1.5811721086502075,0,3.3
162,-0.04,-2.39,-5.375813007354736,13.455297470092773,1.5275702476501465,0,3.91
163,3.27,-1.13,-2.629951000213623,5.741132736206055,1.6012192964553833,0,4.31
164,17.49,2.65,1.5162898302078247,1.963569164276123,1.582643985748291,0,3.57
165,0.37,-1.91,-3.8219261169433594,7.590768337249756,1.6179674863815308,0,4.27
166,11.27,0.8,-1.5387496948242188,1.2333428859710693,1.6024131774902344,0,3.39
167,0.51,-1.97,-4.991745471954346,10.416620254516602,1.6365147829055786,0,3.85
168,8.17,0.2,-1.9887453317642212,2.8860809803009033,1.5709916353225708,0,4.18
169,7.99,0.22,-2.350926399230957,3.584707498550415,1.5506689548492432,0,4.1
170,2.89,-1.53,-3.261998176574707,5.52151346206665,1.5956201553344727,0,3.84
171,5.15,-0.6,-2.884474515914917,4.966379165649414,1.535647988319397,0,4.25
172,12.75,1.43,1.5504672527313232,2.3211190700531006,1.5171467065811157,0,4.21
173,10.9,0.92,1.1372171640396118,1.3658530712127686,1.5621590614318848,0,3.78
174,12.94,1.65,1.4033782482147217,1.3965678215026855,1.5500892400741577,0,3.81
175,15.71,2.3,0.6473857164382935,1.2696311473846436,1.512654185295105,0,3.78
176,10.12,0.71,0.18525594472885132,0.8323121070861816,1.5185127258300781,0,3.98
177,22.94,4.39,3.504763603210449,6.638923645019531,1.5171371698379517,0,3.58
178,13.03,1.39,0.42052847146987915,1.2152265310287476,1.5366697311401367,0,3.5
179,24.08,4.69,2.8416128158569336,4.864748477935791,1.504235029220581,0,3.51
180,23.7,4.54,3.0025744438171387,5.046667575836182,1.5279123783111572,0,3.38
181,14.41,1.92,-0.0008111428469419479,0.5257982611656189,1.5207527875900269,0,3.91
182,25.57,5.08,3.3658974170684814,5.552272796630859,1.5101767778396606,0,3.33
183,26.65,5.44,2.4330732822418213,3.052048683166504,1.5156606435775757,0,3.63
184,27.19,5.38,1.52584707736969,1.376520037651062,1.4752734899520874,0,3.75
185,20.14,3.47,0.4589107036590576,0.6062096357345581,1.5383342504501343,0,3.51
186,3.61,-1.12,-3.52793288230896,8.558734893798828,1.578769564628601,0,4.74
187,-4.05,-2.96,-6.731121063232422,22.596607208251953,1.5844019651412964,0,4.83
188,23.8,4.54,-0.46580448746681213,0.22852261364459991,1.5300997495651245,0,3.74
189,17.05,2.7,-2.029327869415283,5.1839141845703125,1.4730165004730225,0,4.51
190,6.14,-0.54,-4.169864177703857,9.407906532287598,1.530637264251709,0,4.36
191,10.17,0.71,-3.5235588550567627,7.265193462371826,1.540669322013855,0,4.17
192,25.69,5.08,0.4234350919723511,0.6436969041824341,1.4528065919876099,0,3.44
193,8.87,0.39,-3.5645530223846436,5.740841388702393,1.5601061582565308,0,4.19
194,3.14,-1.09,-5.314230442047119,12.813847541809082,1.5600110292434692,0,4.23
195,10.04,0.7,-1.7419109344482422,4.33569860458374,1.4628899097442627,0,4.29
196,6.95,-0.06,-1.810726523399353,2.9313721656799316,1.4940407276153564,0,4.26
197,31.96,6.86,2.1315314769744873,5.321882724761963,1.3827762603759766,0,3.17
198,23.51,4.41,-0.04636285826563835,1.1388460397720337,1.408575177192688,0,3.56
199,10.08,0.75,-1.5697389841079712,1.8728523254394531,1.4787558317184448,0,4.32
200,16.31,2.47,-0.30681148171424866,0.7268053889274597,1.4179764986038208,0,4.04
201,29.38,6.08,1.8638321161270142,6.484165668487549,1.3725677728652954,0,3.31
202,16.45,2.35,1.499633550643921,1.9808202981948853,1.4163352251052856,0,3.94
203,5.69,-0.55,-2.016021490097046,2.3660635948181152,1.430313229560852,0,4.18
204,9.84,0.81,-0.9577761292457581,1.1100516319274902,1.4973533153533936,0,4.11
205,34.26,7.5,2.4946045875549316,13.163674354553223,1.2485181093215942,0,3.87
206,24.37,4.82,3.275134801864624,7.93280029296875,1.4053614139556885,0,3.68
207,34.74,7.62,3.821122169494629,15.689303398132324,1.25789475440979,0,3.38
208,17.62,2.81,0.8874548673629761,0.8351911902427673,1.362086534500122,0,4.04
209,33.39,7.34,2.7812604904174805,10.008630752563477,1.2173312902450562,0,3.35
210,33.03,7.02,1.7137073278427124,5.772714614868164,1.1096965074539185,0,3.51
211,23.31,4.42,1.0901862382888794,1.291696310043335,1.2968025207519531,0,3.78
212,31.19,6.62,1.4966474771499634,2.944323778152466,1.1576520204544067,0,3.36
213,38.46,8.74,1.7130389213562012,7.274561405181885,1.0632469654083252,0,3.3
214,3.37,-1.21,-3.6982076168060303,8.308676719665527,1.4597827196121216,0,4.19
215,19.14,3.2,-1.1562581062316895,2.2990128993988037,1.2684937715530396,0,3.99
216,31.56,6.7,0.39671361446380615,0.540959358215332,1.1838291883468628,0,3.45
217,34.26,7.41,0.2535577714443207,1.04485285282135,1.1048609018325806,0,3.31
218,22.29,4.13,-0.277788370847702,2.955885410308838,1.2569462060928345,0,3.88
219,21.76,3.89,-1.444469690322876,3.9953994750976562,1.213731288909912,0,3.84
220,31.29,6.56,-0.2575710415840149,0.3635038733482361,1.148431420326233,0,3.43
221,30.99,6.56,0.0660226121544838,0.19455993175506592,1.1501538753509521,0,3.38
222,18.13,2.97,0.42204418778419495,6.4533233642578125,1.1799448728561401,0,4.28
223,44.06,10.22,-0.23678968846797943,5.1115031242370605,0.6829301714897156,0,3.07
224,33.59,7.21,-0.018756916746497154,0.23048613965511322,0.9586109519004822,0,3.53
225,37.47,8.33,-0.43435630202293396,1.3251181840896606,0.7802309393882751,0,3.52
226,31.85,6.79,-0.6572777032852173,0.5954607725143433,0.9044643044471741,0,3.59
227,38.98,8.87,0.3903980851173401,2.2866976261138916,0.8683638572692871,0,3.08
228,26.19,5.21,0.09356151521205902,1.2068754434585571,1.05337393283844,0,4.04
229,42.28,9.82,0.6832375526428223,4.503874778747559,0.683728039264679,0,3.06
230,34.96,7.64,-0.06037557125091553,0.3927650451660156,0.8574138283729553,0,3.26
231,42.52,9.79,0.13603799045085907,3.7062089443206787,0.6516432762145996,0,3.25
232,13.52,1.76,-0.9689756035804749,6.5642409324646,1.1837702989578247,0,4.19
233,34.19,7.42,-0.10192574560642242,0.16817514598369598,0.9031848907470703,0,3.57
234,24.27,4.68,-0.10548225790262222,3.687979221343994,0.9871706366539001,0,3.98
235,32.62,7.02,0.029634682461619377,0.17378588020801544,0.9354973435401917,0,3.65
236,42.67,9.75,-0.11874581128358841,2.191423177719116,0.6875455379486084,0,3.07
237,38.41,8.78,0.6377155184745789,1.7410471439361572,0.8449178338050842,0,3.18
238,22.1,4.1,-0.8869222402572632,3.313408613204956,1.1690328121185303,0,3.82
239,28.41,5.86,-0.13581609725952148,1.4974311590194702,0.970109760761261,0,3.75
240,26.31,5.26,-0.6973404288291931,1.1740463972091675,1.164629578590393,0,3.43
241,18.55,3.12,0.023293830454349518,5.4478535652160645,1.1625641584396362,0,4.22
242,21.42,3.87,-0.34596511721611023,3.3350296020507812,1.1502982378005981,0,4.03
243,28.96,6.07,0.49238401651382446,1.5152175426483154,0.968498945236206,0,4.09
244,28.42,5.93,0.7866578102111816,1.0725420713424683,1.1243304014205933,0,3.57
245,41.72,9.68,0.4279370903968811,3.1711974143981934,0.7241185903549194,0,3.15
246,20.23,3.57,0.0031717848032712936,2.2663965225219727,1.1131130456924438,0,4.03
247,33.27,7.21,0.5566763281822205,0.5365682244300842,0.8812729120254517,0,3.61
248,32.81,7.03,0.08614681661128998,0.33542105555534363,0.949842095375061,0,3.42
249,36.19,8.07,0.8318062424659729,2.0288844108581543,0.8830937743186951,0,3.47
250,11.77,1.24,-0.4261709451675415,5.2459797859191895,1.2296983003616333,0,4.35
251,25.06,4.89,-0.1742190420627594,0.8287919163703918,0.8512971997261047,0,4.25
252,11.12,1.03,-1.2863318920135498,4.501064300537109,1.2188210487365723,0,4.35
253,17.98,2.98,-0.68215411901474,2.0314807891845703,1.1325238943099976,0,4.26
254,31.17,6.64,0.030272049829363823,0.4605019688606262,0.8771439790725708,0,3.73
255,34.7,7.6,0.46129730343818665,1.611540675163269,0.7920189499855042,0,3.59
256,31.81,6.75,0.030500078573822975,0.5798681378364563,0.9263830780982971,0,3.54
257,23.5,4.42,-0.11513815820217133,0.5150110125541687,0.8456642627716064,0,4.55
258,41.65,9.53,0.2711710035800934,4.761631965637207,0.6800594925880432,0,3.18
259,38.23,8.56,0.4600498080253601,2.3247854709625244,0.7686625123023987,0,3.6
260,42.96,9.89,0.4196990728378296,4.966163158416748,0.6111108660697937,0,3.11
261,22.65,4.32,-0.2512049376964569,0.21740709245204926,1.0580238103866577,0,4.57
262,31.78,6.76,-0.23780876398086548,0.26693469285964966,0.7435956597328186,0,4.07
263,29.73,6.25,0.4095126986503601,0.383762001991272,0.9400115013122559,0,3.5
264,30.22,6.37,-0.24905343353748322,0.2004156857728958,0.801498293876648,0,3.94
265,18.17,2.88,-1.2605799436569214,2.032109498977661,1.1665592193603516,0,3.88
266,44.6,10.38,-0.16554617881774902,4.566422462463379,0.5435411334037781,0,3.11
267,32.2,6.89,-0.09201037138700485,0.31985029578208923,0.7006691694259644,0,4.07
268,38.11,8.51,-0.3604702055454254,1.0762234926223755,0.6336338520050049,0,3.36
269,10.55,0.86,-0.7450095415115356,4.932682037353516,1.186247706413269,0,4.3
270,20.51,3.69,-0.1239309161901474,1.2673791646957397,1.0433146953582764,0,4.03
271,25.39,4.98,0.046866316348314285,0.9510829448699951,0.6672666668891907,0,4.39
272,24.28,4.66,0.09128651022911072,0.5443668961524963,0.9520980715751648,0,4.13
273,40.75,9.32,0.4175894856452942,4.437129497528076,0.63628089427948,0,3.29
274,20.79,3.74,0.4579600691795349,0.6017690896987915,0.9590436816215515,0,4.03
275,45.02,10.43,0.5224106907844543,6.545180320739746,0.41699540615081787,0,3.08
276,26.56,5.43,1.0486640930175781,1.5518922805786133,0.9577402472496033,0,3.88
277,24.89,4.89,0.4728756546974182,0.5571131110191345,0.8686441779136658,0,4.06
278,42.99,9.99,0.15093301236629486,5.469552516937256,0.4978044629096985,0,3.03
279,42.79,9.85,0.22681044042110443,4.9219207763671875,0.3860916495323181,0,3.41
280,22.21,4.07,-0.23036304116249084,0.45709776878356934,0.6911571621894836,0,4.38
281,43.63,10.09,0.05073637515306473,4.716690540313721,0.366568386554718,0,3.32
282,22.58,4.17,-0.48569148778915405,1.1052104234695435,0.7725964784622192,0,4.2
283,27.08,5.42,-0.21942368149757385,0.38501280546188354,0.6389814019203186,0,4.08
284,44.99,10.41,-0.04227462783455849,4.565983295440674,0.29787471890449524,0,3.18
285,18.22,3.04,-0.5465040802955627,1.6728333234786987,0.7755321264266968,0,4.67
286,31.15,6.55,-0.11544400453567505,0.29535165429115295,0.42015349864959717,0,4.21
287,23.18,4.39,-0.10892654210329056,0.48376932740211487,0.719357430934906,0,4.36
288,41.53,9.55,0.18586726486682892,3.648784637451172,0.4569075107574463,0,3.18
289,26.45,5.27,-0.02325550466775894,0.1419520378112793,0.5139341950416565,0,4.31
290,33.46,7.32,0.7120825052261353,1.870672583580017,0.6338747143745422,0,3.67
291,41.73,9.58,0.11034693568944931,4.391549587249756,0.3758724629878998,0,3.35
292,16.78,2.68,-0.065469890832901,0.618704617023468,0.8534743189811707,0,4.54
293,33.3,7.22,0.3048519492149353,1.1721162796020508,0.5459458231925964,0,3.83
294,44.82,10.36,0.056688908487558365,5.425431251525879,0.27629315853118896,0,3.12
295,45.29,10.52,-0.11838041990995407,6.124122619628906,0.274373859167099,0,3.28
296,28.96,6.01,0.3729413151741028,0.9882251024246216,0.4877571761608124,0,4.73
297,22.25,4.15,-0.26808518171310425,0.3644493818283081,0.7304843664169312,0,4.71
298,44.6,10.42,-0.056582532823085785,4.424295902252197,0.2888357639312744,0,3.68
299,27.46,5.6,0.15768711268901825,0.31770381331443787,0.6558188199996948,0,4.5
300,41.87,9.6,-0.028924610465765,2.5178937911987305,0.27966323494911194,0,3.94
301,35.17,7.76,-0.0784151554107666,0.37684088945388794,0.42140522599220276,0,3.81
302,26.68,5.46,-0.4513698220252991,0.762841522693634,0.694441556930542,0,4.1
303,22.88,4.31,-0.31422358751296997,1.9556326866149902,0.5649865865707397,0,4.4
304,41.82,9.64,-0.07594066858291626,1.9640977382659912,0.29836079478263855,0,3.24
305,29.3,6.07,-0.33980318903923035,0.9379588961601257,0.49828454852104187,0,3.93
306,44.61,10.43,-0.2618715763092041,3.920604705810547,0.22341527044773102,0,3.27
307,25.57,5.08,-0.21136510372161865,1.244980812072754,0.3646617531776428,0,4.44
308,29.49,6.14,-0.1635320782661438,0.7887238264083862,0.29270365834236145,0,4.19
309,42.45,9.72,-0.023149602115154266,1.7349159717559814,0.17494206130504608,0,3.38
310,44.96,10.49,-0.048458974808454514,3.5627739429473877,0.18932683765888214,0,3.08
311,30.84,6.58,0.02317202091217041,0.4332820177078247,0.29643017053604126,0,4.13
312,35.41,7.76,-0.01907380111515522,0.3396521508693695,0.2034854292869568,0,3.79
313,46.24,10.83,0.08063426613807678,3.595468282699585,0.12328851222991943,0,3.2
314,20.74,3.8,-0.12061290442943573,0.851771891117096,0.4832611083984375,0,4.33
315,24.89,4.89,-0.05465896427631378,0.8560463190078735,0.3700698912143707,0,4.34
316,45.21,10.48,0.18406231701374054,2.891174793243408,0.11967450380325317,0,3.28
317,36.74,8.16,0.2103324830532074,0.9128788113594055,0.23640480637550354,0,3.65
318,39.26,8.83,0.10697230696678162,0.7238344550132751,0.1576831042766571,0,3.7
319,22.02,4.15,0.0970505103468895,0.9128835797309875,0.45273876190185547,0,4.48
320,43.54,10.03,-0.0068102506920695305,2.138484001159668,0.1471332311630249,0,3.29
321,38.83,8.69,0.037342898547649384,0.39013633131980896,0.16005411744117737,0,3.59
