Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
335,19.133,0.261,4.93,100255,0.070229
336,25.92,0.26,4.88,100554,0.087673
337,34.267,0.259,4.08,100853,0.114617
338,22.277,0.258,4.81,101152,0.076744
339,19.228,0.257,4.58,101451,0.082715
340,34.055,0.256,4.31,101750,0.113849
341,15.022,0.255,5.22,102049,0.065969
342,33.574,0.254,4.17,102348,0.112084
343,33.696,0.253,4.29,102647,0.113044
344,22.78,0.252,4.78,102946,0.079225
345,38.784,0.251,4.02,103245,0.129501
346,32.04,0.25,4.88,103544,0.107198
347,20.067,0.249,5.24,103843,0.072426
348,16.484,0.248,5.11,104142,0.072937
349,26.87,0.247,4.68,104441,0.090617
350,37.202,0.246,4.13,104740,0.124389
351,21.979,0.245,5.15,105039,0.077388
352,18.28,0.244,5.16,105338,0.070773
353,22.319,0.243,4.82,105637,0.079608
354,29.667,0.242,4.63,105936,0.099156
355,40.068,0.241,3.99,106235,0.134277
356,16.879,0.24,5.39,106534,0.070259
357,12.538,0.239,5.46,106833,0.061931
358,30.122,0.238,4.65,107132,0.101285
359,30.218,0.237,4.31,107431,0.101687
360,33.112,0.236,4.54,107730,0.110958
361,35.496,0.235,4.55,108029,0.118604
362,39.436,0.234,4.17,108328,0.132088
363,34.593,0.233,4.44,108627,0.116035
364,36.493,0.232,4.12,108926,0.121695
365,19.595,0.232,5.15,109225,0.070989
366,25.256,0.231,4.54,109524,0.085416
367,35.406,0.23,4.51,109823,0.118083
368,27.779,0.229,5.06,110122,0.093936
369,37.919,0.228,4.32,110421,0.126787
370,34.499,0.227,4.5,110720,0.115397
371,20.859,0.226,5.36,111019,0.075028
372,33.002,0.225,4.56,111318,0.110404
373,18.078,0.224,5.52,111617,0.068421
374,37.924,0.223,4.23,111916,0.127089
375,42.227,0.222,4.27,112215,0.14134
376,31.735,0.222,4.64,112514,0.105852
377,33.288,0.221,4.4,112813,0.111292
378,20.042,0.22,5.58,113112,0.074284
379,37.666,0.219,4.44,113411,0.126178
380,34.526,0.218,4.72,113710,0.115487
381,36.395,0.217,4.71,114009,0.121705
382,36.513,0.216,4.48,114308,0.122107
383,31.944,0.215,4.84,114607,0.106805
384,34.376,0.215,4.69,114906,0.114985
385,24.239,0.214,5.2,115205,0.082822
386,14.724,0.213,5.6,115504,0.062258
387,36.059,0.212,4.8,115803,0.120266
388,36.437,0.211,4.4,116102,0.121822
389,21.671,0.21,5.5,116401,0.07621
390,38.467,0.209,4.45,116700,0.128285
391,31.917,0.209,5.23,116999,0.106797
392,29.839,0.208,4.96,117298,0.100189
393,34.829,0.207,4.41,117597,0.116491
394,38.511,0.206,4.81,117896,0.128437
395,34.149,0.205,4.75,118195,0.114221
396,32.377,0.205,4.92,118494,0.108284
397,26.737,0.204,5.26,118793,0.090353
398,37.524,0.203,4.78,119092,0.12566
399,25.925,0.202,5.1,119391,0.088305
400,23.035,0.201,5.6,119690,0.078615
401,31.523,0.2,5.11,119989,0.105478
402,32.453,0.2,4.65,120288,0.108449
403,33.855,0.199,5.1,120587,0.113136
404,20.052,0.198,5.45,120886,0.071126
405,24.112,0.197,5.59,121185,0.08242
406,28.47,0.196,5.27,121484,0.095488
407,22.205,0.196,5.66,121783,0.075868
408,38.322,0.195,4.56,122082,0.127796
409,32.824,0.194,5.14,122381,0.110637
410,27.553,0.193,5.91,122680,0.092884
411,32.816,0.193,5.3,122979,0.109458
412,31.699,0.192,4.97,123278,0.106194
413,32.493,0.191,5.72,123577,0.108362
414,27.156,0.19,6.27,123876,0.092211
415,35.734,0.19,5.2,124175,0.119312
416,25.0,0.189,6.05,124474,0.084843
417,37.351,0.188,4.93,124773,0.125221
418,26.211,0.187,5.63,125072,0.088806
419,33.705,0.186,5.25,125371,0.11274
420,26.424,0.186,5.55,125670,0.088767
421,33.46,0.185,5.76,125969,0.111733
422,37.223,0.184,4.81,126267,0.124734
423,33.762,0.184,5.32,126566,0.113273
424,35.984,0.183,5.09,126865,0.12034
425,37.825,0.182,5.23,127164,0.126804
426,22.318,0.181,5.85,127463,0.076014
427,35.383,0.181,5.07,127762,0.118015
428,41.908,0.18,4.54,128061,0.140299
429,29.162,0.179,6.01,128360,0.097455
430,43.81,0.178,5.43,128659,0.146417
431,21.098,0.178,6.59,128958,0.073725
432,26.67,0.177,6.42,129257,0.090225
433,28.127,0.176,6.58,129556,0.09496
434,31.068,0.176,5.65,129854,0.103968
435,27.896,0.175,5.75,130153,0.093255
436,27.949,0.174,5.94,130452,0.093364
437,39.995,0.174,4.49,130751,0.133366
438,41.985,0.173,5.97,131050,0.140338
439,43.521,0.172,5.14,131349,0.145204
440,19.983,0.171,6.09,131648,0.070848
441,32.206,0.171,5.3,131947,0.107986
442,34.746,0.17,5.35,132246,0.116318
443,21.47,0.169,6.27,132545,0.076272
444,21.918,0.169,5.94,132844,0.07562
445,37.842,0.168,5.85,133143,0.126735
446,28.505,0.167,6.08,133442,0.096211
447,42.692,0.167,5.21,133741,0.142359
448,43.116,0.166,5.1,134040,0.143772
449,35.586,0.165,5.01,134339,0.118685
450,35.003,0.165,6.28,134638,0.116757
451,35.041,0.164,6.48,134937,0.117218
452,26.565,0.163,6.24,135236,0.089212
453,42.588,0.163,4.78,135535,0.142406
454,34.879,0.162,5.3,135834,0.116655
455,41.081,0.161,5.58,136133,0.137332
456,32.633,0.161,6.28,136432,0.109179
457,30.279,0.16,5.97,136731,0.101229
458,42.855,0.16,5.6,137030,0.143236
459,34.086,0.159,5.87,137329,0.114358
460,35.963,0.158,5.28,137628,0.11994
461,36.944,0.158,5.23,137927,0.123877
462,22.335,0.157,6.1,138226,0.076814
463,39.642,0.156,5.09,138525,0.132536
464,20.289,0.156,5.8,138824,0.072958
465,29.821,0.155,6.11,139123,0.099521
466,20.621,0.154,6.19,139422,0.074119
467,36.404,0.154,5.34,139721,0.121743
468,33.765,0.153,5.38,140020,0.112955
469,41.456,0.153,5.34,140319,0.138726
470,44.083,0.152,5.53,140618,0.14767
471,29.72,0.151,5.91,140917,0.099713
472,42.156,0.151,5.1,141216,0.141132
473,23.539,0.15,5.91,141515,0.08064
474,19.622,0.15,6.19,141814,0.069303
475,29.58,0.149,6.38,142113,0.099028
476,33.324,0.148,5.68,142412,0.111933
477,37.435,0.148,5.28,142711,0.125516
478,32.821,0.147,5.68,143010,0.109806
479,22.181,0.147,6.33,143309,0.077236
480,37.909,0.146,5.31,143608,0.127025
481,41.618,0.145,5.13,143907,0.138778
482,43.003,0.145,5.08,144206,0.143393
483,36.456,0.144,5.45,144505,0.121589
484,22.937,0.144,6.08,144804,0.078595
485,27.099,0.143,6.11,145103,0.0911
486,44.224,0.143,5.06,145402,0.148006
487,40.468,0.142,5.24,145701,0.134944
488,31.606,0.141,5.78,146000,0.106008
489,27.613,0.141,5.95,146299,0.092829
490,21.424,0.14,6.12,146598,0.074319
491,24.446,0.14,6.17,146897,0.082954
492,34.48,0.139,5.56,147196,0.115005
493,34.391,0.139,5.75,147495,0.115054
494,42.703,0.138,5.1,147794,0.142633
495,38.169,0.138,5.5,148093,0.127628
496,43.02,0.137,5.1,148392,0.143452
497,34.673,0.136,5.69,148691,0.115985
498,30.341,0.136,5.87,148990,0.101533
499,29.295,0.135,5.79,149289,0.098449
500,42.546,0.135,5.19,149588,0.14231
501,42.668,0.134,5.36,149887,0.142275
502,31.392,0.134,5.89,150186,0.105078
503,17.997,0.133,6.32,150485,0.065546
504,39.974,0.133,5.32,150784,0.133634
505,39.34,0.132,5.39,151083,0.131529
506,23.717,0.132,6.19,151382,0.080155
507,33.205,0.131,5.9,151681,0.111094
508,31.515,0.131,5.95,151980,0.105489
509,39.633,0.13,5.91,152279,0.132167
510,29.092,0.129,6.06,152578,0.097538
511,42.323,0.129,5.25,152877,0.141587
512,37.555,0.128,5.62,153176,0.12526
513,39.546,0.128,5.53,153475,0.132212
514,21.885,0.127,6.77,153774,0.076355
515,26.874,0.127,3.92,154073,0.090251
516,32.896,0.126,3.15,154372,0.110056
517,36.114,0.126,2.92,154671,0.120785
518,26.751,0.125,3.17,154970,0.089551
519,43.772,0.125,2.74,155269,0.146297
520,19.074,0.124,3.21,155568,0.067821
521,32.737,0.124,6.44,155867,0.109186
522,43.857,0.123,5.79,156166,0.14624
523,43.33,0.123,6.84,156465,0.144699
524,33.917,0.122,6.47,156764,0.113571
525,29.998,0.122,7.06,157063,0.100413
526,33.229,0.121,6.98,157362,0.111492
527,43.253,0.121,7.02,157661,0.144226
528,44.076,0.12,5.93,157960,0.147305
529,36.377,0.12,6.44,158259,0.121652
530,35.07,0.12,6.71,158558,0.116954
531,31.118,0.119,6.79,158857,0.103803
532,35.213,0.119,6.22,159156,0.117681
533,32.683,0.118,6.72,159455,0.109399
534,36.761,0.118,6.18,159753,0.122948
535,24.603,0.117,7.45,160052,0.08322
536,24.354,0.117,7.01,160351,0.082018
537,37.606,0.116,6.45,160650,0.125752
538,34.84,0.116,6.65,160949,0.116205
539,41.316,0.115,6.05,161248,0.137913
540,39.58,0.115,6.26,161547,0.132657
541,32.886,0.114,6.84,161846,0.109804
542,38.594,0.114,6.54,162145,0.128699
543,25.235,0.113,7.62,162444,0.085829
544,43.542,0.113,6.87,162743,0.145529
545,37.571,0.113,6.81,163042,0.125293
546,28.372,0.112,7.07,163341,0.094862
547,31.391,0.112,7.4,163640,0.104916
548,34.606,0.111,6.74,163939,0.11576
549,24.123,0.111,7.27,164238,0.082027
550,39.279,0.11,6.56,164537,0.131006
551,41.48,0.11,6.32,164836,0.138316
552,39.899,0.109,6.46,165135,0.133062
553,34.937,0.109,6.61,165434,0.116522
554,39.829,0.109,6.36,165733,0.132831
555,39.682,0.108,6.3,166032,0.132337
556,26.139,0.108,7.34,166331,0.088642
557,31.457,0.107,6.82,166630,0.10493
558,20.344,0.107,7.23,166929,0.071537
559,43.255,0.106,6.17,167228,0.144787
560,28.749,0.106,7.36,167527,0.096128
561,24.739,0.106,7.51,167826,0.083965
562,26.113,0.105,7.25,168125,0.087825
563,26.929,0.105,7.17,168424,0.090182
564,44.816,0.104,6.3,168723,0.149776
565,23.789,0.104,7.31,169022,0.081423
566,43.372,0.103,6.38,169321,0.145293
567,43.873,0.103,6.2,169620,0.146627
568,23.399,0.103,7.18,169919,0.079348
569,31.362,0.102,6.89,170218,0.105282
570,24.517,0.102,7.26,170517,0.082776
571,44.538,0.101,6.27,170816,0.148848
572,27.205,0.101,3.89,171115,0.091084
573,38.125,0.101,3.47,171414,0.127314
574,43.926,0.1,2.99,171713,0.146475
575,39.741,0.1,3.3,172012,0.132534
576,22.575,0.099,3.23,172311,0.076957
577,42.972,0.099,2.95,172610,0.143301
578,27.243,0.099,3.3,172909,0.091057
579,41.59,0.098,2.97,173208,0.139028
580,22.813,0.098,3.39,173507,0.078273
581,45.71,0.097,3.18,173806,0.152756
582,25.273,0.097,3.25,174105,0.085217
583,27.387,0.097,3.32,174404,0.091796
584,34.561,0.096,3.05,174703,0.115268
585,27.884,0.096,3.24,175002,0.093644
586,38.611,0.095,3.25,175301,0.129173
587,37.814,0.095,2.98,175600,0.126322
588,35.629,0.095,3.2,175899,0.119491
589,38.067,0.094,3.05,176198,0.127298
590,46.057,0.094,2.95,176497,0.153579
591,33.366,0.094,3.49,176796,0.111961
592,41.527,0.093,2.99,177095,0.138817
593,19.631,0.093,3.51,177394,0.06887
594,38.35,0.092,3.15,177693,0.127898
595,34.532,0.092,3.25,177992,0.115502
596,33.322,0.092,3.37,178291,0.111477
597,30.667,0.091,3.17,178590,0.102653
598,32.022,0.091,3.24,178889,0.106832
599,36.745,0.091,3.55,179188,0.122881
600,39.44,0.09,3.05,179487,0.131523
601,27.842,0.09,3.28,179786,0.093646
602,24.269,0.09,3.65,180085,0.08243
603,38.945,0.089,3.26,180384,0.130219
604,32.176,0.089,3.36,180683,0.107665
605,26.078,0.088,3.57,180982,0.087488
606,32.414,0.088,3.42,181281,0.108457
607,29.46,0.088,3.46,181580,0.098805
608,22.84,0.087,3.61,181879,0.077797
609,40.037,0.087,3.18,182178,0.133853
610,29.973,0.087,3.41,182477,0.100286
611,25.789,0.086,3.69,182776,0.086766
612,30.798,0.086,3.56,183075,0.103325
613,30.977,0.086,3.37,183374,0.103711
614,38.314,0.085,3.45,183673,0.127786
615,36.105,0.085,3.4,183972,0.120759
616,37.634,0.085,3.38,184271,0.126125
617,43.141,0.084,3.33,184570,0.144519
618,20.752,0.084,3.49,184869,0.073548
619,25.447,0.084,3.57,185168,0.085058
620,36.346,0.083,3.43,185467,0.12122
621,31.21,0.083,3.32,185766,0.104436
622,23.149,0.083,3.78,186065,0.078314
623,37.129,0.082,3.29,186364,0.123839
624,41.093,0.082,3.41,186663,0.137712
625,38.561,0.082,3.56,186962,0.12894
626,35.06,0.081,3.26,187261,0.117388
627,32.148,0.081,3.73,187560,0.107237
