Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
626,45.126,0.081,6.67,187261,0.150821
627,26.318,0.081,8.24,187560,0.088712
628,43.36,0.081,6.73,187859,0.14492
629,29.082,0.08,7.92,188158,0.097169
630,27.468,0.08,7.95,188457,0.091678
631,45.062,0.08,7.04,188756,0.150262
632,45.448,0.079,7.07,189055,0.151882
633,44.527,0.079,6.85,189354,0.148468
634,25.492,0.079,7.9,189653,0.085651
635,36.716,0.078,7.53,189952,0.122459
636,46.224,0.078,6.76,190251,0.154131
637,28.455,0.078,7.85,190550,0.10176
638,26.785,0.078,8.46,190849,0.089386
639,37.821,0.077,7.86,191148,0.12615
640,39.62,0.077,7.29,191447,0.132464
641,43.245,0.077,7.38,191746,0.146811
642,35.561,0.076,7.64,192045,0.118611
643,30.926,0.076,8.21,192344,0.103617
644,37.597,0.076,7.53,192643,0.127543
645,46.897,0.075,7.0,192942,0.156376
646,38.423,0.075,7.48,193241,0.12923
647,41.564,0.075,7.22,193540,0.139889
648,47.578,0.074,7.0,193839,0.158981
649,32.265,0.074,8.23,194138,0.107679
650,31.402,0.074,7.92,194437,0.105131
651,34.061,0.074,8.01,194736,0.119168
652,29.579,0.073,8.11,195035,0.105636
653,43.91,0.073,7.45,195334,0.14675
654,37.328,0.073,7.95,195633,0.124826
655,39.994,0.072,7.98,195932,0.133597
656,36.963,0.072,7.83,196231,0.123283
657,36.506,0.072,7.93,196530,0.123046
658,24.695,0.072,8.54,196829,0.089154
659,41.525,0.071,7.4,197128,0.138475
660,28.876,0.071,8.53,197427,0.096415
661,30.348,0.071,7.98,197726,0.101255
662,44.653,0.07,7.19,198025,0.148891
663,39.631,0.07,7.16,198324,0.135853
664,42.811,0.07,7.3,198623,0.143089
665,31.744,0.07,8.13,198922,0.106373
666,44.516,0.069,7.66,199221,0.148784
667,28.516,0.069,8.65,199520,0.09548
668,37.778,0.069,8.12,199819,0.126184
669,35.923,0.068,7.39,200118,0.119813
670,36.366,0.068,7.9,200417,0.121288
671,43.933,0.068,7.64,200716,0.146823
672,35.242,0.068,7.96,201015,0.117884
673,34.661,0.067,8.18,201314,0.115959
674,33.728,0.067,8.09,201613,0.113436
675,40.614,0.067,7.65,201912,0.135784
676,44.213,0.067,7.42,202211,0.147425
677,37.87,0.066,4.42,202510,0.126305
678,39.507,0.066,3.56,202809,0.133472
679,36.669,0.066,3.73,203108,0.123618
680,29.084,0.066,3.67,203407,0.097028
681,24.649,0.065,3.73,203706,0.082881
682,36.756,0.065,3.13,204005,0.122581
683,31.044,0.065,4.52,204304,0.103902
684,36.568,0.064,7.0,204603,0.121984
685,26.132,0.064,7.55,204902,0.087682
686,29.995,0.064,7.51,205201,0.100264
687,31.075,0.064,5.99,205500,0.103989
688,30.897,0.063,3.35,205799,0.103132
689,44.28,0.063,3.01,206098,0.147664
690,39.709,0.063,3.16,206397,0.132908
691,47.145,0.063,4.88,206696,0.157202
692,45.574,0.062,3.18,206995,0.151969
693,26.668,0.062,3.36,207294,0.090596
694,37.492,0.062,3.22,207593,0.125045
695,27.233,0.062,3.27,207892,0.091137
696,22.1,0.061,3.43,208191,0.075723
697,31.887,0.061,4.2,208490,0.106714
698,31.447,0.061,3.46,208789,0.105232
699,46.077,0.061,3.11,209088,0.153649
700,41.989,0.06,3.06,209387,0.140012
701,44.179,0.06,3.3,209686,0.147653
702,34.86,0.06,4.21,209985,0.116847
703,40.63,0.06,4.14,210284,0.135498
704,29.775,0.06,3.96,210583,0.099663
705,28.073,0.059,4.13,210882,0.093681
706,38.951,0.059,3.97,211181,0.130227
707,24.736,0.059,4.17,211480,0.083289
708,44.571,0.059,3.78,211779,0.14896
709,29.706,0.058,4.23,212078,0.099447
710,28.451,0.058,4.26,212377,0.095438
711,40.453,0.058,3.78,212676,0.135712
712,28.952,0.058,4.36,212975,0.099931
713,35.666,0.057,4.07,213274,0.119626
714,43.333,0.057,3.87,213573,0.144839
715,29.129,0.057,4.21,213872,0.097584
716,42.987,0.057,3.94,214171,0.143353
717,44.033,0.056,3.79,214470,0.14717
718,44.046,0.056,3.84,214769,0.14687
719,36.885,0.056,3.94,215068,0.124223
720,42.312,0.056,3.74,215367,0.141101
721,33.214,0.056,4.19,215666,0.110788
722,45.139,0.055,4.06,215965,0.150527
723,40.852,0.055,4.61,216264,0.136575
724,26.396,0.055,5.47,216563,0.088589
725,29.677,0.055,4.88,216862,0.099085
726,46.497,0.054,4.39,217161,0.155046
727,36.335,0.054,4.58,217460,0.121188
728,37.804,0.054,4.64,217759,0.126426
729,28.118,0.054,4.83,218058,0.094378
730,44.547,0.054,3.75,218357,0.14854
731,41.628,0.053,4.07,218656,0.13883
732,31.113,0.053,4.34,218955,0.104133
733,40.881,0.053,3.89,219254,0.136821
734,34.121,0.053,4.11,219553,0.11415
735,37.604,0.053,4.14,219852,0.12577
736,37.743,0.052,4.12,220151,0.126209
737,28.115,0.052,4.43,220450,0.094132
738,46.434,0.052,3.98,220749,0.155748
739,45.154,0.052,3.85,221048,0.150899
740,39.383,0.052,4.0,221347,0.131685
741,36.66,0.051,4.37,221646,0.122275
742,33.329,0.051,4.12,221945,0.111497
743,31.826,0.051,4.28,222244,0.107724
744,32.285,0.051,4.25,222543,0.107693
745,30.772,0.05,4.26,222842,0.104337
746,39.723,0.05,4.03,223141,0.133818
747,43.56,0.05,3.92,223440,0.145268
748,30.596,0.05,4.2,223739,0.102499
749,36.768,0.05,4.3,224038,0.122628
750,39.975,0.05,4.21,224337,0.133674
751,36.518,0.05,4.25,224636,0.122133
752,30.811,0.05,4.52,224935,0.103118
753,30.983,0.05,8.42,225234,0.103695
754,28.173,0.05,9.54,225533,0.094369
755,41.22,0.05,8.78,225832,0.137803
756,42.022,0.05,9.29,226131,0.141233
757,26.457,0.05,9.71,226430,0.088558
758,23.045,0.05,9.92,226729,0.077815
759,37.712,0.05,9.08,227028,0.126113
760,36.439,0.05,9.22,227327,0.121863
761,35.267,0.05,9.25,227626,0.117956
762,23.941,0.05,9.84,227925,0.081282
763,30.86,0.05,9.53,228224,0.10329
764,28.039,0.05,9.76,228523,0.093606
765,25.399,0.05,9.89,228822,0.0853
766,45.679,0.05,8.62,229121,0.152649
767,44.208,0.05,8.6,229420,0.14764
768,35.476,0.05,9.32,229719,0.118334
769,36.744,0.05,9.29,230018,0.122554
770,45.501,0.05,8.71,230317,0.152502
771,36.633,0.05,9.36,230616,0.122362
772,32.141,0.05,9.41,230915,0.107227
773,31.82,0.05,9.67,231214,0.106492
774,28.449,0.05,9.95,231513,0.095258
775,27.509,0.05,9.93,231812,0.091903
776,29.797,0.05,9.82,232111,0.100209
777,45.338,0.05,8.91,232410,0.151846
778,40.895,0.05,9.15,232709,0.13658
779,26.862,0.05,9.96,233008,0.089992
780,44.75,0.05,8.94,233307,0.14955
781,45.654,0.05,8.95,233606,0.152239
782,42.511,0.05,9.06,233905,0.142094
783,45.483,0.05,9.18,234204,0.152001
784,43.031,0.05,8.78,234503,0.143833
785,35.39,0.05,9.49,234802,0.118375
786,36.625,0.05,9.36,235101,0.122148
787,30.683,0.05,9.99,235400,0.102371
788,43.877,0.05,9.08,235699,0.146649
789,30.158,0.05,9.94,235998,0.100949
790,39.571,0.05,9.38,236297,0.132309
791,46.83,0.05,9.03,236596,0.156152
792,35.157,0.05,9.77,236895,0.117271
793,23.6,0.05,10.11,237194,0.079619
794,36.137,0.05,9.63,237493,0.120852
795,33.863,0.05,9.82,237792,0.114699
796,27.863,0.05,8.4,238091,0.093309
797,40.375,0.05,4.47,238390,0.135804
798,22.667,0.05,5.17,238689,0.077125
799,28.87,0.05,4.48,238988,0.096447
800,33.458,0.05,4.27,239287,0.11288
801,41.066,0.05,4.09,239586,0.137286
802,29.642,0.05,4.32,239885,0.099226
803,38.708,0.05,4.37,240184,0.129435
804,43.059,0.05,4.48,240483,0.143915
805,36.844,0.05,3.99,240782,0.123239
806,43.399,0.05,3.31,241081,0.144735
807,29.524,0.05,3.78,241380,0.09863
808,34.047,0.05,3.41,241679,0.114911
809,31.087,0.05,3.3,241978,0.103722
810,38.762,0.05,3.25,242277,0.129946
811,40.016,0.05,3.25,242576,0.133458
812,25.482,0.05,3.39,242875,0.087138
813,42.109,0.05,3.21,243174,0.141425
814,30.577,0.05,3.35,243473,0.102342
815,43.833,0.05,3.14,243772,0.146164
816,29.578,0.05,3.34,244071,0.098832
817,42.276,0.05,3.21,244370,0.141317
818,43.283,0.05,3.18,244669,0.145008
819,38.098,0.05,3.22,244967,0.127064
820,37.83,0.05,3.23,245266,0.126504
821,24.935,0.05,3.41,245565,0.084021
822,45.587,0.05,3.18,245864,0.152015
823,30.143,0.05,3.39,246163,0.100563
824,38.914,0.05,3.31,246462,0.130126
825,29.975,0.05,3.43,246761,0.100166
826,30.558,0.05,3.42,247060,0.10227
827,33.13,0.05,3.34,247359,0.113861
828,28.526,0.05,3.42,247658,0.095487
829,45.756,0.05,3.17,247957,0.152902
830,47.092,0.05,3.22,248256,0.157032
831,33.365,0.05,3.36,248555,0.111624
832,21.871,0.05,3.51,248854,0.07451
833,38.915,0.05,3.28,249153,0.131456
834,32.118,0.05,3.4,249452,0.107145
835,26.721,0.05,3.45,249751,0.089227
836,43.154,0.05,3.25,250050,0.143904
837,22.62,0.05,3.47,250349,0.07643
838,35.777,0.05,3.37,250648,0.119673
839,41.366,0.05,3.26,250947,0.137948
840,27.196,0.05,3.49,251246,0.090765
841,39.627,0.05,3.35,251545,0.132154
842,29.278,0.05,3.46,251844,0.097694
843,39.68,0.05,3.34,252143,0.132326
844,42.516,0.05,3.31,252442,0.141779
845,44.877,0.05,3.26,252741,0.149647
846,40.542,0.05,3.36,253040,0.13588
847,30.849,0.05,3.45,253339,0.103305
848,30.445,0.05,3.42,253638,0.101572
849,40.465,0.05,3.37,253937,0.134966
850,44.079,0.05,3.26,254236,0.147307
851,26.833,0.05,3.54,254535,0.0897
852,46.104,0.05,3.25,254834,0.154071
853,38.637,0.05,3.35,255133,0.129197
854,42.787,0.05,3.33,255432,0.142689
855,45.571,0.05,3.27,255731,0.152298
856,29.466,0.05,3.54,256030,0.098743
857,40.841,0.05,3.4,256329,0.137296
858,23.058,0.05,3.59,256628,0.080478
859,36.495,0.05,3.45,256927,0.122065
860,44.406,0.05,3.32,257226,0.14807
861,38.339,0.05,3.43,257525,0.127858
862,39.285,0.05,3.43,257824,0.132378
863,44.602,0.05,3.33,258123,0.149064
864,39.426,0.05,3.43,258422,0.131495
865,30.428,0.05,3.97,258721,0.101855
866,40.75,0.05,4.87,259020,0.135902
867,40.136,0.05,4.24,259319,0.133853
868,46.888,0.05,4.04,259618,0.156869
869,26.757,0.05,4.29,259917,0.089866
870,44.22,0.05,3.83,260216,0.147448
871,31.452,0.05,4.47,260515,0.105251
872,26.69,0.05,4.43,260814,0.089721
873,47.308,0.05,3.81,261113,0.157743
874,28.55,0.05,4.22,261412,0.09544
875,31.942,0.05,4.14,261711,0.107782
876,28.663,0.05,4.2,262010,0.095777
877,24.905,0.05,4.36,262309,0.08356
878,34.185,0.05,4.11,262608,0.114346
879,45.512,0.05,4.05,262907,0.153453
880,29.526,0.05,4.35,263206,0.098893
881,45.696,0.05,4.35,263505,0.152374
882,47.802,0.05,4.22,263804,0.159397
883,43.247,0.05,3.91,264103,0.144221
884,23.61,0.05,4.32,264402,0.079536
885,26.824,0.05,4.37,264701,0.0895
886,29.938,0.05,4.79,265000,0.100475
887,35.887,0.05,5.09,265299,0.120235
888,34.628,0.05,5.21,265598,0.115505
889,24.557,0.05,5.43,265897,0.083406
890,32.521,0.05,5.53,266196,0.108488
891,37.2,0.05,5.28,266495,0.124409
892,44.806,0.05,5.26,266794,0.149423
893,45.682,0.05,5.17,267093,0.152667
894,27.704,0.05,5.38,267392,0.092445
895,32.035,0.05,5.35,267691,0.10823
896,42.345,0.05,5.12,267990,0.141542
897,37.207,0.05,5.13,268289,0.124446
898,44.408,0.05,4.82,268588,0.148074
899,45.382,0.05,5.09,268887,0.151323
900,40.279,0.05,4.85,269186,0.134323
901,46.115,0.05,5.13,269485,0.153766
902,33.101,0.05,5.44,269784,0.111932
903,33.896,0.05,5.52,270083,0.113725
904,37.219,0.05,5.29,270382,0.124805
905,44.734,0.05,5.14,270681,0.149161
906,35.099,0.05,5.36,270980,0.117402
907,44.002,0.05,5.04,271279,0.147057
908,38.214,0.05,5.48,271578,0.127974
909,44.636,0.05,5.17,271877,0.148836
910,35.035,0.05,5.56,272176,0.11687
911,34.265,0.05,5.54,272475,0.114308
912,27.661,0.05,5.56,272774,0.092661
913,36.861,0.05,5.48,273073,0.123278
914,39.9,0.05,5.39,273372,0.133406
915,40.675,0.05,5.49,273671,0.135651
916,46.077,0.05,5.29,273970,0.153977
917,30.049,0.05,5.47,274269,0.100627
918,27.325,0.05,5.49,274568,0.09172
919,46.266,0.05,5.19,274867,0.154272
920,24.927,0.05,5.65,275166,0.087825
921,43.703,0.05,5.35,275465,0.145725
922,24.773,0.05,5.78,275764,0.083024
923,37.125,0.05,5.27,276063,0.123829
924,44.885,0.05,5.16,276362,0.149915
925,43.427,0.05,5.26,276661,0.144809
926,24.286,0.05,5.64,276960,0.081752
927,31.42,0.05,5.53,277259,0.105138
928,29.393,0.05,5.65,277558,0.098674
929,43.12,0.05,5.24,277857,0.143789
930,33.134,0.05,5.41,278156,0.110853
931,35.19,0.05,5.57,278455,0.117703
932,46.274,0.05,5.35,278754,0.154298
933,38.103,0.05,5.44,279053,0.127075
934,28.552,0.05,5.6,279352,0.095983
935,41.377,0.05,5.33,279651,0.138321
936,31.032,0.05,5.47,279950,0.10387
937,40.149,0.05,5.26,280249,0.133888
938,43.096,0.05,5.24,280548,0.144038
939,40.145,0.05,5.54,280847,0.133893
940,43.648,0.05,5.32,281146,0.145549
941,33.224,0.05,5.62,281445,0.111154
942,42.872,0.05,5.27,281744,0.143293
943,45.177,0.05,5.21,282043,0.150985
944,32.811,0.05,5.75,282342,0.109787
945,44.446,0.05,5.22,282641,0.148383
946,45.803,0.05,5.41,282940,0.152729
947,34.797,0.05,5.78,283239,0.11661
948,36.033,0.05,5.63,283538,0.120187
949,31.615,0.05,5.47,283837,0.105824
950,41.592,0.05,5.42,284136,0.139037
951,43.354,0.05,5.55,284435,0.144915
952,25.26,0.05,5.56,284734,0.084693
953,26.2,0.05,5.67,285033,0.088738
954,26.176,0.05,5.88,285332,0.087663
955,32.834,0.05,5.8,285630,0.109527
956,43.491,0.05,5.38,285929,0.145039
957,24.717,0.05,5.9,286228,0.083484
958,44.237,0.05,5.54,286527,0.148176
959,32.389,0.05,5.87,286826,0.10837
960,43.514,0.05,5.53,287125,0.145103
961,32.247,0.05,5.83,287424,0.107578
962,38.066,0.05,5.82,287723,0.126957
963,43.857,0.05,5.48,288022,0.146455
964,25.613,0.05,5.84,288321,0.085798
965,26.693,0.05,5.87,288620,0.089832
966,29.609,0.05,5.78,288919,0.098783
967,30.136,0.05,5.96,289218,0.100572
968,36.38,0.05,5.71,289517,0.121673
969,22.462,0.05,6.05,289816,0.078768
970,33.106,0.05,5.77,290115,0.11109
971,44.776,0.05,5.61,290414,0.149638
972,30.695,0.05,6.02,290713,0.102774
973,44.976,0.05,5.63,291012,0.150309
974,30.371,0.05,5.85,291311,0.101823
975,33.789,0.05,5.72,291610,0.113045
976,33.08,0.05,5.84,291909,0.11068
977,36.672,0.05,5.81,292208,0.122653
978,29.929,0.05,5.83,292507,0.101225
979,44.401,0.05,5.64,292806,0.148387
980,31.523,0.05,5.71,293105,0.105195
981,32.285,0.05,5.99,293404,0.107698
982,36.66,0.05,5.88,293703,0.122275
983,39.175,0.05,5.48,294002,0.130653
984,44.081,0.05,5.33,294301,0.147328
985,22.82,0.05,5.82,294600,0.077387
986,46.432,0.05,5.38,294899,0.154834
987,25.69,0.05,5.89,295198,0.086444
988,29.02,0.05,5.85,295497,0.097157
989,28.146,0.05,5.86,295796,0.09411
990,24.32,0.05,5.88,296095,0.082454
991,25.111,0.05,6.65,296394,0.08457
992,41.996,0.05,5.93,296693,0.140067
993,47.584,0.05,5.63,296992,0.159003
994,30.312,0.05,5.88,297291,0.101131
995,36.582,0.05,5.82,297590,0.122345
996,29.392,0.05,5.84,297889,0.098394
997,30.487,0.05,5.79,298188,0.10206
998,33.576,0.05,5.73,298487,0.11234
999,37.48,0.05,5.75,298786,0.127001
1000,43.259,0.05,5.57,299085,0.145482
