Episode,Reward,Steps,Duration(s),ActorLoss,CriticLoss,Entropy,AdvantageMean,AdvantageStd,ValueMean
61,-54.82048427162065,300,49.6,-0.005442,67.542901,0.01,-0.0,1.0,-16.081152
62,-48.62071207412117,300,49.32,-0.004899,56.087285,0.01,0.0,1.0,-13.348652
63,-50.662026147253435,300,77.25,0.002268,59.002446,0.01,-0.0,1.0,-14.241631
64,-73.60348325916503,300,67.41,-0.000674,141.46812,0.01,0.0,1.0,-25.85803
65,-73.25095859527677,300,69.98,-0.004315,142.924601,0.01,0.0,1.0,-26.176739
66,-68.14622624849898,300,71.77,0.001627,119.627626,0.01,0.0,1.0,-24.058672
67,-54.049042876315596,300,71.2,0.001226,65.929228,0.01,0.0,1.0,-15.829123
68,-64.63172694309057,300,75.2,-0.003863,101.020415,0.01,0.0,1.0,-21.794361
69,-70.79818493795774,300,71.33,-0.001874,130.451317,0.01,0.0,1.0,-25.106312
70,-75.53728573614933,300,71.26,0.000966,147.653315,0.01,0.0,1.0,-26.952875
71,-54.851386534341096,300,73.88,-0.003912,68.270643,0.01,-0.0,1.0,-15.808636
72,-53.89357414471051,300,73.18,0.003135,61.790754,0.01,-0.0,1.0,-15.15583
73,-64.69252725389089,300,77.74,-0.00317,120.17724,0.01,-0.0,1.0,-22.882414
74,-60.09576534576533,300,78.17,-0.005073,84.280112,0.01,0.0,1.0,-19.137875
75,-56.17862453203363,300,73.18,-0.006655,73.227228,0.01,-0.0,1.0,-16.900898
76,-52.06546349273624,300,74.0,-0.002512,64.796516,0.01,0.0,1.0,-15.213283
77,-68.9661065786066,300,74.24,-0.002976,122.853302,0.01,0.0,1.0,-24.740664
78,-62.55720815379906,300,69.98,-0.004521,92.66397,0.01,0.0,1.0,-19.869888
79,-67.64526706458528,300,70.71,-0.002242,123.706187,0.01,0.0,1.0,-23.598898
80,-50.93522903863815,300,71.47,-0.001883,59.819632,0.01,0.0,1.0,-14.440501
81,-57.571320430411326,300,71.96,0.001273,71.543656,0.01,0.0,1.0,-17.090948
82,-64.68388782934237,300,64.48,0.001897,101.720016,0.01,0.0,1.0,-21.705294
83,-63.17196999128818,300,57.42,-0.005236,95.951711,0.01,-0.0,1.0,-20.724586
84,-57.68419127169129,300,72.01,-0.006579,74.415677,0.01,-0.0,1.0,-17.366596
85,-53.66153905017543,300,56.34,0.00052,67.189307,0.01,0.0,1.0,-15.704993
86,-69.4840923806833,300,49.76,0.005697,133.439863,0.01,0.0,1.0,-25.80929
87,-62.30849432553979,300,50.21,-0.01071,94.396327,0.01,0.0,1.0,-20.39047
88,-73.11199789267971,300,51.91,-0.005162,149.293729,0.01,-0.0,1.0,-26.28724
89,-65.51099750417931,300,76.64,-0.002165,110.627708,0.01,0.0,1.0,-23.053629
90,-58.327368969414415,300,79.4,-0.004613,73.646252,0.01,-0.0,1.0,-17.319859
91,-53.5300172470627,300,78.76,-0.003889,70.124168,0.01,-0.0,1.0,-16.229897
92,-60.64225677521132,300,70.07,-0.002129,88.497242,0.01,-0.0,1.0,-19.21997
93,-67.38211044006502,300,69.59,-0.004205,107.435953,0.01,0.0,1.0,-22.874031
94,-68.64668685691412,300,69.02,0.003435,112.996119,0.01,0.0,1.0,-23.345947
95,-72.38632537496171,300,69.49,-0.001095,144.667687,0.01,0.0,1.0,-26.397417
96,-62.97569782910691,300,70.05,0.006701,109.052867,0.01,0.0,1.0,-22.414845
97,-70.21141573073392,300,72.58,-0.001269,132.084312,0.01,0.0,1.0,-25.098597
98,-53.3536975230157,300,75.78,-0.007834,68.614291,0.01,-0.0,1.0,-15.780886
99,-70.57968113536296,300,73.31,-0.001187,133.103568,0.01,-0.0,1.0,-25.709433
100,-66.21776182571638,300,69.72,-0.000135,115.186239,0.01,0.0,1.0,-23.52865
101,-59.8927921405194,300,72.69,-0.001763,82.745288,0.01,0.0,1.0,-18.980402
102,-70.9301729415366,300,71.12,-0.000417,138.265968,0.01,0.0,1.0,-25.84656
103,-65.04374484942669,300,72.26,-0.003254,103.104105,0.01,-0.0,1.0,-21.977287
104,-50.919893868757505,300,74.27,-0.002007,55.793115,0.01,-0.0,1.0,-13.618922
105,-59.80073932801207,300,72.57,-0.000933,88.795001,0.01,0.0,1.0,-19.415043
106,-57.65323249982341,300,72.67,-0.003972,87.988536,0.01,-0.0,1.0,-19.251719
107,-70.84252283911381,300,75.96,-0.003695,141.748785,0.01,-0.0,1.0,-25.890335
108,-70.29840449954085,300,74.13,-0.001675,118.317958,0.01,0.0,1.0,-24.205215
109,-63.97941566009747,300,73.95,-0.000161,110.984771,0.01,0.0,1.0,-22.46779
110,-71.5773757387394,300,70.81,0.000775,141.46242,0.01,-0.0,1.0,-26.755783
111,-57.51836547291093,300,72.3,-0.004894,74.847793,0.01,-0.0,1.0,-17.593529
112,-50.86834634221001,300,73.37,-0.002257,54.641513,0.01,0.0,1.0,-13.328248
113,-58.943310435355905,300,72.97,0.000703,79.147194,0.01,0.0,1.0,-18.115107
114,-71.20093681570953,300,75.11,-0.000592,134.93833,0.01,-0.0,1.0,-25.493607
115,-69.6601383885475,300,77.17,-0.004823,122.905227,0.01,-0.0,1.0,-24.49028
116,-54.042655576746526,300,68.75,-0.003209,75.304002,0.01,-0.0,1.0,-17.025936
117,-70.16769442678533,300,70.56,-0.000369,121.115451,0.01,-0.0,1.0,-24.562605
118,-60.8185694356149,300,73.01,-0.002184,90.810925,0.01,-0.0,1.0,-20.164406
119,-68.46384974453159,300,69.31,-0.005781,122.303548,0.01,-0.0,1.0,-23.807932
120,-72.98033040192128,300,72.71,-0.005295,141.937524,0.01,-0.0,1.0,-26.283253
121,-62.19621977349251,300,73.25,-7.5e-05,99.977309,0.01,-0.0,1.0,-21.499693
122,-61.43234471757199,300,71.16,-0.001621,98.789397,0.01,-0.0,1.0,-21.250328
123,-56.219627510536625,300,73.02,-0.003292,69.72088,0.01,0.0,1.0,-16.478476
124,-72.188277000777,300,72.78,0.003544,134.435161,0.01,-0.0,1.0,-26.187634
125,-50.50390501754138,300,74.27,-0.000997,59.796177,0.01,0.0,1.0,-14.351896
126,-69.14768606814062,300,72.92,-0.001389,127.649748,0.01,-0.0,1.0,-24.995636
127,-64.59370276188459,300,82.2,0.001093,98.388613,0.01,-0.0,1.0,-21.276636
128,-55.302642391278745,300,72.91,-0.0038,62.497269,0.01,-0.0,1.0,-15.479545
129,-53.52783723010995,300,78.86,-0.00011,64.641142,0.01,-0.0,1.0,-15.446676
130,-52.2470400390855,300,70.8,-0.00387,59.191934,0.01,-0.0,1.0,-14.304536
131,-54.63461361870451,300,73.35,0.002397,62.200679,0.01,-0.0,1.0,-15.176198
132,-65.05283840738387,300,72.22,0.000306,117.063904,0.01,0.0,1.0,-23.055243
133,-71.16764704151068,300,70.26,-0.004482,133.832356,0.01,-0.0,1.0,-25.63202
134,-73.86101133714772,300,80.47,-0.002531,139.410753,0.01,0.0,1.0,-26.692055
135,-66.78772132749405,300,79.84,0.00077,108.308502,0.01,-0.0,1.0,-22.499084
136,-63.316519507428595,300,78.14,-0.000101,107.369116,0.01,0.0,1.0,-22.54137
137,-70.35383114360387,300,81.54,-0.005096,130.346117,0.01,0.0,1.0,-25.256025
138,-50.021340149749236,300,78.08,-0.00266,57.805299,0.01,0.0,1.0,-13.768403
139,-75.26728355819267,300,77.3,0.000967,145.56718,0.01,-0.0,1.0,-27.32677
140,-59.26190017894563,300,76.3,0.000443,86.36612,0.01,0.0,1.0,-19.311865
141,-50.49507487462036,300,75.79,-0.002229,59.828698,0.01,-0.0,1.0,-14.156302
142,-55.74139854253493,300,78.97,-0.00345,77.78449,0.01,-0.0,1.0,-17.571245
143,-56.66024169433258,300,79.39,-0.006759,81.889629,0.01,-0.0,1.0,-17.933712
144,-51.0648533705352,300,78.44,0.000768,60.329253,0.01,-0.0,1.0,-14.384132
145,-75.71285995149633,300,78.75,0.001606,144.993054,0.01,-0.0,1.0,-27.485641
146,-70.2935111605566,300,79.34,-0.000291,133.822628,0.01,-0.0,1.0,-25.292284
147,-63.011791869746425,300,82.43,-0.001992,99.923615,0.01,0.0,1.0,-20.832426
148,-68.56120323279413,300,49.84,-0.000417,116.28345,0.01,0.0,1.0,-23.95545
149,-66.30458165571804,300,44.37,-0.002809,111.469987,0.01,0.0,1.0,-23.043076
150,-59.42279702620612,300,44.55,-0.001883,77.940311,0.01,0.0,1.0,-18.272196
151,-52.958133785406496,300,45.83,0.000207,62.965455,0.01,0.0,1.0,-14.976991
152,-59.820459843187095,300,46.05,-0.004455,80.780684,0.01,0.0,1.0,-18.70806
153,-74.60582750582749,300,76.7,-0.00235,137.117327,0.01,0.0,1.0,-26.751581
154,-67.52882878905606,300,133.61,0.001573,117.766114,0.01,-0.0,1.0,-23.32083
155,-52.24454304113394,300,133.26,-0.002513,63.176395,0.01,0.0,1.0,-15.022613
156,-55.33749323067504,300,133.65,-0.0033,77.311525,0.01,0.0,1.0,-17.348295
157,-54.009398177579975,300,133.23,-0.000814,66.177137,0.01,-0.0,1.0,-15.739362
158,-65.5891369993643,300,134.04,-0.002259,103.206183,0.01,0.0,1.0,-22.289322
159,-70.633590273363,300,134.65,-0.004246,137.462211,0.01,0.0,1.0,-25.722382
160,-59.038861222952136,300,132.67,-0.001636,77.972178,0.01,0.0,1.0,-18.296032
161,-65.95719196628289,300,133.81,0.002035,101.526227,0.01,0.0,1.0,-22.295666
162,-70.33877616491252,300,133.89,-0.006269,139.100539,0.01,-0.0,1.0,-25.638792
163,-52.976689388053025,300,134.43,0.000457,59.673503,0.01,0.0,1.0,-14.506454
164,-57.60453809658354,300,133.68,-0.004658,85.359243,0.01,-0.0,1.0,-19.051905
165,-66.94072219867674,300,133.9,-0.003511,112.724664,0.01,0.0,1.0,-23.204885
166,-70.26572249299521,300,133.89,0.003053,130.866775,0.01,-0.0,1.0,-26.02883
167,-51.52467095194365,300,133.19,-0.004714,54.845799,0.01,-0.0,1.0,-13.570662
168,-68.20985407689956,300,133.54,-0.004469,117.25047,0.01,0.0,1.0,-23.290491
169,-76.02537025264296,300,134.62,-0.002071,153.483557,0.01,0.0,1.0,-27.547966
170,-56.513250806432644,300,134.41,0.003252,69.176006,0.01,0.0,1.0,-16.9456
171,-63.289384521202685,300,133.55,-0.00321,91.208732,0.01,-0.0,1.0,-20.56735
172,-55.739753302253305,300,133.55,-0.00669,65.331147,0.01,-0.0,1.0,-15.608679
173,-53.876275576275596,300,133.73,-0.005855,67.309709,0.01,-0.0,1.0,-15.923971
174,-55.816911245320334,300,133.27,-0.004366,66.431399,0.01,-0.0,1.0,-15.927163
175,-51.75884956794051,300,105.09,-0.004987,64.131628,0.01,0.0,1.0,-15.061924
176,-77.21524510842693,300,42.87,0.00183,152.466562,0.01,0.0,1.0,-27.79618
177,-68.98533646488191,300,42.27,-0.000549,110.499082,0.01,0.0,1.0,-23.515436
178,-53.71769001200817,300,43.08,0.003536,60.178803,0.01,-0.0,1.0,-14.755949
179,-71.3089287396106,300,45.08,-0.004501,143.222735,0.01,0.0,1.0,-26.533737
180,-65.15663305549668,300,75.76,-0.000779,111.178406,0.01,0.0,1.0,-22.842482
181,-74.08026859504135,300,138.68,-0.002438,138.569389,0.01,0.0,1.0,-26.538988
182,-49.715877010195214,300,139.83,-0.002447,57.442743,0.01,-0.0,1.0,-13.493314
183,-52.395693826375656,300,132.12,-0.001655,64.574778,0.01,0.0,1.0,-15.144941
184,-71.70684084434089,300,129.82,-0.004939,133.821231,0.01,0.0,1.0,-25.287992
185,-49.527604718513835,300,102.93,1e-06,53.870041,0.01,0.0,1.0,-13.255867
186,-70.80459548868637,300,131.64,-0.005637,133.313923,0.01,0.0,1.0,-25.365229
187,-64.53574291869748,300,134.63,-0.002895,100.694188,0.01,0.0,1.0,-21.707865
188,-75.82134750771112,300,134.08,-0.004801,153.109903,0.01,-0.0,1.0,-27.470137
189,-67.12111087565633,300,135.1,-0.000295,107.627179,0.01,-0.0,1.0,-22.910555
190,-56.367146405782776,300,135.4,0.006585,81.535081,0.01,0.0,1.0,-18.511383
191,-64.94093057615787,300,134.59,-0.00367,117.452589,0.01,-0.0,1.0,-23.416674
192,-54.43129164606436,300,133.92,0.004297,63.625395,0.01,-0.0,1.0,-15.263216
193,-51.5631683972593,300,131.19,0.000175,60.535983,0.01,0.0,1.0,-14.671695
194,-57.63473546655365,300,131.21,-0.003316,78.720921,0.01,-0.0,1.0,-18.000778
195,-52.4221103812013,300,109.73,-0.001338,64.085979,0.01,0.0,1.0,-15.5067
196,-54.65170793011701,300,83.97,-0.002028,66.798788,0.01,-0.0,1.0,-15.696909
197,-68.04412010548377,300,119.41,0.007555,122.039879,0.01,0.0,1.0,-23.854713
198,-66.00303677803674,300,130.93,-0.001068,105.913334,0.01,0.0,1.0,-22.114464
199,-59.12657195498105,300,133.23,-0.001718,78.592602,0.01,0.0,1.0,-18.07652
200,-52.87763002990276,300,135.11,0.000206,64.477549,0.01,0.0,1.0,-15.488678
201,-64.89460190482919,300,134.93,-0.004558,119.142634,0.01,-0.0,1.0,-22.751825
202,-75.00060217560221,300,133.86,0.001265,154.249969,0.01,0.0,1.0,-27.247976
203,-56.351007157825336,300,132.54,-0.006467,74.255358,0.01,-0.0,1.0,-16.865913
204,-69.42921581785217,300,128.68,0.001947,124.632959,0.01,-0.0,1.0,-24.428862
205,-57.05241664900756,300,130.35,-0.004349,81.968151,0.01,-0.0,1.0,-18.412436
206,-66.61534223352407,300,134.21,0.004078,104.169749,0.01,0.0,1.0,-22.207144
207,-51.772651632878905,300,133.85,-0.006779,57.193748,0.01,-0.0,1.0,-13.98672
208,-63.337313990723096,300,125.32,-0.000421,95.845921,0.01,-0.0,1.0,-20.965181
209,-68.20111988180172,300,73.62,-6.7e-05,120.968421,0.01,0.0,1.0,-24.479036
210,-70.30346177391631,300,75.89,-0.00588,121.908593,0.01,0.0,1.0,-24.420206
211,-57.75730086411905,300,75.87,-0.003717,83.4405,0.01,-0.0,1.0,-18.881872
212,-70.9858621176803,300,79.74,-0.002489,132.676513,0.01,-0.0,1.0,-26.052317
213,-64.10057980739799,300,77.0,-0.000273,112.209321,0.01,-0.0,1.0,-22.748753
214,-69.03027889618798,300,81.26,-0.001125,124.736825,0.01,0.0,1.0,-24.91365
215,-62.23321442866897,300,78.26,-0.006248,95.558017,0.01,-0.0,1.0,-20.399714
216,-59.1744416778508,300,44.96,-0.002707,91.223308,0.01,0.0,1.0,-19.905853
217,-59.37771567657935,300,43.99,0.000591,80.306493,0.01,0.0,1.0,-18.916943
218,-61.13995814791269,300,45.05,-0.001603,86.780121,0.01,-0.0,1.0,-19.508844
219,-67.81832044218406,300,44.6,0.002033,125.43547,0.01,0.0,1.0,-24.046223
220,-64.36260006828189,300,44.7,-0.003309,98.589478,0.01,0.0,1.0,-21.18882
221,-64.94956264274444,300,48.91,-0.001516,102.340791,0.01,-0.0,1.0,-21.69704
222,-55.66113524522616,300,62.09,-0.003634,76.138842,0.01,0.0,1.0,-17.227503
223,-63.149260083351,300,80.51,0.004537,101.814761,0.01,-0.0,1.0,-22.027315
224,-63.65099126462762,300,78.26,-0.001667,99.456256,0.01,0.0,1.0,-21.180922
225,-60.39584069129527,300,77.27,0.002942,84.115663,0.01,0.0,1.0,-19.30077
226,-52.245647618374896,300,84.45,-0.002988,59.030454,0.01,-0.0,1.0,-14.003554
227,-66.31310453014997,300,75.86,-0.006781,114.534481,0.01,0.0,1.0,-22.848085
228,-66.66038178992723,300,75.6,0.000512,108.538938,0.01,0.0,1.0,-22.43858
229,-63.75725642202915,300,77.52,0.000612,104.117253,0.01,0.0,1.0,-22.119879
230,-51.275771408725916,300,77.8,-0.003431,58.890703,0.01,-0.0,1.0,-14.286937
231,-74.54658355112902,300,80.29,0.000332,139.124002,0.01,0.0,1.0,-26.848776
232,-69.0179119281392,300,79.89,-0.001565,115.414971,0.01,0.0,1.0,-23.864641
233,-66.06728532410355,300,78.67,0.002873,109.004907,0.01,0.0,1.0,-23.018993
234,-67.2800531539168,300,81.51,-0.000218,113.986458,0.01,0.0,1.0,-23.582949
235,-53.750168938805324,300,79.89,-0.000933,65.315992,0.01,0.0,1.0,-15.487296
236,-70.70406453815544,300,79.64,0.00268,128.453288,0.01,-0.0,1.0,-25.03231
237,-65.9768712768713,300,80.12,0.003726,111.091041,0.01,-0.0,1.0,-23.12666
238,-59.876692036919344,300,79.41,-0.00202,82.508796,0.01,0.0,1.0,-18.527227
239,-71.07627587059405,300,80.47,-0.002602,127.204567,0.01,0.0,1.0,-24.961973
240,-62.90294671658311,300,82.51,-0.000364,90.69321,0.01,-0.0,1.0,-20.145103
241,-77.40370252642983,300,79.7,0.002259,152.144029,0.01,0.0,1.0,-27.959187
242,-57.93348785053334,300,83.38,-0.002876,86.71076,0.01,-0.0,1.0,-18.71807
243,-66.27774334251606,300,78.94,-0.006437,117.913923,0.01,-0.0,1.0,-23.029968
244,-51.35490776058955,300,77.6,0.000811,58.514122,0.01,0.0,1.0,-14.125424
245,-56.406896176214374,300,77.41,0.001336,74.187256,0.01,-0.0,1.0,-17.006176
246,-76.07058698876878,300,82.99,-0.002934,147.314865,0.01,0.0,1.0,-27.613111
247,-52.821040239222036,300,80.1,-0.002345,58.35298,0.01,-0.0,1.0,-14.156035
248,-56.736686503731995,300,67.5,-0.004155,72.201485,0.01,0.0,1.0,-17.118925
249,-60.20463404440678,300,69.17,7.8e-05,84.167072,0.01,-0.0,1.0,-19.398909
250,-65.75547903275175,300,74.02,0.000147,104.266256,0.01,-0.0,1.0,-22.57266
251,-62.248755032845935,300,72.92,-0.00378,106.003623,0.01,0.0,1.0,-21.692894
252,-67.0516440630077,300,81.42,-0.001238,116.267231,0.01,-0.0,1.0,-23.008375
253,-67.07564897223993,300,81.23,3.8e-05,112.824158,0.01,0.0,1.0,-23.10641
254,-66.10571478185113,300,87.67,-0.005713,116.323539,0.01,0.0,1.0,-23.384377
255,-72.33248069270796,300,82.54,0.000474,127.902513,0.01,-0.0,1.0,-25.290876
256,-60.22353252807801,300,79.06,-0.000332,85.489739,0.01,0.0,1.0,-18.936386
257,-51.955571448753254,300,79.96,-0.005031,55.380903,0.01,-0.0,1.0,-13.559175
258,-52.94016005038733,300,79.48,-0.002691,59.988731,0.01,0.0,1.0,-14.464049
259,-70.89804366508915,300,78.96,-0.001043,133.807117,0.01,0.0,1.0,-25.9781
260,-69.06682736455464,300,80.25,0.003309,132.324362,0.01,0.0,1.0,-25.619131
261,-74.56148254102803,300,74.27,-0.002818,143.777815,0.01,-0.0,1.0,-26.662045
262,-66.45865119728755,300,79.36,-0.003024,113.635294,0.01,-0.0,1.0,-23.620325
263,-59.21905859292224,300,79.73,-0.000352,83.956233,0.01,-0.0,1.0,-19.295547
264,-72.15128823197003,300,80.73,-0.004577,139.001723,0.01,0.0,1.0,-26.352251
265,-64.77094605730971,300,80.09,0.001286,117.156116,0.01,-0.0,1.0,-22.868654
266,-68.79587924701562,300,75.59,-0.002802,115.011598,0.01,0.0,1.0,-23.788326
267,-74.39650997150996,300,78.84,-0.0,151.090613,0.01,-0.0,1.0,-27.30091
268,-50.80245167290624,300,63.47,-0.001092,62.050673,0.01,0.0,1.0,-14.576598
269,-52.94852987921167,300,85.74,-0.003563,59.355453,0.01,0.0,1.0,-14.60692
270,-52.237826399190034,300,87.88,-0.003488,62.457125,0.01,-0.0,1.0,-15.015018
271,-62.97208418685691,300,83.63,-0.003712,96.287593,0.01,0.0,1.0,-21.198996
272,-61.35399713922442,300,81.64,-0.003727,95.759226,0.01,0.0,1.0,-20.901293
273,-72.36280049916411,300,76.92,-0.004999,140.699831,0.01,0.0,1.0,-25.392445
274,-71.49716276989005,300,67.77,-0.002016,142.686871,0.01,0.0,1.0,-25.604036
275,-57.19354441854446,300,49.14,-0.002817,74.102798,0.01,0.0,1.0,-17.343779
276,-66.45075639848369,300,70.96,0.002745,110.018174,0.01,0.0,1.0,-23.36768
277,-66.38147500647501,300,78.68,-0.002904,125.28684,0.01,0.0,1.0,-24.017256
278,-76.61090950295494,300,78.19,-0.004027,147.644697,0.01,-0.0,1.0,-27.695404
279,-71.94409332250244,300,76.27,-0.004821,136.554085,0.01,0.0,1.0,-25.804869
280,-57.7657607543971,300,76.16,-0.001834,74.890727,0.01,0.0,1.0,-17.397785
281,-52.14352705375433,300,67.68,0.001195,59.66302,0.01,0.0,1.0,-14.505161
282,-62.440935285253474,300,56.5,-0.00113,91.325851,0.01,-0.0,1.0,-20.492205
283,-61.98846359869082,300,51.83,0.001302,93.637351,0.01,0.0,1.0,-20.69909
284,-63.90688410915684,300,50.45,-0.004789,94.016782,0.01,0.0,1.0,-20.560463
285,-68.69522350545077,300,50.3,-0.00204,122.747281,0.01,0.0,1.0,-24.5446
286,-67.71405929928659,300,50.18,0.002174,115.769647,0.01,-0.0,1.0,-23.410662
287,-60.77491023286479,300,53.14,-0.001279,91.010002,0.01,-0.0,1.0,-20.544186
288,-52.68518430222975,300,55.52,-0.002997,59.684556,0.01,0.0,1.0,-14.667149
289,-65.46028643074098,300,56.87,-0.00651,110.887527,0.01,0.0,1.0,-22.996841
290,-61.315972075063,300,55.78,0.003737,106.91522,0.01,-0.0,1.0,-21.398098
291,-64.243351934261,300,55.42,0.00439,94.792308,0.01,-0.0,1.0,-21.061766
292,-66.8664741823833,300,55.04,-0.000491,119.835898,0.01,-0.0,1.0,-23.99823
293,-57.14104359445269,300,49.83,-0.003593,84.000181,0.01,0.0,1.0,-18.945032
294,-71.72919815874357,300,50.02,-0.002022,135.189568,0.01,0.0,1.0,-25.397533
295,-53.237195380377194,300,49.45,-0.002034,61.174755,0.01,0.0,1.0,-14.76826
296,-61.467407466271126,300,49.73,-0.007039,95.563825,0.01,0.0,1.0,-20.318699
297,-72.08761655011654,300,49.51,-0.000204,139.925417,0.01,-0.0,1.0,-25.746193
298,-64.45844164253256,300,49.41,0.001666,113.196745,0.01,0.0,1.0,-22.910664
299,-63.82507770007772,300,49.94,-0.002161,102.073669,0.01,-0.0,1.0,-21.118196
300,-72.4673218195946,300,49.78,-0.003505,138.435219,0.01,0.0,1.0,-26.346727
