Episode,TotalReward,AvgReturn,ActorLoss,CriticLoss,Entropy,IllegalActions,Duration_s
26,-35.08,-12.01,-11.869478225708008,101.91947937011719,1.8654303550720215,0,1.61
27,-27.3,-9.96,-6.638923168182373,62.69084548950195,1.809773325920105,0,1.64
28,-21.47,-8.32,-4.425466537475586,52.56528091430664,1.9019464254379272,0,1.27
29,-37.4,-12.69,-11.742984771728516,106.73759460449219,1.8810046911239624,0,1.97
30,-28.62,-10.2,-5.8160600662231445,67.4478759765625,1.8882135152816772,0,1.65
31,-26.29,-9.72,-5.332796573638916,62.49069595336914,1.8826302289962769,0,3.93
32,-9.44,-5.11,3.4045908451080322,42.10143280029297,1.8971197605133057,0,2.23
33,-19.26,-7.75,-1.0028307437896729,43.49420166015625,1.8867872953414917,0,2.11
34,-22.16,-8.38,-0.9461567401885986,43.37881088256836,1.880971074104309,0,3.32
35,-33.39,-11.54,-6.626471042633057,76.25621795654297,1.8701238632202148,0,2.05
36,-15.0,-6.6,1.8523204326629639,56.391502380371094,1.7477508783340454,0,1.59
37,-24.4,-9.1,-3.425553798675537,53.351226806640625,1.861649990081787,0,1.75
38,-31.05,-10.91,-4.464327812194824,99.67833709716797,1.5522596836090088,0,2.13
39,-36.47,-12.42,-8.011574745178223,83.10416412353516,1.850593090057373,0,1.8
40,-46.61,-15.24,-13.94585132598877,141.88241577148438,1.6636147499084473,0,1.91
41,-17.03,-7.01,-1.0568770170211792,38.112220764160156,1.8066017627716064,0,1.6
42,-39.09,-13.22,-11.164982795715332,94.89849853515625,1.796289324760437,0,1.9
43,-21.99,-8.52,-2.2045607566833496,34.7610969543457,1.857292652130127,0,1.57
44,-30.23,-10.62,-6.48084020614624,56.29586410522461,1.7784926891326904,0,2.43
45,-20.17,-7.74,-1.0299556255340576,29.329833984375,1.853884220123291,0,1.89
46,-22.06,-8.51,-3.5770881175994873,37.996803283691406,1.7936517000198364,0,1.69
47,-24.74,-9.15,-2.077791929244995,39.90788269042969,1.8434264659881592,0,1.89
48,-34.44,-11.87,-9.285400390625,75.0098876953125,1.726480484008789,0,2.23
49,-31.07,-10.88,-7.475728988647461,58.4882698059082,1.7543994188308716,0,2.22
50,-25.47,-9.43,-3.3754284381866455,35.17958450317383,1.8070353269577026,0,1.84
51,-28.04,-10.06,-4.472774028778076,40.67575454711914,1.807794451713562,0,2.08
52,-7.44,-4.51,5.3017120361328125,30.365150451660156,1.8107740879058838,0,1.73
53,-5.22,-3.69,7.462307453155518,31.236705780029297,1.8558355569839478,0,1.62
54,-9.95,-5.16,3.609994411468506,21.497697830200195,1.8357319831848145,0,1.63
55,-18.51,-7.35,1.511951208114624,26.5768985748291,1.8279858827590942,0,2.04
56,-6.81,-4.39,4.673785209655762,22.081607818603516,1.802557349205017,0,1.67
57,-15.93,-6.51,1.2035493850708008,19.461576461791992,1.792158603668213,0,2.41
58,-4.58,-3.77,5.5205512046813965,22.285566329956055,1.7942944765090942,0,1.57
59,-22.02,-8.41,-4.766044616699219,22.145580291748047,1.7261744737625122,0,1.63
60,-15.2,-6.51,-1.186936378479004,11.368094444274902,1.7527683973312378,0,2.29
61,-9.89,-5.2,1.6183829307556152,9.497862815856934,1.781063437461853,0,1.74
62,-19.62,-7.77,-4.019619464874268,21.24033546447754,1.7663606405258179,0,2.5
63,-16.37,-6.83,-2.9692015647888184,10.338858604431152,1.7127633094787598,0,2.06
64,-24.04,-8.98,-6.862868785858154,25.39841651916504,1.7342172861099243,0,2.42
65,-5.99,-3.96,0.962919294834137,5.4084792137146,1.7360845804214478,0,2.47
66,-12.59,-5.78,0.2242782711982727,9.214902877807617,1.7262306213378906,0,3.21
67,-7.82,-4.4,1.8692195415496826,5.674073696136475,1.7454074621200562,0,2.89
68,-12.07,-5.67,-1.9446223974227905,5.946652889251709,1.758408784866333,0,3.3
69,-13.54,-6.0,-3.2147936820983887,10.267983436584473,1.7442728281021118,0,2.72
70,-17.9,-7.23,-3.3987021446228027,8.763175010681152,1.731310248374939,0,2.15
71,-0.42,-2.43,3.7418015003204346,8.420551300048828,1.7094985246658325,0,2.47
72,-0.58,-2.4,4.7030744552612305,9.107940673828125,1.7850958108901978,0,2.54
73,-2.75,-3.12,3.6552116870880127,7.69479513168335,1.724137544631958,0,2.14
74,-26.55,-9.7,-6.177152633666992,32.9997444152832,1.501667857170105,0,2.6
75,-8.91,-4.8,0.925337016582489,5.440303802490234,1.7067773342132568,0,2.05
76,5.31,-0.9,7.5854811668396,20.1796932220459,1.742063045501709,0,1.79
77,-23.35,-8.77,-7.294686317443848,27.33201789855957,1.6301602125167847,0,2.66
78,17.63,2.67,12.055667877197266,53.49398422241211,1.7330964803695679,0,2.11
79,-14.06,-6.33,-4.42282772064209,11.9285249710083,1.6230473518371582,0,2.15
80,-10.05,-5.13,-2.340726852416992,5.920456409454346,1.6234983205795288,0,2.12
81,-6.88,-4.21,-1.133776068687439,3.7270162105560303,1.6536988019943237,0,2.56
82,11.16,0.84,7.290334224700928,20.172590255737305,1.7081549167633057,0,1.28
83,-11.47,-5.53,-2.6945643424987793,6.28664493560791,1.5530877113342285,0,2.02
84,-7.24,-4.22,-0.6485744118690491,3.763622522354126,1.6998745203018188,0,2.65
85,16.96,2.4,10.838029861450195,43.58102798461914,1.663754940032959,0,2.65
86,9.21,0.37,6.375590801239014,18.456695556640625,1.6848565340042114,0,2.42
87,5.35,-0.73,5.804108142852783,13.118444442749023,1.6938326358795166,0,1.99
88,23.15,4.05,8.69626522064209,35.062103271484375,1.5662850141525269,0,2.01
89,3.21,-1.55,1.2976133823394775,3.1495280265808105,1.6177310943603516,0,2.05
90,7.51,-0.24,3.8114163875579834,6.608983039855957,1.6563012599945068,0,2.07
91,1.63,-1.88,2.4591400623321533,4.811837673187256,1.5970913171768188,0,2.66
92,8.05,0.06,3.292726755142212,8.110496520996094,1.61781907081604,0,2.57
93,0.18,-2.11,1.5671974420547485,9.89383316040039,1.5800929069519043,0,1.37
94,-1.35,-2.56,-1.127317190170288,2.7873148918151855,1.5682159662246704,0,2.41
95,11.71,0.9,4.4299235343933105,9.024507522583008,1.599277138710022,0,2.0
96,21.43,3.88,7.305590629577637,23.355121612548828,1.6081057786941528,0,1.92
97,20.47,3.44,5.953914165496826,16.445568084716797,1.5712589025497437,0,2.3
98,26.58,5.26,4.674363613128662,14.471060752868652,1.4775534868240356,0,2.19
99,8.4,0.28,1.8308656215667725,8.77459716796875,1.5631203651428223,0,2.2
100,10.54,0.62,1.0754984617233276,4.2917938232421875,1.461801290512085,0,2.32
101,-1.42,-2.53,-2.8751654624938965,8.710701942443848,1.51016366481781,0,2.52
102,16.06,2.15,1.3071017265319824,1.6303949356079102,1.4747881889343262,0,2.02
103,3.14,-1.19,-1.9149006605148315,5.679327011108398,1.5472773313522339,0,2.25
104,16.65,2.53,0.8618558645248413,3.632573127746582,1.4706611633300781,0,2.16
105,16.08,2.35,1.3587970733642578,4.71771240234375,1.4610801935195923,0,2.42
106,32.95,7.11,5.496487617492676,15.133563041687012,1.360352635383606,0,1.72
107,28.43,5.77,3.9583652019500732,9.088055610656738,1.3525927066802979,0,2.12
108,18.27,2.88,0.7737706899642944,4.147398471832275,1.3041108846664429,0,2.37
109,25.33,4.82,2.7761499881744385,4.959970474243164,1.413404107093811,0,1.72
110,16.59,2.45,-0.6744815111160278,0.7676954865455627,1.4426980018615723,0,2.09
111,31.23,6.51,3.4435055255889893,7.034855365753174,1.3365836143493652,0,1.74
112,12.94,1.24,-2.5091705322265625,3.9542126655578613,1.3288192749023438,0,2.21
113,23.05,4.35,1.551135540008545,1.6203306913375854,1.4694000482559204,0,2.22
114,12.81,1.5,-1.6542726755142212,2.984377861022949,1.3596570491790771,0,2.57
115,13.57,1.63,-1.0112133026123047,0.935727059841156,1.3906745910644531,0,2.33
116,34.07,7.32,1.4618147611618042,4.926140308380127,1.1045067310333252,0,2.14
117,14.66,1.89,-2.122133255004883,2.7260444164276123,1.3516428470611572,0,2.31
118,14.68,1.97,-2.2787721157073975,4.245035171508789,1.2631821632385254,0,2.4
119,32.15,6.82,2.3131630420684814,5.60128927230835,1.2620395421981812,0,2.15
120,39.82,9.06,2.5133581161499023,12.133331298828125,1.0616888999938965,0,1.99
121,13.01,1.58,-1.6690685749053955,1.6885699033737183,1.3683500289916992,0,2.36
122,33.49,7.28,2.484344959259033,7.847270488739014,1.2769837379455566,0,2.01
123,26.91,5.38,1.4538543224334717,2.172027826309204,1.2536885738372803,0,2.09
124,39.81,9.04,0.9982147812843323,10.487606048583984,0.9798457026481628,0,1.94
125,16.18,2.38,-0.23352377116680145,0.6562724113464355,1.354996919631958,0,2.27
126,26.58,5.34,1.3404641151428223,1.4723869562149048,1.2366952896118164,0,2.01
127,34.1,7.38,2.158808946609497,4.1704936027526855,1.1559289693832397,0,2.02
128,19.73,3.41,-1.3801980018615723,2.092789888381958,1.07537043094635,0,2.31
129,21.41,3.83,-1.5180033445358276,2.361689805984497,1.0687971115112305,0,2.34
130,42.03,9.57,0.5136807560920715,4.5685553550720215,0.7663007378578186,0,1.9
131,5.38,-0.83,-5.667790412902832,18.59316635131836,1.1645623445510864,0,2.31
132,28.45,5.85,-0.5402784943580627,0.42601847648620605,0.9935933351516724,0,2.15
133,25.82,5.17,-0.7939168810844421,2.023894786834717,0.7099036574363708,0,2.42
134,39.61,9.02,0.7834939956665039,2.6193034648895264,0.9561306834220886,0,1.91
135,37.2,8.29,0.1486208736896515,1.0865426063537598,0.7770367860794067,0,2.13
136,20.29,3.61,-0.452322781085968,1.434567928314209,0.961471438407898,0,2.57
137,15.47,2.23,-1.5288240909576416,3.817444324493408,1.1468454599380493,0,2.5
138,33.95,7.26,-0.37251296639442444,0.2517428696155548,0.7033378481864929,0,2.13
139,44.85,10.39,-0.1921846568584442,6.971385955810547,0.5344935655593872,0,1.83
140,29.92,6.27,0.5960983037948608,1.1080268621444702,0.7537614703178406,0,2.28
141,32.29,6.91,1.2408487796783447,1.2656357288360596,1.0854218006134033,0,1.96
142,35.02,7.68,1.1539134979248047,1.4089967012405396,1.0209243297576904,0,1.89
143,28.62,5.85,-0.023210983723402023,0.229949489235878,0.6040907502174377,0,2.54
144,14.61,2.0,-0.8283631205558777,3.6829097270965576,1.0202349424362183,0,2.61
145,18.46,3.14,-0.44887012243270874,2.100939989089966,0.8448370099067688,0,2.54
146,24.59,4.74,0.00886648427695036,1.385546326637268,0.8302803635597229,0,2.53
147,19.28,3.38,0.3050430119037628,1.2996100187301636,1.1066359281539917,0,2.84
148,29.12,6.05,0.4859195947647095,0.49414220452308655,0.9337510466575623,0,2.85
149,25.79,5.12,0.6203439235687256,0.591195821762085,1.046202301979065,0,1.98
150,25.68,5.09,0.6076970100402832,0.839453935623169,0.7506498694419861,0,1.2
151,30.84,6.49,0.06446006149053574,0.4090113341808319,0.622312605381012,0,1.45
152,24.79,4.81,0.5508196353912354,0.8871638178825378,0.7627252340316772,0,1.93
153,38.17,8.53,-0.07783202826976776,2.42470383644104,0.6306086778640747,0,1.25
154,31.04,6.48,-0.03982153534889221,0.10276616364717484,0.550130307674408,0,1.28
155,39.28,8.91,0.15613089501857758,2.83618426322937,0.8221418261528015,0,1.34
156,21.47,3.94,-0.5094925761222839,1.5533367395401,1.026216745376587,0,1.88
157,32.03,6.8,-0.4063740372657776,0.9344823956489563,0.47174549102783203,0,1.83
158,38.53,8.64,-0.12678436934947968,0.7813736200332642,0.8856406807899475,0,1.15
159,31.49,6.7,0.10328226536512375,0.1297474354505539,0.9263550639152527,0,1.56
160,25.41,5.0,-0.3129587471485138,1.6151087284088135,0.6541732549667358,0,1.35
161,40.91,9.32,-0.32819804549217224,2.5664989948272705,0.5206320881843567,0,2.67
162,36.11,7.9,-0.4474414587020874,0.8241437673568726,0.4444696605205536,0,2.13
163,39.44,8.96,0.46041470766067505,1.4542622566223145,0.9182237982749939,0,2.46
164,34.43,7.52,-0.30622541904449463,1.1842069625854492,0.4459553062915802,0,2.29
165,29.21,6.06,-0.21413560211658478,0.5566685199737549,0.5384073257446289,0,2.37
166,28.7,5.87,-0.5923154950141907,0.8517650961875916,0.9210386872291565,0,1.51
167,30.45,6.39,0.3953561782836914,0.3861820101737976,1.050253987312317,0,1.31
168,44.66,10.38,-0.26252228021621704,5.142536640167236,0.3778085708618164,0,1.21
169,24.6,4.74,-0.06250597536563873,0.8864980340003967,0.6303708553314209,0,1.6
170,40.06,9.08,0.29823583364486694,2.823439836502075,0.5846569538116455,0,1.19
171,33.63,7.29,0.6223337054252625,1.1334391832351685,0.7455413937568665,0,1.42
172,36.48,8.1,1.2185065746307373,2.2159180641174316,0.9217104911804199,0,1.44
173,34.68,7.6,0.20966525375843048,0.992793083190918,0.5034357905387878,0,1.56
174,26.82,5.38,0.05380754917860031,0.4018802046775818,0.4846150279045105,0,1.59
175,25.76,5.16,0.1765729784965515,0.3567803204059601,0.9628441333770752,0,1.53
176,37.54,8.31,0.4511459767818451,0.6979785561561584,0.8432721495628357,0,1.22
177,16.34,2.51,-1.1038190126419067,2.490548610687256,0.8814259767532349,0,1.64
178,43.24,9.88,-0.16234898567199707,3.593569755554199,0.30422401428222656,0,1.17
179,28.98,5.97,-0.14817243814468384,0.2039896845817566,0.42037948966026306,0,1.52
180,38.45,8.62,0.030568305402994156,1.1970106363296509,0.7582221031188965,0,1.2
181,20.06,3.52,-0.7091485857963562,1.5301710367202759,1.0393062829971313,0,1.55
182,40.28,9.12,0.1374000608921051,1.747649073600769,0.5024686455726624,0,1.19
183,41.18,9.37,0.04004540294408798,3.5523550510406494,0.5085015296936035,0,1.24
184,41.57,9.58,0.03702826797962189,3.0509910583496094,0.6181554794311523,0,1.14
185,33.28,7.12,-0.21862635016441345,0.18715734779834747,0.46978235244750977,0,1.39
186,21.7,4.03,-0.313305526971817,1.1065679788589478,0.6665149331092834,0,1.55
187,22.81,4.33,-0.22445963323116302,1.150978446006775,0.49945181608200073,0,1.66
188,15.82,2.36,-0.9151512384414673,2.863260507583618,0.9075409770011902,0,1.57
189,41.21,9.42,0.12847569584846497,2.68544602394104,0.5363285541534424,0,1.14
190,28.63,5.9,0.261749804019928,0.3706182837486267,0.691178560256958,0,1.33
191,44.62,10.35,0.34799546003341675,5.316490173339844,0.3508448302745819,0,1.14
192,45.67,10.66,0.08971679210662842,6.067761421203613,0.30030378699302673,0,1.15
193,27.33,5.5,0.24824857711791992,0.42804449796676636,0.6855571866035461,0,1.34
194,43.67,10.05,0.020091097801923752,3.0059924125671387,0.3068496286869049,0,1.14
195,44.28,10.23,-0.08498416095972061,4.040844440460205,0.2723138630390167,0,1.02
196,40.4,9.16,0.12246093899011612,0.9655550122261047,0.4206817150115967,0,1.25
197,25.93,5.12,-0.01083765272051096,0.6851140856742859,0.876002311706543,0,1.42
198,31.74,6.77,0.01619691587984562,0.7110093832015991,0.4321058690547943,0,1.63
199,28.85,5.97,-0.052905935794115067,0.8272026181221008,0.3850637674331665,0,2.24
200,27.25,5.54,-0.014709824696183205,0.9428161382675171,0.4457799196243286,0,2.19
201,23.02,4.34,-0.38194695115089417,1.4043934345245361,0.8452727794647217,0,1.58
202,23.22,4.44,-0.19220612943172455,1.1106263399124146,0.4382690489292145,0,1.64
203,30.88,6.57,0.07935679703950882,0.5491613745689392,0.4593495726585388,0,1.51
204,19.11,3.26,-0.6893395781517029,0.789188802242279,0.9738689064979553,0,1.76
205,43.09,9.9,0.22426831722259521,3.697463274002075,0.30252358317375183,0,1.41
206,40.24,9.11,0.2355402112007141,3.2178919315338135,0.2831873893737793,0,1.27
207,38.91,8.73,0.24977560341358185,1.8512812852859497,0.3227812647819519,0,1.8
208,35.34,7.75,0.24099820852279663,1.0968989133834839,0.45922598242759705,0,4.4
209,19.24,3.29,-0.8680509924888611,1.1625258922576904,0.9159907102584839,0,4.15
210,43.87,10.19,0.4244100749492645,5.085974216461182,0.38294219970703125,0,2.44
211,43.18,9.95,0.1878233104944229,3.781686305999756,0.2803659439086914,0,2.36
212,36.62,8.17,1.243748664855957,1.6852868795394897,0.964756190776825,0,2.34
213,46.7,10.91,-0.01017335057258606,6.575827121734619,0.19559217989444733,0,2.82
214,33.39,7.24,-0.15237902104854584,0.2656446397304535,0.4099982976913452,0,2.6
215,44.02,10.18,-0.2507520616054535,3.2913949489593506,0.3581600785255432,0,3.17
216,34.62,7.54,0.013570290058851242,0.4029332101345062,0.6168233156204224,0,2.77
217,30.38,6.37,-0.12463171780109406,1.2770142555236816,0.2562856376171112,0,3.51
218,45.9,10.71,-0.11768852174282074,4.416838645935059,0.2208564728498459,0,2.13
219,28.53,5.89,0.06026070564985275,0.5643323063850403,0.7253303527832031,0,2.63
220,44.96,10.48,0.06586561352014542,4.196048736572266,0.3213394284248352,0,1.78
221,44.99,10.53,0.062433626502752304,3.519011974334717,0.2758648693561554,0,1.66
222,39.77,9.01,0.11936230212450027,1.1073353290557861,0.3212270140647888,0,2.48
223,14.26,1.92,-1.281469702720642,4.429811477661133,0.9078022241592407,0,2.49
224,36.9,8.28,1.013216495513916,1.9708876609802246,0.8466007709503174,0,1.83
225,31.92,6.79,-0.0032299004960805178,0.7469421029090881,0.27389028668403625,0,2.41
226,22.82,4.34,-0.19016066193580627,1.7107707262039185,0.6339055895805359,0,2.29
227,18.66,3.15,-0.38575172424316406,2.1035120487213135,0.7003570199012756,0,2.42
228,26.57,5.35,0.06678185611963272,1.276427149772644,0.3507302701473236,0,2.3
229,38.57,8.67,0.35255464911460876,2.982436418533325,0.33103325963020325,0,2.48
230,46.74,10.94,0.08539357781410217,4.233753204345703,0.19117151200771332,0,1.81
231,32.9,7.1,0.0585576668381691,0.6335859894752502,0.2879769802093506,0,2.11
232,28.16,5.76,0.020737970247864723,0.4975772202014923,0.2137385755777359,0,2.92
233,40.21,9.14,0.683486819267273,2.1710727214813232,0.6215673089027405,0,1.63
234,27.81,5.66,0.0347166545689106,0.3796958327293396,0.2892211377620697,0,2.29
235,32.14,6.84,0.22574378550052643,0.5120517015457153,0.4314984083175659,0,2.48
236,39.66,8.96,0.523142397403717,1.9264724254608154,0.5098994970321655,0,1.88
237,43.63,10.23,0.23748567700386047,3.0089921951293945,0.3508550822734833,0,1.95
238,45.0,10.4,-0.004012831021100283,3.3269309997558594,0.16825516521930695,0,2.28
239,37.55,8.36,-0.023137295618653297,0.7393313050270081,0.2568483054637909,0,2.21
240,27.39,5.63,-0.10244916379451752,0.7665871977806091,0.4008777141571045,0,2.53
241,23.39,4.46,-0.41657423973083496,2.545851707458496,0.3293890953063965,0,2.39
242,15.49,2.04,-2.714261054992676,6.628418445587158,1.0480636358261108,0,2.74
243,32.89,7.1,-0.08934373408555984,0.3688976466655731,0.2811686396598816,0,2.36
244,26.95,5.47,-0.16068041324615479,0.7907764315605164,0.28983503580093384,0,2.34
245,41.02,9.25,-0.043221570551395416,1.56965172290802,0.14836326241493225,0,1.96
246,26.57,5.29,0.8724384903907776,1.1383240222930908,0.9377834796905518,0,2.34
247,30.18,6.39,0.36179018020629883,1.0487995147705078,0.4355411231517792,0,2.3
248,46.0,10.74,0.3250718414783478,4.663340091705322,0.2148989886045456,0,1.75
249,31.66,6.72,0.03804372251033783,0.4969705641269684,0.21365562081336975,0,2.21
250,29.22,6.03,-0.021401630714535713,0.32248595356941223,0.15983644127845764,0,2.42
251,42.81,9.86,0.27035844326019287,2.3180510997772217,0.30390679836273193,0,2.26
252,26.0,5.2,-0.06677988171577454,0.3895510733127594,0.22665268182754517,0,3.03
253,32.32,6.9,0.03921407833695412,0.41929998993873596,0.20641069114208221,0,2.91
254,41.28,9.45,0.26926475763320923,2.567059278488159,0.3845382630825043,0,1.57
255,36.24,7.97,0.0005044435383751988,0.4410008192062378,0.1867443472146988,0,2.01
256,45.49,10.57,0.03306424990296364,3.5369718074798584,0.17480768263339996,0,1.68
257,45.43,10.65,0.14900606870651245,3.6687564849853516,0.20525789260864258,0,1.66
258,35.4,7.81,0.006596654653549194,0.3906501829624176,0.23030558228492737,0,1.53
259,23.08,4.37,-0.004332065116614103,1.2412301301956177,0.6780113577842712,0,1.68
260,40.95,9.28,0.011411800980567932,0.680616021156311,0.17203956842422485,0,1.76
261,43.53,9.98,-0.019257789477705956,1.7149676084518433,0.1636577993631363,0,1.61
262,31.85,6.83,0.5141379833221436,1.4937188625335693,0.5624388456344604,0,1.79
263,30.19,6.33,-0.10016975551843643,1.299309492111206,0.26244810223579407,0,1.87
264,25.31,5.02,-0.11739756166934967,1.7681173086166382,0.3620474636554718,0,2.03
265,37.72,8.38,-0.05154658481478691,0.5759565234184265,0.17127704620361328,0,1.63
266,23.88,4.59,-0.19475148618221283,2.273569345474243,0.324878066778183,0,1.94
267,20.28,3.61,0.34853458404541016,2.291665554046631,0.9352831244468689,0,1.91
268,41.23,9.34,0.04887925088405609,0.8185659050941467,0.1768793910741806,0,1.63
269,34.63,7.53,0.11880354583263397,0.7897716164588928,0.25406932830810547,0,1.61
270,40.82,9.25,0.142954021692276,1.4643925428390503,0.2252417951822281,0,1.76
271,28.74,5.89,0.18421556055545807,0.8333958387374878,0.24122169613838196,0,2.04
272,26.32,5.28,1.1088780164718628,1.4970076084136963,1.0104831457138062,0,1.78
273,46.87,10.94,0.05525602400302887,3.829735040664673,0.14543288946151733,0,1.41
274,35.25,7.72,0.3380337655544281,1.0289337635040283,0.3093952536582947,0,1.76
275,43.11,10.08,0.09524644911289215,1.7336324453353882,0.32169368863105774,0,1.25
276,22.57,4.27,0.03945162519812584,0.7301450371742249,0.7513769268989563,0,2.07
277,38.6,8.71,1.6936291456222534,2.9447429180145264,0.8992103338241577,0,1.31
278,15.82,2.45,-0.7568087577819824,1.7720845937728882,0.9138615131378174,0,1.75
279,30.28,6.33,-0.11137918382883072,0.7987669110298157,0.25618335604667664,0,1.9
280,41.59,9.5,0.12254273146390915,1.11102294921875,0.3215932250022888,0,1.6
281,46.94,10.99,0.15549643337726593,3.063552141189575,0.19072933495044708,0,1.43
282,26.85,5.39,-0.16005420684814453,1.1052014827728271,0.31126096844673157,0,1.88
283,32.9,7.06,-0.08342178910970688,0.6472700238227844,0.2033085823059082,0,2.04
284,30.24,6.35,0.1092827320098877,0.518756628036499,0.6231323480606079,0,1.77
285,46.83,10.93,0.0075410641729831696,3.3607656955718994,0.1972654014825821,0,1.26
286,19.6,3.42,-0.19399279356002808,1.1320382356643677,0.7855632305145264,0,2.09
287,44.19,10.15,0.09091385453939438,1.6950905323028564,0.21958214044570923,0,1.56
288,12.74,1.63,-1.0516895055770874,2.0739424228668213,1.0916924476623535,0,2.46
289,19.65,3.42,-0.08710360527038574,0.9257618188858032,1.0720810890197754,0,1.91
290,25.19,4.93,0.11105947196483612,0.8803434371948242,0.39633357524871826,0,2.15
291,45.07,10.51,0.2841396927833557,3.997699499130249,0.3036141097545624,0,1.62
292,37.36,8.3,0.2552443742752075,1.6947263479232788,0.33273178339004517,0,1.82
293,45.71,10.65,0.5032949447631836,5.150747776031494,0.292793333530426,0,1.47
294,39.58,8.91,0.14514261484146118,1.899376630783081,0.2532927393913269,0,1.66
295,33.91,7.33,1.3614189624786377,2.5548946857452393,0.8607994318008423,0,1.6
296,43.34,9.92,0.17347820103168488,2.037623405456543,0.22619305551052094,0,1.53
297,29.5,6.12,-0.04362925887107849,0.17675234377384186,0.30532389879226685,0,1.92
298,47.04,10.96,0.130502849817276,3.7396774291992188,0.17012204229831696,0,1.37
299,41.52,9.52,0.12906555831432343,1.829399585723877,0.4080994129180908,0,1.42
300,31.16,6.59,-0.10985426604747772,0.5801503658294678,0.22766508162021637,0,1.9
301,34.97,7.68,0.07397786527872086,0.33108481764793396,0.4527896046638489,0,1.6
302,32.77,6.98,-0.15757596492767334,1.242637038230896,0.25928547978401184,0,1.92
303,38.3,8.53,-0.15406294167041779,1.010873556137085,0.17491012811660767,0,2.6
304,27.22,5.53,-0.08684292435646057,0.9394879341125488,0.3649034798145294,0,2.95
305,40.06,9.02,-0.06273624300956726,0.5478694438934326,0.23159395158290863,0,2.65
306,35.72,7.8,-0.0004922522930428386,0.5458163022994995,0.23865173757076263,0,2.22
307,42.75,9.79,0.11339064687490463,0.9331132769584656,0.42204785346984863,0,1.3
308,29.5,6.16,0.053855832666158676,0.387233704328537,0.35485774278640747,0,2.11
309,43.65,10.02,-0.02344113029539585,1.4475651979446411,0.20217862725257874,0,1.46
310,42.72,9.9,0.5838433504104614,2.4975175857543945,0.5990873575210571,0,1.15
311,41.52,9.42,0.017458591610193253,0.9203526973724365,0.17729908227920532,0,1.72
312,34.89,7.65,0.5610938668251038,2.064816951751709,0.5199007987976074,0,1.82
313,31.79,6.75,0.20753341913223267,0.6503075957298279,0.4571629762649536,0,1.85
314,40.33,9.11,-0.032313115894794464,0.43798431754112244,0.20955821871757507,0,1.59
315,37.2,8.2,-0.08625027537345886,0.33646899461746216,0.19501544535160065,0,1.97
316,40.01,8.99,0.06552214175462723,0.38099637627601624,0.25221508741378784,0,1.58
317,47.15,10.98,-0.0857175663113594,3.417801856994629,0.13782955706119537,0,1.64
318,46.7,10.88,-0.11096419394016266,2.3964309692382812,0.1683325618505478,0,1.4
319,39.89,9.0,0.039732661098241806,0.4633236229419708,0.2626088261604309,0,1.84
320,46.52,10.86,-0.06456083804368973,2.290168046951294,0.17962363362312317,0,1.69
321,29.54,6.13,0.027702640742063522,0.9681573510169983,0.36243537068367004,0,2.05
322,31.2,6.6,0.6034491062164307,0.6545293927192688,0.8604497313499451,0,1.47
