Episode,Reward,AvgReturn,ActorLoss,CriticLoss,Entropy,IllegalActions,Duration_s
95,-18.96,-7.43,-0.523911774,3.87673831,1.837572813,0,3.29
96,-12.32,-5.62,0.838140428,3.917516708,1.833337784,0,3.05
97,-28.81,-10.17,-7.72974062,26.37996483,1.834474325,0,3.55
98,-1.73,-2.88,7.648890495,18.68469429,1.829700351,0,3.05
99,-11.75,-5.48,3.303700686,5.406328678,1.8398242,0,3.08
100,-21.26,-7.96,1.434897065,12.18760109,1.847970009,0,3.52
101,-13.28,-5.91,-2.203839064,4.829659939,1.832744122,0,2.91
102,-24.12,-8.99,-4.645099163,12.4859972,1.832065463,0,3.45
103,-9.39,-4.87,3.144165039,6.287419319,1.84093082,0,2.95
104,-19.41,-7.56,-0.722399771,2.807108879,1.837586641,0,3.33
105,3.73,-0.96,7.939639091,27.14730072,1.831894279,0,3.16
106,-4.95,-3.55,7.679158688,35.2496376,1.819211602,0,3.86
107,-20.32,-7.83,1.305147409,9.511303902,1.822270513,0,3.5
108,-8.45,-4.68,4.298207283,11.21152782,1.779568315,0,2.96
109,-23.05,-8.58,-0.921474814,6.380935669,1.81653893,0,3.7
110,-13.16,-5.88,-0.10506539,3.897330761,1.808233857,0,3.51
111,-17.58,-7.01,1.323001146,6.449606419,1.808318257,0,3.45
112,-8.76,-4.41,5.559927464,15.6817627,1.819396615,0,3.16
113,-19.21,-7.45,-4.131137848,8.260245323,1.798865557,0,3.34
114,-7.63,-4.46,2.434713125,3.74875164,1.80919373,0,3.24
115,-9.16,-4.9,1.009319782,8.508235931,1.793664813,0,3.32
116,0.81,-2.11,5.193118572,10.73049259,1.775096893,0,2.02
117,-27.31,-9.9,-8.20014286,23.9579792,1.784096718,0,2.04
118,-0.64,-2.23,2.961493492,5.159697533,1.798199892,0,3.02
119,-6.39,-3.94,2.36085248,3.483738899,1.787767887,0,3.16
120,-14,-6.07,-2.325307131,5.224716187,1.780624747,0,3.31
121,1.23,-1.92,4.55767107,8.090306282,1.759521246,0,3.19
122,-4.36,-3.59,-3.304950476,10.25788212,1.756432891,0,2.84
123,-16.19,-6.66,-2.475230694,4.485814095,1.742989063,0,3.6
124,-3.36,-3.19,1.607772589,2.899797201,1.777755499,0,3.06
125,-23.56,-8.87,-7.575999737,25.86574554,1.721968412,0,3.59
126,-5.72,-3.67,3.758683443,16.6578846,1.733462095,0,3.51
127,-2.85,-3.06,2.88835907,4.879106522,1.739046574,0,3.28
128,-7.35,-4.26,-0.834219456,2.122020006,1.756125331,0,3.34
129,-17.85,-6.99,-4.226564407,8.292719841,1.757284164,0,3.44
130,-8.68,-4.51,1.698707223,10.78604317,1.710675001,0,3.57
131,-14.42,-6.18,-2.764221191,4.849678516,1.734525561,0,3.6
132,2.38,-1.65,2.724797249,5.209149361,1.719008327,0,2.95
133,-6.14,-3.97,1.056735158,1.640161037,1.717416406,0,3.4
134,-13.06,-5.92,-1.315407038,2.251798868,1.68642199,0,3.66
135,-10.63,-5.16,-4.122324467,8.61883831,1.685090303,0,3.24
136,-11.54,-5.48,-2.586887121,5.245807171,1.718846202,0,3.33
137,-18.44,-7.44,-6.416337013,18.87745285,1.656261086,0,3.45
138,-14.15,-6.14,-3.196360111,5.249166012,1.716157198,0,3.51
139,-19.88,-7.75,-4.862274647,9.433334351,1.703411579,0,3.49
140,-13.13,-5.72,-0.852914929,3.002332449,1.660530329,0,3.56
141,-0.84,-2.71,-2.542138577,12.49779987,1.650700808,0,3.13
142,-7.32,-4.23,2.92280817,4.392876625,1.665913343,0,3.4
143,19.37,3.29,12.53776169,63.08674622,1.640811205,0,2.99
144,6.07,-0.57,4.290397644,10.80958366,1.642758131,0,3.19
145,4.93,-0.67,6.998299122,27.96835518,1.61568141,0,3.49
146,17.17,2.69,10.03772736,39.53837967,1.608638763,0,3.06
147,0.67,-1.98,4.723502636,10.93247414,1.591155052,0,3.53
148,16.59,2.38,6.552238941,19.95555496,1.56482482,0,2.73
149,19.37,3.28,10.56805515,48.03199768,1.589728951,0,2.9
150,14.64,2,8.709920883,31.88244438,1.581330538,0,3.27
151,4.94,-0.9,2.202877998,4.195693493,1.586044192,0,3.01
152,25.04,4.97,8.333821297,30.47353554,1.549371123,0,2.78
153,8.26,0.26,4.023050308,11.53312969,1.598491907,0,3.27
154,-6.15,-3.63,2.034558058,11.90663528,1.601806521,0,3.54
155,5.67,-0.56,1.179222584,3.084506989,1.561064243,0,3.38
156,9.59,0.28,-0.069016673,2.272339582,1.508247614,0,3.13
157,4.43,-0.92,2.486092806,8.139202118,1.561719418,0,3.37
158,14.44,1.93,1.92209065,2.932351589,1.525762081,0,3.2
159,-0.55,-2.18,-1.125764251,7.17702961,1.551771283,0,3.58
160,4.89,-0.8,-1.237109065,3.89253211,1.520770311,0,3.46
161,-3.02,-2.92,-2.900389671,9.066747665,1.536998749,0,3.71
162,18.46,2.98,2.03969264,3.262185574,1.509374976,0,3.04
163,22.63,4.18,3.870163679,7.505777359,1.499642134,0,2.85
164,-3.01,-2.91,-3.43930912,7.399515629,1.519367695,0,3.61
165,3.44,-1.04,-0.334783226,8.925640106,1.486717582,0,3.67
166,16.82,2.69,3.563624144,6.201411247,1.510417581,0,3.11
167,12.06,1.27,0.956609845,2.001249313,1.488469124,0,3.27
168,8.46,0.2,-1.3711586,2.261620998,1.476774693,0,3.38
169,9.36,0.58,2.231691599,3.732408762,1.477195263,0,3.48
170,8.6,0.43,-2.037424564,2.082384825,1.51751554,0,3.35
171,15.47,2.24,0.679564714,1.122361541,1.419454575,0,3.41
172,24.66,4.7,3.113837719,9.206790924,1.417926669,0,2.79
173,28.48,5.72,2.517129898,7.683002949,1.305676222,0,2.94
174,10.45,0.85,0.318315238,0.729928374,1.42446053,0,3.6
175,13.06,1.68,0.798728228,0.673343837,1.513491511,0,3.22
176,27.34,5.54,3.052195787,7.204508305,1.303284526,0,3.19
177,32.2,7.02,5.280022621,16.27011299,1.34153688,0,2.76
178,19.65,3.44,1.760340452,2.017127991,1.469022155,0,2.96
179,9.71,0.59,-2.288759947,4.233534336,1.32053268,0,3.67
180,32.42,7.14,2.887622118,5.62151432,1.272627115,0,2.75
181,23.36,4.33,0.250632465,0.395516545,1.206240177,0,3.32
182,38.56,8.55,1.629909754,4.886048794,1.022325993,0,2.8
183,30.06,6.32,0.403764933,0.393662214,1.130761385,0,3.23
184,28.87,5.88,0.086061947,0.313223869,1.174162149,0,3.09
185,15.26,2.08,-2.359165907,10.15986824,1.167025805,0,3.8
186,30.21,6.31,-0.35985437,0.312480301,1.22490263,0,2.97
187,6.91,-0.17,-5.306441784,17.82325935,1.387386322,0,3.41
188,35.76,7.95,1.101954699,1.274914503,1.114605546,0,2.86
189,30.31,6.4,-0.345271409,0.302723497,1.197607875,0,3
190,14.75,2.04,-2.747807026,10.03593159,1.192358136,0,3.68
191,21.64,3.94,-1.848069549,3.685269356,1.232893586,0,3.27
192,39.49,8.97,0.808467746,2.213379145,0.973050833,0,2.71
193,15.84,2.32,-2.149913788,6.549124718,1.221174359,0,3.65
194,35.5,7.86,0.332779914,0.997192204,1.092384577,0,2.84
195,28.18,5.69,-1.061035991,1.537871242,1.005267024,0,3.28
196,17.21,2.75,-1.283612967,2.510950089,1.22279799,0,3.57
197,10.09,0.82,-2.452991247,4.941973209,1.302107811,0,3.65
198,12.3,1.45,-1.906555176,2.47095108,1.345168471,0,3.6
199,39.1,8.83,1.579362988,6.416172028,0.894438386,0,2.8
200,32.29,6.93,1.233741879,2.429339647,1.087455273,0,3.2
201,35.64,7.95,2.012395144,5.73942709,1.141858578,0,2.75
202,33.1,7.25,2.366168976,5.522081852,1.173805952,0,2.85
203,24.18,4.71,0.44457677,0.394447356,1.19023037,0,3.19
204,31.38,6.66,0.825629771,1.595173597,0.920365512,0,3.25
205,12.41,1.46,-0.715483785,1.205976248,1.25115788,0,3.64
206,36.26,8.06,0.883912742,3.101738453,0.857178032,0,3.06
207,26.92,5.51,0.971555829,0.914006531,1.158850193,0,3.26
208,39.55,9.07,1.913239121,6.115921021,0.964946091,0,2.74
209,14.27,1.95,-1.43488133,4.345953465,1.155572891,0,3.78
210,22.1,4.14,-0.467679828,0.550804019,1.208406329,0,3.18
211,38.75,8.79,0.456534743,1.616449237,0.897754014,0,2.89
212,39.55,8.99,0.455670714,2.410333633,0.791094542,0,2.79
213,41.89,9.69,-0.483755022,3.237049341,0.73534596,0,2.74
214,30.13,6.37,-0.370664328,0.310011387,1.051870227,0,3.06
215,14.3,1.9,-1.981280684,6.155802727,1.157137632,0,3.63
216,17.7,2.86,-1.41331768,5.279167652,1.015370488,0,3.83
217,35.61,7.78,-0.605299413,0.582395256,0.736519814,0,3.26
218,24.71,4.84,-0.528572738,1.714618087,0.818263113,0,3.65
219,26.85,5.41,-0.554012477,0.943481326,1.066431284,0,3.23
220,22.86,4.35,-0.189825356,0.79526943,0.970754623,0,3.52
221,30.93,6.62,0.993854046,0.986146212,1.056229353,0,2.95
222,20.96,3.84,0.288701415,0.441382587,1.062461376,0,3.5
223,42.32,9.83,0.720982492,6.319701195,0.670066178,0,2.7
224,17.07,2.7,-1.060101271,0.928382993,1.146931171,0,3.4
225,27.92,5.76,0.928199768,1.005869031,0.939839602,0,3.16
226,19.48,3.4,0.473177373,0.584978104,0.832695425,0,3.68
227,42.45,9.81,0.756922185,8.640144348,0.590245783,0,2.68
228,24.35,4.79,0.328656077,0.404627442,0.832120359,0,3.47
229,33.73,7.28,0.184816703,1.539874434,0.457274109,0,3.31
230,40.27,9.17,0.669605017,4.364575386,0.604433,0,2.84
231,31.59,6.79,0.334295332,1.28363049,0.682354808,0,3.19
232,28.63,5.94,-0.265167415,0.190571651,0.676413715,0,3.41
233,18.95,3.27,-0.486047655,1.645988107,0.850340426,0,3.75
234,18.85,3.16,-0.966943622,2.025815964,0.856227219,0,3.75
235,34.73,7.71,0.09400823,0.709490895,0.605534792,0,3.09
236,33.57,7.35,0.053275369,0.409634084,0.743354261,0,3
237,41.6,9.57,0.389867365,3.521887541,0.515014946,0,2.73
238,42.33,9.74,-0.021553738,2.67723155,0.451135814,0,2.88
239,43.18,9.95,0.054453444,2.781154871,0.387918919,0,2.74
240,30.82,6.61,-0.541974783,1.289520144,0.616773605,0,3.23
241,15.15,2.2,-1.519520044,7.517354488,0.874509156,0,3.82
242,41.23,9.42,-0.329662293,2.050760746,0.386474878,0,3.01
243,22.43,4.26,-0.644345582,3.324751616,0.764746904,0,3.64
244,42.2,9.78,0.525126159,2.326602697,0.527553856,0,2.74
245,29.35,6.2,-0.220983163,0.941260874,0.628303468,0,3.4
246,35.18,7.85,0.101119399,0.697382987,0.537309289,0,3.11
247,41.14,9.45,0.196759537,1.316035032,0.46484527,0,2.83
248,24.14,4.67,-0.382826179,3.589020252,0.509923935,0,3.7
249,33.15,7.16,-0.139549926,0.815856874,0.460520029,0,3.32
250,43.21,10.16,0.197941422,2.892751217,0.483810067,0,2.63
251,24.73,4.79,-0.252410978,2.353767395,0.518325269,0,3.68
252,29.79,6.32,0.474026918,1.195224881,0.808674455,0,3.27
253,30.08,6.37,0.208159566,0.868833721,0.685422778,0,3.3
254,27.52,5.68,0.308206826,0.903437078,0.866548657,0,3.25
255,26.33,5.37,0.264032096,1.00673759,0.908994257,0,3.36
256,40.46,9.31,0.489698142,2.012831926,0.640194476,0,2.67
257,31.54,6.79,0.26516825,0.504834652,0.625463128,0,3.3
258,24.58,4.8,-0.256422579,0.86341083,0.526003897,0,3.71
259,37.97,8.45,-0.116403453,1.094244838,0.405201852,0,3.17
260,27.03,5.58,0.235865444,0.605685651,0.756577551,0,3.43
261,27.21,5.51,-0.189431086,0.308861971,0.455841571,0,3.72
262,15.88,2.4,-1.510434985,2.68983531,0.996325076,0,3.64
263,37.31,8.37,0.785709739,2.125253677,0.675636113,0,2.9
264,36.13,7.98,-0.171454549,1.01057601,0.392568141,0,3.22
265,42.3,9.83,0.557295024,4.127143383,0.495291293,0,2.74
266,24.38,4.82,-0.117312543,0.198213518,0.660324216,0,3.6
267,24.54,4.79,-0.602921009,0.564121783,1.008954763,0,3.33
268,42.68,9.94,0.219275594,3.67067337,0.466537744,0,2.65
269,29.31,6.11,-0.159546912,0.227063701,0.464186668,0,3.48
270,41.8,9.57,0.189577043,3.654940128,0.354144663,0,2.93
271,33.24,7.21,-0.014368257,0.525716662,0.348840863,0,3.46
272,23,4.42,-0.201623425,0.412906677,0.763902068,0,3.6
273,43.68,10.04,-0.012707374,3.922299862,0.285132408,0,2.78
274,41.97,9.64,0.3774122,2.621094227,0.436368704,0,2.77
275,39.91,9.1,0.174594298,1.268642783,0.534040689,0,2.84
276,43.44,10.09,0.141048297,3.405466318,0.381998122,0,2.79
277,36.96,8.2,-0.037032668,0.364597619,0.342576414,0,3.14
278,23.69,4.61,-0.227313519,1.447279692,0.591812551,0,3.55
279,42.14,9.69,0.418484896,1.319075584,0.494669914,0,2.75
280,29.47,6.17,-0.185827538,1.078531146,0.570606887,0,3.35
281,35.22,7.77,0.346405596,0.796185195,0.651763082,0,3.1
282,29.17,6.16,0.144633129,0.965977669,0.782172322,0,3.27
283,39.49,9.01,0.298136234,0.906963527,0.517228603,0,2.87
284,17.51,2.89,-0.736501634,4.280116558,0.791913629,0,3.79
285,31.85,6.83,-0.115216322,1.011274099,0.594288111,0,3.21
286,43.88,10.32,0.221389964,1.960907817,0.435208738,0,2.81
287,28.95,6.05,0.104094923,1.391243339,0.717270315,0,3.28
288,40.93,9.28,-0.076124117,1.536363602,0.263616085,0,3.02
289,33.51,7.37,0.041874871,0.509804964,0.479415476,0,3.28
290,42.41,9.77,0.019235875,1.120594263,0.411699057,0,2.74
291,23.97,4.69,-0.025347218,1.995248437,0.541149795,0,3.72
292,20.46,3.73,-0.74849093,1.476882219,0.957834184,0,3.53
293,34.75,7.7,0.916095793,1.369293809,0.815451384,0,2.99
294,39.33,8.89,0.046834547,0.375158489,0.49334681,0,2.89
295,22.55,4.35,0.119132437,1.209646463,0.647127151,0,3.79
296,39.51,8.96,-0.023402143,0.590660989,0.439338237,0,3.06
297,35.55,7.84,-0.044685364,0.170795664,0.546756327,0,3.03
298,30.11,6.32,-0.23473379,0.428275645,0.504165828,0,3.36
299,45.83,10.74,0.165780187,3.654105663,0.317002237,0,2.75
300,32.22,6.91,-0.050985377,0.292163283,0.347649783,0,3.42
301,44.92,10.44,0.14752993,3.556754589,0.329380482,0,2.73
302,36,7.96,0.157488778,0.320762366,0.484072179,0,3.14
303,37.03,8.3,0.674822688,1.11280477,0.704940379,0,2.85
304,17.75,2.92,-1.208187699,1.827189088,1.001520634,0,3.58
305,22.63,4.31,0.088686459,1.143601537,0.590443015,0,3.79
306,27.47,5.66,0.038193457,0.450314999,0.66613096,0,3.46
307,18.37,3.11,-0.516049325,1.791568398,0.705749929,0,3.78
308,43.75,10.05,-0.087510571,3.739941835,0.26500985,0,3.08
309,34.48,7.5,-0.030282654,0.191875011,0.342616081,0,1.69
310,35.5,7.81,0.115334801,0.445369452,0.473838866,0,1.57
311,35.89,7.96,0.478270471,1.644453764,0.491134852,0,3.27
312,45.26,10.57,0.068384118,3.645416737,0.334507525,0,2.69
313,32.19,6.98,0.664506614,1.073680878,0.729392469,0,3.15
314,33.66,7.26,-0.154206783,0.204008758,0.378917426,0,3.38
315,44.82,10.5,0.229950428,3.444647551,0.407887101,0,2.84
316,35,7.69,-0.092232041,0.176858708,0.406300545,0,3.27
317,37.86,8.48,0.022231158,0.250012755,0.469656825,0,3.05
318,26.87,5.5,0.293745637,0.945160627,0.994640291,0,3.2
319,24.05,4.64,-0.233277574,1.944482684,0.461267501,0,3.88
320,36.54,8.1,0.025881507,0.162962943,0.470657557,0,3.14
321,45.32,10.57,0.098192915,2.716748953,0.364835173,0,2.68
322,35.7,7.85,0.014240896,0.23994942,0.424953789,0,3.21
323,26.78,5.42,-0.08320339,1.014439344,0.486037701,0,3.56
324,42.44,9.71,-0.005740461,1.254193306,0.314028352,0,2.89
325,42.96,9.9,0.081414454,1.673659921,0.388623714,0,2.84
326,18.16,3.03,-0.637783349,1.697360039,0.797153533,0,3.79
327,36.66,8.09,-0.036662374,0.171985447,0.329382062,0,3.24
328,45.12,10.54,0.252123535,2.816966772,0.388550252,0,2.69
329,25.25,5.02,0.034281455,1.092577219,0.57916826,0,3.65
330,32.74,7.19,0.744416833,1.58366251,0.690203667,0,3.32
331,21.03,3.81,-0.136689305,1.561998248,0.744616807,0,3.65
332,44.09,10.13,-0.106516145,1.775404692,0.290773779,0,2.88
333,39.55,8.98,-0.042310096,0.776323915,0.399340332,0,3.06
334,32.91,7.15,0.078157388,0.532498777,0.474205315,0,3.34
335,36.29,8,-0.080920443,0.419942409,0.34929049,0,3.27
336,24.36,4.8,-0.066955902,1.064704776,0.779254079,0,3.53
337,29.77,6.25,0.076235667,0.607834041,0.508696973,0,3.37
338,16.2,2.57,-0.554716408,2.245074987,1.10651648,0,3.59
339,37.82,8.55,0.562569022,1.456079483,0.553809643,0,2.92
340,31.42,6.69,0.032040559,0.53035593,0.427204937,0,3.22
341,37.21,8.31,0.282958329,0.756035686,0.439655364,0,2.99
342,44.53,10.33,0.133681118,2.660128593,0.293042243,0,2.76
343,27.11,5.48,0.037008815,0.397192776,0.352616996,0,2.29
344,44.63,10.45,0.182407901,3.206621408,0.330724686,0,0.82
345,41.14,9.35,0.019953851,1.457001209,0.253492832,0,1.02
346,30.36,6.44,0.089061178,0.15982078,0.408186495,0,2.11
347,44.38,10.32,0.026543356,2.424831629,0.313515514,0,2.73
348,40.7,9.26,-0.023099424,1.278152943,0.288918316,0,2.88
349,41.46,9.65,0.413629413,1.396601319,0.554510057,0,1.37
350,27.41,5.6,-0.132765427,0.924411297,0.386324435,0,3.04
351,26.18,5.3,-0.142147034,1.337034106,0.672533274,0,1.28
352,43.29,10.02,0.015305093,1.212409854,0.324711204,0,0.87
353,45.21,10.54,-0.174859866,2.171136856,0.280645013,0,0.81
354,43.08,9.85,-0.365555257,1.757166386,0.20167762,0,0.86
355,45.83,10.68,-0.08579132,1.960492969,0.192558616,0,0.76
356,46.23,10.84,-0.074008957,2.941196442,0.189904585,0,0.91
357,34.43,7.5,-0.119961701,0.647685826,0.30010736,0,0.96
358,46.68,10.92,0.087823533,2.416496277,0.180762678,0,0.77
359,26.27,5.35,-0.016045995,1.179705381,0.432323754,0,1.06
360,30.6,6.49,0.027131785,0.679844439,0.288043708,0,0.96
361,46.37,10.86,0.3079997,2.608115673,0.202139124,0,0.85
362,45.47,10.61,0.275535315,1.940443516,0.195115373,0,0.91
363,27.71,5.64,-0.040517878,0.663003325,0.291544169,0,1.07
364,44.66,10.41,0.020194292,1.509147048,0.204980865,0,0.73
365,45.59,10.72,0.670604944,4.817836285,0.243166432,0,0.77
366,44.26,10.34,0.261002183,1.660345078,0.265818506,0,0.74
367,25.51,5.08,-0.086151846,1.102932692,0.360713869,0,1.13
368,41.37,9.46,0.325525522,3.01446414,0.310404509,0,0.92
369,30.96,6.59,0.101791769,0.808777034,0.292655468,0,0.98
370,23.15,4.47,0.023239633,1.07661283,0.442123264,0,1.07
371,29.04,6.02,-0.017904161,1.011900783,0.269268066,0,1.05
372,46.01,10.68,0.121625692,1.347076058,0.164106444,0,0.74
373,38.49,8.71,0.245641872,1.629884601,0.323408961,0,1.01
374,39.91,9.01,-0.010235179,0.381348729,0.191209048,0,0.91
375,20.79,3.88,-0.117784135,1.333407164,0.593523502,0,1.04
376,28.38,5.82,-0.129721001,1.370838165,0.266186625,0,1.05
377,33.23,7.27,0.06361369,0.460564166,0.374238521,0,0.94
378,35.89,7.88,-0.115361154,0.621295393,0.217778832,0,1.01
379,22.18,4.21,-0.07808619,1.210338473,0.513411403,0,1.09
380,43.55,10.02,0.059936959,0.617693901,0.267698944,0,0.81
381,30.47,6.43,-0.105102673,0.300426126,0.273763567,0,1.03
382,36.45,8.1,0.039151955,0.329964638,0.2608549,0,0.95
383,43.17,9.94,0.035954904,1.593247175,0.266076535,0,0.78
384,38.92,8.75,-0.004622241,0.283799917,0.264270514,0,1.03
385,36.8,8.15,-0.033355772,0.458665222,0.216477633,0,0.92
386,33.17,7.22,0.113817051,0.374267548,0.369306117,0,0.93
387,33,7.13,-0.062261347,0.255041569,0.294227153,0,0.95
388,32.47,6.92,-0.195133552,1.023801088,0.2054075,0,0.96
389,45.3,10.6,0.069245853,1.561782002,0.236709163,0,0.8
390,35.91,7.93,-0.005714061,0.169940427,0.269028425,0,1.01
391,26.43,5.35,0.02528761,0.771185577,0.425889879,0,1
392,23.42,4.51,-0.200341985,0.477441162,0.59418273,0,1.05
393,25.17,4.97,-0.153778419,0.717223048,0.339927942,0,1.06
394,37.72,8.44,0.009565467,0.348035276,0.233266875,0,0.98
395,40.71,9.25,-0.026538998,0.85504204,0.2220871,0,0.9
