Episode,Reward,Loss,Duration_s,Epsilon
635,32.95078406,0.000645154,54.21,0.05
636,41.18314526,0.000781465,53.81,0.05
637,41.42658167,0.000194794,53.34,0.05
638,38.0080499,0.000254311,53.69,0.05
639,34.98143468,0.001065475,53.89,0.05
640,29.43848773,0.00021207,54.4,0.05
641,32.61274046,0.000347513,54.1,0.05
642,39.91115761,0.001309802,53.25,0.05
643,29.0320192,0.000580669,54.64,0.05
644,39.567675,0.000324088,53.12,0.05
645,29.43180023,0.000134957,54.14,0.05
646,34.82196528,0.000331208,53.41,0.05
647,24.39246898,0.000218406,53.85,0.05
648,39.21505674,0.001087641,53.61,0.05
649,23.83259106,0.000445044,53.96,0.05
650,43.46306127,0.000382234,53.48,0.05
651,35.73340103,0.000206333,53.81,0.05
652,31.12736455,0.000236588,54.26,0.05
653,30.0808331,0.000379132,54.03,0.05
654,41.38057822,0.000334593,53.38,0.05
655,30.60188364,0.000649739,53.95,0.05
656,41.75672577,0.001892284,53.29,0.05
657,35.14404182,0.013315165,53.64,0.05
658,36.66746133,0.000521763,54.43,0.05
659,37.44231682,0.00029167,53.55,0.05
660,34.61072349,0.000229521,53.59,0.05
661,38.96750783,0.000186449,53.74,0.05
662,37.87010283,0.00040827,53.3,0.05
663,32.75599939,0.0003406,53.62,0.05
664,24.94795684,0.000270239,53.99,0.05
665,44.11379118,0.000200731,53.17,0.05
666,30.36115673,0.061145701,53.89,0.05
667,23.44476672,0.000274034,53.85,0.05
668,32.62723388,0.000729039,54.14,0.05
669,38.76115761,0.000406308,53.42,0.05
670,29.07604836,0.00032294,53.81,0.05
671,39.47388306,0.000996832,53.52,0.05
672,38.61735832,0.000515536,53.05,0.05
673,38.95946999,0.000187957,52.98,0.05
674,29.06206676,0.00151259,54.03,0.05
675,39.62563426,0.000936473,53.62,0.05
676,25.7925458,0.000433218,53.64,0.05
677,20.57468773,0.000112216,54.36,0.05
678,40.90898819,0.035154916,53.34,0.05
679,27.1535121,0.001193486,53.94,0.05
680,29.46390537,0.000310191,53.83,0.05
681,40.12125009,0.000450356,53.54,0.05
682,24.1761605,0.000392917,53.62,0.05
683,37.89055444,0.000762108,53.59,0.05
684,31.07311548,0.000194285,53.79,0.05
685,38.60456488,0.000215045,53.95,0.05
686,27.94746945,0.000675751,54.19,0.05
687,37.91649626,0.001328739,54.07,0.05
688,25.40719874,0.000502353,53.61,0.05
689,35.05473088,0.001264755,53.48,0.05
690,39.46762026,0.00046776,53.58,0.05
691,40.02322497,0.00137434,56.67,0.05
692,43.90878246,0.000171949,58.4,0.05
693,30.8486011,0.000459172,53.41,0.05
694,43.46039474,0.001222512,53.27,0.05
695,37.66129624,0.000193686,53.46,0.05
696,37.0897636,0.000262695,53.94,0.05
697,26.82294772,0.000701565,53.92,0.05
698,38.04305497,0.00040477,53.57,0.05
699,35.22920581,0.000239921,53.61,0.05
700,32.32314727,0.000776473,53.44,0.05
701,40.59549104,0.000790067,53.41,0.05
702,36.59522468,0.000201725,53.8,0.05
703,43.77506475,0.000539712,54.1,0.05
704,25.46728415,0.000283416,54.22,0.05
705,32.75454869,0.000305809,53.78,0.05
706,24.01008541,0.000274239,53.71,0.05
707,40.53532381,0.015066869,53.77,0.05
708,31.00583722,0.000310295,53.65,0.05
709,36.96065521,0.000579923,53.61,0.05
710,26.12318523,0.000227727,53.4,0.05
711,38.31889878,0.000293161,53.63,0.05
712,38.09600639,0.000761772,53.22,0.05
713,40.61831897,0.000459827,53.45,0.05
714,37.59407802,0.000452732,53.93,0.05
715,25.39480646,0.002152294,53.73,0.05
716,34.86760907,0.000301723,53.46,0.05
717,41.52031769,0.000129979,53.45,0.05
718,34.67874138,0.045863211,53.78,0.05
719,36.37905424,0.000958979,54,0.05
720,26.87261072,0.000304142,53.89,0.05
721,30.34553313,0.001353172,53.67,0.05
722,27.45249582,0.001269229,53.72,0.05
723,36.08096996,0.000298168,53.58,0.05
724,38.07054343,0.046096303,53.74,0.05
725,30.98814073,0.000318593,54.5,0.05
726,33.93318588,0.00109313,53.19,0.05
727,33.56908744,0.000270703,53.75,0.05
728,36.95410574,0.000683533,53.98,0.05
729,35.42149025,0.000515727,53.5,0.05
730,34.4929028,0.000502027,53.7,0.05
731,29.37748552,0.001099641,53.81,0.05
732,29.22454322,0.000270065,53.93,0.05
733,30.71422206,0.000425655,53.55,0.05
734,40.83124809,0.000896716,53.88,0.05
735,34.06066286,0.002443176,53.89,0.05
736,41.10278543,0.000580437,53.7,0.05
737,35.2402198,0.000318406,54.32,0.05
738,35.25364661,0.00020172,53.86,0.05
739,32.42734954,0.000510689,53.79,0.05
740,36.12878906,0.000216031,53.37,0.05
741,27.1557969,0.000584192,53.41,0.05
742,38.52519131,0.000362173,53.58,0.05
743,40.7346613,0.000220872,53.92,0.05
744,38.36591645,0.000253051,53.6,0.05
745,34.18884356,0.00083791,53.78,0.05
746,38.81636793,0.000197014,53.5,0.05
747,28.81579754,0.001789285,53.56,0.05
748,41.3769116,0.088497862,54.11,0.05
749,32.78545802,0.000324165,53.34,0.05
750,27.04257641,0.04548569,53.64,0.05
751,35.00508788,0.000341721,53.5,0.05
752,34.62631089,0.000735589,53.92,0.05
753,32.58142909,0.000695861,53.38,0.05
754,36.14461633,0.022959311,53.57,0.05
755,32.33786908,0.000328993,53.76,0.05
756,35.9606505,0.00015156,53.27,0.05
757,25.30175473,0.000116876,53.84,0.05
758,35.70517088,0.000683159,56.27,0.05
759,36.42601569,0.000149754,53.86,0.05
760,36.62014875,0.000656128,53.26,0.05
761,36.84013886,0.002147623,53.94,0.05
762,34.17921817,0.001191107,53.58,0.05
763,28.31047244,0.002197141,54.23,0.05
764,35.03009612,0.000710692,53.59,0.05
765,27.36636352,0.000312651,53.73,0.05
766,36.84611971,0.000600901,53.71,0.05
767,42.54855519,0.001085663,53.96,0.05
768,42.14794801,0.000470766,53.89,0.05
769,34.37083039,0.001620663,54.22,0.05
770,31.22181312,0.001062571,53.84,0.05
771,27.43627976,0.077173382,53.97,0.05
772,42.39580684,0.000389876,53.55,0.05
773,30.71072143,0.00048335,53.54,0.05
774,28.39728079,0.002455283,53.68,0.05
775,20.07236879,0.000389253,53.53,0.05
776,30.6644375,0.000443266,53.72,0.05
777,35.69301818,0.003010221,53.73,0.05
778,37.34533976,0.00062437,53.45,0.05
779,41.10278661,0.001045491,53.57,0.05
780,39.84322008,0.00231524,53.46,0.05
781,31.00375374,0.000474649,54.48,0.05
782,24.60131825,0.001249665,54.05,0.05
783,36.61976967,0.014692449,53.82,0.05
784,44.91032587,0.000486643,53.4,0.05
785,29.34695351,0.01456241,54.01,0.05
786,39.02795996,0.000284314,54.06,0.05
787,32.22502531,0.000360199,53.73,0.05
788,42.7018492,0.000486473,53.56,0.05
789,37.5893648,0.00014558,53.53,0.05
790,29.28191442,0.001015712,53.84,0.05
791,43.11602711,0.000655073,53.15,0.05
792,29.74811577,0.000641534,54.37,0.05
793,41.32705817,0.000232331,53.62,0.05
794,42.52676238,0.001413579,53.72,0.05
795,28.70158343,0.000987809,53.52,0.05
796,33.4540457,0.001223643,53.65,0.05
797,37.57201738,0.000287534,53.37,0.05
798,38.67728744,0.000845651,53.19,0.05
799,33.12098991,0.000523185,53.52,0.05
800,28.57310724,0.020721754,53.62,0.05
801,28.46481364,0.000617689,53.99,0.05
802,22.80756016,0.000380525,54.3,0.05
803,34.12152881,0.000207568,53.89,0.05
804,28.66268748,0.024675837,53.74,0.05
805,34.60584399,0.000969385,53.54,0.05
806,39.39873531,0.000738354,53.61,0.05
807,35.3516267,0.000990339,53.45,0.05
808,35.8507773,0.000359809,52.9,0.05
809,24.85565768,0.002589361,53.55,0.05
810,23.20856172,0.000241021,53.97,0.05
811,39.03720303,0.000936507,53.95,0.05
812,44.92453674,0.000755504,53.21,0.05
813,36.59090203,0.001771209,53.19,0.05
814,41.30752513,0.000546095,53.48,0.05
815,39.86308775,0.000745122,54.07,0.05
816,33.19205281,0.000322063,53.71,0.05
817,44.91583492,0.029275877,53.06,0.05
818,23.36324021,0.08862514,53.95,0.05
819,37.21996362,0.00034913,54.08,0.05
820,29.39574563,0.000464808,53.84,0.05
821,35.28458448,0.00021202,53.72,0.05
822,31.52773893,0.000886361,53.37,0.05
823,41.70918951,0.000196769,53.48,0.05
824,26.00770938,0.001251226,53.6,0.05
825,33.11780862,0.002723963,57.87,0.05
826,37.44821643,0.000383852,53.78,0.05
827,27.87332297,0.002118186,53.6,0.05
828,43.72052106,0.000475505,53.44,0.05
829,37.30571154,0.054047607,53.34,0.05
830,36.01656277,0.000718436,53.83,0.05
831,35.36692979,0.000321011,53.33,0.05
832,40.95372813,0.000361053,53.82,0.05
833,38.29100857,0.000728634,53.55,0.05
834,46.519136,0.000272274,53.48,0.05
835,37.59605407,0.000173196,53.41,0.05
836,32.75026577,0.000542048,53.78,0.05
837,32.54742648,0.000526718,54.17,0.05
838,42.45188717,0.000518813,53.07,0.05
839,39.72467802,0.000403427,53.69,0.05
840,39.86711639,0.00078662,53.45,0.05
841,31.94521556,0.000615435,54.02,0.05
842,31.14531739,0.000526453,53.69,0.05
843,33.09695645,0.00070144,53.74,0.05
844,42.38084487,0.000383615,54.44,0.05
845,40.08817782,0.000311061,53.87,0.05
846,43.44087436,0.000375309,52.95,0.05
847,28.15634757,0.001025769,54.18,0.05
848,44.70525447,0.000216915,53.52,0.05
849,31.8826355,0.000265519,54.07,0.05
850,32.96957336,0.000393231,53.48,0.05
851,43.56047656,0.001204964,53.33,0.05
852,28.77162387,0.001881912,54.53,0.05
853,41.33315556,0.000479836,53.79,0.05
854,29.13479757,0.002049239,54.08,0.05
855,27.25330461,0.000263626,53.71,0.05
856,42.88991783,0.00027686,53.32,0.05
857,42.18616232,0.000193138,53.27,0.05
858,39.12263103,0.000244736,53.39,0.05
859,41.50343058,0.00029849,53.27,0.05
860,39.89859669,0.000459552,53.56,0.05
861,23.54927421,0.000823783,53.14,0.05
862,26.89163488,0.00276734,53.72,0.05
863,42.87968496,0.000319226,53.19,0.05
864,-33.43319912,0.000945666,53.51,0.05
865,40.32151704,0.000301725,53.17,0.05
866,45.12336271,0.001404212,53.52,0.05
867,28.84772904,0.000408945,53.61,0.05
868,43.24737144,0.089739695,53.61,0.05
869,42.19439824,0.000395705,53.72,0.05
870,36.86910568,0.019414114,53.62,0.05
871,45.06492754,0.000254661,53.86,0.05
872,35.72292711,0.000598639,53.39,0.05
873,46.09919975,0.000770323,53.29,0.05
874,41.65547815,0.001035119,53.03,0.05
875,43.87144993,0.000391638,53.93,0.05
876,39.0226843,0.000135603,53.5,0.05
877,22.48895393,0.023178376,53.59,0.05
878,41.90520208,0.02180277,53.7,0.05
879,40.97638447,0.000843017,53.57,0.05
880,22.213013,0.000231117,53.56,0.05
881,40.42442726,0.022171257,53.48,0.05
882,41.48531469,0.001557677,53.68,0.05
883,42.8695916,0.00048066,53.09,0.05
884,43.71064638,0.000821243,53.15,0.05
885,19.09273387,0.089021042,53.83,0.05
886,37.92149761,0.000444646,53.84,0.05
887,44.85955623,0.000494293,53.33,0.05
888,27.14576211,0.000178032,53.86,0.05
889,30.85383055,0.039148152,53.25,0.05
890,41.67614313,0.000647729,53.31,0.05
891,38.83125898,0.000497477,53.45,0.05
892,41.18489999,0.000207673,57.84,0.05
893,33.01665813,0.000265992,53.83,0.05
894,29.12596595,0.000602968,53.28,0.05
895,43.26624609,0.000624967,53.4,0.05
896,45.77958136,0.000411286,53.44,0.05
897,45.91958689,0.000389984,53.48,0.05
898,27.84472905,0.000723282,53.33,0.05
899,31.13623208,0.000365068,53.82,0.05
900,38.59002025,0.000476577,53.55,0.05
901,41.62767212,0.001538091,53.46,0.05
902,35.12045984,0.001286347,53.76,0.05
903,41.95029196,0.000968852,53.51,0.05
904,45.15608857,0.000447242,53.5,0.05
905,40.86273693,0.000457583,53.86,0.05
906,40.56026318,0.000646125,53.38,0.05
907,26.22942331,0.000795401,53.77,0.05
908,45.17235614,0.000254562,53.3,0.05
909,28.90284753,0.000409691,53.82,0.05
910,41.78061648,0.000287466,53.44,0.05
911,37.80381643,0.000180425,53.3,0.05
912,45.93218019,0.000292412,53.08,0.05
913,41.14889954,0.001592534,53.19,0.05
914,35.22980033,0.000492527,53.34,0.05
915,24.92032475,0.073926307,54.12,0.05
916,41.10518354,0.000363004,53.96,0.05
917,25.09324981,0.001532756,53.94,0.05
918,25.6390487,0.000379681,53.8,0.05
919,39.66998275,0.00044908,53.55,0.05
920,35.11281051,0.00032714,53.98,0.05
921,25.43572997,0.00045389,53.46,0.05
922,45.01902533,0.000675434,53.4,0.05
923,39.91604624,0.000143733,53.74,0.05
924,33.80258706,0.001934289,53.34,0.05
925,30.22286531,0.066927955,53.36,0.05
926,36.83148089,0.000354125,54.21,0.05
927,38.31948771,0.000505688,53.7,0.05
928,41.81078913,0.000260833,53.06,0.05
929,38.58478344,0.000395491,53.44,0.05
930,39.1270879,0.000229919,53.37,0.05
931,41.02350221,0.000294506,53.38,0.05
932,39.08147324,0.00151816,53.45,0.05
933,39.71896382,0.001219788,53.04,0.05
934,29.28797326,0.000483001,53.73,0.05
935,42.85502637,0.0002623,53.05,0.05
936,38.83753679,0.000308388,53.75,0.05
937,32.15144275,0.000205856,53.43,0.05
938,42.19228768,0.080047809,53.73,0.05
939,34.49257317,0.000394642,53.2,0.05
940,29.10216089,0.000339845,53.47,0.05
941,41.77638859,0.00030467,53.09,0.05
942,22.65419992,0.000415194,53.93,0.05
943,34.56119175,0.000580864,53.88,0.05
944,24.62644687,0.001126487,53.81,0.05
945,36.11684061,0.00045988,53.61,0.05
946,29.64875238,0.000425123,53.79,0.05
947,25.39428345,0.001105294,53.57,0.05
948,43.36933731,0.00012521,53.36,0.05
949,38.79146947,0.001827389,53.58,0.05
950,43.30265004,0.000249564,53.2,0.05
951,26.72784282,0.017674841,53.47,0.05
952,39.33023298,0.000411475,53.26,0.05
953,28.18157713,0.001257408,53.91,0.05
954,31.84651939,0.000486756,53.75,0.05
955,24.21929729,0.00053672,67.94,0.05
956,32.65086324,0.000338866,53.61,0.05
957,45.31019401,0.002105338,53.34,0.05
958,44.78223582,0.000415381,53.47,0.05
959,44.44008,0.000428747,57.87,0.05
960,29.66054808,0.000311247,53.97,0.05
961,25.21996362,0.000255823,39.13,0.05
962,38.90376963,0.000328041,60,0.05
963,45.05244019,0.000665177,50.29,0.05
964,29.78999847,0.000373303,46.15,0.05
965,25.77483018,0.000661103,47.16,0.05
966,39.9083507,0.00038949,47.27,0.05
967,26.54711892,0.001850055,43.77,0.05
968,43.68872466,0.000234775,48.53,0.05
969,26.28081456,0.0011605,48.08,0.05
970,34.57478956,0.000540715,47.32,0.05
971,29.16753962,0.057819225,41.99,0.05
972,38.1245232,0.000239707,49.14,0.05
973,44.62107644,0.00041764,47.92,0.05
974,29.72689276,0.000749502,48.08,0.05
975,27.74284777,0.000379288,40.37,0.05
976,36.34548898,0.000576093,50.44,0.05
977,28.17779573,0.00029593,48.87,0.05
978,37.40998475,0.000692811,49.24,0.05
979,38.56050658,0.017765865,46.81,0.05
980,36.62338861,0.081760354,39.82,0.05
981,28.77532463,0.000412075,51.42,0.05
982,36.87385863,0.000724442,48.46,0.05
983,44.185692,0.000387358,50.43,0.05
984,33.77296979,0.000200766,46.63,0.05
985,38.52294654,0.103035606,46.07,0.05
986,44.30090768,0.000578514,44.13,0.05
987,35.68386134,0.000343564,42.68,0.05
988,30.76258388,0.000576085,46.05,0.05
989,22.67304484,0.000312651,45,0.05
990,34.72092958,0.064144909,46.84,0.05
991,37.54556668,0.000219557,46.75,0.05
992,41.87347749,0.001099021,45.37,0.05
993,32.38862018,0.001801043,44.5,0.05
994,31.56886699,0.000780101,41.36,0.05
995,38.50815704,0.000299575,45.56,0.05
996,45.31091804,0.000537121,45.27,0.05
997,38.0830137,0.021242501,54.03,0.05
998,43.17835082,0.000534223,55.26,0.05
999,30.15773557,0.000727405,53.18,0.05
1000,32.48840415,0.000237389,46.32,0.05
