Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
81,18.414,0.723,0.62,24276,0.073326
82,20.537,0.72,0.55,24575,0.083742
83,22.462,0.717,0.55,24874,0.077011
84,27.204,0.714,0.55,25173,0.092581
85,28.135,0.711,0.45,25472,0.10083
86,35.223,0.708,0.35,25771,0.119767
87,30.171,0.706,0.51,26071,0.10165
88,30.721,0.703,0.44,26370,0.1092
89,12.861,0.7,0.67,26670,0.062926
90,14.453,0.697,0.7,26970,0.063241
91,35.274,0.694,0.43,27269,0.121302
92,34.233,0.692,0.42,27568,0.116813
93,30.649,0.689,0.51,27868,0.104547
94,26.881,0.686,0.6,28167,0.094248
95,35.332,0.683,0.45,28467,0.121082
96,35.088,0.681,0.47,28767,0.11816
97,23.759,0.678,0.75,29067,0.088046
98,18.444,0.675,0.78,29366,0.072117
99,32.301,0.672,0.55,29666,0.111098
100,37.607,0.67,0.41,29965,0.130713
101,20.201,0.667,0.72,30264,0.07683
102,30.84,0.664,0.46,30563,0.108194
103,26.656,0.662,0.65,30863,0.092071
104,24.552,0.659,0.72,31163,0.085984
105,35.207,0.656,0.48,31463,0.119703
106,39.335,0.654,0.44,31763,0.132516
107,23.536,0.651,0.69,32062,0.096451
108,33.517,0.649,0.5,32361,0.118276
109,17.214,0.646,0.81,32660,0.06443
110,28.6,0.643,0.62,32959,0.105826
111,18.008,0.641,0.79,33259,0.065375
112,25.501,0.638,0.67,33559,0.091258
113,30.453,0.636,0.7,33858,0.102746
114,35.789,0.633,0.49,34158,0.124662
115,27.8,0.631,0.7,34458,0.103594
116,37.06,0.628,0.49,34757,0.132063
117,16.531,0.626,0.87,35056,0.076568
118,19.703,0.623,0.78,35355,0.074107
119,29.411,0.621,0.63,35655,0.10887
120,27.008,0.618,0.72,35955,0.091104
121,19.4,0.616,0.83,36254,0.082659
122,36.115,0.613,0.55,36553,0.122108
123,17.86,0.611,0.99,36852,0.065189
124,21.011,0.608,1.19,37152,0.078898
125,37.861,0.606,0.77,37451,0.127586
126,34.336,0.603,0.6,37750,0.119991
127,20.008,0.601,1.13,38049,0.073341
128,21.65,0.599,0.98,38348,0.075443
129,25.909,0.596,0.91,38647,0.087184
130,22.534,0.594,0.91,38947,0.08374
131,22.109,0.592,0.85,39246,0.081889
132,12.931,0.589,1.02,39546,0.061391
133,17.167,0.587,1.02,39845,0.064823
134,31.343,0.584,0.77,40144,0.111889
135,30.473,0.582,0.8,40443,0.102593
136,19.742,0.58,1,40742,0.077056
137,36.229,0.577,0.71,41041,0.127936
138,22.109,0.575,1.04,41340,0.080759
139,20.098,0.573,1,41640,0.081166
140,18.417,0.571,1.04,41940,0.070048
141,20.116,0.568,0.98,42239,0.07183
142,34.287,0.566,0.81,42538,0.115452
143,39.314,0.564,0.72,42838,0.134192
144,24.587,0.561,0.95,43137,0.092605
145,25.852,0.559,0.96,43436,0.090079
146,39.705,0.557,0.67,43735,0.134646
147,27.395,0.555,0.92,44034,0.097843
148,37.91,0.553,0.8,44333,0.12743
149,37.219,0.55,0.76,44632,0.126522
150,36.583,0.548,0.76,44931,0.127548
151,37.293,0.546,0.83,45230,0.12887
152,37.183,0.544,0.72,45529,0.1295
153,36.04,0.542,0.81,45829,0.134997
154,37.508,0.539,0.79,46129,0.127004
155,21.38,0.537,1.06,46429,0.07384
156,23.879,0.535,1.09,46728,0.083893
157,25.62,0.533,0.99,47027,0.08652
158,36.693,0.531,0.75,47326,0.12801
159,26.287,0.529,1.08,47625,0.090455
160,41.328,0.527,0.83,47924,0.139672
161,26.538,0.525,1.03,48223,0.090844
162,17.969,0.522,1.16,48523,0.06731
163,22.472,0.52,1.13,48822,0.077743
164,25.353,0.518,1.01,49121,0.093961
165,25.567,0.516,1.14,49420,0.085639
166,32.876,0.514,0.97,49719,0.110943
167,39.587,0.512,0.88,50018,0.134576
168,25.196,0.51,1.17,50317,0.085038
169,22.377,0.508,1.12,50616,0.082384
170,37.985,0.506,0.85,50915,0.128659
171,22.539,0.504,1.2,51214,0.084691
172,28.12,0.502,1.13,51513,0.096831
173,39.084,0.5,0.9,51812,0.135426
174,27.651,0.498,1.14,52111,0.09492
175,30.281,0.496,0.99,52410,0.115948
176,34.507,0.494,0.98,52709,0.115757
177,39.59,0.492,0.88,53008,0.134025
178,31.148,0.49,1.12,53307,0.104806
179,18.018,0.488,1.22,53606,0.075276
180,23.437,0.486,1.28,53906,0.079894
181,38.643,0.484,0.98,54205,0.132172
182,36.961,0.482,0.89,54504,0.128095
183,35.704,0.48,1.01,54803,0.122203
184,38.828,0.478,0.94,55102,0.130878
185,29.234,0.476,1.08,55401,0.102696
186,36.971,0.475,1.01,55700,0.124554
187,39.13,0.473,0.98,56000,0.131937
188,20.333,0.471,1.35,56299,0.080015
189,36.348,0.469,1.05,56598,0.124828
190,38.755,0.467,1.05,56897,0.132323
191,40.335,0.465,1.03,57196,0.137779
192,19.129,0.463,1.29,57496,0.076833
193,29.641,0.461,1.29,57795,0.101979
194,28.906,0.46,1.11,58095,0.105853
195,29.61,0.458,1.24,58394,0.103185
196,20.986,0.456,1.34,58693,0.072898
197,24.107,0.454,1.32,58993,0.089553
198,31.186,0.452,1.17,59292,0.11036
199,27.283,0.45,1.26,59591,0.099565
200,19.619,0.449,1.33,59890,0.06972
201,34.969,0.447,1.17,60189,0.116959
202,40.173,0.445,1.04,60487,0.137359
203,22.613,0.443,1.39,60786,0.078671
204,32.519,0.441,1.24,61086,0.113358
205,40.482,0.44,1.12,61385,0.136422
206,23.422,0.438,1.44,61684,0.086338
207,35.738,0.436,1.2,61983,0.12039
208,32.822,0.434,1.2,62282,0.112182
209,32.756,0.433,1.28,62581,0.109249
210,32.863,0.431,1.17,62880,0.112209
211,39.084,0.429,1.12,63179,0.131296
212,26.919,0.428,1.39,63478,0.090542
213,22.771,0.426,1.39,63777,0.077426
214,18.902,0.424,1.45,64076,0.070345
215,22.655,0.422,1.45,64375,0.077967
216,28.677,0.421,1.33,64674,0.097578
217,42.04,0.419,1.22,64973,0.140859
218,23.232,0.417,1.5,65272,0.082907
219,38.6,0.416,1.25,65571,0.129449
220,39.87,0.414,1.18,65870,0.134122
221,40.727,0.412,1.16,66169,0.136474
222,39.824,0.411,1.17,66468,0.133473
223,37.583,0.409,1.25,66767,0.126205
224,18.221,0.407,1.59,67066,0.070525
225,26.331,0.406,1.44,67365,0.092284
226,32.799,0.404,1.31,67664,0.110061
227,34.752,0.403,1.36,67963,0.121935
228,23.235,0.401,1.47,68262,0.083003
229,38.199,0.399,1.2,68561,0.130798
230,37.847,0.398,1.3,68860,0.127014
231,36.029,0.396,1.22,69159,0.123424
232,36.344,0.395,1.28,69458,0.127769
233,27.407,0.393,1.48,69757,0.098728
234,22.872,0.391,1.51,70056,0.078569
235,28.208,0.39,1.54,70355,0.094649
236,25.269,0.388,1.52,70654,0.085179
237,37.98,0.387,1.37,70953,0.128048
238,36.312,0.385,1.43,71252,0.123967
239,22.087,0.384,1.55,71551,0.078206
240,20.748,0.382,1.56,71850,0.072591
241,21.198,0.381,1.65,72149,0.074729
242,35.765,0.379,1.36,72448,0.120233
243,40.981,0.378,1.38,72747,0.137893
244,30.242,0.376,1.47,73046,0.102098
245,27.798,0.375,1.63,73345,0.094604
246,33.297,0.373,1.48,73644,0.11346
247,26.785,0.372,1.58,73943,0.09005
248,17.04,0.37,1.65,74242,0.074644
249,27.449,0.369,1.6,74541,0.09657
250,28.006,0.367,1.58,74840,0.096615
251,25.744,0.366,1.67,75139,0.087109
252,36.779,0.364,1.4,75438,0.123854
253,33.065,0.363,1.5,75737,0.112407
254,39,0.361,1.39,76036,0.135232
255,28.589,0.36,1.55,76335,0.1011
256,27.653,0.358,1.54,76634,0.103094
257,23.33,0.357,1.66,76933,0.078724
258,19.964,0.356,1.68,77232,0.06987
259,37.848,0.354,1.41,77531,0.128619
260,24.052,0.353,1.65,77830,0.08139
261,40.267,0.351,1.39,78129,0.140107
262,40.418,0.35,1.39,78428,0.135446
263,35.308,0.349,1.55,78727,0.120688
264,21.294,0.347,1.68,79026,0.0759
265,20.187,0.346,1.69,79325,0.070251
266,28.221,0.344,1.59,79624,0.101573
267,23.035,0.343,1.67,79923,0.079349
268,20.891,0.342,1.75,80222,0.078862
269,27.189,0.34,1.75,80521,0.094113
270,42.497,0.339,1.41,80820,0.142396
271,30.121,0.338,1.61,81119,0.106449
272,28.099,0.336,1.69,81418,0.094355
273,40.472,0.335,1.62,81717,0.140238
274,40.512,0.333,1.45,82016,0.138541
275,25.168,0.332,1.8,82315,0.093963
276,40.689,0.331,1.51,82614,0.136133
277,33.688,0.329,1.66,82913,0.115179
278,25.87,0.328,1.78,83212,0.089822
279,21.967,0.327,1.89,83511,0.077087
280,32.742,0.326,1.73,83810,0.112631
281,33.123,0.324,4,84109,0.111149
282,28.146,0.323,4.2,84408,0.099312
283,34.684,0.322,3.73,84707,0.117138
284,34.832,0.32,3.86,85006,0.118317
285,38.376,0.319,3.6,85305,0.129022
286,24.866,0.318,4.19,85604,0.092491
287,26.002,0.317,4.05,85903,0.091256
288,35.932,0.315,3.51,86202,0.122506
289,40.69,0.314,3.36,86501,0.142319
290,42.556,0.313,3.38,86800,0.142211
291,37.702,0.312,3.84,87099,0.125935
292,42.933,0.31,3.49,87398,0.145042
293,35.775,0.309,3.84,87697,0.123873
294,24.746,0.308,4.45,87996,0.084624
295,38.159,0.307,3.69,88295,0.127934
296,37.238,0.305,3.52,88594,0.130231
297,37.038,0.304,3.87,88893,0.123867
298,19.779,0.303,4.62,89192,0.075337
299,42.2,0.302,3.57,89491,0.141676
300,32.59,0.3,3.86,89790,0.108913
301,17.078,0.299,4.73,90089,0.068999
302,20.522,0.298,4.74,90388,0.071128
303,29.478,0.297,4.07,90687,0.101046
304,23.633,0.296,4.81,90986,0.081074
305,44.023,0.295,3.45,91285,0.146949
306,38.029,0.293,3.82,91584,0.127588
307,35.248,0.292,4.28,91883,0.119483
308,39.181,0.291,3.68,92182,0.130661
309,37.872,0.29,3.82,92481,0.129747
310,36.75,0.289,3.79,92780,0.125391
311,40.653,0.288,3.48,93079,0.13999
312,36.988,0.286,4.12,93378,0.124283
313,30.824,0.285,4.3,93677,0.103482
314,32.559,0.284,4.19,93976,0.114974
315,24.155,0.283,4.68,94275,0.082503
316,22.434,0.282,4.97,94574,0.077014
317,32.702,0.281,4.14,94873,0.110438
318,24.845,0.28,5.02,95172,0.084077
319,32.463,0.278,4.21,95471,0.117158
320,23.338,0.277,4.98,95770,0.079597
321,38.176,0.276,3.8,96069,0.128169
322,40.446,0.275,3.91,96368,0.135225
323,41.764,0.274,3.72,96667,0.141303
324,27.195,0.273,4.7,96966,0.099311
325,32.107,0.272,4.25,97265,0.108806
326,32.714,0.271,4.36,97564,0.110877
327,40.877,0.27,3.8,97863,0.136931
328,32.728,0.269,4.68,98162,0.110324
329,36.408,0.267,4.19,98461,0.123421
330,30.417,0.266,4.59,98760,0.102001
331,42.126,0.265,3.76,99059,0.140806
332,20.617,0.264,5.27,99358,0.077312
333,25.296,0.263,4.82,99657,0.09374
334,38.293,0.262,4.25,99956,0.128246
335,42.266,0.261,3.71,100255,0.142634
336,20.342,0.26,5.28,100553,0.075086
337,29.993,0.259,4.59,100852,0.100565
338,34.477,0.258,3.81,101151,0.131911
339,39.286,0.257,4.21,101450,0.13134
340,42.923,0.256,3.88,101749,0.144403
341,37.523,0.255,4.38,102048,0.12581
342,44.341,0.254,3.77,102347,0.1484
343,37.848,0.253,4.5,102646,0.127129
344,29.965,0.252,4.62,102945,0.108448
345,33.935,0.251,4.62,103244,0.11401
346,29.257,0.25,4.92,103543,0.09833
347,32.564,0.249,4.64,103842,0.112414
348,20.078,0.248,5.56,104141,0.078179
349,26.183,0.247,5.14,104440,0.087642
350,34.052,0.246,4.59,104739,0.113922
351,27.718,0.245,5.01,105038,0.092727
352,22.641,0.244,5.34,105337,0.07675
353,30.343,0.243,5.06,105636,0.101223
354,27.119,0.242,4.88,105935,0.090602
355,25.293,0.241,5.17,106234,0.087914
356,35.678,0.24,4.48,106533,0.119198
357,27.681,0.239,5.32,106832,0.093226
358,31.532,0.238,4.86,107131,0.105796
359,32.624,0.237,4.79,107430,0.112641
360,38.523,0.236,4.27,107729,0.135071
361,19.649,0.235,5.44,108028,0.074418
362,28.273,0.234,5.21,108327,0.095625
363,32.245,0.233,4.94,108626,0.108201
364,39.586,0.232,4.5,108925,0.132345
365,35.65,0.232,4.61,109224,0.119511
366,23.899,0.231,5.43,109523,0.080416
367,41.616,0.23,4.22,109822,0.140511
368,39.458,0.229,4.35,110121,0.132796
369,42.805,0.228,4.64,110420,0.14403
370,42.244,0.227,4.52,110719,0.142202
371,36.987,0.226,4.82,111018,0.128616
372,20.439,0.225,5.91,111317,0.070978
373,37.928,0.224,4.52,111616,0.126839
374,27.768,0.223,5.13,111915,0.099497
375,31.036,0.222,4.93,112214,0.10353
376,41.095,0.222,4.41,112513,0.137588
377,42.568,0.221,4.59,112812,0.144131
378,30.873,0.22,5.39,113111,0.103263
379,38.508,0.219,4.75,113410,0.129799
380,38.045,0.218,4.63,113709,0.127218
381,31.725,0.217,5.6,114008,0.109661
382,24.821,0.216,5.39,114307,0.086096
383,35.371,0.215,4.87,114606,0.120929
384,42.743,0.215,4.37,114905,0.147235
385,38.569,0.214,4.75,115204,0.128957
386,37.925,0.213,4.64,115503,0.126476
387,29.087,0.212,5.2,115802,0.099036
388,42.505,0.211,4.51,116101,0.141736
389,31.768,0.21,5.27,116400,0.105979
390,39.629,0.209,4.71,116699,0.132571
391,38.288,0.209,4.68,116998,0.13004
392,33.848,0.208,5.05,117297,0.122242
393,28.131,0.207,5.18,117596,0.095384
394,45.365,0.206,4.59,117895,0.151938
395,27.349,0.205,5.58,118194,0.091652
396,41.56,0.205,4.49,118493,0.143719
397,39.52,0.204,4.79,118792,0.132872
398,26.634,0.203,5.86,119090,0.090075
399,27.164,0.202,5.79,119389,0.094132
400,28.294,0.201,5.55,119688,0.096141
401,41.932,0.2,4.77,119987,0.140766
402,28.78,0.2,5.53,120286,0.096752
403,26.326,0.199,5.86,120585,0.088995
404,43.755,0.198,4.66,120884,0.146146
405,22.55,0.197,5.63,121183,0.083102
406,28.337,0.196,5.68,121482,0.100523
407,27.283,0.196,5.95,121781,0.09179
408,41.74,0.195,4.75,122080,0.139192
409,30.011,0.194,5.43,122379,0.100548
410,25.798,0.193,5.78,122678,0.087004
411,33.108,0.193,5.23,122977,0.115367
412,27.442,0.192,5.89,123276,0.091756
413,31.25,0.191,5.3,123575,0.106625
414,24.259,0.19,6.09,123874,0.08233
415,30.104,0.19,5.94,124173,0.10043
416,41.53,0.189,4.94,124472,0.138488
417,43.144,0.188,4.73,124771,0.143856
418,36.964,0.187,5.23,125070,0.124201
419,34.289,0.186,5.42,125369,0.114711
420,22.862,0.186,6.02,125668,0.077977
421,41.56,0.185,4.74,125967,0.139705
422,40.032,0.184,5,126266,0.134041
423,42.942,0.184,4.74,126565,0.143635
424,40.585,0.183,5,126864,0.136952
425,36.978,0.182,5.31,127163,0.126819
426,19.51,0.181,6.2,127462,0.074899
427,42.917,0.181,4.84,127761,0.143439
428,42.501,0.18,4.98,128060,0.145048
429,35.92,0.179,5.44,128359,0.120471
430,27.637,0.178,5.95,128658,0.092841
431,29.117,0.178,5.62,128957,0.097197
432,25.878,0.177,5.94,129256,0.086982
433,36.241,0.176,5.32,129555,0.121197
434,28.152,0.176,6.03,129854,0.096454
435,43.739,0.175,5.09,130153,0.146193
436,43.274,0.174,5.03,130452,0.144451
437,39.109,0.174,5.11,130751,0.131054
438,34.077,0.173,5.69,131050,0.113997
439,35.662,0.172,5.51,131349,0.121755
440,32.41,0.171,5.72,131648,0.109831
441,40.176,0.171,5.4,131947,0.134319
442,40.875,0.17,5.3,132246,0.136311
443,32.648,0.169,6.04,132545,0.109316
444,40.377,0.169,5.38,132844,0.136171
445,26.358,0.168,6.24,133143,0.088594
446,29.235,0.167,6.01,133442,0.100466
447,31.786,0.167,5.69,133741,0.106982
448,28.055,0.166,6.06,134040,0.094061
449,23.072,0.165,6.38,134339,0.078927
450,31.491,0.165,5.97,134638,0.105398
451,38.782,0.164,5.5,134937,0.129356
452,37.684,0.163,5.75,135236,0.126359
453,31.284,0.163,5.75,135535,0.108444
454,27.836,0.162,6.13,135834,0.093935
455,31.006,0.161,6.07,136133,0.10358
456,43.598,0.161,5.01,136432,0.14538
457,37.291,0.16,5.56,136731,0.129554
458,39.089,0.16,5.32,137030,0.133727
459,41.286,0.159,5.3,137329,0.139348
460,29.809,0.158,6.06,137628,0.103502
461,37.956,0.158,5.67,137927,0.126584
462,25.617,0.157,6.51,138226,0.086522
463,28.57,0.156,6.16,138525,0.095418
464,29.109,0.156,6.43,138824,0.097429
465,31.366,0.155,5.83,139123,0.10463
466,37.343,0.154,5.72,139422,0.124883
467,45.77,0.154,5.15,139721,0.152703
468,30.305,0.153,6.02,140020,0.101445
469,37.468,0.153,5.72,140319,0.124955
470,30.478,0.152,6.55,140618,0.102437
471,40.467,0.151,5.16,140917,0.140274
472,34.324,0.151,6.04,141216,0.11473
473,39.369,0.15,5.72,141515,0.131301
474,21.119,0.15,6.57,141814,0.074229
475,33.958,0.149,6.11,142113,0.113448
476,34.976,0.148,5.99,142412,0.116645
477,43.866,0.148,5.34,142711,0.146812
478,43.227,0.147,5.28,143010,0.144478
479,41.066,0.147,5.67,143309,0.137276
480,27.432,0.146,6.56,143608,0.091713
481,42.48,0.145,5.58,143907,0.142001
482,46.082,0.145,5.19,144206,0.154014
483,40.353,0.144,5.49,144505,0.135131
484,36.513,0.144,5.94,144804,0.124903
485,43.015,0.143,5.38,145103,0.14401
486,34.605,0.143,5.93,145402,0.121796
487,43.977,0.142,5.36,145701,0.147713
488,39.86,0.141,5.84,146000,0.134465
489,36.737,0.141,6.34,146299,0.12339
490,34.955,0.14,5.99,146598,0.117247
491,32.916,0.14,6.29,146897,0.110896
492,44.995,0.139,5.49,147196,0.150234
493,34.952,0.139,6.42,147495,0.116578
494,28.552,0.138,6.36,147794,0.095849
495,40.476,0.138,5.95,148092,0.135317
496,42.261,0.137,5.37,148391,0.14151
497,25.262,0.136,7.14,148690,0.084886
498,26.177,0.136,6.65,148989,0.088832
499,39.069,0.135,5.87,149288,0.130297
500,41.035,0.135,5.63,149587,0.136846
501,41.6,0.134,6.02,149886,0.139395
502,26.048,0.134,6.83,150185,0.088875
503,32.121,0.133,6.32,150484,0.107484
504,29.025,0.133,6.6,150783,0.096834
505,33.013,0.132,6.44,151082,0.110456
506,41.94,0.132,5.73,151381,0.144521
507,43.151,0.131,6.02,151680,0.144246
508,28.578,0.131,6.73,151979,0.099941
509,23.881,0.13,6.93,152278,0.081448
510,42.857,0.129,5.88,152577,0.148187
511,28.737,0.129,6.94,152876,0.096269
512,32.768,0.128,6.67,153175,0.109309
513,37.635,0.128,6.24,153474,0.126181
514,44.346,0.127,5.83,153773,0.148544
515,44.473,0.127,5.71,154072,0.148293
516,20.435,0.126,7.32,154371,0.074693
517,24.895,0.126,7.02,154670,0.084092
518,26.447,0.125,6.98,154969,0.089784
519,46.975,0.125,5.92,155268,0.156969
520,42.892,0.124,6.13,155567,0.144225
521,38.71,0.124,6.38,155866,0.135254
522,20.82,0.123,7.14,156165,0.072716
523,27.544,0.123,7.17,156464,0.092247
524,24.202,0.122,7.48,156763,0.081916
525,29.183,0.122,7.04,157062,0.098695
526,40.11,0.121,6.12,157361,0.135421
527,42.736,0.121,6.28,157660,0.142512
528,42.831,0.12,6.39,157959,0.144139
529,38.815,0.12,6.65,158258,0.129785
530,45.162,0.12,5.91,158557,0.150928
531,30.692,0.119,7.09,158856,0.10432
532,42.956,0.119,6.06,159155,0.146968
533,26.31,0.118,7.03,159454,0.09588
534,45.43,0.118,6.26,159753,0.151492
535,33.037,0.117,6.63,160052,0.110417
536,31.77,0.117,6.85,160351,0.106307
537,38.592,0.116,6.64,160650,0.12929
538,33.805,0.116,6.63,160949,0.113418
539,42.407,0.115,6.24,161248,0.143855
540,39.837,0.115,6.51,161547,0.132854
541,41.349,0.114,6.32,161846,0.138349
542,38.823,0.114,6.7,162145,0.129575
543,44.674,0.113,6.04,162444,0.149909
544,45.646,0.113,5.96,162743,0.152201
545,31.105,0.113,6.93,163042,0.104086
546,38.987,0.112,6.39,163341,0.131148
547,33.75,0.112,6.95,163640,0.112581
548,40.727,0.111,6.38,163939,0.138694
549,43.198,0.111,6.23,164238,0.144387
550,34.654,0.11,7,164537,0.115585
551,33.184,0.11,7.12,164836,0.11069
552,44.376,0.109,6.65,165135,0.148304
553,44.019,0.109,6.37,165434,0.148319
554,26.281,0.109,7.49,165733,0.08896
555,26.348,0.108,7.47,166032,0.089176
556,44.424,0.108,6.42,166331,0.14846
557,23.852,0.107,7.62,166630,0.080506
558,33.339,0.107,7.11,166929,0.111211
559,42.765,0.106,6.46,167228,0.14294
560,32.038,0.106,7.3,167527,0.106883
561,33.272,0.106,7.1,167826,0.111659
562,32.9,0.105,7.24,168125,0.109743
563,29.992,0.105,7.46,168424,0.10075
564,33.191,0.104,7.08,168723,0.111038
565,33.586,0.104,6.96,169022,0.112737
566,31.077,0.103,7.05,169321,0.106033
567,29.498,0.103,7.73,169620,0.098808
568,43.961,0.103,6.36,169918,0.146842
569,40.668,0.102,6.52,170217,0.135627
570,21.513,0.102,7.67,170516,0.075005
571,38.635,0.101,7.05,170815,0.129515
572,41.913,0.101,6.81,171114,0.140102
573,25.312,0.101,7.69,171413,0.085834
574,35.574,0.1,6.97,171712,0.119774
575,29.727,0.1,7.73,172011,0.099609
576,33.501,0.099,7.33,172310,0.111915
577,25.638,0.099,7.86,172609,0.0862
578,37.814,0.099,6.76,172908,0.126434
579,45.382,0.098,6.47,173207,0.152071
580,44.302,0.098,6.58,173506,0.148059
581,38.652,0.097,6.85,173805,0.129241
582,33.875,0.097,7.17,174104,0.115735
583,27.225,0.097,7.81,174403,0.092109
584,26.873,0.096,7.84,174702,0.089994
585,44.439,0.096,7,175001,0.148186
586,30.667,0.095,7.67,175300,0.10265
587,25.974,0.095,7.85,175599,0.087116
588,46.256,0.095,6.27,175898,0.154239
589,22.129,0.094,7.94,176197,0.076158
590,23.012,0.094,8.03,176496,0.078134
591,39.131,0.094,7.27,176795,0.130512
592,26.66,0.093,7.93,177094,0.089346
593,37.847,0.093,6.94,177393,0.126292
594,36.356,0.092,7.42,177692,0.121462
595,42.614,0.092,6.93,177991,0.142438
596,46.398,0.092,6.6,178290,0.154896
597,39.851,0.091,7.03,178589,0.133243
598,37.987,0.091,7.27,178888,0.127558
599,43.539,0.091,6.82,179187,0.145847
600,27.21,0.09,7.94,179486,0.093659
601,26.322,0.09,8.05,179785,0.088384
602,38.039,0.09,7.36,180084,0.1272
603,31.173,0.089,7.88,180383,0.104243
604,22.58,0.089,8.15,180682,0.077909
605,25.09,0.088,8.36,180981,0.085067
606,23.138,0.088,8.33,181280,0.080043
607,31.225,0.088,7.7,181579,0.104212
608,36.837,0.087,7.28,181878,0.123093
609,36.827,0.087,7.51,182177,0.122825
610,45.423,0.087,7.04,182476,0.151463
611,34.355,0.086,7.71,182775,0.114852
612,37.393,0.086,7.55,183074,0.125046
613,41.635,0.086,7.11,183373,0.138854
614,42.419,0.085,7.16,183672,0.141788
615,38.574,0.085,7.41,183971,0.128647
616,31.092,0.085,8.16,184270,0.10405
617,43.908,0.084,6.98,184569,0.147079
618,40.797,0.084,7.55,184868,0.136059
619,33.728,0.084,8.01,185167,0.112517
620,33.891,0.083,7.57,185466,0.113053
621,44.372,0.083,7.06,185765,0.151277
622,44.467,0.083,7.16,186064,0.148276
623,33.074,0.082,7.76,186363,0.110316
624,27.02,0.082,8.65,186662,0.090423
625,22.46,0.082,8.29,186961,0.080157
626,30.907,0.081,7.89,187260,0.103435
627,23.724,0.081,8.58,187559,0.080533
628,32.639,0.081,7.93,187858,0.109541
629,44.825,0.08,7.15,188157,0.150959
630,40.743,0.08,7.58,188456,0.137106
631,41.069,0.08,7.64,188755,0.137291
632,43.953,0.079,7.19,189054,0.146561
633,40.902,0.079,7.39,189353,0.136737
634,21.953,0.079,8.48,189652,0.078277
