Episode,Reward,Loss,Duration_s,Epsilon
77,22.13782169,0.001500278,144.5,0.68
78,27.08869346,0.001255285,144.27,0.676
79,31.26074881,0.003861978,57.92,0.673
80,20.86560388,0.0070441,59.05,0.67
81,26.98192708,0.002567235,38.7,0.666
82,11.7152298,0.003563145,40.19,0.663
83,27.16867068,0.000939478,41.34,0.66
84,21.62466418,0.001450327,41.65,0.656
85,26.0966589,0.000902181,41.69,0.653
86,27.98668121,0.002519201,104.35,0.65
87,25.49229327,0.000761316,130.5,0.647
88,30.40727585,0.001162412,130.32,0.643
89,22.95586106,0.002439498,130.73,0.64
90,28.42193997,0.004548127,130.68,0.637
91,21.26646241,0.001316117,99.02,0.634
92,23.55722758,0.000976921,38.5,0.631
93,30.18462863,0.008871075,39.45,0.627
94,27.64770432,0.003109307,41.91,0.624
95,35.28719626,0.001652662,42.6,0.621
96,33.18419245,0.001743585,64.44,0.618
97,32.67753938,0.00411147,131.62,0.615
98,26.6555688,0.001874693,136.72,0.612
99,34.54856932,0.001802503,139.57,0.609
100,33.17110617,0.002588071,130.56,0.606
101,19.96214711,0.005478694,112.22,0.603
102,27.5787917,0.002542962,74,0.6
103,11.74054443,0.00459735,71.95,0.597
104,27.06371554,0.00069698,78.38,0.594
105,17.39288426,0.002139101,73.2,0.591
106,29.88191648,0.015420745,77.76,0.588
107,22.28076688,0.001199423,79.79,0.585
108,26.00106043,0.00173534,79.74,0.582
109,29.86902857,0.001948944,77.2,0.579
110,30.91413288,0.000435395,77.73,0.576
111,25.45270714,0.009386359,74.22,0.573
112,27.73774752,0.001034082,74.12,0.57
113,21.36133656,0.000873427,77.3,0.568
114,31.14754391,0.001011657,77.77,0.565
115,30.77942331,0.001202026,76.24,0.562
116,25.40303913,0.001290778,76.15,0.559
117,23.29333898,0.00094836,76.67,0.556
118,14.80409191,0.004311308,75.66,0.554
119,32.81941207,0.002334049,75.11,0.551
120,33.05215,0.001395372,76.78,0.548
121,32.81709431,0.001095812,76.72,0.545
122,30.31240376,0.000709662,77.28,0.543
123,33.8252902,0.011144559,73.19,0.54
124,21.69532416,0.001261494,81.4,0.537
125,16.15569124,0.001304389,78.02,0.534
126,32.76201496,0.03274541,82,0.532
127,33.97288974,0.001267073,87.31,0.529
128,22.90658538,0.001884147,79.89,0.526
129,33.33030627,0.001957259,80.4,0.524
130,28.59257758,0.000601692,75.8,0.521
131,27.07926497,0.001149333,86.52,0.519
132,23.29370924,0.002352341,84.32,0.516
133,21.34647024,0.000680475,64.68,0.513
134,29.37832344,0.001161567,62.92,0.511
135,20.45770496,0.00824278,77.49,0.508
136,18.07491376,0.002018766,77.14,0.506
137,32.1551906,0.005350686,48.48,0.503
138,24.55702273,0.000694606,41.99,0.501
139,26.12191437,0.001870706,43.31,0.498
140,30.77430453,0.001419357,44.35,0.496
141,27.88381984,0.001435122,57.18,0.493
142,18.53909432,0.000903038,72.58,0.491
143,29.47152322,0.001791711,69.73,0.488
144,32.62450878,0.003346926,69.56,0.486
145,18.82232847,0.001503092,70.31,0.483
146,31.79497746,0.000546784,53.68,0.481
147,28.76588967,0.001896555,44.38,0.479
148,29.30548992,0.001274982,44.54,0.476
149,27.67439635,0.000309817,44.46,0.474
150,29.87835023,0.000450205,44.52,0.471
151,29.8500415,0.000461886,47.54,0.469
152,30.76623166,0.001151541,51.24,0.467
153,36.27314197,0.0009091,51.69,0.464
154,23.62518483,0.001655553,52.04,0.462
155,31.48803242,0.000741228,51.8,0.46
156,20.20975018,0.001897953,52.23,0.458
157,32.55595112,0.008483306,52.63,0.455
158,23.00853347,0.000770223,53.02,0.453
159,30.78283535,0.003466887,52.53,0.451
160,32.29616179,0.000259141,52.4,0.448
161,30.87640743,0.001179021,52.55,0.446
162,22.52370559,0.000669979,52.74,0.444
163,25.51136216,0.001809145,52.95,0.442
164,30.36989946,0.001332114,52.3,0.44
165,25.32002278,0.0009169,53.45,0.437
166,27.72616168,0.000833198,53.22,0.435
167,21.16875397,0.002322404,53.07,0.433
168,21.49950996,0.000779086,52.52,0.431
169,24.08565197,0.002330023,53.03,0.429
170,31.14826087,0.00048551,53.3,0.427
171,31.10199666,0.002224261,53.14,0.424
172,33.10246521,0.00515075,52.92,0.422
173,38.8955499,0.000876294,53.21,0.42
174,31.9036316,0.001572379,53.37,0.418
175,27.07337065,0.002225693,53.25,0.416
176,33.83613348,0.006938299,53.23,0.414
177,35.48473399,0.000567891,53.16,0.412
178,20.61451902,0.000497709,53.27,0.41
179,35.21476419,0.000414762,53.09,0.408
180,29.90040086,0.000525446,53.19,0.406
181,31.18815545,0.002113894,53.55,0.404
182,35.48898307,0.000873244,53.47,0.402
183,32.4411157,0.000734089,52.8,0.4
184,30.38067799,0.001778576,53.62,0.398
185,21.74229827,0.002006639,53.48,0.396
186,28.06915542,0.00063815,53.24,0.394
187,26.16975937,0.000519804,53.03,0.392
188,25.88661646,0.001657201,53.55,0.39
189,24.69537302,0.008528165,53.44,0.388
190,25.6363498,0.013952934,53.57,0.386
191,24.77425125,0.003017348,53.58,0.384
192,36.88154535,0.001140004,53.55,0.382
193,29.06029143,0.000862446,53.23,0.38
194,23.13382308,0.000674554,53.32,0.378
195,34.0251348,0.000639699,52.95,0.376
196,36.88478167,0.0009999,53.13,0.374
197,37.2667685,0.001907629,52.75,0.373
198,37.04207341,0.000987681,53.41,0.371
199,40.64378605,0.000496068,53.13,0.369
200,36.92060259,0.001326911,53.68,0.367
201,33.44073427,0.001315212,52.71,0.365
202,28.26394393,0.001442725,53.13,0.363
203,29.26884757,0.001310598,53.14,0.361
204,29.4228865,0.00134776,53.29,0.36
205,23.18880883,0.002016227,53.53,0.358
206,27.82286413,0.000968379,53.23,0.356
207,20.72965141,0.002469192,53.59,0.354
208,35.11195374,0.000857102,52.83,0.353
209,33.49191213,0.000505748,53.45,0.351
210,29.37530697,0.000403482,52.76,0.349
211,23.37590503,0.000868327,53.61,0.347
212,16.13758418,0.000493003,53.58,0.346
213,22.73345047,0.000371613,107.75,0.344
214,33.39658208,0.000480904,227.26,0.342
215,25.76562448,0.001762391,221.96,0.34
216,36.94847219,0.000492156,179.76,0.339
217,31.62606985,0.000750357,215.19,0.337
218,18.60642468,0.002801594,160.85,0.335
219,35.83698877,0.008034641,81.6,0.334
220,26.2972958,0.000251267,88.97,0.332
221,32.59767371,0.001670761,45.87,0.33
222,27.86306656,0.000347026,46.04,0.329
223,36.51462086,0.000516654,45.54,0.327
224,31.59922182,0.000166535,46.24,0.325
225,22.28098762,0.000351221,49,0.324
226,28.40362012,0.002827312,53.09,0.322
227,33.35761431,0.000928572,54.42,0.321
228,38.56048392,0.000397496,52.56,0.319
229,33.96996451,0.000705892,52.71,0.317
230,30.40524534,0.000439804,52.63,0.316
231,33.78586477,0.000810236,53.06,0.314
232,37.29122754,0.001738172,52.72,0.313
233,21.13849951,0.007842554,53.1,0.311
234,33.68206953,0.001114994,52.95,0.309
235,23.40546755,0.000846329,53.19,0.308
236,28.33566787,0.000469374,53.11,0.306
237,19.78319442,0.001352069,52.97,0.305
238,36.79898225,0.000466552,52.71,0.303
239,26.29343346,0.000699854,53.57,0.302
240,31.38423836,0.000816938,53.06,0.3
241,39.66623637,0.001531819,53.17,0.299
242,38.3577135,0.000550047,53,0.297
243,38.92105054,0.000378887,52.98,0.296
244,22.19415307,0.000540314,53.6,0.294
245,36.3698094,0.000469489,52.55,0.293
246,24.72538055,0.000520222,53.39,0.291
247,25.34538715,0.000653405,52.97,0.29
248,26.98858515,0.001792303,53.26,0.288
249,30.81891379,0.000625993,53.1,0.287
250,31.63151857,0.000473102,52.84,0.286
251,35.27521515,0.000558688,53.17,0.284
252,30.77448524,0.001076756,53.49,0.283
253,35.89289957,0.000509438,53.01,0.281
254,33.57761737,0.001807563,53.29,0.28
255,41.84025512,0.000812628,54.27,0.279
256,30.0950478,0.00033644,53.37,0.277
257,29.10441949,0.001575918,53.24,0.276
258,38.05097684,0.000301132,53.47,0.274
259,29.95144775,0.000723272,53.07,0.273
260,30.90711868,0.001407897,52.93,0.272
261,20.47372678,0.000330586,53.51,0.27
262,36.40388765,0.000296111,53.26,0.269
263,27.86340562,0.00029292,53.28,0.268
264,38.40182595,0.000433691,52.57,0.266
265,21.74173053,0.000852451,53.27,0.265
266,36.82010254,0.001327313,52.57,0.264
267,36.15067399,0.001069607,52.89,0.262
268,25.89907731,0.001346432,53.68,0.261
269,20.6835682,0.002085767,53.51,0.26
270,41.29242454,0.013152575,57.43,0.258
271,30.12026883,0.000441636,53.2,0.257
272,37.84150479,0.001715743,52.92,0.256
273,33.57908337,0.000409649,53.43,0.255
274,28.49729404,0.01033802,53.27,0.253
275,36.09871442,0.00106022,53.31,0.252
276,24.22292329,0.024507366,53.4,0.251
277,37.26395452,0.000588117,53.55,0.249
278,36.58231882,0.000226989,57.04,0.248
279,40.89769578,0.017848087,52.7,0.247
280,38.71798963,0.012128244,52.72,0.246
281,34.65103217,0.00161635,52.68,0.245
282,36.31755374,0.00026302,53.02,0.243
283,35.70592198,0.000971431,52.8,0.242
284,34.89884451,0.00035601,52.74,0.241
285,25.88795973,0.001702209,53.44,0.24
286,33.23638895,0.00028931,52.74,0.238
287,16.93619117,0.000181842,53.4,0.237
288,28.15268271,0.00056093,57.64,0.236
289,19.85289138,0.020324701,49.65,0.235
290,39.74305585,0.000329674,48.8,0.234
291,30.52502119,0.001495578,48.84,0.233
292,31.21681824,0.002200392,48.83,0.231
293,26.00800223,0.001545238,83.21,0.23
294,32.25495073,0.000564124,145.57,0.229
295,42.66913453,0.000436384,143.8,0.228
296,39.98615408,0.003353786,144.88,0.227
297,38.18375568,0.000572128,142.72,0.226
298,34.27803737,0.000444101,144.34,0.225
299,26.14124815,0.000870255,143.48,0.223
300,23.96433213,0.00021503,144.91,0.222
301,38.43380807,0.000480039,143.68,0.221
302,38.45156754,0.002273259,143.41,0.22
303,35.42254362,0.009719819,143.4,0.219
304,25.79198659,0.000410657,145.38,0.218
305,27.32891738,0.000241052,143.09,0.217
306,31.99927392,0.001532108,143.65,0.216
307,34.80666543,0.00050554,139.13,0.215
308,28.80670281,0.019809438,140.22,0.214
309,25.76452315,0.000388614,154.98,0.212
310,35.56416202,0.000507292,149.7,0.211
311,29.27831226,0.000542789,146.77,0.21
312,19.52813773,0.001819691,144.19,0.209
313,41.70326252,0.000233625,142.93,0.208
314,39.3565062,0.000671328,147.05,0.207
315,35.46246321,0.001995078,156.04,0.206
316,23.01920163,0.000847213,175.86,0.205
317,39.52972087,0.000402874,210.46,0.204
318,23.51449136,0.000317421,192.59,0.203
319,32.07841733,0.002634051,206.55,0.202
320,35.646804,0.000302076,208.73,0.201
321,21.84108244,0.001264299,206.3,0.2
322,40.84960708,0.000374896,203.49,0.199
323,32.76261537,0.000484929,221.55,0.198
324,41.84566704,0.00168835,164.91,0.197
325,26.40116285,0.002205218,159.03,0.196
326,38.09601287,0.002426411,153.82,0.195
327,35.77631001,0.001087056,151.86,0.194
328,31.53774134,0.001855112,151.99,0.193
329,42.74355266,0.000794038,146.88,0.192
330,25.79177527,0.001269394,138.79,0.191
331,44.00078995,0.002090618,156.97,0.19
332,41.47436604,0.000531945,151.34,0.189
333,35.4857282,0.004097644,148.33,0.188
334,36.64448271,0.000329421,147.78,0.187
335,35.77171305,0.000339454,146.86,0.187
336,39.40607297,0.01942387,139.71,0.186
337,31.84247693,0.001364029,90.06,0.185
338,40.24518377,0.000564601,54.28,0.184
339,25.06992978,0.001382915,56.75,0.183
340,25.70287726,0.000371671,56.45,0.182
341,18.00132208,0.002165438,58.51,0.181
342,32.97145346,0.00256065,63.01,0.18
343,26.25642085,0.000333101,55.88,0.179
344,32.64709154,0.001424907,58.04,0.178
345,37.4316357,0.000468526,54.88,0.177
346,33.59393704,0.00068595,54.94,0.177
347,31.1191566,0.000510509,55.02,0.176
348,23.23903605,0.000413431,54.28,0.175
349,38.2053048,0.001015086,53.59,0.174
350,30.56190371,0.001660704,54.45,0.173
351,33.50478415,0.001900251,54.24,0.172
352,29.1991918,0.001973244,59.69,0.171
353,31.61287732,0.002522951,59.53,0.17
354,22.28437875,0.000524217,82.45,0.17
355,20.99247634,0.000190558,86.23,0.169
356,32.20767377,0.001546629,79.89,0.168
357,20.59378252,0.000155938,79.47,0.167
358,41.4250415,0.000216758,79.53,0.166
359,28.16261302,0.000455695,82.39,0.165
360,20.24777613,0.00141227,79.45,0.165
361,42.92497822,0.000282253,79.89,0.164
362,22.41108286,0.000550074,80.1,0.163
363,31.96030556,0.000407127,80.2,0.162
364,26.67774481,0.000413034,83.29,0.161
365,31.75149131,0.000772266,80.25,0.16
366,24.95880277,0.000339105,79.34,0.16
367,30.41795902,0.000356361,80.39,0.159
368,28.6017977,0.00035052,82.94,0.158
369,27.20461639,0.024280367,81.98,0.157
370,30.92428333,0.002225307,83.9,0.157
371,41.29103388,0.000171126,83.12,0.156
372,32.89630689,0.000465447,84.16,0.155
373,31.13532764,0.001348294,74.66,0.154
374,19.8042635,0.001761623,176.54,0.153
375,37.50042617,0.000469719,189.05,0.153
376,24.54299081,0.001352867,141.58,0.152
377,22.3621009,0.000314639,72.02,0.151
378,43.01168621,0.001399732,55.39,0.15
379,38.63471751,0.001279487,55.16,0.15
380,41.72042541,0.026614973,54.83,0.149
381,37.17066969,0.000630435,64.72,0.148
382,37.11278431,0.000659707,57.56,0.147
383,39.65716401,0.000418119,56.07,0.147
384,36.22114531,0.009632678,57.04,0.146
385,32.16427062,0.000266885,56.48,0.145
386,30.4264248,0.000527229,55.98,0.144
387,33.74508047,0.000427678,58.8,0.144
388,31.34532652,0.000334903,74.84,0.143
389,33.75696593,0.000526233,73.31,0.142
390,22.40845136,0.000253507,68.34,0.142
391,26.42260719,0.000258154,49.01,0.141
392,35.59159603,0.002342478,47.59,0.14
393,34.44280568,0.000276597,47.11,0.139
394,27.99949407,0.001277547,46.88,0.139
395,35.43528378,0.000339358,48.35,0.138
396,26.40160021,0.000258309,55.74,0.137
397,38.26851234,0.000510722,53.85,0.137
398,27.83694286,0.000136436,54.57,0.136
399,35.00955917,0.002905674,54.07,0.135
400,31.73811571,0.032593891,54.3,0.135
401,26.20138359,0.000297643,54.31,0.134
402,36.9012329,0.0004914,54.13,0.133
403,40.42914518,0.000175977,53.42,0.133
404,31.96783393,0.000110307,53.95,0.132
405,23.85336847,0.002172373,54.38,0.131
406,33.89825116,0.002027827,53.98,0.131
407,39.34401857,0.000356924,53.97,0.13
408,37.97031533,0.000986893,54.03,0.129
409,34.19032369,0.000368916,54.47,0.129
410,32.17372354,0.000475167,54.31,0.128
411,32.47971204,0.01255087,53.78,0.127
412,41.89553283,0.000297517,54.33,0.127
413,34.67706553,0.000184026,54.35,0.126
414,36.83400791,8.21E-05,53.85,0.126
415,24.97946864,0.000344453,54.19,0.125
416,24.87521691,0.000180639,54.61,0.124
417,28.41549881,0.000325331,54.63,0.124
418,26.3970109,0.002700386,54.39,0.123
419,33.99373484,0.000430293,54.19,0.122
420,22.14549546,0.000294714,54.3,0.122
421,37.7944571,0.000229831,54.21,0.121
422,22.04702709,0.001169195,54.22,0.121
423,25.86714905,0.010620863,54.05,0.12
424,30.83241506,0.00110107,54.23,0.119
425,24.34633956,0.001171179,54.45,0.119
426,37.77841615,0.000146618,54.17,0.118
427,25.2589723,0.000182816,69.54,0.118
428,34.78835588,0.000299294,54.32,0.117
429,42.2105004,0.001767098,53.9,0.116
430,36.04779526,0.000810992,53.78,0.116
431,31.55135857,0.000524245,54.72,0.115
432,38.84629747,0.000157072,54.75,0.115
433,30.22593505,0.000354615,54.28,0.114
434,35.51264716,0.001337835,58.63,0.114
435,37.74828942,0.000359211,54.38,0.113
436,22.59967036,0.001062864,54.59,0.112
437,35.36234666,0.002000017,54.21,0.112
438,34.03955287,0.000219817,54,0.111
439,40.56936292,0.000295543,53.7,0.111
440,39.74490005,0.00036088,53.9,0.11
441,34.56651333,0.001847306,53.62,0.11
442,35.19882479,0.000177809,54.33,0.109
443,23.74370482,0.000282081,53.98,0.109
444,37.47246091,0.001260439,54.33,0.108
445,22.77712498,0.001610435,54.6,0.107
446,34.34735172,0.009350487,54.6,0.107
447,20.84566469,0.000309227,54.29,0.106
448,30.68359822,0.001696879,54.14,0.106
449,35.56826864,0.000390627,54.25,0.105
450,35.52128864,0.001321116,54.21,0.105
451,34.80554584,0.008655827,54.05,0.104
452,43.95447423,0.000110782,53.66,0.104
453,28.88072273,0.00045009,55.19,0.103
454,38.82881437,0.000711284,54.26,0.103
455,38.35405188,0.000147428,54.13,0.102
456,42.03150768,0.001525036,54.28,0.102
457,31.48957406,0.001658158,54.21,0.101
458,36.76899737,0.000498539,53.95,0.101
459,22.56750959,0.012398133,54.58,0.1
460,27.37525988,0.001051928,54.38,0.1
461,30.0026936,0.000365493,54.52,0.099
462,33.8128214,0.001199587,54.16,0.099
463,36.19738792,0.000294332,54.4,0.098
464,41.30258647,0.000159227,53.86,0.098
465,31.76934791,0.000676105,54.21,0.097
466,34.22625968,0.000215457,53.9,0.097
467,38.84557227,0.000247558,53.92,0.096
468,34.71483718,0.00032278,54.15,0.096
469,29.34877063,0.000402017,53.97,0.095
470,33.6540407,0.000226304,54.15,0.095
471,40.76410757,0.000461934,53.75,0.094
472,25.25335817,0.000510856,53.99,0.094
473,42.65932018,0.000331013,53.61,0.093
474,37.93085959,0.000260253,53.79,0.093
475,35.73641897,0.000433687,54.33,0.092
476,42.13643104,0.000401748,54.1,0.092
477,40.98494561,0.000258613,53.56,0.092
478,35.12174572,0.001245089,54.12,0.091
479,33.08929269,0.000271478,53.96,0.091
480,24.13068653,0.000108542,54.4,0.09
481,37.05085823,0.000175585,53.54,0.09
482,25.73359174,0.000497165,54.42,0.089
483,36.12870547,0.000256426,54.22,0.089
484,42.76753343,0.000456184,53.62,0.088
485,37.3959334,0.000121306,53.93,0.088
486,34.16741718,0.000244881,54.02,0.088
487,30.62156913,0.000795234,54.32,0.087
488,39.63346224,0.000177529,54.18,0.087
489,41.07799911,0.009448793,53.83,0.086
490,33.20439476,0.000342048,53.51,0.086
491,23.79442679,0.000297434,54.01,0.085
492,23.56008217,0.000278258,57.1,0.085
493,37.2883444,0.000302298,53.65,0.084
494,33.43047609,0.000489212,54.11,0.084
495,38.93395464,0.000188943,53.81,0.084
496,30.70872066,0.000578158,54.91,0.083
497,25.96257799,0.000353892,54.22,0.083
498,35.29537979,0.000193032,54.15,0.082
499,22.37149437,0.000556015,54.21,0.082
500,30.02463681,0.000366345,56.06,0.082
501,33.59787061,0.031986706,56.53,0.081
502,36.51035059,0.000253479,53.96,0.081
503,37.2303978,0.000204639,53.69,0.08
504,35.15694768,0.000419197,54.05,0.08
505,35.71440247,0.009393767,54.24,0.08
506,39.1362621,0.000314415,53.67,0.079
507,24.71227985,0.000164503,54.2,0.079
508,32.96409727,0.000187964,54.76,0.078
509,33.7719282,4.95E-05,54.59,0.078
510,37.76369346,0.000153403,54.46,0.078
511,33.00215883,0.000350957,54.71,0.077
512,35.39953821,0.000209512,54.33,0.077
513,39.20958772,0.000174553,54.42,0.076
514,36.21717142,0.003204708,53.93,0.076
515,41.10884398,0.000338111,53.83,0.076
516,43.60285283,0.000485664,53.7,0.075
517,25.88906548,0.000174599,54.08,0.075
518,31.98737344,0.011539983,54.08,0.075
519,34.05714929,0.000249951,54.07,0.074
520,35.86586141,0.000401121,54.54,0.074
521,41.40611888,0.000102344,54.08,0.073
522,33.99583951,0.000315283,54.02,0.073
523,42.53318146,0.000708143,53.46,0.073
524,28.25417285,0.000193293,53.5,0.072
525,26.8809002,0.026207449,54.03,0.072
526,23.44382579,0.001360074,54.12,0.072
527,34.81705399,0.000221111,54.01,0.071
528,24.87900626,0.000525224,54.94,0.071
529,18.77520602,0.00018429,54.86,0.071
530,29.06173742,0.026051074,54.24,0.07
531,28.9350601,0.000125276,54.11,0.07
532,23.42170981,0.000772555,54.68,0.069
533,27.01537726,0.00055587,55.02,0.069
534,31.40765934,0.000770925,53.82,0.069
535,39.02925231,0.001110925,53.84,0.068
536,38.89792064,0.000207176,53.74,0.068
537,34.25391473,0.000168357,54.22,0.068
538,38.59460279,0.001219758,53.91,0.067
539,22.755434,0.000159046,54.02,0.067
540,38.35943614,0.000992844,53.71,0.067
541,29.0022692,0.000312219,54.35,0.066
542,41.22934355,0.000442544,53.51,0.066
543,39.99274711,0.000415009,54.03,0.066
544,26.76698953,0.000224943,54.46,0.065
545,30.89909821,0.000156249,53.68,0.065
546,25.38765981,0.000159613,54.6,0.065
547,33.68148472,0.000157839,53.73,0.064
548,32.65320248,0.000659229,54.11,0.064
549,34.33616262,0.000670932,54.3,0.064
550,35.08419951,0.00059139,53.91,0.063
551,32.59364302,0.000225787,54.07,0.063
552,40.11590585,0.000143027,54.05,0.063
553,45.9832624,0.000379709,53.94,0.063
554,30.80991942,0.000167704,54.5,0.062
555,41.06918868,0.00032656,53.91,0.062
556,26.18028831,0.000145089,54.02,0.062
557,43.11842139,0.000119151,54.03,0.061
558,31.25816675,0.000290198,53.91,0.061
559,40.43290922,0.000189738,53.68,0.061
560,41.08068035,0.000339379,53.63,0.06
561,29.89063096,0.000153998,53.97,0.06
562,34.61566716,0.000331025,53.77,0.06
563,33.69577212,0.021585831,54.19,0.059
564,37.54214287,0.000133053,53.73,0.059
565,25.18699112,0.000225398,54.21,0.059
566,39.74484707,0.000115577,54.05,0.059
567,25.82263191,0.037934411,58.33,0.058
568,34.27695575,0.000415173,53.76,0.058
569,33.7423851,0.000812223,53.7,0.058
570,38.70488745,0.000485527,53.67,0.057
571,30.64552312,0.000222525,53.92,0.057
572,27.04995644,0.000239769,53.84,0.057
573,34.43461715,0.011926214,53.64,0.057
574,44.57370088,0.000410687,53.84,0.056
575,35.00728997,7.09E-05,54.76,0.056
576,26.04593988,7.90E-05,53.96,0.056
577,33.54050087,0.000196272,53.88,0.055
578,33.93756298,0.000183632,53.86,0.055
579,42.61161646,0.000318873,53.86,0.055
580,29.78443909,0.000219722,53.73,0.055
581,38.3902766,0.001097225,53.9,0.054
582,39.53873319,0.000817575,54.01,0.054
583,34.49669834,0.000208689,53.64,0.054
584,34.78941336,0.000359117,54.19,0.054
585,39.82339773,0.000965935,53.47,0.053
586,37.18372272,0.000162843,54.13,0.053
587,36.33975978,0.000359442,54.14,0.053
588,37.79217172,0.001438824,54.81,0.052
589,43.94234507,0.000199317,53.39,0.052
590,34.23077011,0.001023069,53.82,0.052
591,38.44580773,0.000846629,53.71,0.052
592,31.16924107,0.000189963,53.9,0.051
593,36.06939088,0.000427962,53.68,0.051
594,42.32613371,0.000271033,53.94,0.051
595,41.72681977,0.000670981,53.82,0.051
596,32.02705817,0.000643841,54.07,0.05
597,44.60069901,0.000632695,53.79,0.05
598,21.16024994,0.000603159,53.96,0.05
599,29.88561872,0.000516447,54.28,0.05
600,34.49606702,0.000278086,53.47,0.05
601,40.65294377,0.000112858,53.63,0.05
602,38.46722793,0.000299245,53.62,0.05
603,33.66423677,0.000192995,53.95,0.05
604,24.24742383,0.001792032,54.19,0.05
605,32.08721392,0.000259789,53.72,0.05
606,35.08783964,0.000427705,53.96,0.05
607,45.24199866,0.000898761,53.58,0.05
608,29.79212374,0.002693552,53.89,0.05
609,31.53045608,0.039862957,54.03,0.05
610,24.02370735,0.000202329,54.05,0.05
611,42.74930923,0.000137251,53.96,0.05
612,30.00971369,0.000345987,54.16,0.05
613,30.49445533,0.020344665,54.13,0.05
614,30.59969008,0.0003335,53.92,0.05
615,34.51912687,0.000348231,53.64,0.05
616,30.7879038,0.000221566,54.35,0.05
617,28.36226013,0.001541163,53.91,0.05
618,34.40177445,0.001983521,53.41,0.05
619,39.38053907,0.000104659,53.79,0.05
620,39.6589205,0.001179963,53.37,0.05
621,30.35305915,0.000464793,53.71,0.05
622,33.321384,0.000715049,54.4,0.05
623,28.48731134,0.000156959,53.66,0.05
624,30.81736126,0.00027446,54.01,0.05
625,36.3395667,0.000356701,53.95,0.05
626,29.2869146,0.000212557,53.81,0.05
627,29.5622357,0.00136847,53.66,0.05
628,42.93847155,0.022691799,53.42,0.05
629,43.63800328,0.00024595,54.05,0.05
630,36.3390902,0.000927261,53.76,0.05
631,30.75700036,0.000722379,58.32,0.05
632,34.73873849,0.000226806,54.81,0.05
633,41.43282299,0.000200296,54.26,0.05
634,24.31340415,0.000271297,53.77,0.05
635,36.00560147,0.000516078,53.27,0.05
