Episode,Reward,Loss,Duration_s,Epsilon
335,38.51930994,0.001648537,53.27,0.187
336,30.27759824,0.000640462,53.43,0.186
337,37.91576841,0.001364189,52.92,0.185
338,34.52713322,0.001856574,53.32,0.184
339,38.79378517,0.001985592,53.22,0.183
340,30.87110381,0.035376757,53.61,0.182
341,23.13524287,0.001840291,53.88,0.181
342,20.24051618,0.029931499,54.11,0.18
343,38.31043948,0.000631207,53.77,0.179
344,35.29627952,0.001083674,53.58,0.178
345,19.66668962,0.000631851,53.6,0.177
346,40.96524158,0.000495307,53.45,0.177
347,40.13734401,0.023102535,53.4,0.176
348,33.08712739,0.000491755,53.57,0.175
349,25.98436139,0.004287209,53.65,0.174
350,36.81803201,0.000432509,53.5,0.173
351,24.65822414,0.004459722,53.87,0.172
352,38.8724359,0.002883913,54,0.171
353,36.68040575,0.001809695,53.29,0.17
354,37.99172259,0.001821846,54.02,0.17
355,33.70446246,0.000416287,53.79,0.169
356,21.92261926,0.000862191,54.15,0.168
357,23.00397507,0.00192666,53.91,0.167
358,26.48233883,0.002415896,55.13,0.166
359,33.02405347,0.001208905,54.04,0.165
360,26.13652198,0.000414082,55.2,0.165
361,29.92399343,0.001510479,53.71,0.164
362,23.64983165,0.002016867,53.79,0.163
363,34.92286207,0.000937164,54.15,0.162
364,31.37539939,0.001109388,53.6,0.161
365,40.42061024,0.000689844,53.38,0.16
366,33.11365814,0.000912503,53.63,0.16
367,35.90266682,0.000733001,58.45,0.159
368,28.79064362,0.00031079,53.93,0.158
369,32.61133538,0.0016578,53.89,0.157
370,32.42241323,0.002763617,53.61,0.157
371,29.25903057,0.003101807,54.54,0.156
372,43.12677592,0.00073398,54.07,0.155
373,29.29540333,0.000433342,54.03,0.154
374,34.39086641,0.000845075,54.21,0.153
375,42.31439806,0.001312929,53.5,0.153
376,19.92994278,0.000748757,54.08,0.152
377,36.9639245,0.013285451,53.72,0.151
378,38.31066816,0.001296097,53.54,0.15
379,32.70391561,0.001224505,54.19,0.15
380,42.35289021,0.001061816,53.66,0.149
381,32.54891867,0.00060869,53.87,0.148
382,41.24134468,0.002653216,53.45,0.147
383,41.38222993,0.000396161,53.29,0.147
384,30.02686362,0.000805072,53.8,0.146
385,32.32936945,0.001057751,53.53,0.145
386,24.05451396,0.00087587,54.07,0.144
387,36.3515075,0.00082211,53.92,0.144
388,38.401637,0.011318876,53.71,0.143
389,28.63122278,0.0157704,54.05,0.142
390,36.2872045,0.000469696,53.25,0.142
391,41.03977861,0.000515954,53.76,0.141
392,32.87202679,0.000861916,53.94,0.14
393,33.60143657,0.000925066,53.82,0.139
394,32.28815192,0.001039481,54.56,0.139
395,34.58339632,0.000794886,54.14,0.138
396,27.7828689,0.001261459,53.97,0.137
397,21.76017047,0.00234621,54.78,0.137
398,35.74089467,0.000644504,53.91,0.136
399,41.34135116,0.001082042,53.73,0.135
400,24.37617963,0.003072314,54.18,0.135
401,32.31381796,0.000722015,54.17,0.134
402,27.30892285,0.000987015,53.83,0.133
403,39.16291646,0.000501236,53.75,0.133
404,36.76528013,0.001664487,53.51,0.132
405,29.88298339,0.000693569,54.3,0.131
406,29.18683778,0.060529266,53.72,0.131
407,28.39829501,0.001073544,54.13,0.13
408,43.05623072,0.00054444,53.26,0.129
409,32.7430117,0.00046361,54.07,0.129
410,38.08468161,0.00454481,53.61,0.128
411,32.97317935,0.001443307,53.69,0.127
412,31.51094894,0.000421935,53.78,0.127
413,30.47023763,0.000594524,53.82,0.126
414,37.70093858,0.001068953,59.77,0.126
415,44.31532075,0.001141575,53.52,0.125
416,32.93643486,0.009678361,54.07,0.124
417,35.09999941,0.025696358,53.82,0.124
418,31.28127811,0.000907769,54.23,0.123
419,34.79916266,0.000713656,54.07,0.122
420,29.60071137,0.001239922,53.92,0.122
421,32.75745862,0.000551864,54.12,0.121
422,43.02026177,0.00059637,54.33,0.121
423,43.59075016,0.000616929,53.72,0.12
424,30.44073338,0.000448797,54.78,0.119
425,36.03015381,0.001071399,53.49,0.119
426,33.53945369,0.000847175,54.49,0.118
427,40.5136811,0.007175242,53.6,0.118
428,30.851891,0.001441453,53.58,0.117
429,25.24714658,0.000791429,53.91,0.116
430,41.84051941,0.001632901,53.39,0.116
431,28.30476413,0.001035177,53.96,0.115
432,37.11979645,0.001153913,53.81,0.115
433,41.39366038,0.002294528,58.68,0.114
434,38.46978291,0.021624966,53.72,0.114
435,-59.78543212,0.04474096,53.75,0.113
436,26.18660409,0.000487293,53.99,0.112
437,34.18238769,0.003213477,54.17,0.112
438,35.92756557,0.00048357,53.82,0.111
439,39.6898984,0.059294432,53.69,0.111
440,38.66322079,0.002472658,53.68,0.11
441,31.99977544,0.002217453,54.28,0.11
442,38.95338407,0.002258505,57.36,0.109
443,31.49326364,0.000503536,53.95,0.109
444,44.44388759,0.018198922,53.86,0.108
445,27.60213145,0.000529876,54.32,0.107
446,41.84215259,0.000877354,54.09,0.107
447,38.35587636,0.000941268,53.81,0.106
448,41.42186345,0.001838147,54,0.106
449,24.00195604,0.018666789,54.27,0.105
450,40.09202544,0.000745842,54.22,0.105
451,39.69904817,0.046167243,53.87,0.104
452,40.59278302,0.000901244,54.18,0.104
453,40.93251425,0.001797261,54.34,0.103
454,23.171296,0.002152614,54.47,0.103
455,26.09592192,0.001123228,54.42,0.102
456,31.58902781,0.000401734,54.26,0.102
457,35.60443038,0.033561699,54.31,0.101
458,38.53139024,0.003761668,53.7,0.101
459,40.67668762,0.000414581,54.27,0.1
460,35.8664577,0.018659851,54.27,0.1
461,28.32876551,0.000725746,54.26,0.099
462,40.26057074,0.027822524,54.45,0.099
463,39.57063055,0.001805852,54.44,0.098
464,35.69400356,0.000541017,53.96,0.098
465,28.54248458,0.000820633,53.95,0.097
466,30.66881549,0.00277081,54.11,0.097
467,44.64843864,0.001697783,53.97,0.096
468,39.09208901,0.001814717,53.98,0.096
469,37.88182878,0.000487548,53.86,0.095
470,29.73347431,0.001476085,54.04,0.095
471,41.30534423,0.0128452,53.79,0.094
472,25.99986049,0.00107621,53.64,0.094
473,39.0196437,0.000742823,53.99,0.093
474,35.02369058,0.000527101,54,0.093
475,38.45254998,0.001592439,54.11,0.092
476,30.7154788,0.000423036,54.49,0.092
477,26.91737127,0.001152334,54.32,0.092
478,39.72918344,0.00052364,53.67,0.091
479,35.7063149,0.001065069,54.08,0.091
480,19.61620518,0.000798847,54.21,0.09
481,27.63868758,0.001046238,54.3,0.09
482,42.53269201,0.00078728,53.91,0.089
483,39.79280921,0.030594181,54.21,0.089
484,36.9226013,0.001875112,53.85,0.088
485,31.66660221,0.000733554,54.89,0.088
486,23.078357,0.001602735,54.21,0.088
487,39.39427286,0.000941114,56.26,0.087
488,39.79634162,0.00044121,54.3,0.087
489,25.39935014,0.000338799,54.83,0.086
490,33.55410869,0.000577533,54.21,0.086
491,38.39632102,0.00096707,54.22,0.085
492,39.53439229,0.000775502,54.03,0.085
493,19.67540793,0.000389591,54.19,0.084
494,37.32678122,0.000595123,54.05,0.084
495,29.5912661,0.000936882,54.11,0.084
496,40.56508353,0.001000697,54.18,0.083
497,32.92226931,0.002273581,53.92,0.083
498,28.05943085,0.00190555,54.18,0.082
499,34.8803981,0.004083863,56.06,0.082
500,30.60434944,0.001198342,57.41,0.082
501,43.13000283,0.001852307,54.23,0.081
502,42.97032357,0.001124365,54.04,0.081
503,22.24963534,0.000335944,54.09,0.08
504,26.29717307,0.000765966,53.75,0.08
505,40.55148572,0.001601468,54.28,0.08
506,37.96395629,0.030762693,54.01,0.079
507,29.36367933,0.001014039,54.2,0.079
508,17.8414939,0.000530101,53.91,0.078
509,39.2962342,0.000308194,54.14,0.078
510,32.88369741,0.000881324,54.01,0.078
511,25.89334987,0.00044889,54.21,0.077
512,34.00237427,0.001323515,54,0.077
513,24.06970786,0.001612006,56.33,0.076
514,31.38632861,0.000854175,54,0.076
515,33.12143934,0.001194714,54.07,0.076
516,33.70879688,0.00118646,54.04,0.075
517,32.23724218,0.000384066,53.73,0.075
518,27.32399019,0.000366553,54.84,0.075
519,34.354999,0.000526972,54.24,0.074
520,26.35126528,0.000990489,56.13,0.074
521,40.92015876,0.000273035,53.87,0.073
522,25.28434167,0.001588903,54.12,0.073
523,33.4188873,0.000243627,53.91,0.073
524,37.84278596,0.000595756,54.13,0.072
525,40.70017747,0.000565267,53.82,0.072
526,43.59608851,0.000567648,53.83,0.072
527,26.98629741,0.000811415,54.02,0.071
528,32.7509583,0.000603642,53.72,0.071
529,37.17340685,0.001249032,55.05,0.071
530,40.78202685,0.039560318,53.7,0.07
531,41.00265652,0.00072254,53.72,0.07
532,39.60526506,0.065787792,54.05,0.069
533,33.09750653,0.001688305,53.69,0.069
534,42.28131813,0.000285404,53.63,0.069
535,36.40661186,0.002451677,53.91,0.068
536,21.971296,0.002948135,54.02,0.068
537,40.09275064,0.001230846,54.05,0.068
538,18.85707895,0.0009692,54.39,0.067
539,25.36738157,0.001462268,54.07,0.067
540,41.55174825,0.000879464,54.24,0.067
541,36.55270596,0.001340174,53.95,0.066
542,33.37375238,0.00044633,54.74,0.066
543,27.18278973,0.002187159,53.99,0.066
544,23.25741035,0.025596544,54.03,0.065
545,33.45384821,0.000635844,53.86,0.065
546,41.63122572,0.000625542,54.25,0.065
547,21.82668321,0.00052102,54.37,0.064
548,42.39851546,0.021884916,53.49,0.064
549,39.86157113,0.001193911,53.48,0.064
550,38.52053695,0.001497535,53.56,0.063
551,30.2836771,0.000848483,57.58,0.063
552,37.70789244,0.001209997,54.08,0.063
553,39.84378458,0.001128723,54.05,0.063
554,45.50874096,0.001426394,54.22,0.062
555,38.5695036,0.002246871,53.95,0.062
556,24.01527866,0.000689112,54.5,0.062
557,34.37999223,0.000852966,54.21,0.061
558,36.63958701,0.00037903,55.91,0.061
559,27.03412652,0.001505105,54.13,0.061
560,38.36264804,0.001941438,54.02,0.06
561,31.83627858,0.000998971,54.08,0.06
562,28.20376963,0.001707196,53.9,0.06
563,43.37847119,0.000797537,53.66,0.059
564,43.90036819,0.003193324,53.74,0.059
565,31.96430476,0.001358571,53.8,0.059
566,43.9427427,0.0016185,59.63,0.059
567,42.90929988,0.000478235,54,0.058
568,25.81011514,0.000817524,54.3,0.058
569,43.83112153,0.000701937,53.74,0.058
570,39.90309594,0.001976447,53.84,0.057
571,31.4775023,0.000551156,54.4,0.057
572,43.94113689,0.002924699,53.94,0.057
573,35.408014,0.00088965,54.7,0.057
574,35.09893751,0.000584993,63.25,0.056
575,23.68774281,0.001928063,55.67,0.056
576,35.55149985,0.00264407,128.89,0.056
577,35.08484436,0.00180812,111.33,0.055
578,45.1322214,0.001640889,149.09,0.055
579,43.23815221,0.001131494,141.19,0.055
580,44.65629724,0.000918261,140.87,0.055
581,42.25823179,0.024441822,141.49,0.054
582,25.88029067,0.001847227,143.04,0.054
583,40.44328395,0.001390811,142.34,0.054
584,43.79604671,0.001109401,142.17,0.054
585,36.41071143,0.000990172,140.6,0.053
586,41.17412999,0.013093753,142.11,0.053
587,32.93544801,0.003176134,99,0.053
588,30.73451002,0.001092886,225.19,0.052
589,38.89284188,0.00144179,220.31,0.052
590,40.13633656,0.016424455,208.07,0.052
591,34.11435362,0.000589337,159.01,0.052
592,46.31502761,0.002108234,42.61,0.051
593,40.90077023,0.002270008,45.95,0.051
594,31.23997316,0.000932703,46.63,0.051
595,28.78634539,0.001529603,46.58,0.051
596,36.72931383,0.003753502,47.78,0.05
597,28.59024599,0.001314697,54.9,0.05
598,32.71047479,0.032420363,53.69,0.05
599,42.7439494,0.00071658,53.53,0.05
600,27.68142762,0.000833864,53.76,0.05
601,28.58185173,0.001322611,53.48,0.05
602,26.76202556,0.001429632,53.19,0.05
603,20.44571031,0.000454754,53.49,0.05
604,41.14701885,0.000427522,57.66,0.05
605,10.74532328,0.00037719,53.58,0.05
606,26.62499411,0.00103965,53.71,0.05
607,27.67897212,0.000500885,53.64,0.05
608,32.2603656,0.001067006,55.3,0.05
609,43.47847826,0.00181117,89.96,0.05
610,38.71011867,0.000662538,106.37,0.05
611,41.07944097,0.001232868,83.2,0.05
612,43.52774217,0.000507513,79.93,0.05
613,31.78551806,0.001792457,82.18,0.05
614,41.22568929,0.002823881,78.4,0.05
615,31.50973635,0.00129551,77.92,0.05
616,31.42869988,0.001033113,77.54,0.05
617,46.92154823,0.001108511,75.95,0.05
618,33.67700137,0.000639344,76.41,0.05
619,34.21982559,0.000599748,76.93,0.05
620,30.23778932,0.001624119,76.95,0.05
621,29.89277066,0.00131173,76.81,0.05
622,29.96484896,0.000355492,76.36,0.05
623,33.04775935,0.001621427,76.43,0.05
624,40.61067081,0.001230555,75.1,0.05
625,40.84018301,0.000967995,75.39,0.05
626,33.2990208,0.000806569,76.35,0.05
627,33.20355743,0.001167533,76.61,0.05
628,44.43407413,0.000915453,75.72,0.05
629,37.25099215,0.000850804,77.3,0.05
630,24.39576976,0.000494213,77.14,0.05
631,39.53416655,0.000797465,76.04,0.05
632,30.22678033,0.000561498,76.72,0.05
633,23.26908685,0.00210138,75.68,0.05
634,43.94150773,0.000544076,77.15,0.05
635,26.78302577,0.001384788,76.84,0.05
636,22.45878541,0.000633655,77.32,0.05
