Episode,Reward,Steps,Duration(s),ActorLoss,CriticLoss,Entropy,AdvantageMean,AdvantageStd,ValueMean
309,46.76577311577311,300,50.21,4.5e-05,58.976811,0.01,0.0,1.0,25.736052
310,40.59226884226883,300,50.3,0.003201,2218.23947,0.01,-0.0,1.0,126.8684
311,25.60909090909089,300,50.22,0.001222,16068.793193,0.01,0.0,1.0,335.465
312,45.49838242565511,300,50.36,0.001661,49.724164,0.01,-0.0,1.0,23.755213
313,41.981383179110495,300,50.24,-0.004265,1041.444666,0.01,0.0,1.0,91.41284
314,29.88774457865369,300,50.56,-0.001681,11584.46084,0.01,0.0,1.0,283.0135
315,39.15797691365873,300,50.35,0.001864,2492.468826,0.01,-0.0,1.0,136.28386
316,45.38002283911374,300,49.96,0.001758,50.299925,0.01,0.0,1.0,23.546104
317,31.97232023027477,300,50.33,0.000186,9951.22623,0.01,0.0,1.0,259.1241
318,24.589964034282225,300,50.42,0.000401,18285.850078,0.01,-0.0,1.0,356.06473
319,38.13392873961055,300,50.01,-0.004315,3505.574673,0.01,0.0,1.0,164.05325
320,40.1275694002967,300,50.18,-0.002497,2139.780201,0.01,-0.0,1.0,125.88208
321,39.64466459466462,300,50.36,1.8e-05,3497.675568,0.01,-0.0,1.0,162.66159
322,43.88695374490832,300,50.23,0.001892,560.942809,0.01,0.0,1.0,72.2146
323,43.82933472251658,300,50.02,-0.00227,982.799015,0.01,-0.0,1.0,88.56164
324,27.068754267617905,300,50.51,-0.001306,15156.34229,0.01,0.0,1.0,322.07062
325,24.766878870287975,300,50.47,0.002727,17876.477012,0.01,0.0,1.0,349.28497
326,38.80613654022747,300,50.25,-0.005267,3400.362915,0.01,0.0,1.0,162.41872
327,26.536659426432152,300,50.38,-0.004353,16937.133633,0.01,0.0,1.0,346.54144
328,41.038262284853175,300,50.73,-0.002944,1483.580659,0.01,-0.0,1.0,106.59226
329,33.07109704268797,300,53.01,-0.002178,7484.507007,0.01,0.0,1.0,229.88109
330,36.75562972381152,300,139.91,0.000343,4240.414855,0.01,0.0,1.0,173.59149
331,33.02272226931317,300,133.6,-0.00485,7435.298103,0.01,0.0,1.0,235.18518
332,24.923701466883294,300,131.23,-2.6e-05,17891.430059,0.01,0.0,1.0,355.07623
333,46.884227767182324,300,133.33,-0.001056,56.523728,0.01,0.0,1.0,25.596266
334,35.61575692825696,300,148.22,-0.000207,5159.593381,0.01,0.0,1.0,194.9565
335,47.034817581408525,300,134.24,-0.005521,55.875055,0.01,0.0,1.0,25.475466
336,40.82805119964212,300,132.53,-0.003323,1389.912198,0.01,0.0,1.0,109.37863
337,30.802165889665908,300,134.75,0.001654,9481.730063,0.01,0.0,1.0,256.31296
338,40.139018094699914,300,132.41,-0.001608,2069.903295,0.01,0.0,1.0,124.942955
339,40.810737326646425,300,131.16,-0.002402,1418.724351,0.01,0.0,1.0,105.344475
340,30.92866779684961,300,131.03,-0.001056,12561.108921,0.01,-0.0,1.0,295.53522
341,29.02990893786349,300,132.62,-0.003025,13368.225576,0.01,-0.0,1.0,304.08862
342,29.526926020107858,300,131.97,-0.000275,13620.649346,0.01,0.0,1.0,308.9611
343,40.77059640696006,300,131.29,0.000513,1585.811959,0.01,0.0,1.0,111.47746
344,30.698648489557584,300,131.89,-0.002738,10235.810469,0.01,0.0,1.0,270.19772
345,32.541249028749036,300,131.8,-0.000265,8931.207349,0.01,0.0,1.0,254.66776
346,36.40602734807282,300,131.36,-0.000217,5033.482487,0.01,0.0,1.0,187.16766
347,45.70495838336747,300,131.24,-0.0026,169.647169,0.01,-0.0,1.0,45.58597
348,45.46872866191048,300,131.29,-0.003715,387.566081,0.01,-0.0,1.0,60.32313
349,46.2408316851499,300,137.41,0.003153,215.252061,0.01,-0.0,1.0,48.61427
350,37.16568835205198,300,122.75,0.001465,4556.625793,0.01,0.0,1.0,179.44073
351,38.517433954933935,300,135.27,-0.002108,2589.683695,0.01,-0.0,1.0,137.6673
352,42.23121512326056,300,132.6,0.002234,844.331445,0.01,-0.0,1.0,84.15542
353,40.902404581950044,300,101.41,-0.001784,2512.354089,0.01,-0.0,1.0,134.53195
354,27.168492324174146,300,103.85,-0.003667,13866.560493,0.01,-0.0,1.0,312.0075
355,46.496687151232585,300,52.24,0.000995,214.592206,0.01,-0.0,1.0,50.035107
356,30.346040533540528,300,135.56,-0.000242,12431.417197,0.01,0.0,1.0,296.16864
357,30.10448923971653,300,133.05,-0.002969,13708.646289,0.01,0.0,1.0,308.32693
358,42.48391314073132,300,133.3,-0.000246,913.374758,0.01,0.0,1.0,87.534645
359,38.9290342233524,300,139.33,-0.001603,3773.582367,0.01,0.0,1.0,164.98409
360,26.165202432247874,300,136.28,-0.004696,16362.261094,0.01,-0.0,1.0,339.9303
361,46.65600409691315,300,134.41,-0.000261,210.583911,0.01,-0.0,1.0,49.618107
362,44.90493454357091,300,134.0,0.000889,49.107591,0.01,0.0,1.0,22.722485
363,41.524239186739194,300,135.39,-0.003466,1922.291531,0.01,-0.0,1.0,121.427864
364,36.009463221963216,300,138.25,-0.007115,4764.591041,0.01,0.0,1.0,188.99147
365,25.160142803324657,300,138.6,0.00358,19482.426787,0.01,0.0,1.0,363.3704
366,31.387423771514687,300,135.78,-0.000857,9839.129224,0.01,0.0,1.0,259.91815
367,37.99292576110758,300,135.22,0.000307,4329.781909,0.01,0.0,1.0,175.41345
368,35.24419603965058,300,133.97,0.000583,5968.191743,0.01,0.0,1.0,209.02068
369,37.22847178074452,300,135.54,-0.003961,3780.8705,0.01,0.0,1.0,166.03595
370,25.13138259047351,300,133.63,-0.001519,17092.862227,0.01,-0.0,1.0,343.29547
371,38.88921705398976,300,136.27,0.004249,3916.683385,0.01,0.0,1.0,165.59987
372,38.55348384780209,300,132.18,-0.000657,3727.853821,0.01,0.0,1.0,162.40483
373,36.21808498740316,300,134.55,-0.001228,4257.108042,0.01,-0.0,1.0,177.8044
374,34.14348290598291,300,134.47,-0.003969,7857.406316,0.01,-0.0,1.0,238.64284
375,42.15893344870613,300,136.03,0.003715,1752.375764,0.01,-0.0,1.0,114.22242
376,31.650681641590744,300,136.7,-0.000454,9835.614609,0.01,0.0,1.0,264.0896
377,45.286853087989435,300,102.14,-0.001972,67.975299,0.01,-0.0,1.0,26.200788
378,44.10968101763555,300,85.01,-0.002801,434.010999,0.01,0.0,1.0,65.02099
379,25.60179681429681,300,94.26,-0.003007,16882.790371,0.01,0.0,1.0,343.91544
380,39.04181765204493,300,74.63,-0.00412,3093.254669,0.01,0.0,1.0,146.77695
381,34.574443149443134,300,80.16,-0.005608,6280.369817,0.01,-0.0,1.0,211.0153
382,36.56449430199431,300,74.58,-0.003673,6034.695034,0.01,0.0,1.0,209.93633
383,37.59279567234111,300,73.38,-0.001661,4127.97433,0.01,0.0,1.0,172.75253
384,40.70570271479362,300,73.04,-0.0051,1883.68329,0.01,-0.0,1.0,120.9406
385,33.31008129076313,300,72.2,-0.004096,8023.024624,0.01,0.0,1.0,238.44421
386,28.820947528902067,300,81.25,0.000568,15157.260557,0.01,0.0,1.0,324.02283
387,45.13516252266253,300,74.63,-0.001555,618.761642,0.01,0.0,1.0,73.74756
388,41.05910385910385,300,74.24,-0.000618,1641.572646,0.01,-0.0,1.0,110.55964
389,42.15907472157475,300,71.17,-0.002627,1746.691707,0.01,-0.0,1.0,119.32133
390,26.518668915259827,300,73.03,-0.001594,16076.172881,0.01,0.0,1.0,330.2906
391,46.05346883755973,300,73.65,-0.001161,85.930902,0.01,0.0,1.0,30.03641
392,46.17004573709122,300,77.72,-0.001034,71.271551,0.01,-0.0,1.0,27.878086
393,38.7974950554496,300,76.43,-0.004254,3213.533605,0.01,-0.0,1.0,154.85289
394,45.147566869157785,300,71.99,-0.004487,49.00825,0.01,0.0,1.0,22.848236
395,46.02827252713617,300,76.81,-0.004172,69.552114,0.01,-0.0,1.0,28.66093
396,31.512951484542437,300,71.12,0.004267,10238.849756,0.01,0.0,1.0,266.21713
397,30.438601339737716,300,78.89,0.002314,12921.303386,0.01,-0.0,1.0,299.80646
398,37.48076952508771,300,76.07,-0.002769,4049.239973,0.01,0.0,1.0,174.84042
399,32.14799627981447,300,74.62,-0.001381,8422.953149,0.01,0.0,1.0,243.62617
400,31.719556579783845,300,77.71,-0.003153,10473.788979,0.01,-0.0,1.0,271.1084
401,23.69213904782085,300,78.95,-0.002115,20937.922656,0.01,-0.0,1.0,381.85254
402,36.47937151232604,300,76.31,-0.005987,5830.666426,0.01,-0.0,1.0,207.08795
403,45.36293323679687,300,73.15,-0.003305,49.460373,0.01,-0.0,1.0,23.051132
404,37.89133967883964,300,73.59,-0.005352,4999.871333,0.01,0.0,1.0,189.14404
405,25.798691165736624,300,79.11,-0.003427,16159.154258,0.01,-0.0,1.0,336.8988
406,36.189780379553106,300,80.1,-0.003086,4892.553376,0.01,-0.0,1.0,181.99571
407,31.948091933319194,300,77.25,-0.001809,10674.929219,0.01,0.0,1.0,271.78845
408,42.66207058934333,300,73.86,0.002938,1037.204557,0.01,0.0,1.0,86.41747
409,44.55700360245813,300,76.33,0.004363,367.078221,0.01,0.0,1.0,58.776276
410,32.22247386451931,300,75.53,-0.000626,10284.604902,0.01,-0.0,1.0,268.0412
411,37.880780120552856,300,83.72,-0.00015,3379.646458,0.01,0.0,1.0,156.37143
412,40.93601928374656,300,75.89,-0.001202,2559.992788,0.01,-0.0,1.0,138.36589
413,46.750831744013574,300,81.97,-0.003905,146.102228,0.01,-0.0,1.0,40.84053
414,26.07680682112501,300,86.54,-0.002036,17746.988398,0.01,0.0,1.0,349.76483
415,45.42773804478352,300,73.38,-0.001718,223.983822,0.01,-0.0,1.0,49.245907
416,32.738543358997894,300,72.78,-0.006099,6835.415488,0.01,0.0,1.0,226.56099
417,42.844034164488704,300,80.01,0.000542,769.772629,0.01,-0.0,1.0,82.18615
418,30.959621565303397,300,81.5,0.001184,11365.59459,0.01,0.0,1.0,283.20374
419,26.4645190247463,300,77.1,0.001405,15897.084126,0.01,0.0,1.0,331.2576
420,32.733318617409516,300,46.33,-0.002458,10075.712461,0.01,0.0,1.0,264.03772
421,36.34741441218713,300,46.05,0.00555,4875.587339,0.01,-0.0,1.0,183.67859
422,40.430840750158964,300,45.93,-0.000636,2290.818419,0.01,0.0,1.0,129.27118
423,44.42017906336088,300,45.31,-0.002559,564.851922,0.01,0.0,1.0,68.589226
424,38.3522606602152,300,45.51,0.000624,3513.713735,0.01,0.0,1.0,157.37572
425,25.411104047467692,300,49.56,-0.003694,18021.566787,0.01,0.0,1.0,359.71265
426,42.69394115985023,300,51.0,-0.003935,596.667149,0.01,-0.0,1.0,72.633224
427,32.04069718160628,300,51.73,-0.004788,8635.718904,0.01,0.0,1.0,246.04726
428,36.39278507687598,300,51.41,0.001482,5109.052722,0.01,0.0,1.0,191.53482
429,37.292928998610826,300,51.3,-0.002391,4949.428435,0.01,0.0,1.0,186.5496
430,34.09275064161427,300,51.44,-0.001442,6473.322603,0.01,0.0,1.0,218.51599
431,37.22562189494004,300,51.14,0.000838,4595.086279,0.01,-0.0,1.0,182.68098
432,46.59214228532414,300,51.25,0.003684,57.587082,0.01,0.0,1.0,26.006819
433,46.27967672058583,300,51.26,-0.005696,248.526553,0.01,0.0,1.0,51.450657
434,38.57598567257662,300,51.15,-0.003339,2871.307684,0.01,-0.0,1.0,150.00005
435,33.14502690070875,300,51.35,-0.00686,8589.714175,0.01,-0.0,1.0,245.44167
436,40.29918238327329,300,51.01,0.002529,2078.85056,0.01,-0.0,1.0,123.21735
437,24.66885198135199,300,51.45,-0.001683,18298.990713,0.01,-0.0,1.0,358.4031
438,41.651344741117455,300,51.4,-0.008631,1549.985956,0.01,-0.0,1.0,110.06116
439,45.50994119516847,300,51.24,-0.004921,55.106449,0.01,0.0,1.0,25.201826
440,45.35504667891034,300,51.41,-0.00458,50.23597,0.01,0.0,1.0,23.186436
441,45.5079960443597,300,51.32,0.003539,54.046084,0.01,-0.0,1.0,24.119034
442,45.94839566998659,300,51.13,-0.0004,464.234843,0.01,-0.0,1.0,66.23331
443,37.87297361729182,300,51.41,-0.000334,3394.574292,0.01,0.0,1.0,156.22865
444,45.0469340844341,300,51.1,-0.002951,224.644616,0.01,0.0,1.0,50.688683
445,33.58153151562242,300,51.29,-0.00115,8733.866338,0.01,-0.0,1.0,251.14778
446,37.90260736738012,300,51.61,-0.002003,3546.238027,0.01,-0.0,1.0,159.94205
447,46.06705693296605,300,50.87,-0.004849,61.320285,0.01,0.0,1.0,26.431866
448,43.66216594852958,300,51.14,0.001861,961.037864,0.01,0.0,1.0,86.96682
449,42.44422900331988,300,51.03,1.8e-05,1234.533381,0.01,0.0,1.0,101.124054
450,35.7077146758965,300,51.11,-0.001373,5267.576309,0.01,-0.0,1.0,193.30988
451,40.96876191989826,300,51.48,-0.002279,1610.677484,0.01,0.0,1.0,112.2174
452,42.13936450754631,300,51.0,-0.000709,1135.278599,0.01,0.0,1.0,94.318436
453,27.150945350945367,300,52.21,0.000385,14367.533818,0.01,-0.0,1.0,312.0654
454,47.18784464693556,300,51.2,-0.001176,64.695614,0.01,0.0,1.0,26.932505
455,30.561820418638607,300,51.23,-0.001667,11600.513574,0.01,0.0,1.0,288.97357
456,41.80421787808152,300,51.18,-0.003492,1613.971929,0.01,-0.0,1.0,111.28595
457,29.739343022297557,300,52.66,-0.006467,13879.862585,0.01,0.0,1.0,313.81613
458,39.120957830048745,300,54.78,-0.002674,3340.493024,0.01,0.0,1.0,158.31236
459,37.35350739328014,300,51.39,-0.002473,3326.756592,0.01,0.0,1.0,155.98122
460,45.05471321607683,300,51.29,0.000327,52.199511,0.01,0.0,1.0,23.405066
461,26.80771850203666,300,51.95,-0.001602,17234.661543,0.01,0.0,1.0,342.64728
462,37.15312271903183,300,51.47,-0.002147,4282.619565,0.01,-0.0,1.0,175.7774
463,29.96894763485669,300,51.45,0.003568,11079.592007,0.01,0.0,1.0,273.3082
464,32.33293335452427,300,51.21,-0.003437,7550.179863,0.01,0.0,1.0,232.77278
465,46.512519130700944,300,51.05,-0.000188,61.960364,0.01,0.0,1.0,24.866993
466,42.28654022744927,300,51.04,0.001821,718.150811,0.01,-0.0,1.0,78.073074
467,33.94451861270044,300,51.58,0.00044,8198.914604,0.01,0.0,1.0,237.37128
468,36.03277648277651,300,50.72,-0.0004,6712.891743,0.01,0.0,1.0,217.94046
469,46.04175937698666,300,50.97,-0.004261,275.634944,0.01,0.0,1.0,54.580345
470,42.36027730686815,300,51.06,-0.004445,1150.79952,0.01,0.0,1.0,98.09607
471,44.9437445551082,300,50.74,-0.003233,53.924617,0.01,0.0,1.0,23.878498
472,45.64544247839704,300,51.35,0.002251,305.065454,0.01,0.0,1.0,55.54047
473,29.108051376233206,300,51.79,0.001298,14877.683574,0.01,0.0,1.0,319.45386
474,44.26354541922721,300,45.38,-0.002701,699.305056,0.01,0.0,1.0,78.33342
475,46.80283046078499,300,45.39,-0.003299,62.140994,0.01,-0.0,1.0,25.505716
476,42.70475030020487,300,45.0,0.001078,823.74527,0.01,0.0,1.0,77.169556
477,36.84122136281229,300,45.39,5.5e-05,5304.490195,0.01,-0.0,1.0,196.76213
478,42.720989322125675,300,44.97,-0.002985,620.79939,0.01,0.0,1.0,72.85447
479,25.58009641873278,300,50.51,-0.002771,16483.660059,0.01,-0.0,1.0,340.5667
480,44.76183719479179,300,51.29,0.00028,46.791001,0.01,-0.0,1.0,22.626087
481,38.95662775776413,300,51.62,0.001816,3463.013224,0.01,0.0,1.0,160.34143
482,35.39895046031408,300,51.87,-0.003083,6459.666276,0.01,0.0,1.0,214.53096
483,38.862962374326,300,50.95,0.000273,3671.548792,0.01,0.0,1.0,161.94104
484,37.500988321442854,300,51.22,-0.000666,4515.897642,0.01,0.0,1.0,183.11642
485,27.806107108379845,300,51.56,-0.001014,15777.241016,0.01,0.0,1.0,331.65637
486,27.629867438958367,300,50.99,-0.003305,15681.107266,0.01,0.0,1.0,333.75235
487,36.34820112547384,300,51.25,-0.000613,5556.514839,0.01,-0.0,1.0,200.25502
488,43.763452708907224,300,51.11,-0.000659,627.119579,0.01,-0.0,1.0,77.07984
489,41.0836879870971,300,51.8,-0.003872,1456.15622,0.01,0.0,1.0,105.84073
490,38.67205328341691,300,51.05,0.001498,2869.286965,0.01,0.0,1.0,144.2653
491,40.426133126133166,300,50.93,-0.000464,2213.176019,0.01,0.0,1.0,125.01677
492,45.97752260365897,300,50.88,-0.001835,189.132817,0.01,0.0,1.0,48.45724
493,35.12918579736761,300,51.64,0.000425,5773.494175,0.01,0.0,1.0,202.51167
494,46.13567463681102,300,50.86,0.000611,62.613417,0.01,-0.0,1.0,25.37966
495,45.2660012125921,300,50.82,-0.002798,48.239688,0.01,-0.0,1.0,23.364485
496,41.603014409832575,300,51.41,-0.004269,1342.962183,0.01,0.0,1.0,102.01458
497,41.71954245249698,300,50.98,-0.001331,1210.029326,0.01,0.0,1.0,95.61741
498,47.24669656942384,300,51.06,0.004833,178.632896,0.01,-0.0,1.0,43.89541
499,35.9860855054037,300,51.02,0.001568,5730.23731,0.01,0.0,1.0,206.05013
500,38.99433113183112,300,51.1,-0.005829,3537.90787,0.01,-0.0,1.0,160.30235
501,39.2410197546561,300,50.94,-0.003504,3060.489891,0.01,-0.0,1.0,147.69957
502,38.82840232158412,300,50.85,-0.000666,3746.866526,0.01,0.0,1.0,165.84741
503,23.43883031951215,300,51.38,-0.001793,19738.463066,0.01,-0.0,1.0,369.07117
504,31.335584281038813,300,51.1,-0.000771,9326.359121,0.01,-0.0,1.0,256.0802
505,27.224932895387443,300,51.33,-0.001522,16540.144307,0.01,0.0,1.0,340.08542
506,45.59798097525369,300,51.2,-0.005359,180.28372,0.01,0.0,1.0,46.650936
507,33.71387240705424,300,51.1,-0.002684,6946.549409,0.01,-0.0,1.0,224.07146
508,33.0367191730828,300,51.32,2.8e-05,8760.058672,0.01,0.0,1.0,251.35057
509,45.1248484259848,300,50.78,-0.000792,360.649733,0.01,-0.0,1.0,58.826317
510,39.718098526053076,300,51.2,0.001712,2048.791846,0.01,0.0,1.0,127.59889
511,31.28093581502674,300,51.48,-0.001865,11294.387588,0.01,0.0,1.0,282.4
512,30.2374952909044,300,51.05,0.000246,9836.813076,0.01,-0.0,1.0,265.01804
513,46.326267923995175,300,51.23,-0.002551,249.442449,0.01,0.0,1.0,51.47356
514,44.63921675967129,300,51.49,-0.005531,51.205304,0.01,0.0,1.0,23.486559
515,36.42685508935507,300,50.6,-0.009604,4595.864894,0.01,0.0,1.0,183.09361
516,31.048618469073013,300,51.15,0.001731,9901.642148,0.01,-0.0,1.0,260.7388
517,35.32818658614113,300,51.1,-0.007104,5598.13094,0.01,0.0,1.0,199.59409
518,26.145788302606487,300,51.14,0.002497,17711.97249,0.01,0.0,1.0,344.67947
519,42.28143321325134,300,50.93,-0.003215,1071.552665,0.01,0.0,1.0,91.43979
520,34.945879835652605,300,50.77,-0.00072,7423.072581,0.01,0.0,1.0,234.22034
521,35.86422294035935,300,51.03,-0.000637,6819.826558,0.01,0.0,1.0,220.32706
522,36.52135221680678,300,50.92,-0.000389,4338.216692,0.01,-0.0,1.0,177.28351
523,31.92181341385887,300,51.16,-0.00061,9779.770366,0.01,-0.0,1.0,259.89743
524,28.838021238021238,300,51.27,-0.00312,12330.500742,0.01,-0.0,1.0,294.3486
525,33.344808516399425,300,51.09,-0.001072,8999.567319,0.01,0.0,1.0,254.84135
526,44.44579536624989,300,50.74,-0.002492,49.106031,0.01,-0.0,1.0,22.571459
527,45.59798038661676,300,50.9,-0.007165,50.743179,0.01,-0.0,1.0,23.767666
528,31.182396223305325,300,53.96,-0.004624,9865.815742,0.01,0.0,1.0,262.7089
529,43.20840485272302,300,51.95,-0.003208,811.882269,0.01,0.0,1.0,81.68277
530,26.914893986484902,300,51.29,-0.001283,15562.968301,0.01,0.0,1.0,332.1944
531,27.055558204421825,300,51.14,-0.001672,14684.853379,0.01,-0.0,1.0,322.0475
532,43.00722316404136,300,51.55,-0.001091,611.280772,0.01,-0.0,1.0,75.82958
533,32.182409761955235,300,51.23,-0.005173,10548.094941,0.01,-0.0,1.0,272.2939
534,31.965958242094626,300,51.3,-0.001952,11032.804663,0.01,0.0,1.0,279.66248
535,30.938421805467264,300,51.83,-0.002896,12219.650049,0.01,0.0,1.0,295.41187
536,28.574162663935397,300,51.0,0.002563,14741.948506,0.01,-0.0,1.0,319.4168
537,38.636310070401,300,51.18,-0.00036,3449.572192,0.01,0.0,1.0,157.16104
538,38.019823526641694,300,51.07,-0.003999,3398.75054,0.01,0.0,1.0,154.42648
539,47.55602028442937,300,50.74,0.000791,126.126207,0.01,-0.0,1.0,41.454067
540,45.627434013797675,300,51.15,0.00322,72.432742,0.01,-0.0,1.0,29.409119
541,25.40509112100021,300,51.19,-0.004975,18481.961289,0.01,-0.0,1.0,359.8671
542,38.76285671399309,300,51.04,0.00019,2634.953407,0.01,-0.0,1.0,138.39403
543,32.40183301546936,300,51.26,-0.00089,7519.041489,0.01,0.0,1.0,231.15407
544,35.95305061100515,300,50.8,-0.001716,5010.678708,0.01,0.0,1.0,185.34789
545,47.684614207341454,300,51.94,-0.001635,155.621609,0.01,0.0,1.0,43.7926
546,41.85314744178378,300,51.49,-0.002539,1470.688718,0.01,0.0,1.0,105.59642
547,42.226239375103006,300,51.15,2e-06,1570.103958,0.01,-0.0,1.0,109.42208
548,33.879850662805175,300,51.56,-0.002174,7339.182393,0.01,-0.0,1.0,226.50435
549,43.41551028937394,300,50.73,-0.00355,797.063075,0.01,0.0,1.0,82.09606
550,37.341441807350876,300,51.66,0.002029,4133.02335,0.01,0.0,1.0,168.69238
551,38.212706905888744,300,50.93,-0.002034,2833.016141,0.01,0.0,1.0,142.75644
552,27.063485083939625,300,51.3,-0.003735,15235.048682,0.01,-0.0,1.0,330.03296
553,44.60514586423676,300,51.13,-0.005566,255.25603,0.01,0.0,1.0,53.045982
554,40.27819011796286,300,50.52,-0.003006,2230.107927,0.01,-0.0,1.0,127.39388
555,35.092993454357085,300,50.95,0.0031,7608.281387,0.01,-0.0,1.0,227.6582
556,38.56728002637096,300,50.96,-0.002438,4107.690886,0.01,0.0,1.0,170.93906
557,33.538174577947295,300,50.96,0.001851,7348.379448,0.01,0.0,1.0,227.0045
558,29.699662416707852,300,54.51,0.003418,11678.745146,0.01,0.0,1.0,281.23355
559,35.25861764498131,300,51.2,0.003911,4994.915771,0.01,-0.0,1.0,192.15169
560,40.27218925855287,300,50.68,-0.000518,2445.520079,0.01,-0.0,1.0,135.51921
561,46.35317334180971,300,50.94,0.000622,177.551456,0.01,0.0,1.0,45.95928
562,43.314641755550845,300,50.59,-0.002757,396.567269,0.01,0.0,1.0,63.07654
563,23.864452803089158,300,51.59,-0.005482,20322.848506,0.01,0.0,1.0,370.82376
564,46.548387429069244,300,50.89,-0.003239,295.127099,0.01,0.0,1.0,53.268196
565,47.201597855006945,300,50.64,-0.001629,209.25274,0.01,0.0,1.0,50.38004
566,44.852250653387,300,51.34,-0.003273,654.655796,0.01,0.0,1.0,74.364944
567,47.41484836712112,300,51.15,-0.001653,79.202926,0.01,0.0,1.0,31.317019
568,30.372962138871216,300,51.27,-0.006128,10845.896143,0.01,0.0,1.0,279.52817
569,35.36732535141626,300,51.02,0.000548,6484.120593,0.01,0.0,1.0,211.40364
570,45.72542411292414,300,50.52,-0.004548,96.940317,0.01,0.0,1.0,35.083466
571,28.952781898236438,300,51.1,-0.007281,14394.658442,0.01,0.0,1.0,317.6881
572,45.961191754373566,300,50.55,-0.002059,56.469098,0.01,-0.0,1.0,24.134085
573,48.13904752654754,300,50.6,-0.000538,95.910435,0.01,-0.0,1.0,32.533836
574,45.08578029714394,300,50.73,-0.001002,49.473993,0.01,0.0,1.0,22.970823
575,25.60385115726026,300,51.17,0.003689,17374.670605,0.01,0.0,1.0,344.19373
576,38.78060588401496,300,50.83,-0.001144,4280.678506,0.01,-0.0,1.0,176.04166
577,47.81056456170096,300,50.77,-0.004307,79.161054,0.01,0.0,1.0,32.56522
578,46.399439911939886,300,50.73,0.002207,58.76298,0.01,-0.0,1.0,25.603483
579,45.60064131995948,300,53.24,0.000131,57.704248,0.01,0.0,1.0,25.54347
580,27.281451755315402,300,79.91,0.001169,15277.116582,0.01,0.0,1.0,322.6352
581,33.50951884815521,300,156.12,-0.003941,8326.762646,0.01,0.0,1.0,239.88985
582,47.458416036825106,300,84.19,-0.001102,64.674268,0.01,0.0,1.0,26.934298
583,30.60430146452873,300,74.12,-0.007723,9951.803445,0.01,-0.0,1.0,267.511
584,36.56769413246688,300,70.36,-0.00308,4991.305935,0.01,-0.0,1.0,189.09831
585,46.11998451884815,300,69.73,-0.003113,133.013059,0.01,0.0,1.0,37.75851
586,39.62749493772222,300,70.81,-0.001462,2743.386604,0.01,0.0,1.0,141.30348
587,40.06003832026562,300,71.22,4.4e-05,2388.171263,0.01,0.0,1.0,134.70964
588,36.89731875868238,300,83.22,0.005096,3577.608723,0.01,0.0,1.0,162.67438
589,29.29184325775235,300,75.0,-0.004406,11720.085259,0.01,0.0,1.0,291.9868
590,29.63230469025924,300,79.27,-0.000469,11263.783472,0.01,0.0,1.0,282.39078
591,34.91545436886346,300,82.01,0.001269,5951.497854,0.01,-0.0,1.0,205.59512
592,38.715049680958764,300,80.86,-0.001436,3040.572095,0.01,0.0,1.0,147.66675
593,37.123011878693696,300,78.78,-0.001,3865.895632,0.01,0.0,1.0,167.90807
594,46.17444991876812,300,81.53,8.3e-05,88.632162,0.01,-0.0,1.0,32.15278
595,30.53643898189353,300,81.27,-0.005596,10027.292896,0.01,0.0,1.0,268.85626
596,33.59088760566035,300,77.92,0.004762,6729.422117,0.01,-0.0,1.0,217.56464
597,30.118413741141016,300,80.52,-0.000304,12368.710156,0.01,0.0,1.0,291.54333
598,33.93552865484684,300,81.97,0.002104,6986.913291,0.01,-0.0,1.0,220.87103
599,26.712287796378718,300,78.97,-0.002001,17176.079497,0.01,-0.0,1.0,344.01437
600,27.637591533046084,300,77.35,0.001352,13969.491816,0.01,-0.0,1.0,309.28302
601,45.42177927291568,300,79.49,0.003908,91.753692,0.01,-0.0,1.0,30.01441
602,36.20769495655859,300,80.83,-7.2e-05,5787.288279,0.01,-0.0,1.0,206.46294
603,37.193303960349425,300,80.11,-0.001037,3943.428447,0.01,-0.0,1.0,170.7726
604,24.743454651409188,300,79.25,-0.000159,18274.199199,0.01,-0.0,1.0,361.551
605,46.65272156294885,300,79.67,0.004421,211.767367,0.01,-0.0,1.0,46.92203
606,40.960061865743675,300,77.46,-0.000303,2287.480833,0.01,0.0,1.0,129.52599
607,44.503793176520446,300,88.61,-0.002818,672.127466,0.01,0.0,1.0,78.28969
608,36.198062207153136,300,84.41,-0.00404,4301.494709,0.01,-0.0,1.0,174.06361
609,33.369537154764444,300,80.83,-0.001089,7207.693799,0.01,0.0,1.0,225.28004
610,30.987329883920786,300,84.69,-0.004147,11212.457505,0.01,-0.0,1.0,282.1709
611,46.39776700572156,300,79.48,-0.005909,106.327816,0.01,0.0,1.0,36.558346
612,39.61065432883611,300,84.97,-0.006758,2633.976956,0.01,-0.0,1.0,141.93153
613,35.302686539050185,300,77.54,-0.003635,6799.514868,0.01,-0.0,1.0,220.26765
614,40.603189823644385,300,89.74,-0.004972,2678.746013,0.01,0.0,1.0,143.55664
615,46.462185667867516,300,78.67,0.00202,56.605606,0.01,-0.0,1.0,24.94839
616,41.196579724988865,300,89.94,0.003537,2445.20509,0.01,0.0,1.0,134.11198
617,29.391852675943593,300,85.59,-0.003031,11116.791035,0.01,0.0,1.0,277.67044
618,39.27098108120834,300,89.32,0.002804,4147.339209,0.01,0.0,1.0,168.84445
