Episode,Reward,AvgReturn,ActorLoss,CriticLoss,Entropy,IllegalActions,Duration_s
63,29.34,6.87,3.041720867,4.340890408,1.920437455,0,3.51
64,33.91,7.9,1.100672722,7.940787792,1.906306386,0,3.34
65,32.07,7.44,3.784916401,7.313435078,1.919593692,0,3.36
66,22.43,4.97,2.227039099,2.244518518,1.926767349,0,4.04
67,26.61,5.98,3.977597952,5.886085033,1.928571939,0,3.75
68,14.41,2.73,0.068789087,1.663617969,1.909547567,0,4.72
69,30.55,7.11,2.103084087,3.303703547,1.927953839,0,3.23
70,8.99,0.97,-1.428791046,1.790232301,1.893996954,0,4.88
71,31.88,7.38,4.388568878,7.984349728,1.917656302,0,3.72
72,18.85,3.76,-0.317278743,0.487782389,1.927871704,0,4.01
73,35.82,8.42,3.469779968,6.245389462,1.919696808,0,3.41
74,11.68,1.91,-1.509374261,1.86712265,1.899053097,0,4.91
75,33.48,7.86,2.617658854,5.923222542,1.9115206,0,3.95
76,18.89,3.76,0.284218192,1.076348782,1.891480684,0,4.82
77,24.74,5.55,0.476124555,1.298489332,1.929145694,0,3.95
78,16.6,3.2,-0.900034308,1.160207629,1.923539639,0,4.45
79,21.83,4.52,1.372142434,1.45233357,1.919639111,0,4.09
80,16.66,3.08,-0.24150303,1.064635873,1.902339935,0,4.28
81,24.72,5.38,1.373988152,1.118327379,1.917859554,0,4.01
82,-3.38,-2.78,-25.54911804,391.5075684,1.727486014,0,4.5
83,27.62,6.19,2.717357159,3.066784859,1.908923149,0,3.77
84,30.28,7.09,-1.969972849,3.962510586,1.878051519,0,3.41
85,21.43,4.55,-2.748388052,6.231794357,1.792388558,0,4.4
86,32.57,7.7,1.806076646,4.813624382,1.914678693,0,3.33
87,31.01,7.24,2.430577993,3.283516645,1.843701363,0,3.32
88,16.98,2.79,-13.66837025,128.6984406,1.770300865,0,3.59
89,35.11,8.28,4.409061432,8.883177757,1.903462529,0,3.17
90,31.64,7.37,0.408972561,2.011292219,1.898622632,0,3.14
91,12.14,1.92,-2.067614555,1.667507052,1.899302959,0,4.67
92,25.22,5.27,-3.094129562,13.56890106,1.733554721,0,3.68
93,22.01,4.67,2.244796991,2.16122508,1.921775103,0,3.8
94,15.65,2.85,0.311054111,0.815003276,1.890206933,0,4.41
95,34.12,8.17,3.09795928,7.186691761,1.861657262,0,3.51
96,32.4,7.6,-0.747099519,4.017603397,1.891570449,0,3.12
97,37.31,8.79,3.92079854,8.542666435,1.878709912,0,3.12
98,17.51,2.9,-7.401985645,75.35869598,1.631162405,0,3.25
99,18.24,3.59,1.216648579,1.079446435,1.868882418,0,4.56
100,19.02,3.95,1.354006171,2.348356962,1.89780128,0,4.46
101,25.49,5.31,0.58109045,5.601415157,1.71147275,0,3.92
102,30.27,7.1,-1.129449368,3.13242054,1.878396392,0,3.65
103,33.7,7.82,3.43707943,5.50107193,1.913318634,0,3.44
104,33.86,7.94,5.001543045,10.22012329,1.891698837,0,3.37
105,30.32,6.97,3.373992205,4.817071915,1.904223442,0,3.53
106,20.65,4.37,0.725237131,1.900862813,1.919380665,0,3.89
107,37.47,8.99,2.874377489,5.57458353,1.743839502,0,3.54
108,14.91,2.53,0.110235155,1.288384795,1.650517821,0,4.59
109,25.33,5.67,1.47997582,2.247573137,1.779227495,0,3.97
110,18.06,2.95,-7.591562748,55.52259827,1.534837604,0,3.24
111,25.71,5.77,1.045096636,2.092839479,1.735479712,0,4.06
112,14.84,2.67,-1.82261312,1.83579874,1.890339136,0,4.44
113,19.48,3.98,0.123203143,1.654443502,1.898488164,0,4.2
114,34.75,8.21,-0.587834716,3.761551142,1.900132895,0,3.1
115,33.81,7.99,1.883322001,4.592414856,1.913516879,0,3.22
116,21.99,4.74,0.942893147,2.341998577,1.889954805,0,3.93
117,34.65,8.16,-0.692996323,6.025260925,1.887063146,0,3.22
118,23.38,5.03,0.842963398,1.720713854,1.894057989,0,4.09
119,35.65,8.41,1.243786097,3.57115078,1.887638807,0,3.26
120,15.74,3,-1.308640003,1.804009199,1.898007631,0,4.48
121,35.98,8.61,2.096448183,4.606279373,1.832746387,0,3.41
122,31.83,7.53,1.33823359,4.423038483,1.866109014,0,4.04
123,37.94,9.26,0.671016216,9.399915695,1.830509424,0,3.55
124,34.49,8.02,-0.354262024,1.542601943,1.898667574,0,3.26
125,25.95,5.67,0.355894744,1.372632146,1.888613939,0,4.11
126,13.97,2.65,-2.317448854,3.340927839,1.897495985,0,4.25
127,29.67,6.73,0.566346228,1.475424409,1.827493668,0,3.2
128,36.12,8.68,2.170418501,7.647337437,1.857465863,0,3.42
129,36.84,8.73,1.039917588,3.060209513,1.869030118,0,3.35
130,32.38,7.54,0.267555535,2.060908079,1.877971768,0,3.7
131,23.12,4.9,-0.343127221,1.570893764,1.886246085,0,4.44
132,17.23,3.35,-1.369415998,1.752241373,1.88941896,0,4.64
133,36.88,8.83,0.309195966,2.636778355,1.853846788,0,3.42
134,20.99,4.24,-0.076237664,1.057782531,1.874320865,0,4.15
135,32.18,7.35,1.428567886,1.43040657,1.881861925,0,3.15
136,22.46,4.73,0.576245189,1.542631745,1.905284047,0,4.38
137,25.25,5.31,1.311298847,1.483060718,1.719587207,0,3.58
138,36.09,8.37,2.13118434,3.232469082,1.422024965,0,3.37
139,31.33,7.35,-2.120920658,3.334257126,1.846147656,0,3.25
140,27.91,6.49,0.346220106,3.648687363,1.875870347,0,3.81
141,13.36,2.16,-2.439112902,2.23692894,1.890573502,0,4.61
142,39.11,9.38,0.624629259,2.704111338,1.634170413,0,3.81
143,35.13,8.45,0.668495893,1.606341839,1.829882145,0,3.54
144,39.29,9.38,2.851075649,4.343198776,1.739847422,0,3.38
145,28.43,6.57,2.488331795,3.921730518,1.789686322,0,4
146,36.44,8.66,2.902088165,5.151625633,1.770377398,0,3.26
147,26.08,5.76,0.85121274,1.669723034,1.891656876,0,3.76
148,22.31,4.65,0.753628731,1.006541133,1.898551464,0,4.01
149,36.76,8.65,0.612391591,2.427629471,1.843640327,0,3.2
150,39.16,9.42,2.108396053,5.086233139,1.726745605,0,3.22
151,30.32,7.22,-1.109076977,2.964374781,1.763557076,0,3.82
152,25.87,5.64,-0.157068118,1.014195561,1.887534618,0,4.14
153,37.77,9.07,0.088657819,4.567780972,1.797000885,0,3.18
154,32.63,7.88,0.027488727,2.893354177,1.744890928,0,3.29
155,33.54,7.84,-0.303509891,2.291048527,1.8749367,0,3.38
156,31,7.12,0.715993464,1.74522686,1.838014722,0,3.52
157,31.81,7.41,3.069745541,4.415865898,1.871155381,0,4.15
158,36.37,8.74,-0.020447392,1.369448304,1.564941168,0,3.77
159,33.2,7.67,1.93380177,2.704815388,1.869357705,0,3.93
160,27.55,6.18,0.135140374,1.772238374,1.460386038,0,4.56
161,27.25,6.17,-0.691417158,1.305175424,1.501651168,0,4.71
162,29.1,6.33,-1.362342119,1.564203978,1.706613541,0,3.52
163,12.03,1.01,-6.731245995,105.3918686,0.871433079,0,3.22
164,24.51,5.61,-0.234014913,3.464554787,1.640201926,0,4.64
165,42.11,10.21,1.330868125,6.207459927,1.585379243,0,3.3
166,38.95,9.51,-0.102972165,2.903014898,1.43352437,0,3.11
167,30.69,6.86,0.454628527,1.954035401,1.291089058,0,3.74
168,21.28,4.49,-0.532913208,1.678443193,1.643663883,0,4.25
169,34.45,8.13,0.989746869,2.978692532,1.350633383,0,4.23
170,30.49,7.04,3.339339495,6.213943481,1.76242578,0,4.05
171,26.67,5.93,1.58136642,2.979379177,1.6908952,0,4.47
172,36.66,8.86,2.233985662,5.326069832,1.364613414,0,4
173,41.87,10.02,1.6342026,3.517932177,1.246740937,0,3.08
174,26.78,6.04,-0.862760484,1.328846812,1.722958326,0,4.06
175,36.28,8.66,2.06227994,3.75870204,1.772572875,0,3.25
176,39.54,9.57,1.270035267,5.639600754,1.334825993,0,3.52
177,38.35,9.1,0.75596875,5.830376148,1.322211862,0,3.65
178,36.36,8.82,-0.59059453,4.22173357,1.29328692,0,3.33
179,36.87,8.77,0.622247577,2.629706621,1.126268506,0,4.25
180,45.71,11.13,2.040252924,5.697814941,1.228389144,0,3.21
181,40.83,9.94,-0.922810793,2.327390194,1.257734656,0,3.21
182,35.89,8.72,0.611698866,2.624188185,1.405178308,0,3.25
183,24.33,5.25,0.425131857,1.694638014,1.852276564,0,3.98
184,34.74,8.18,1.501800776,4.094205856,1.174873948,0,4.34
185,38.39,9.34,0.467968643,2.087361336,1.362494349,0,3.23
186,30.08,7,-0.245143518,3.942972422,1.696535587,0,3.82
187,43.92,10.56,0.894328356,2.549083948,1.044886231,0,3.25
188,35.24,8.19,2.015225172,5.358952999,1.191946626,0,3.87
189,42.2,10.18,0.802669764,2.221428156,1.306491137,0,3.23
190,34.24,8.19,0.821544945,3.36155057,1.149005175,0,4.27
191,39.38,9.46,2.072688818,4.388333321,1.516543865,0,3.39
192,43.49,10.51,-0.835299909,3.344911098,1.225878,0,3.3
193,34.03,8.13,0.205753878,2.667704582,1.197561979,0,4.17
194,37.14,8.76,0.330946833,1.496864319,1.11014092,0,4.42
195,37.6,8.87,0.043363992,1.434995651,1.128875613,0,3.42
196,38.81,9.3,-1.025618792,3.42959547,1.517829895,0,2.7
197,27.54,6.15,0.678393304,5.368340015,1.651630878,0,1.49
198,39.13,9.16,0.059579883,1.139727116,0.864790857,0,3.96
199,45.01,11.02,-1.201055646,10.26425171,1.095635295,0,2.61
200,41.3,9.84,-0.392548025,3.09261632,1.511100054,0,2.73
201,31.86,7.42,1.07282722,2.073973894,1.601781607,0,2.24
202,33.86,7.98,2.614901304,5.597962856,1.489921331,0,3.93
203,41.59,10,0.22947225,2.181647301,0.738751471,0,1.76
204,41.8,10.14,-0.908583164,3.739394188,1.099279642,0,0.8
205,31.99,7.49,-3.297893763,12.35873413,1.068497419,0,0.9
206,38.64,8.99,1.087154865,2.848156452,0.90743202,0,1.16
207,44.05,10.77,1.101217747,3.216634512,1.18903923,0,0.89
208,36.61,8.69,-0.701381862,1.744482994,1.177768588,0,0.93
209,40.5,9.78,2.567438602,4.366650105,1.455982208,0,0.82
210,34.56,8.14,0.640975833,2.220321417,1.062262893,0,1.12
211,39.67,9.57,0.708550751,1.635447979,1.154194355,0,0.81
212,33.5,7.8,0.962607384,3.203956366,1.023168683,0,1.19
213,44.89,10.79,1.930104256,3.627263546,1.237188458,0,0.82
214,44.03,10.73,1.012775421,1.924570322,1.133459091,0,0.87
215,40.33,9.61,-0.517753422,1.743013144,1.422450304,0,0.81
216,32.17,7.52,-0.446843296,2.91805768,1.389101505,0,1.07
217,40.18,9.76,-0.013347425,1.633722901,1.254202843,0,0.83
218,46.89,11.48,0.289794832,2.587730408,0.980346501,0,0.86
219,39.36,9.43,0.329269141,2.632671118,0.825660586,0,0.93
220,37.54,8.89,-0.097716942,3.157122135,1.494786382,0,0.84
221,42.8,10.57,0.455649227,3.971441746,1.209657788,0,0.85
222,41.43,10.02,-0.042765908,2.037295341,1.36536479,0,0.85
223,40.64,9.94,0.589864016,2.15724206,1.014908195,0,0.98
224,30.15,6.96,-0.537660062,2.110762835,1.203478694,0,1.12
225,45.07,10.9,0.793407738,2.101830721,0.767191172,0,0.92
226,44.21,10.61,0.326571107,1.11941123,1.04113543,0,0.84
227,39.9,9.72,1.869647622,6.591815948,1.040970206,0,1.11
228,28.24,6.83,-0.203772426,6.721584797,1.191353202,0,1.08
229,40.57,9.79,0.342053294,1.42877233,1.404171348,0,0.86
230,39.16,9.42,-0.295471638,0.879965842,1.300999641,0,0.84
231,36.68,8.62,0.46388483,1.642017007,1.009939671,0,1.1
232,43.85,10.71,0.010210629,1.316411734,1.10189569,0,0.79
233,40.46,9.81,-1.914725065,3.845261574,0.952795029,0,0.88
234,40.27,9.59,0.499514669,1.123234868,1.506122828,0,0.81
235,37.92,9.03,0.428455591,2.119781971,1.042492509,0,1.06
236,34.65,8.17,-3.322659731,5.89770937,1.511665702,0,0.83
237,43.99,10.83,2.160947323,5.909879208,0.973679423,0,0.95
238,34.34,8.09,2.430272579,5.756396294,1.228791475,0,1.07
239,42.63,10.29,0.614904046,1.262264609,1.070970416,0,0.89
240,30.58,7.06,0.854421616,1.92617166,1.28572464,0,1.15
241,30.1,6.99,1.099028826,3.365916014,1.466325641,0,1.03
242,33.86,8.36,-0.88805294,3.101159096,1.314653873,0,0.81
243,34.18,7.99,0.433462799,2.845613956,1.100616097,0,1.1
244,39.1,9.32,1.544234753,2.25846982,1.150549531,0,0.94
245,30.68,7.4,-0.034158081,4.921081066,1.160382032,0,1.03
246,45.44,11.17,0.377482772,3.915128946,0.849896371,0,0.88
247,44.69,10.7,-0.346181393,3.276242733,0.984803557,0,0.79
248,45,10.84,-0.547557771,5.413087845,0.771238267,0,0.89
249,45.04,10.95,1.040927887,3.766819239,1.005989432,0,0.92
250,39.13,9.27,1.938666463,3.952139378,1.127459168,0,0.94
251,42.79,10.32,0.256405711,1.256266236,1.002638221,0,0.85
252,45.59,10.93,1.236224055,2.635538578,1.011080384,0,0.82
253,39.78,9.65,1.108600378,3.362550974,0.996244788,0,0.96
254,33.66,7.86,0.754264832,1.72728765,1.006260991,0,1.1
255,32.14,7.4,0.149641618,1.60874033,1.485251307,0,0.93
256,45.91,11.06,0.07035128,0.851625562,0.808161974,0,0.85
257,42.29,10.23,1.092570901,4.188172817,1.028632045,0,1.04
258,46.97,11.36,0.757473648,2.945461988,0.942047954,0,0.95
259,40.55,9.73,-1.298553109,2.043971062,0.989350379,0,0.81
260,42.31,10.2,-0.409966171,1.728066444,1.153136134,0,0.86
261,41.78,10.12,-1.297207236,2.30148387,0.908474922,0,0.87
262,38.82,9.21,2.112254858,4.953757286,1.091368556,0,0.96
263,38.45,8.91,0.233148605,2.69928956,0.702059925,0,1.03
264,43.27,10.42,0.234501809,1.637796283,0.705622137,0,0.94
265,44.03,10.51,0.26747492,0.680196762,0.989561677,0,0.87
266,34.98,8.04,-0.116315305,0.99990195,0.883318365,0,1.03
267,39.86,9.66,-0.359667689,1.213191986,0.814111173,0,0.94
268,44.71,10.97,1.118473291,2.378507853,0.909435928,0,0.83
269,42.33,10.23,-0.297601879,1.655118465,0.907641172,0,0.98
270,45.34,10.87,0.511351109,1.949987769,0.883301079,0,0.85
271,45.21,10.92,0.659588039,1.840064883,0.905287683,0,0.79
272,46.23,11.22,0.645231307,1.537499189,0.717521906,0,1.14
273,46.69,11.41,0.71891129,2.096896648,0.684627354,0,1.07
274,39.46,9.5,0.517573237,1.863270521,1.282582164,0,0.87
275,41.19,9.96,0.752834082,1.758084893,0.998092234,0,0.9
276,38.96,9.23,0.519631863,1.29974401,0.758384585,0,1.3
277,44.97,10.79,-0.12199349,1.019622445,0.821880996,0,0.9
278,33.11,7.55,-0.799561739,2.796596766,0.886197388,0,1.22
279,46.96,11.42,0.755333006,2.47495842,0.74171859,0,0.92
280,43.96,10.64,-0.160790369,1.210418224,0.8339957,0,0.83
281,38.57,9.22,-0.065668769,1.529109001,0.777986407,0,1.01
282,32.99,7.87,-2.620063782,8.189284325,1.538428903,0,0.84
283,33.44,7.85,0.384380043,1.948821187,0.9379071,0,1.03
284,39.26,9.35,0.49296388,1.561925888,0.838491201,0,0.97
285,45.56,11.09,0.002938763,1.11585319,0.81450057,0,0.78
286,22.69,4.61,-2.735346794,9.355528831,0.632636189,0,1.03
287,37.2,8.87,-1.166157603,2.850605965,0.798913598,0,0.95
288,39.98,9.47,0.791336536,2.237491369,0.815686584,0,1.07
289,43.2,10.47,0.080082998,0.927795231,0.790825129,0,0.81
290,33.13,7.42,-0.220157489,1.558739781,0.752568603,0,1.19
291,33.07,7.68,-2.706352472,7.989064217,1.440793037,0,0.8
292,30.19,6.65,0.235594079,1.166537642,0.966863632,0,1.12
293,43.42,10.45,0.531711996,0.925099313,0.979196906,0,0.83
294,36.42,8.67,-1.097944736,1.463338017,1.057509303,0,0.81
295,43.81,10.42,0.36974445,2.627696037,0.588197172,0,0.91
296,48.74,11.86,0.652369559,1.454340339,0.557503223,0,0.85
297,31.9,7.32,-0.389448613,2.429222345,0.913863003,0,1.07
298,41.98,10.17,1.750892043,5.10340023,0.970587552,0,0.97
299,46.83,11.62,1.234307289,3.553344727,0.735157609,0,0.85
300,45.33,10.86,1.834538579,4.214816093,0.819331944,0,0.82
301,42.57,10.2,-0.691553116,3.399169922,0.692517161,0,0.84
302,48.26,11.65,0.114985712,2.003382444,0.586238682,0,0.83
303,48.63,11.78,0.513324857,3.144773245,0.609087706,0,0.87
304,39.98,9.65,1.478972197,2.496008158,0.912946701,0,0.89
305,33.87,7.81,-1.203039289,3.522474051,0.689365566,0,1.15
306,44.75,10.73,-0.560320258,2.111837387,0.703802109,0,1.52
307,36.68,8.6,0.28358978,0.802415729,0.776929796,0,4.08
308,46.27,11.13,0.101967469,3.765821934,0.739569604,0,3.11
309,43.01,10.38,-0.068536319,1.540346026,0.825475991,0,3.36
310,40.41,9.54,0.4372724,2.687074661,0.615519285,0,3.9
311,37.11,8.86,-0.75663805,2.28485918,0.84265852,0,3.71
312,46.92,11.38,1.722109079,3.714747667,0.785045803,0,3.34
313,40.47,9.54,0.450500906,1.366804957,0.855982244,0,3.02
314,44.64,10.85,1.378965974,3.014596462,0.76477778,0,3.14
315,29.02,6.67,-0.309907377,2.187683821,0.911654234,0,4.53
316,36.99,8.57,-0.213439927,0.996564209,0.587450683,0,4.44
317,40.73,9.64,2.005059958,6.01210022,0.872196853,0,3.75
318,46.63,11.18,0.166008651,0.913809299,0.512068272,0,3.39
319,40.07,9.57,-1.169209123,7.44079113,0.845739901,0,3.07
320,37.13,8.69,-0.064509377,1.160694122,0.707500041,0,4.37
321,47.11,11.24,1.120169878,2.239242077,0.86326313,0,3.14
322,40.45,9.63,0.634820938,2.373438835,1.034111381,0,3.58
323,34.58,7.94,-0.154083177,1.906237602,0.678356528,0,3.85
324,39.75,9.35,-0.606127024,1.557026029,1.290844798,0,3.24
325,39.09,9.25,0.981002688,2.285448551,0.977567136,0,4.32
326,44.27,10.63,0.238911867,0.956858814,0.721138418,0,3.53
327,36.87,8.59,1.377322078,3.12096262,1.012877107,0,4.21
328,41.32,9.97,-0.750991225,2.730433464,0.725783288,0,3.3
329,28.7,6.45,-2.631700516,6.370639324,1.101264238,0,4.29
330,48,11.51,1.022947311,2.818339109,0.69872719,0,3.31
331,41.46,9.78,0.191807896,0.823221803,1.130045056,0,3.37
332,36.29,8.35,0.797709525,1.259535909,0.739287794,0,4.38
333,36.65,8.6,0.262785196,1.440230966,0.701231003,0,4.18
334,40.97,9.77,-0.521535814,0.996854842,0.874914527,0,3.3
335,46.5,11.21,0.81052506,2.009871244,0.645070791,0,3.22
336,39.95,9.45,1.175315738,3.909487009,0.802988708,0,3.9
337,46.36,11.2,1.363903999,3.376844406,0.77843076,0,3.61
338,42.08,10,-0.248622179,0.954995215,0.765993416,0,3.52
339,45.47,10.88,1.042258739,1.801210523,0.763103426,0,3.32
340,45.16,10.91,0.404019564,0.987070799,0.600809157,0,4.06
341,40.79,9.77,0.525597811,2.387764692,1.016558766,0,3.55
342,28.87,6.31,-0.92502892,2.186362267,1.085688829,0,4.66
343,44.62,10.69,-0.206267804,0.733430147,0.692746401,0,3.49
344,50.82,12.26,0.591902077,2.075572014,0.468032122,0,3.63
345,43.71,10.36,-0.019416176,0.513583064,0.706193149,0,3.44
346,43.48,10.3,0.739764333,2.311985493,0.643008471,0,4.35
347,39.61,9.27,0.058065303,1.004066825,0.623004735,0,4.66
348,28.38,6.17,-1.365643263,3.791076183,0.883227527,0,4.62
349,46.31,11.17,0.46372503,1.012778282,0.738941789,0,3.35
350,35.53,8.13,-0.05357438,1.055495024,0.832113504,0,4.76
351,45.66,10.96,-0.122138858,0.667000949,0.774532199,0,3.4
352,46.34,11.09,-0.53758955,1.377964973,0.6433779,0,3.55
353,44.03,10.57,-0.909825444,4.419885159,0.587016165,0,3.69
354,40.17,9.38,0.945779562,2.950391531,0.667243302,0,4.36
355,25.56,5.46,-1.644994259,5.555417538,0.74622798,0,4.88
356,46.51,11.41,0.601796806,1.836032152,0.625599205,0,3.39
357,44.82,10.67,0.847395241,3.883363962,0.570548952,0,3.83
358,46.21,11.28,0.732110381,2.815164566,0.804192662,0,3.42
359,42.89,10.27,0.145083323,0.977671683,0.916218996,0,3.12
360,48.34,11.57,0.807601511,2.62707448,0.509025514,0,3.86
361,41.27,9.83,-0.619033992,0.903312564,0.912921131,0,3.35
362,38.43,9.03,0.709486425,2.386178255,1.063595176,0,3.76
363,33.89,7.75,0.566203833,1.989472866,0.91774869,0,4.27
364,27.03,5.79,-1.204113841,5.148591042,0.768576384,0,4.91
365,37.55,8.84,0.006993707,1.70550549,0.914790869,0,4.23
366,43.07,10.22,-0.566929579,1.744407177,0.821807861,0,3.65
367,38.55,9.21,0.324224263,1.817977667,0.845553696,0,4.14
368,39.06,9.44,-1.889733553,6.436781883,0.89645201,0,3.33
369,44.61,10.69,-0.660950124,4.342638969,0.753729105,0,3.56
370,42.09,10.09,0.030334786,1.117561817,0.982371807,0,3.85
371,40.68,9.58,0.172915593,1.780138373,0.540225506,0,4.58
372,40,9.45,0.483592302,1.974736333,0.713252544,0,4.42
373,34.39,8.07,0.320182353,3.455132961,0.987592757,0,4.32
374,40.98,9.84,-0.622111142,1.4132092,0.782608986,0,3.66
375,44.88,10.75,-0.072737053,1.556002855,0.680024385,0,3.65
376,43.53,10.51,0.854410887,1.54285121,0.962376177,0,3.7
377,43.81,10.49,1.549877167,2.755398035,1.024793744,0,3.53
378,44.34,10.54,0.3588292,0.880001545,0.646481693,0,3.61
379,47.5,11.41,0.616811335,1.472502828,0.554451525,0,3.39
380,39.59,9.5,-0.603821576,0.731286883,0.877941787,0,3.51
381,45.33,10.98,1.583027363,3.717228174,0.778483331,0,3.53
382,43.51,10.49,-0.345028073,1.152656674,0.572009027,0,3.5
383,40.32,9.72,-0.685032487,1.150642633,0.90768069,0,3.45
384,47.95,11.69,1.818949938,5.166790009,0.688399971,0,3.6
385,40.15,9.49,0.166833028,1.190595031,0.452685535,0,4.22
386,35.52,8.18,0.421749175,0.8941679,0.798296273,0,4.23
387,47.99,11.7,1.128621459,2.570454597,0.603314638,0,3.08
388,41.79,9.94,1.174615383,2.918052673,0.649714053,0,3.87
389,47.31,11.44,0.801181853,1.537242293,0.632245541,0,3.39
390,50.19,12.2,1.455942512,4.211499214,0.649141252,0,3.14
391,48.59,11.67,0.557426631,1.846269965,0.620085955,0,3.11
392,38.13,9.06,-0.047399908,1.411619544,0.647326827,0,4.03
393,27.35,6.11,-2.099189758,8.375563622,0.823691666,0,4.43
394,45.69,11.02,0.252732635,0.917039394,0.64139086,0,3.24
395,42.45,10.33,0.244708627,2.037454128,0.813156307,0,3.41
396,39.63,9.25,-0.408692867,1.943565488,0.505355656,0,4.15
397,39.5,9.58,-1.819310069,5.633882523,0.797987223,0,3.44
398,42.43,10.13,-0.241358221,1.127782464,0.58974278,0,4.19
399,46.64,11.22,-0.60483259,1.83649087,0.599515498,0,3.24
400,39.64,9.29,-1.597132325,5.847720146,0.621181667,0,3.51
401,50.84,12.41,-0.260374725,3.095237255,0.462495416,0,3.34
402,47.89,11.61,0.2247224,0.724698484,0.748516798,0,3.5
403,42.51,10.26,-0.656894445,1.606535673,0.892251253,0,3.49
404,47.16,11.34,-0.616599619,2.129550695,0.58555001,0,3.58
405,46.65,11.28,-0.151602283,1.015104294,0.551200807,0,3.3
