Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
114,23.078,0.633,0.78,34159,0.078495
115,28.557,0.631,0.66,34458,0.101031
116,37.126,0.628,0.56,34757,0.126271
117,18.394,0.626,0.76,35057,0.068885
118,26.209,0.623,0.7,35356,0.090637
119,25.511,0.621,0.68,35655,0.094513
120,28.157,0.618,0.7,35954,0.097134
121,22.416,0.616,0.86,36253,0.076402
122,21.326,0.613,0.82,36552,0.078997
123,26.689,0.611,0.72,36851,0.096401
124,18.0,0.608,0.88,37150,0.064654
125,26.189,0.606,0.68,37449,0.100841
126,19.432,0.603,0.89,37748,0.071066
127,38.825,0.601,0.57,38048,0.130953
128,17.789,0.599,0.9,38347,0.064142
129,35.578,0.596,0.61,38646,0.122419
130,22.036,0.594,0.92,38945,0.075408
131,26.249,0.592,0.76,39245,0.094473
132,32.935,0.589,0.77,39544,0.112027
133,31.085,0.587,0.76,39844,0.106123
134,34.59,0.584,0.59,40143,0.119965
135,36.836,0.582,0.7,40442,0.131801
136,33.318,0.58,0.66,40741,0.117278
137,38.387,0.577,0.67,41040,0.130589
138,37.052,0.575,0.66,41339,0.125021
139,23.042,0.573,0.99,41638,0.081745
140,11.781,0.571,0.93,41937,0.060994
141,32.355,0.568,0.82,42236,0.108687
142,36.465,0.566,0.68,42536,0.122735
143,23.022,0.564,1.0,42835,0.081105
144,27.03,0.561,0.89,43134,0.090604
145,27.456,0.559,0.88,43434,0.092972
146,22.881,0.557,1.0,43734,0.081377
147,32.468,0.555,0.79,44034,0.109303
148,39.418,0.553,0.72,44333,0.132117
149,21.553,0.55,1.0,44632,0.088019
150,28.877,0.548,0.89,44932,0.101396
151,38.496,0.546,0.69,45232,0.129607
152,19.877,0.544,0.96,45531,0.070381
153,22.719,0.542,0.98,45830,0.079171
154,37.944,0.539,0.76,46129,0.128356
155,14.542,0.537,1.02,46428,0.064203
156,33.941,0.535,0.93,46727,0.120347
157,33.226,0.533,1.2,47026,0.113231
158,16.139,0.531,1.41,47326,0.063807
159,38.627,0.529,0.86,47625,0.129344
160,38.209,0.527,0.84,47924,0.129609
161,27.85,0.525,1.11,48223,0.093109
162,17.775,0.522,1.19,48522,0.071417
163,39.904,0.52,0.83,48821,0.139832
164,27.888,0.518,1.07,49120,0.101601
165,25.438,0.516,1.06,49419,0.092247
166,23.416,0.514,1.18,49718,0.086614
167,12.289,0.512,1.17,50017,0.056912
168,33.809,0.51,1.0,50316,0.115899
169,34.572,0.508,0.88,50615,0.117632
170,39.207,0.506,0.84,50914,0.131769
171,19.208,0.504,1.21,51213,0.067474
172,21.519,0.502,1.19,51513,0.077163
173,37.154,0.5,0.89,51812,0.126374
174,39.921,0.498,0.94,52111,0.135577
175,37.915,0.496,0.88,52410,0.12886
176,19.996,0.494,1.22,52709,0.069971
177,25.342,0.492,1.08,53008,0.094584
178,26.635,0.49,1.16,53308,0.099294
179,31.42,0.488,1.12,53607,0.110099
180,19.526,0.486,1.28,53906,0.073816
181,40.896,0.484,0.98,54205,0.140798
182,30.518,0.482,1.12,54504,0.106434
183,31.169,0.48,1.12,54803,0.104898
184,30.265,0.478,1.03,55102,0.113474
185,19.61,0.476,1.32,55402,0.071036
186,38.069,0.475,1.04,55701,0.128445
187,31.658,0.473,1.22,55999,0.106752
188,21.161,0.471,1.26,56298,0.076627
189,39.171,0.469,0.9,56597,0.132806
190,32.826,0.467,1.16,56896,0.111423
191,25.54,0.465,1.28,57195,0.086849
192,37.25,0.463,1.0,57494,0.131895
193,37.836,0.461,1.03,57793,0.130224
194,34.566,0.46,1.05,58092,0.12125
195,21.728,0.458,1.31,58391,0.082068
196,25.898,0.456,1.3,58691,0.092989
197,38.86,0.454,1.0,58991,0.129924
198,40.233,0.452,1.04,59290,0.134827
199,31.713,0.45,1.29,59589,0.106813
200,39.087,0.449,0.98,59888,0.131545
201,30.469,0.447,1.27,60188,0.102075
202,24.144,0.445,1.36,60487,0.086578
203,26.691,0.443,1.24,60786,0.09281
204,34.867,0.441,1.13,61085,0.119682
205,40.423,0.44,0.99,61384,0.139674
206,41.863,0.438,1.12,61683,0.14027
207,27.361,0.436,1.33,61982,0.093232
208,24.31,0.434,1.44,62281,0.084129
209,24.325,0.433,1.45,62580,0.083175
210,38.971,0.431,1.14,62879,0.132054
211,26.682,0.429,1.38,63179,0.093012
212,26.628,0.428,1.37,63478,0.091441
213,39.689,0.426,1.2,63777,0.133741
214,35.393,0.424,1.19,64076,0.129132
215,22.21,0.422,1.41,64375,0.076976
216,33.782,0.421,1.18,64674,0.117434
217,22.782,0.419,1.44,64973,0.084677
218,37.714,0.417,1.16,65272,0.134301
219,40.633,0.416,1.1,65571,0.138534
220,35.195,0.414,1.21,65870,0.117446
221,39.862,0.412,1.17,66169,0.134394
222,39.649,0.411,1.08,66468,0.133712
223,27.086,0.409,1.41,66767,0.095198
224,40.969,0.407,1.2,67066,0.136624
225,25.26,0.406,1.52,67365,0.084858
226,38.71,0.404,1.22,67664,0.134394
227,26.728,0.403,1.38,67963,0.095151
228,39.755,0.401,1.27,68262,0.133654
229,41.531,0.399,1.15,68561,0.138596
230,21.491,0.398,1.55,68860,0.080738
231,38.029,0.396,1.3,69159,0.128661
232,41.833,0.395,1.22,69458,0.143403
233,28.48,0.393,1.52,69757,0.096103
234,39.924,0.391,1.21,70056,0.133463
235,39.448,0.39,1.19,70355,0.132538
236,19.9,0.388,1.53,70654,0.07315
237,26.844,0.387,1.48,70953,0.095897
238,30.346,0.385,1.45,71252,0.103913
239,40.507,0.384,1.25,71551,0.135735
240,36.75,0.382,1.42,71850,0.123488
241,32.493,0.381,1.5,72149,0.111798
242,35.207,0.379,1.4,72448,0.122608
243,29.084,0.378,1.51,72747,0.100549
244,25.191,0.376,1.63,73046,0.086212
245,31.246,0.375,1.48,73345,0.105568
246,32.122,0.373,1.48,73644,0.11149
247,32.206,0.372,1.37,73943,0.10882
248,34.486,0.37,1.47,74242,0.120821
249,29.431,0.369,1.48,74541,0.098861
250,18.003,0.367,1.66,74840,0.07793
251,33.763,0.366,1.53,75139,0.113272
252,27.464,0.364,1.61,75438,0.095383
253,34.736,0.363,1.49,75737,0.116981
254,18.803,0.361,1.63,76036,0.069414
255,42.871,0.36,1.36,76335,0.147374
256,29.49,0.358,1.59,76634,0.098735
257,27.753,0.357,1.66,76933,0.094349
258,41.959,0.356,1.41,77232,0.142862
259,31.314,0.354,1.55,77531,0.105465
260,20.649,0.353,1.66,77830,0.073527
261,39.041,0.351,1.48,78129,0.133866
262,35.727,0.35,1.47,78428,0.124529
263,42.963,0.349,1.47,78727,0.144396
264,31.656,0.347,1.63,79026,0.105927
265,28.441,0.346,1.55,79325,0.100965
266,41.64,0.344,1.4,79624,0.139189
267,34.158,0.343,1.6,79923,0.115009
268,25.534,0.342,1.62,80222,0.096093
269,34.164,0.34,1.62,80521,0.114179
270,24.431,0.339,1.8,80820,0.083577
271,32.551,0.338,1.68,81119,0.11048
272,26.984,0.336,1.69,81418,0.092691
273,39.957,0.335,1.45,81717,0.138884
274,40.89,0.333,1.53,82016,0.138125
275,38.294,0.332,1.52,82315,0.13194
276,36.302,0.331,1.59,82614,0.122467
277,30.34,0.329,1.64,82913,0.10686
278,23.537,0.328,1.75,83212,0.081343
279,28.175,0.327,1.77,83511,0.094091
280,29.727,0.326,1.67,83810,0.105066
281,39.658,0.324,1.63,84109,0.134068
282,19.852,0.323,1.92,84408,0.07306
283,29.183,0.322,1.73,84707,0.097433
284,26.9,0.32,1.73,85006,0.093033
285,18.554,0.319,1.83,85305,0.068165
286,35.05,0.318,1.62,85604,0.117239
287,35.222,0.317,1.64,85903,0.120021
288,43.451,0.315,1.51,86202,0.146323
289,28.896,0.314,1.89,86501,0.097198
290,31.701,0.313,1.68,86800,0.112948
291,29.931,0.312,1.82,87099,0.100306
292,28.93,0.31,1.84,87398,0.098339
293,41.298,0.309,1.65,87697,0.138177
294,43.269,0.308,1.67,87996,0.144617
295,29.362,0.307,1.79,88295,0.104879
296,37.097,0.305,1.7,88594,0.124223
297,42.149,0.304,1.56,88893,0.145192
298,31.639,0.303,1.73,89192,0.110045
299,19.476,0.302,4.08,89491,0.068911
300,34.648,0.3,3.84,89790,0.116248
301,23.853,0.299,4.41,90089,0.089646
302,42.448,0.298,3.49,90388,0.141546
303,27.779,0.297,4.34,90687,0.093118
304,36.507,0.296,3.92,90986,0.122054
305,40.851,0.295,3.3,91285,0.136551
306,38.039,0.293,3.79,91584,0.127201
307,28.304,0.292,4.62,91883,0.094851
308,38.396,0.291,3.69,92182,0.132675
309,30.954,0.29,4.47,92481,0.107607
310,29.578,0.289,4.52,92780,0.099019
311,41.401,0.288,3.61,93079,0.141932
312,43.469,0.286,3.6,93378,0.14529
313,32.695,0.285,3.87,93677,0.11027
314,27.417,0.284,4.65,93976,0.095266
315,31.253,0.283,4.29,94275,0.105373
316,30.449,0.282,4.65,94574,0.104948
317,20.933,0.281,4.68,94873,0.074166
318,34.622,0.28,4.08,95172,0.117784
319,35.151,0.278,3.91,95471,0.127352
320,22.164,0.277,4.77,95770,0.076553
321,28.447,0.276,4.43,96069,0.100002
322,29.381,0.275,4.44,96368,0.102064
323,39.453,0.274,4.07,96667,0.133548
324,38.471,0.273,4.18,96966,0.129309
325,41.286,0.272,3.79,97265,0.139024
326,28.028,0.271,4.87,97564,0.095737
327,24.508,0.27,4.86,97863,0.083939
328,42.012,0.269,3.78,98162,0.141708
329,26.665,0.267,4.8,98461,0.09058
330,31.874,0.266,4.82,98760,0.11062
331,41.508,0.265,4.01,99059,0.138634
332,43.207,0.264,3.79,99358,0.144946
333,44.158,0.263,3.8,99657,0.152205
334,27.697,0.262,4.82,99956,0.096164
335,39.861,0.261,3.99,100255,0.134006
336,28.679,0.26,4.92,100554,0.097993
337,41.92,0.259,3.8,100853,0.140177
338,42.686,0.258,3.89,101152,0.144005
339,26.6,0.257,4.71,101451,0.095446
340,27.033,0.256,4.86,101750,0.094534
341,26.82,0.255,5.02,102049,0.0938
342,22.701,0.254,5.05,102348,0.078861
343,39.355,0.253,4.23,102647,0.134264
344,44.951,0.252,4.16,102946,0.150363
345,38.048,0.251,4.15,103245,0.12849
346,23.82,0.25,5.23,103544,0.080274
347,42.155,0.249,3.92,103843,0.141971
348,38.034,0.248,4.65,104142,0.12819
349,27.91,0.247,5.01,104441,0.10064
350,34.711,0.246,4.67,104740,0.11694
351,35.557,0.245,4.63,105039,0.120857
352,41.972,0.244,4.09,105338,0.140622
353,20.276,0.243,5.29,105637,0.070823
354,28.464,0.242,5.38,105936,0.100432
355,34.751,0.241,4.63,106235,0.118628
356,39.423,0.24,4.26,106534,0.138491
357,24.777,0.239,5.0,106833,0.098318
358,42.637,0.238,4.11,107132,0.143433
359,36.581,0.237,4.52,107431,0.122493
360,28.699,0.236,5.19,107730,0.097175
361,40.71,0.235,4.66,108029,0.138034
362,44.777,0.234,3.98,108328,0.151207
363,26.264,0.233,5.56,108627,0.089138
364,43.121,0.232,4.22,108926,0.143802
365,24.073,0.232,5.43,109225,0.081796
366,41.675,0.231,4.1,109524,0.139472
367,22.225,0.23,5.58,109823,0.075884
368,32.537,0.229,5.02,110122,0.110322
369,25.536,0.228,5.31,110421,0.089678
370,34.936,0.227,4.81,110720,0.117189
371,41.073,0.226,4.24,111019,0.139676
372,41.29,0.225,4.37,111318,0.143215
373,36.559,0.224,4.63,111617,0.128018
374,27.431,0.223,5.42,111916,0.091766
375,44.314,0.222,4.19,112215,0.150294
376,38.765,0.222,4.85,112514,0.130295
377,31.096,0.221,4.88,112813,0.106715
378,42.014,0.22,4.47,113112,0.140098
379,35.105,0.219,5.03,113411,0.118676
380,38.164,0.218,4.75,113710,0.129199
381,24.528,0.217,5.38,114009,0.086646
382,21.307,0.216,5.47,114308,0.081462
383,33.631,0.215,4.93,114607,0.114609
384,25.03,0.215,5.89,114906,0.085161
385,40.631,0.214,4.8,115205,0.135493
386,34.958,0.213,5.4,115504,0.117695
387,26.091,0.212,5.61,115803,0.087392
388,29.795,0.211,5.56,116102,0.099749
389,43.279,0.21,4.45,116401,0.144983
390,24.666,0.209,5.88,116700,0.084704
391,40.177,0.209,5.1,116999,0.13423
392,39.246,0.208,4.87,117298,0.131216
393,33.3,0.207,5.41,117597,0.111416
394,28.698,0.206,5.19,117896,0.101122
395,27.968,0.205,5.43,118195,0.101194
396,29.845,0.205,5.49,118494,0.102241
397,29.889,0.204,5.12,118793,0.101917
398,27.479,0.203,5.6,119092,0.092704
399,34.626,0.202,5.25,119391,0.11616
400,44.041,0.201,4.49,119690,0.150007
401,36.651,0.2,5.1,119989,0.123254
402,23.957,0.2,6.02,120288,0.082144
403,36.378,0.199,4.99,120587,0.122451
404,20.912,0.198,6.02,120886,0.075495
405,35.977,0.197,4.99,121185,0.122207
406,31.122,0.196,5.47,121484,0.105058
407,41.778,0.196,4.64,121783,0.139647
408,21.954,0.195,6.02,122082,0.074664
409,40.194,0.194,4.97,122381,0.134711
410,45.038,0.193,4.46,122680,0.150517
411,31.213,0.193,5.68,122979,0.105618
412,39.83,0.192,5.15,123278,0.134394
413,44.162,0.191,4.67,123577,0.150208
414,29.206,0.19,5.75,123876,0.100658
415,19.016,0.19,6.06,124175,0.070068
416,41.899,0.189,4.82,124474,0.14317
417,22.629,0.188,5.78,124773,0.079737
418,33.518,0.187,5.35,125072,0.113696
419,30.275,0.186,5.48,125371,0.101334
420,33.942,0.186,5.66,125670,0.113893
421,37.692,0.185,5.1,125969,0.12605
422,43.313,0.184,4.79,126268,0.144766
423,28.164,0.184,6.18,126567,0.094955
424,32.407,0.183,5.61,126866,0.111129
425,44.322,0.182,4.72,127165,0.14846
426,22.386,0.181,6.12,127464,0.077855
427,30.438,0.181,5.79,127763,0.103418
428,36.798,0.18,5.75,128062,0.12767
429,42.389,0.179,5.01,128361,0.143081
430,43.305,0.178,4.88,128660,0.144592
431,33.886,0.178,5.79,128959,0.113366
432,40.814,0.177,5.28,129258,0.136114
433,29.815,0.176,6.01,129557,0.09952
434,38.849,0.176,5.45,129856,0.129896
435,32.443,0.175,5.4,130155,0.108671
436,37.674,0.174,5.13,130454,0.125972
437,21.311,0.174,6.13,130753,0.075584
438,43.91,0.173,4.94,131052,0.146411
439,43.396,0.172,5.1,131351,0.144708
440,43.36,0.171,5.11,131650,0.144929
441,36.103,0.171,5.74,131949,0.123762
442,23.11,0.17,6.35,132248,0.078056
443,36.861,0.169,5.44,132547,0.124906
444,39.186,0.169,5.27,132846,0.131686
445,25.072,0.168,6.22,133145,0.085011
446,22.113,0.167,6.31,133444,0.074487
447,43.888,0.167,5.33,133743,0.146885
448,27.859,0.166,6.06,134042,0.093235
449,19.964,0.165,6.59,134341,0.077633
450,28.861,0.165,5.88,134640,0.096294
451,31.447,0.164,6.06,134939,0.105248
452,23.534,0.163,6.43,135238,0.081072
453,26.408,0.163,6.22,135537,0.091294
454,21.991,0.162,6.5,135836,0.075375
455,28.612,0.161,6.41,136135,0.096196
456,19.98,0.161,6.64,136434,0.07092
457,39.789,0.16,5.57,136733,0.132693
458,23.515,0.16,6.58,137032,0.079462
459,44.221,0.159,5.1,137331,0.14779
460,29.215,0.158,6.12,137630,0.097932
461,43.918,0.158,5.18,137929,0.14711
462,28.59,0.157,6.28,138228,0.095865
463,30.344,0.156,5.94,138527,0.101234
464,39.494,0.156,5.71,138826,0.132385
465,33.393,0.155,6.06,139125,0.112948
466,43.178,0.154,5.11,139424,0.146099
467,31.573,0.154,6.03,139723,0.107312
468,43.32,0.153,5.3,140022,0.144464
469,39.853,0.153,5.77,140321,0.132915
470,45.507,0.152,5.48,140620,0.151745
471,24.213,0.151,6.6,140919,0.089615
472,32.167,0.151,6.13,141218,0.107299
473,30.939,0.15,6.31,141517,0.103459
474,45.202,0.15,5.34,141816,0.151219
475,43.203,0.149,5.47,142115,0.144393
476,24.112,0.148,6.93,142414,0.081597
477,44.394,0.148,5.14,142713,0.148371
478,41.527,0.147,5.72,143012,0.138817
479,24.648,0.147,6.76,143311,0.083342
480,44.368,0.146,5.16,143610,0.147943
481,41.616,0.145,5.66,143909,0.141844
482,44.898,0.145,5.61,144208,0.149712
483,27.297,0.144,6.32,144507,0.092186
484,29.089,0.144,6.29,144806,0.099882
485,35.021,0.143,6.04,145105,0.119377
486,38.13,0.143,5.82,145404,0.131681
487,26.206,0.142,6.64,145703,0.087646
488,24.568,0.141,6.6,146002,0.083711
489,46.045,0.141,5.41,146301,0.153881
490,27.785,0.14,6.52,146600,0.092803
491,30.056,0.14,6.43,146899,0.100598
492,35.497,0.139,6.18,147198,0.11838
493,43.062,0.139,5.34,147497,0.143595
494,28.409,0.138,6.35,147796,0.094908
495,35.737,0.138,6.2,148095,0.119203
496,42.264,0.137,5.62,148394,0.141949
497,25.448,0.136,6.82,148693,0.085831
498,43.026,0.136,5.55,148992,0.144372
499,32.529,0.135,6.55,149291,0.113728
500,28.013,0.135,6.72,149590,0.093912
501,38.816,0.134,6.06,149889,0.129445
502,24.194,0.134,6.88,150188,0.082305
503,39.95,0.133,6.01,150487,0.138867
504,42.915,0.133,5.81,150786,0.143433
505,25.239,0.132,6.68,151085,0.084616
506,33.492,0.132,6.29,151384,0.115326
507,45.552,0.131,5.82,151683,0.153407
508,37.84,0.131,6.21,151982,0.129054
509,40.537,0.13,5.89,152281,0.135512
510,33.458,0.129,6.11,152580,0.111605
511,24.018,0.129,6.88,152879,0.092325
512,38.476,0.128,6.39,153178,0.128659
513,44.225,0.128,5.8,153477,0.149007
514,44.407,0.127,6.0,153776,0.149273
515,34.339,0.127,6.32,154075,0.11589
516,43.498,0.126,5.87,154374,0.145043
517,44.275,0.126,5.91,154673,0.147977
518,27.7,0.125,6.97,154972,0.093107
519,33.788,0.125,6.66,155271,0.112693
520,31.858,0.124,6.8,155570,0.106486
521,38.604,0.124,6.27,155869,0.129313
522,35.902,0.123,6.44,156168,0.120071
523,32.716,0.123,6.83,156467,0.109472
524,25.922,0.122,7.27,156766,0.086688
525,33.234,0.122,6.73,157065,0.11304
526,30.794,0.121,6.93,157364,0.103063
527,31.771,0.121,6.69,157663,0.105971
528,42.77,0.12,5.94,157962,0.142953
529,40.449,0.12,6.48,158261,0.13556
530,31.807,0.12,6.99,158560,0.10644
531,40.1,0.119,6.29,158859,0.133895
532,31.524,0.119,6.96,159158,0.105177
533,42.886,0.118,6.12,159457,0.143017
534,41.763,0.118,6.41,159756,0.139263
535,33.94,0.117,6.87,160055,0.113246
536,44.749,0.117,6.11,160354,0.149561
537,39.952,0.116,6.59,160653,0.133584
538,30.439,0.116,7.42,160952,0.103998
539,30.818,0.115,7.32,161251,0.105201
540,38.677,0.115,6.5,161550,0.128995
541,29.113,0.114,7.28,161849,0.100008
542,27.444,0.114,7.34,162148,0.092779
543,44.737,0.113,6.4,162447,0.149185
544,21.959,0.113,7.65,162746,0.078095
545,43.242,0.113,6.17,163045,0.144192
546,38.047,0.112,6.46,163344,0.126876
547,44.357,0.112,6.37,163643,0.148241
548,27.38,0.111,7.23,163942,0.091348
549,43.607,0.111,6.35,164241,0.146298
550,34.066,0.11,6.86,164540,0.113635
551,39.491,0.11,6.68,164839,0.131709
552,40.724,0.109,6.23,165138,0.135811
553,38.518,0.109,6.66,165437,0.128456
554,34.758,0.109,6.94,165736,0.116274
555,33.124,0.108,6.86,166035,0.110683
556,41.359,0.108,6.18,166334,0.138261
557,43.328,0.107,6.29,166633,0.144816
558,40.299,0.107,6.44,166932,0.135058
559,36.027,0.106,6.93,167231,0.123805
560,27.939,0.106,7.39,167530,0.093612
561,41.639,0.106,6.77,167829,0.138856
562,24.408,0.105,7.94,168128,0.083086
563,25.652,0.105,7.54,168427,0.085787
564,27.124,0.104,7.43,168726,0.0936
565,44.484,0.104,6.48,169025,0.148672
566,43.826,0.103,6.5,169324,0.150423
567,30.485,0.103,7.56,169623,0.102025
568,33.886,0.103,7.1,169922,0.114486
569,47.21,0.102,6.43,170221,0.157759
570,44.745,0.102,6.53,170520,0.149199
571,36.679,0.101,7.2,170819,0.122662
572,30.594,0.101,7.55,171118,0.107866
573,36.46,0.101,7.16,171417,0.122275
574,36.878,0.1,6.91,171716,0.123314
575,36.168,0.1,6.99,172015,0.120966
576,31.005,0.099,7.48,172314,0.105972
577,36.186,0.099,7.22,172613,0.121035
578,42.04,0.099,6.87,172912,0.140541
579,30.637,0.098,7.48,173211,0.102444
580,32.363,0.098,7.46,173510,0.10796
581,31.26,0.097,7.6,173809,0.10976
582,35.376,0.097,7.42,174108,0.118005
583,27.666,0.097,7.56,174407,0.092717
584,35.781,0.096,7.47,174706,0.12042
585,35.639,0.096,7.06,175005,0.119858
586,31.277,0.095,7.7,175304,0.104672
587,38.48,0.095,6.9,175603,0.128656
588,28.747,0.095,7.68,175902,0.096063
589,39.23,0.094,7.07,176201,0.1315
590,46.762,0.094,6.44,176500,0.155932
591,46.007,0.094,6.66,176799,0.153411
592,43.882,0.093,6.81,177098,0.146324
593,36.407,0.093,7.42,177397,0.121543
594,27.447,0.092,8.16,177696,0.091695
595,34.846,0.092,7.46,177995,0.116568
596,43.1,0.092,6.75,178294,0.144053
597,26.238,0.091,7.54,178593,0.087717
598,31.263,0.091,7.74,178892,0.104301
599,24.438,0.091,8.15,179191,0.082464
600,44.57,0.09,6.96,179490,0.14895
601,43.645,0.09,6.98,179789,0.146071
602,25.827,0.09,7.89,180088,0.092036
603,27.692,0.089,7.97,180387,0.092596
604,45.115,0.089,6.96,180685,0.150441
605,39.457,0.088,7.11,180984,0.131596
606,31.061,0.088,7.81,181283,0.105833
607,39.402,0.088,7.59,181582,0.131404
608,36.857,0.087,7.34,181881,0.122925
609,30.573,0.087,8.0,182180,0.103188
610,38.578,0.087,7.62,182479,0.128671
611,39.957,0.086,7.44,182778,0.133585
612,36.687,0.086,7.86,183077,0.122694
613,23.549,0.086,8.31,183376,0.080237
614,43.225,0.085,7.38,183675,0.144339
615,41.566,0.085,7.3,183974,0.138945
616,25.685,0.085,8.25,184273,0.086414
617,35.793,0.084,7.59,184572,0.119721
618,39.572,0.084,7.51,184871,0.131971
619,34.784,0.084,7.91,185170,0.116009
620,27.153,0.083,8.49,185469,0.090977
621,46.916,0.083,7.06,185768,0.156773
622,38.54,0.083,7.55,186067,0.128543
623,32.419,0.082,7.79,186366,0.108475
624,29.288,0.082,8.22,186665,0.099044
625,46.562,0.082,7.12,186964,0.155262
626,21.318,0.081,8.55,187263,0.072728
627,44.055,0.081,7.37,187562,0.146904
628,27.203,0.081,8.5,187861,0.091125
629,33.515,0.08,7.79,188160,0.111904
630,28.425,0.08,8.39,188459,0.095071
631,37.705,0.08,7.66,188758,0.125751
632,34.069,0.079,8.13,189057,0.113966
633,24.89,0.079,8.46,189356,0.083626
