Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
214,34.231,0.424,2.97,64073,0.114516
215,30.103,0.422,3.5,64372,0.105839
216,36.52,0.421,2.89,64671,0.122137
217,32.012,0.419,3.2,64970,0.112101
218,38.611,0.417,2.68,65269,0.133621
219,23.564,0.416,3.68,65568,0.082477
220,30.175,0.414,3.25,65867,0.102374
221,41.338,0.412,2.66,66166,0.139456
222,38.547,0.411,2.64,66465,0.129999
223,23.52,0.409,3.7,66764,0.079671
224,24.512,0.407,3.64,67064,0.088177
225,41.655,0.406,2.73,67363,0.139948
226,23.155,0.404,3.5,67662,0.097168
227,26.364,0.403,3.69,67961,0.089282
228,21.966,0.401,3.49,68260,0.080614
229,27.599,0.399,3.33,68559,0.093975
230,20.196,0.398,3.46,68858,0.073267
231,20.885,0.396,3.71,69157,0.075019
232,19.994,0.395,3.63,69456,0.073281
233,36.597,0.393,3.37,69755,0.127194
234,26.718,0.391,3.6,70054,0.095328
235,30.4,0.39,3.17,70354,0.109553
236,36.683,0.388,2.92,70653,0.12285
237,30.857,0.387,3.32,70953,0.10492
238,26.667,0.385,3.65,71252,0.091324
239,37.38,0.384,2.98,71551,0.126683
240,28.052,0.382,3.75,71850,0.099308
241,41.968,0.381,3.01,72149,0.143005
242,29.355,0.379,3.76,72448,0.100787
243,39.566,0.378,3.51,72747,0.13615
244,40.093,0.376,3.0,73046,0.137921
245,24.81,0.375,4.28,73345,0.084263
246,21.141,0.373,4.42,73644,0.07347
247,34.393,0.372,3.58,73943,0.11532
248,39.104,0.37,2.98,74242,0.1374
249,18.942,0.369,4.24,74541,0.077696
250,22.912,0.367,3.93,74840,0.078537
251,41.418,0.366,3.29,75139,0.139352
252,21.506,0.364,5.08,75438,0.075145
253,28.675,0.363,4.19,75737,0.096069
254,40.351,0.361,3.24,76036,0.138398
255,22.006,0.36,4.67,76335,0.079506
256,37.57,0.358,3.28,76634,0.127677
257,39.597,0.357,3.41,76933,0.13437
258,37.881,0.356,3.73,77232,0.132138
259,41.48,0.354,2.98,77531,0.142442
260,36.521,0.353,3.86,77830,0.122446
261,21.603,0.351,4.71,78129,0.081133
262,22.053,0.35,4.47,78428,0.082533
263,21.951,0.349,4.79,78727,0.079119
264,41.352,0.347,3.44,79026,0.138046
265,42.775,0.346,3.37,79325,0.142641
266,31.227,0.344,4.65,79624,0.105172
267,34.727,0.343,3.51,79923,0.116444
268,22.188,0.342,4.58,80222,0.076252
269,26.219,0.34,4.56,80521,0.088293
270,23.3,0.339,4.89,80820,0.07927
271,41.338,0.338,3.55,81119,0.137849
272,44.19,0.336,3.78,81418,0.147986
273,41.612,0.335,3.56,81717,0.139095
274,30.539,0.333,4.08,82016,0.112301
275,41.72,0.332,3.51,82315,0.139122
276,21.367,0.331,4.58,82614,0.084899
277,21.543,0.329,5.0,82913,0.07773
278,40.426,0.328,3.54,83212,0.137443
279,43.439,0.327,3.51,83511,0.146062
280,37.244,0.326,4.09,83810,0.124887
281,27.243,0.324,4.39,84109,0.091327
282,42.367,0.323,4.12,84408,0.142338
283,24.525,0.322,3.48,84707,0.082758
284,23.754,0.32,2.43,85006,0.08146
285,41.871,0.319,1.6,85305,0.142498
286,41.377,0.318,1.52,85604,0.137973
287,27.138,0.317,1.86,85903,0.092311
288,33.448,0.315,2.04,86202,0.112671
289,43.533,0.314,1.96,86501,0.14647
290,38.529,0.313,2.05,86800,0.131506
291,39.195,0.312,2.18,87099,0.131259
292,37.927,0.31,2.99,87398,0.12683
293,34.844,0.309,2.79,87697,0.118967
294,20.281,0.308,2.82,87996,0.089024
295,41.819,0.307,2.3,88295,0.141959
296,41.441,0.305,2.18,88594,0.139508
297,29.264,0.304,2.33,88893,0.100798
298,35.595,0.303,1.95,89192,0.12048
299,30.171,0.302,1.79,89491,0.106189
300,35.841,0.3,1.63,89790,0.122618
301,32.228,0.299,1.71,90089,0.108162
302,26.973,0.298,1.82,90388,0.093032
303,42.088,0.297,1.56,90687,0.140353
304,40.851,0.296,1.52,90986,0.14062
305,42.138,0.295,1.49,91285,0.140998
306,28.654,0.293,1.81,91584,0.099095
307,29.744,0.292,1.74,91883,0.104497
308,41.852,0.291,1.58,92182,0.14192
309,40.051,0.29,1.68,92481,0.134592
310,23.371,0.289,2.0,92780,0.080745
311,43.366,0.288,1.63,93079,0.145361
312,29.039,0.286,1.84,93378,0.102873
313,40.538,0.285,1.51,93677,0.136087
314,39.884,0.284,1.75,93976,0.133349
315,41.088,0.283,1.61,94275,0.137641
316,41.499,0.282,1.5,94574,0.13996
317,23.06,0.281,1.84,94873,0.078851
318,38.652,0.28,1.74,95172,0.12923
319,28.565,0.278,1.94,95471,0.099106
320,34.377,0.277,1.8,95770,0.117263
321,34.315,0.276,1.9,96069,0.121046
322,31.578,0.275,1.96,96368,0.105858
323,38.369,0.274,1.49,96667,0.138321
324,32.523,0.273,1.65,96966,0.110433
325,31.567,0.272,1.7,97265,0.111514
326,24.404,0.271,1.65,97564,0.083676
327,23.802,0.27,1.74,97863,0.081841
328,24.644,0.269,1.61,98162,0.087745
329,32.659,0.267,1.6,98461,0.109518
330,24.568,0.266,1.69,98760,0.083641
331,22.751,0.265,1.74,99059,0.081463
332,28.432,0.264,1.66,99358,0.097043
333,24.148,0.263,1.72,99657,0.081826
334,37.732,0.262,1.57,99956,0.127048
335,35.699,0.261,1.6,100255,0.11907
336,37.009,0.26,1.52,100554,0.123428
337,25.086,0.259,1.71,100853,0.088571
338,38.954,0.258,1.55,101152,0.132298
339,28.05,0.257,1.74,101451,0.09406
340,40.472,0.256,1.56,101750,0.134964
341,44.705,0.255,1.71,102049,0.149752
342,24.993,0.254,1.96,102348,0.084847
343,38.216,0.253,1.6,102647,0.127781
344,42.111,0.252,1.5,102946,0.141392
345,43.812,0.251,1.53,103245,0.146429
346,38.47,0.25,1.61,103544,0.130155
347,43.511,0.249,1.55,103843,0.146514
348,28.455,0.248,1.79,104142,0.095622
349,31.578,0.247,1.68,104441,0.111789
350,19.553,0.246,1.89,104740,0.073256
351,41.95,0.245,1.61,105039,0.140779
352,35.622,0.244,1.61,105338,0.121562
353,40.828,0.243,1.57,105637,0.140189
354,42.861,0.242,1.55,105936,0.143257
355,26.901,0.241,1.74,106235,0.095946
356,34.469,0.24,1.69,106534,0.115877
357,25.578,0.239,2.03,106833,0.086402
358,41.102,0.238,1.7,107132,0.138446
359,27.634,0.237,2.03,107431,0.093908
360,32.258,0.236,1.95,107730,0.108046
361,36.116,0.235,1.94,108029,0.121072
362,28.638,0.234,2.02,108328,0.095911
363,29.883,0.233,1.95,108627,0.100854
364,39.512,0.232,1.82,108926,0.132767
365,34.923,0.232,1.87,109225,0.118124
366,41.234,0.231,1.84,109524,0.138173
367,43.433,0.23,1.69,109823,0.144831
368,24.866,0.229,1.91,110122,0.086421
369,26.448,0.228,1.93,110421,0.092035
370,34.043,0.227,1.9,110720,0.121311
371,39.866,0.226,1.76,111019,0.132942
372,22.626,0.225,1.98,111318,0.077583
373,38.229,0.224,1.66,111617,0.127992
374,33.931,0.223,1.8,111916,0.114
375,30.584,0.222,1.98,112215,0.10244
376,36.588,0.222,1.8,112514,0.124734
377,41.139,0.221,1.69,112813,0.137191
378,25.584,0.22,1.96,113112,0.089258
379,42.439,0.219,1.7,113411,0.141852
380,43.654,0.218,1.65,113710,0.146239
381,38.187,0.217,1.75,114009,0.129262
382,30.631,0.216,1.9,114308,0.105626
383,30.457,0.215,1.9,114607,0.104224
384,23.966,0.215,1.92,114906,0.082813
385,35.366,0.214,1.8,115205,0.12303
386,44.257,0.213,1.69,115504,0.151413
387,40.831,0.212,1.7,115803,0.142295
388,30.905,0.211,1.86,116102,0.104806
389,37.914,0.21,1.97,116401,0.127104
390,27.826,0.209,2.44,116700,0.094522
391,37.437,0.209,2.07,116999,0.125322
392,34.436,0.208,1.91,117298,0.114853
393,44.837,0.207,1.76,117597,0.154006
394,41.823,0.206,1.72,117896,0.140389
395,39.222,0.205,1.82,118195,0.130805
396,28.084,0.205,2.0,118494,0.094075
397,31.527,0.204,1.97,118793,0.107317
398,39.598,0.203,1.81,119092,0.133508
399,28.863,0.202,1.98,119391,0.096712
400,35.925,0.201,1.88,119690,0.125108
401,37.615,0.2,1.94,119989,0.128603
402,40.959,0.2,1.84,120288,0.137137
403,35.063,0.199,1.91,120587,0.117079
404,42.498,0.198,1.74,120886,0.143567
405,30.538,0.197,1.97,121185,0.107292
406,38.806,0.196,1.9,121484,0.130569
407,32.617,0.196,1.99,121783,0.109052
408,25.07,0.195,2.15,122082,0.088361
409,27.501,0.194,2.13,122381,0.093947
410,29.678,0.193,2.06,122680,0.103342
411,31.328,0.193,2.06,122979,0.104841
412,45.382,0.192,1.82,123278,0.152115
413,32.298,0.191,2.02,123577,0.112257
414,33.204,0.19,2.6,123876,0.111532
415,41.105,0.19,2.31,124175,0.137091
416,24.737,0.189,2.7,124474,0.083519
417,42.741,0.188,2.29,124773,0.14793
418,36.737,0.187,2.42,125072,0.123084
419,35.511,0.186,2.47,125371,0.122658
420,38.908,0.186,2.34,125670,0.13038
421,31.867,0.185,2.58,125969,0.110562
422,42.359,0.184,2.35,126268,0.141255
423,37.929,0.184,2.44,126567,0.127303
424,25.019,0.183,2.76,126866,0.089178
425,26.451,0.182,2.7,127165,0.096506
426,40.667,0.181,2.3,127464,0.1404
427,23.51,0.181,2.78,127763,0.079904
428,37.362,0.18,2.45,128062,0.1246
429,24.781,0.179,2.76,128361,0.084535
430,37.01,0.178,2.55,128660,0.123774
431,32.262,0.178,2.74,128959,0.107622
432,31.871,0.177,2.59,129258,0.106321
433,34.563,0.176,2.59,129557,0.115613
434,43.63,0.176,2.41,129856,0.146488
435,45.78,0.175,2.39,130155,0.152652
436,31.386,0.174,2.69,130454,0.107025
437,41.976,0.174,2.42,130753,0.140318
438,45.18,0.173,2.34,131052,0.150655
439,32.156,0.172,2.62,131351,0.108565
440,26.681,0.171,2.9,131650,0.096054
441,42.9,0.171,2.53,131949,0.143051
442,26.197,0.17,2.85,132248,0.088007
443,31.402,0.169,2.62,132547,0.109645
444,30.806,0.169,2.75,132846,0.102773
445,42.421,0.168,2.41,133145,0.141933
446,31.201,0.167,2.59,133444,0.114025
447,43.254,0.167,2.4,133743,0.144569
448,34.964,0.166,2.68,134042,0.116848
449,39.684,0.165,2.59,134341,0.133018
450,25.063,0.165,2.85,134640,0.0858
451,24.175,0.164,2.71,134939,0.094473
452,23.334,0.163,2.88,135238,0.079931
453,21.748,0.163,2.92,135537,0.074147
454,30.24,0.162,2.81,135836,0.104356
455,39.517,0.161,2.63,136135,0.132462
456,28.862,0.161,2.87,136434,0.099194
457,40.176,0.16,2.55,136733,0.133979
458,28.304,0.16,2.8,137032,0.094574
459,32.172,0.159,2.86,137331,0.107325
460,33.118,0.158,2.89,137630,0.110471
461,27.567,0.158,2.89,137929,0.092666
462,43.813,0.157,2.52,138228,0.146104
463,36.129,0.156,2.77,138527,0.121503
464,41.722,0.156,2.65,138826,0.139635
465,35.503,0.155,2.75,139125,0.122844
466,42.587,0.154,2.58,139424,0.142011
467,31.138,0.154,2.86,139723,0.105226
468,45.967,0.153,2.54,140022,0.153274
469,44.142,0.153,2.49,140321,0.147196
470,40.582,0.152,2.63,140620,0.135342
471,43.782,0.151,2.64,140919,0.146567
472,40.37,0.151,2.59,141218,0.134636
473,28.536,0.15,2.82,141517,0.095338
474,29.11,0.15,2.92,141816,0.097389
475,34.547,0.149,2.74,142115,0.120421
476,27.821,0.148,2.99,142414,0.093859
477,27.996,0.148,2.86,142713,0.093924
478,44.677,0.147,2.58,143012,0.148978
479,45.939,0.147,2.62,143311,0.154048
480,43.591,0.146,2.51,143610,0.145352
481,37.962,0.145,2.67,143909,0.126937
482,45.896,0.145,2.61,144208,0.15304
483,31.884,0.144,2.87,144507,0.106369
484,43.886,0.144,2.53,144806,0.146337
485,30.203,0.143,2.92,145105,0.101091
486,25.712,0.143,2.96,145404,0.090049
487,31.693,0.142,2.81,145703,0.10573
488,37.411,0.141,2.75,146002,0.125183
489,32.88,0.141,2.93,146301,0.110344
490,28.958,0.14,2.96,146600,0.096618
491,32.21,0.14,2.89,146899,0.110453
492,25.986,0.139,2.99,147198,0.087561
493,25.984,0.139,2.88,147497,0.09125
494,31.753,0.138,2.89,147796,0.109322
495,42.79,0.138,2.63,148095,0.143967
496,28.323,0.137,3.06,148394,0.096953
497,43.511,0.136,2.67,148693,0.147632
498,31.865,0.136,2.93,148992,0.106654
499,43.181,0.135,2.72,149291,0.146486
500,32.759,0.135,2.87,149590,0.113714
501,27.21,0.134,3.1,149889,0.091289
502,32.256,0.134,2.98,150188,0.116307
503,35.098,0.133,2.95,150487,0.120752
504,21.66,0.133,3.15,150786,0.07414
505,39.678,0.132,2.84,151085,0.13265
506,24.741,0.132,3.06,151384,0.089051
507,39.071,0.131,2.86,151683,0.130305
508,45.178,0.131,2.75,151982,0.151017
509,37.689,0.13,2.95,152281,0.126637
510,21.893,0.129,3.24,152580,0.075086
511,35.286,0.129,2.99,152879,0.118012
512,25.905,0.128,3.11,153178,0.087137
513,31.687,0.128,2.94,153477,0.105694
514,30.16,0.127,3.09,153776,0.100983
515,37.696,0.127,2.92,154075,0.128393
516,26.732,0.126,3.17,154374,0.090846
517,31.125,0.126,3.15,154673,0.103833
518,43.54,0.125,2.71,154972,0.145185
519,34.966,0.125,3.0,155271,0.11662
520,36.101,0.124,2.93,155570,0.124362
521,31.328,0.124,3.09,155869,0.104564
522,34.419,0.123,3.15,156168,0.114814
523,30.998,0.123,3.12,156467,0.103614
524,31.135,0.122,3.24,156766,0.103873
525,44.307,0.122,2.88,157065,0.148327
526,43.892,0.121,2.81,157364,0.146355
527,24.248,0.121,3.3,157663,0.083699
528,44.773,0.12,2.89,157962,0.1493
529,45.593,0.12,2.92,158261,0.152356
530,42.227,0.12,2.88,158560,0.142805
531,31.0,0.119,3.29,158859,0.10378
532,28.482,0.119,3.18,159158,0.095552
533,33.435,0.118,3.04,159457,0.111524
534,27.741,0.118,3.3,159756,0.095954
535,41.651,0.117,2.91,160055,0.139225
536,33.619,0.117,3.21,160354,0.112131
537,43.671,0.116,2.88,160653,0.146399
538,26.768,0.116,3.35,160952,0.092622
539,45.829,0.115,2.92,161251,0.15282
540,28.31,0.115,3.3,161550,0.096141
541,37.941,0.114,3.0,161849,0.126856
542,27.108,0.114,3.4,162148,0.090895
543,36.84,0.113,3.11,162447,0.127886
544,23.76,0.113,3.31,162746,0.082589
545,24.393,0.113,3.43,163045,0.082526
546,45.07,0.112,3.02,163344,0.150291
547,45.257,0.112,2.96,163643,0.151239
548,28.92,0.111,3.37,163942,0.099502
549,44.431,0.111,3.08,164241,0.148157
550,37.765,0.11,3.19,164540,0.125952
551,40.392,0.11,3.12,164839,0.136495
552,43.971,0.109,3.03,165138,0.146622
553,38.454,0.109,3.12,165437,0.128237
554,43.601,0.109,3.07,165736,0.145602
555,37.719,0.108,3.17,166035,0.125798
556,37.774,0.108,3.31,166334,0.126308
557,30.935,0.107,3.21,166633,0.104536
558,35.892,0.107,3.36,166932,0.120038
559,42.336,0.106,3.1,167231,0.144771
560,23.96,0.106,3.54,167530,0.081327
561,37.945,0.106,3.26,167829,0.127265
562,32.282,0.105,3.36,168128,0.108029
563,24.194,0.105,3.6,168427,0.081812
564,35.2,0.104,3.27,168726,0.117403
565,42.923,0.104,3.2,169025,0.14346
566,41.142,0.103,3.24,169324,0.137548
567,32.151,0.103,3.44,169623,0.107555
568,38.896,0.103,3.27,169922,0.129732
569,45.078,0.102,3.11,170221,0.150644
570,30.493,0.102,3.46,170520,0.102168
571,41.627,0.101,3.22,170819,0.13915
572,31.58,0.101,3.39,171118,0.107642
573,45.145,0.101,3.12,171417,0.15087
574,43.459,0.1,3.14,171716,0.144916
575,40.541,0.1,3.29,172015,0.135535
576,32.948,0.099,3.57,172314,0.110236
577,42.749,0.099,3.06,172613,0.142884
578,45.512,0.099,3.1,172912,0.152549
579,37.491,0.098,3.36,173211,0.12504
580,42.229,0.098,3.11,173510,0.141169
581,42.891,0.097,3.24,173809,0.14438
582,34.107,0.097,3.51,174108,0.115364
583,39.455,0.097,3.24,174407,0.131926
584,30.701,0.096,3.47,174706,0.102415
585,32.462,0.096,3.48,175005,0.11058
586,35.0,0.095,3.26,175304,0.117079
587,38.096,0.095,3.33,175603,0.127616
588,37.983,0.095,3.3,175902,0.127989
589,41.297,0.094,3.21,176201,0.141167
590,25.833,0.094,3.68,176500,0.087073
591,23.352,0.094,3.67,176799,0.08039
592,43.243,0.093,3.18,177098,0.144528
593,25.315,0.093,3.7,177397,0.085249
594,36.618,0.092,3.4,177696,0.123122
595,29.149,0.092,3.66,177995,0.097603
596,30.203,0.092,3.57,178294,0.104607
597,36.542,0.091,3.49,178593,0.122211
598,30.814,0.091,3.66,178892,0.102786
599,45.129,0.091,3.16,179191,0.150818
600,31.626,0.09,3.52,179490,0.107878
601,43.94,0.09,3.38,179789,0.147008
602,22.431,0.09,3.85,180088,0.077083
603,42.04,0.089,3.48,180387,0.140199
604,34.501,0.089,3.6,180686,0.115289
605,25.696,0.088,3.77,180985,0.086015
606,44.511,0.088,3.37,181284,0.14876
607,30.889,0.088,3.81,181583,0.103414
608,44.381,0.087,3.31,181882,0.148652
609,26.11,0.087,3.73,182181,0.087316
610,26.26,0.087,3.81,182480,0.088306
611,36.227,0.086,3.68,182779,0.122377
612,23.114,0.086,3.75,183078,0.082045
613,44.16,0.086,3.25,183377,0.147588
614,42.178,0.085,3.43,183676,0.140653
615,44.607,0.085,3.39,183975,0.148873
616,43.907,0.085,3.35,184274,0.14641
617,34.11,0.084,3.67,184573,0.113775
618,26.008,0.084,3.88,184872,0.087417
619,29.687,0.084,3.68,185171,0.101863
620,36.967,0.083,3.51,185470,0.123299
621,42.033,0.083,3.43,185769,0.140163
622,33.189,0.083,4.62,186068,0.110702
623,27.268,0.082,5.55,186367,0.09118
624,37.925,0.082,4.84,186666,0.12648
625,28.577,0.082,5.2,186965,0.095345
626,30.854,0.081,5.63,187264,0.103264
627,46.424,0.081,4.89,187563,0.155466
628,39.624,0.081,4.86,187862,0.132142
629,31.048,0.08,5.2,188161,0.104993
630,24.249,0.08,5.79,188460,0.08152
631,38.893,0.08,4.56,188759,0.129711
632,42.698,0.079,4.36,189058,0.14305
633,41.237,0.079,4.41,189357,0.137525
