Episode,Reward,AvgReturn,ActorLoss,CriticLoss,Entropy,IllegalActions,Duration_s
49,21.85,4.93,3.386821508,4.479979992,1.916463256,0,1.34
50,30.6,7.05,3.744022846,5.437419891,1.912213326,0,1.07
51,31.67,7.63,4.723585606,9.756160736,1.911928654,0,0.91
52,30.96,7.1,2.738898993,4.385712624,1.906122208,0,1.01
53,22.98,5.24,1.433050275,2.575197458,1.912283063,0,1.15
54,1.76,-0.9,-5.423408985,9.556440353,1.882087231,0,1.37
55,20.46,4.29,1.600260854,1.835390449,1.914255023,0,1.19
56,23.95,5.37,2.231887102,2.361988783,1.913999081,0,1.16
57,29.28,6.72,-4.508404255,47.11360168,1.864332676,0,1.16
58,11.46,1.82,-2.231731653,3.294481516,1.915352941,0,1.4
59,32.82,7.65,1.154929996,2.378181458,1.909021854,0,1.19
60,30.98,7.25,1.082986236,2.037587166,1.906048536,0,0.98
61,8.9,1.25,-1.871652603,3.642550468,1.919649243,0,1.4
62,15.36,2.54,-8.826587677,147.2770538,1.721063495,0,1.45
63,28.99,6.83,2.325211287,3.55518055,1.914091945,0,1.15
64,12.81,2.35,-3.024745703,3.89494586,1.892277002,0,1.31
65,23.31,5.04,0.868796408,2.563669205,1.919617891,0,1.09
66,32.05,7.49,2.301808596,4.573959827,1.896349072,0,0.93
67,30.3,6.74,-2.531645536,10.27346039,1.864589453,0,0.76
68,30.17,7.04,1.111322999,2.763424158,1.887642026,0,0.8
69,23.41,5,-0.050892841,2.434994459,1.91065526,0,0.94
70,12.59,2.18,-0.887289286,1.653236747,1.914093018,0,1.01
71,-1.07,-2.3,-18.38144302,192.2529602,1.645411253,0,1
72,33.14,7.81,0.697081745,2.268235922,1.885587215,0,0.76
73,24.57,5.5,3.300676584,4.499489784,1.921072841,0,0.94
74,23.78,5.32,1.965608478,2.231452942,1.90047729,0,0.97
75,17.35,3.47,-0.734843075,1.843250275,1.905917525,0,1.09
76,25.32,5.81,2.041044712,3.107930899,1.903827906,0,0.99
77,5.54,0.07,-7.545452118,17.27826691,1.868660688,0,1.07
78,28.14,6.43,2.3291924,3.111723661,1.913270235,0,0.87
79,31.59,7.4,1.862371564,3.918122053,1.900630713,0,0.89
80,24.41,5.49,1.513661742,1.582171082,1.904601455,0,1.24
81,12.24,2.16,-1.356364846,2.705642939,1.913478971,0,2.61
82,27.3,6.19,1.152789712,2.974850178,1.895107627,0,1.61
83,30.25,7.05,1.611120105,3.238043308,1.904116988,0,1.41
84,21.51,4.5,-1.137136102,1.071226597,1.893532157,0,1.73
85,30.24,7.05,0.480396181,2.205987215,1.904508233,0,1.3
86,27.1,6.18,0.141938642,1.672865033,1.898455858,0,1.49
87,19.84,4.13,-1.586305737,3.49155283,1.904826403,0,1.45
88,21.86,4.88,-0.619265437,1.468371868,1.890375972,0,1.51
89,27.72,6.19,-0.491665542,1.273108006,1.889434576,0,1.39
90,32.61,7.69,-1.73315382,3.650906563,1.875366807,0,1.24
91,34.56,8.14,-0.309013098,4.733680725,1.849433184,0,1.4
92,24.07,5.46,0.866317332,2.526204824,1.896592021,0,1.58
93,30.24,7.18,1.947896361,4.498985767,1.904936314,0,1.27
94,25.74,5.67,0.581401825,1.022744298,1.901088834,0,1.93
95,28.9,6.76,2.662890911,4.278995991,1.894722462,0,1.84
96,33.1,7.8,2.411034584,4.189517975,1.879062533,0,1.32
97,31.47,7.57,1.875156641,3.620554209,1.899347901,0,1.31
98,17.22,3.66,0.432117462,2.768937349,1.899287105,0,1.77
99,20.73,4.72,-0.524368048,3.480093241,1.880542636,0,1.65
100,32.87,7.63,-0.230044529,2.460931301,1.87075603,0,1.1
101,22.46,4.81,0.187103793,1.633168101,1.900965333,0,1.82
102,28.04,6.45,0.496922523,1.127203703,1.869996905,0,1.53
103,16.32,3.31,-2.31512332,3.362784147,1.875651598,0,1.69
104,30.5,7.33,-1.333838463,5.34727335,1.886795282,0,1.27
105,21.36,4.6,-0.688275874,1.345065117,1.871136665,0,1.63
106,24.24,5.01,-2.672167301,4.199062347,1.846205831,0,1.29
107,19.81,4.03,0.81488502,0.912268996,1.911205649,0,1.78
108,22.2,5.02,2.129799843,3.09318614,1.899268985,0,1.55
109,31.5,7.52,0.674818754,2.796236753,1.89252162,0,1.16
110,-10.42,-5.38,-35.17307281,2598.986328,1.505830646,0,1.49
111,35.76,8.54,2.545575619,5.279345989,1.893009663,0,1.87
112,28.01,6.44,2.2943964,2.874306679,1.901730537,0,2.09
113,32.98,8.1,2.253916025,5.132737637,1.890150785,0,1.73
114,24.99,5.57,0.186617061,0.868834913,1.899902582,0,2.56
115,21.11,4.39,0.632110357,0.849621892,1.845672011,0,2.31
116,25.37,5.77,2.412616968,3.77827549,1.91175878,0,2.62
117,31.55,7.37,3.469779491,5.777578831,1.912888765,0,2.4
118,20.17,4.31,0.741838872,3.022009134,1.897562027,0,1.81
119,19.08,3.8,-0.328717768,1.770288706,1.874544859,0,1.55
120,30.81,7.18,1.152842045,2.372914791,1.902709603,0,1.33
121,22.13,4.79,1.657743216,2.249631882,1.915974379,0,1.36
122,20.89,4.42,0.633493602,1.411510229,1.910441518,0,1.51
123,23.18,4.86,-0.8788957,1.151015162,1.857234716,0,1.15
124,19.13,3.88,-1.548926711,3.041168928,1.89445734,0,1.58
125,18.93,3.75,-1.335522056,1.431151509,1.911863804,0,1.37
126,33.72,7.95,1.090285897,4.500827789,1.904641271,0,1.14
127,28.34,6.06,-1.124893546,1.958966255,1.870679975,0,1.11
128,23.34,5.23,1.124851584,2.300272942,1.88892436,0,1.48
129,20.11,4.22,-0.196311578,1.856301069,1.897200346,0,1.41
130,28.01,6.34,-1.258385181,4.672634602,1.846240282,0,1.31
131,33.17,7.68,1.191208839,2.875754356,1.898134112,0,1.66
132,20.38,4.38,0.481368303,1.672533512,1.899259806,0,1.61
133,34.77,8.15,1.976342916,5.872412205,1.907457113,0,1.1
134,30.4,7.16,2.72501421,5.358561993,1.900864005,0,1.28
135,33.69,8.1,2.012363911,6.653263569,1.893248439,0,1.15
136,28.24,6.45,2.386754036,3.035326242,1.913861513,0,1.26
137,34.91,8.21,1.672818303,4.326230526,1.893224835,0,1.16
138,24.78,6.07,-0.408396542,4.557409763,1.891187787,0,1.25
139,24.22,5.3,0.635944724,1.199928403,1.911367536,0,1.33
140,27.94,6.41,-0.774291217,1.635574222,1.903639078,0,1.17
141,23.23,4.96,-0.302553654,1.289192796,1.908497572,0,1.44
142,37.07,8.83,0.760862589,4.728045464,1.897932887,0,1.22
143,35.66,8.39,1.328896761,3.248800278,1.898450375,0,0.97
144,22.31,4.75,0.379803509,1.630418658,1.909528971,0,1.18
145,24.4,5.42,0.65075779,1.542630196,1.906055331,0,1.25
146,30.95,7.22,-1.014848709,2.086063147,1.908158779,0,0.88
147,31.43,7.34,-0.148330167,2.59863162,1.905836582,0,1.02
148,23,5.13,-0.749297082,1.890272617,1.898578644,0,1.18
149,31.45,7.41,-0.531198025,1.613658786,1.908775449,0,0.92
150,26.38,5.94,0.921085298,2.046210051,1.890993237,0,1.38
151,24.48,5.44,1.124705434,1.74127543,1.907452822,0,1.16
152,24.7,5.53,-0.336280942,2.399130106,1.898638248,0,1.18
153,24.96,5.48,-0.037653495,1.040048361,1.900584102,0,1.18
154,27.07,6.23,-0.186049625,2.463829279,1.897901058,0,0.99
155,24.97,5.6,1.606420755,2.120423079,1.911399364,0,1.02
156,32.97,7.7,0.147559077,2.410844803,1.907068133,0,0.89
157,33.71,7.93,2.006058931,3.929337978,1.903838515,0,0.88
158,26.34,5.95,-0.040801112,1.897549868,1.89139688,0,1.15
159,32.81,7.74,0.593810022,1.97947228,1.902352333,0,0.95
160,18.97,3.83,-0.08840479,0.83966887,1.907957315,0,1.19
161,32.1,7.44,-0.860044956,3.07976675,1.899668336,0,0.86
162,24.96,5.61,0.449424803,1.278760195,1.893409252,0,1.15
163,36.46,8.69,1.196203351,4.366908073,1.893947124,0,0.86
164,23.23,4.96,0.304371089,1.22332871,1.90789628,0,1.37
165,24.49,5.41,0.492724031,1.604319811,1.885132432,0,1.24
166,27.58,5.94,-1.182963848,1.756652236,1.88241744,0,1.05
167,29.95,6.96,1.677593589,2.899679184,1.887452841,0,1.14
168,35.08,8.34,2.995585442,5.155496597,1.892258525,0,1.11
169,37.5,9,1.2351439,4.251204491,1.890167236,0,1.36
170,26.85,6.31,0.78454864,1.962521315,1.886843443,0,1.52
171,35.15,8.37,1.153899908,2.633957624,1.896510839,0,1.42
172,-0.61,-2.17,-15.63600636,590.9711304,1.626856089,0,1.38
173,27.17,6.19,1.34631896,2.843069553,1.892906547,0,1.17
174,35.89,8.57,-0.251408756,2.342631817,1.886226654,0,0.9
175,24.12,5.28,-0.981952012,1.172951341,1.878833413,0,1.26
176,31.23,7.51,0.35667333,1.835122466,1.882012486,0,0.84
177,26.49,5.77,-1.046640992,1.234021544,1.901954174,0,1.09
178,27.81,6.32,0.142115414,0.838675857,1.885498405,0,1.06
179,34.4,8.14,2.016813755,2.772687674,1.904191256,0,0.88
180,32.79,7.61,0.267024994,1.860247016,1.898676157,0,0.89
181,30.75,7.14,1.567833543,2.048872471,1.90427506,0,1.11
182,21.02,4.47,-2.668582201,2.811504841,1.866928101,0,1.26
183,24.23,5.03,-11.29548073,79.02377319,1.840740561,0,0.93
184,24.84,5.56,-0.244924843,2.889553308,1.893191338,0,1.1
185,32.46,7.53,1.312980533,1.354481339,1.891782999,0,1.12
186,30.82,7.24,-0.69477272,1.161284566,1.853766084,0,1.16
187,32.07,7.56,1.399877906,2.166544914,1.877381563,0,1.1
188,28.06,6.42,1.219958067,2.215803146,1.907702684,0,0.94
189,23.65,5.31,-2.735646725,4.994572163,1.869566798,0,0.94
190,30.63,7.36,-0.90831852,1.772425294,1.865713239,0,1.1
191,33.49,8.03,2.106309175,3.487290859,1.870563388,0,0.91
192,18.78,3.84,-2.241265774,2.484710932,1.88876164,0,1.19
193,15.1,2.82,-2.854993582,2.871305466,1.894078732,0,1.18
194,27.99,6.44,0.92294693,2.954140425,1.885666966,0,0.98
195,34.3,8.24,1.623242259,3.003809452,1.892549634,0,0.8
196,29.51,6.69,1.088827133,1.470269084,1.86474371,0,1.02
197,19.13,3.9,-1.015515924,1.01220572,1.897500992,0,1.07
198,22.98,4.98,1.486038327,2.347602367,1.907186508,0,1.03
199,33.25,7.95,0.314667374,2.88132453,1.873916864,0,0.95
200,31.46,7.48,-2.703595638,5.061466694,1.879848242,0,0.85
201,35.02,8.28,1.835776925,3.357432365,1.894963741,0,0.87
202,9.76,0.38,-19.29934311,339.5856323,1.65876615,0,0.82
203,34.91,8.5,1.354819894,2.87671876,1.882243395,0,0.85
204,37.28,9,1.85456419,4.505304813,1.885006309,0,0.86
205,19,3.92,-0.723329067,0.996644258,1.881152153,0,1.14
206,27.86,6.33,1.210108757,1.437764883,1.875600338,0,1.09
207,35.23,8.34,-0.615733087,7.604365349,1.861487269,0,0.85
208,33.14,7.75,1.579504728,1.668541789,1.869001508,0,1
209,24.33,5.2,-1.198202848,1.539488554,1.850185513,0,1.07
210,31.88,7.5,-0.941461205,1.565907121,1.893067241,0,0.83
211,20.95,4.52,-0.612025559,1.339507222,1.881940484,0,1.02
212,21.27,4.63,-0.144676715,1.056500673,1.883318901,0,1.18
213,34.43,8.2,0.538869798,2.785044193,1.88632226,0,0.8
214,29.33,6.97,-0.707224131,3.147566795,1.882064819,0,0.82
215,38.13,9.17,2.472990751,6.223746777,1.878408194,0,0.82
216,21.73,4.6,0.612040818,0.67312181,1.889901519,0,1.03
217,27.15,6.3,1.770274639,1.945411563,1.882638574,0,1.02
218,31.62,7.48,2.273887634,4.189767361,1.868518114,0,0.98
219,34.68,8.33,1.662508965,2.964013338,1.874910831,0,0.86
220,36.4,8.71,1.938246846,2.590029001,1.882185698,0,0.82
221,30.22,6.9,0.426126242,0.851025283,1.86149919,0,1.15
222,29.86,6.96,1.240987897,1.701812029,1.889456749,0,0.92
223,27.83,6.64,0.441815257,1.679234147,1.867709517,0,1
224,27.75,6.5,0.755988717,3.222152233,1.879660249,0,0.95
225,35.7,8.5,0.40183866,0.961443961,1.86932826,0,0.88
226,16.18,3.13,-2.695547581,2.76951623,1.875911236,0,1.2
227,23.77,5.27,-2.375878811,2.43427825,1.873747349,0,1.08
228,12.25,1.51,-14.38299179,159.6306305,1.735427618,0,1.23
229,36.9,8.83,-0.596296072,2.065634012,1.880358696,0,1.17
230,27.5,6.2,-0.428801179,1.383022308,1.854885101,0,1.71
231,23.94,5.38,-2.65077424,2.759774685,1.850524902,0,1.64
232,29.64,6.76,-0.768195987,1.524505973,1.853012919,0,1.44
233,34.39,8.09,-0.239664093,0.846826911,1.886740923,0,1.1
234,16.61,3.16,-2.835772991,3.160178423,1.866598964,0,1.63
235,24.63,5.28,0.243715346,4.280345917,1.82518661,0,1.46
236,35.71,8.76,0.461518914,2.635147095,1.858534336,0,1.14
237,28.72,6.42,-3.170329094,11.78551292,1.829886436,0,1.06
238,38.56,9.15,1.683354616,2.230770588,1.862766504,0,1.4
239,18.62,3.99,0.145870119,1.336126447,1.877617359,0,1.55
240,18.9,3.65,-1.236011744,0.889651716,1.828089356,0,1.77
241,36.11,8.55,3.185869694,3.790509939,1.882284164,0,1.77
242,13.7,2.45,-1.938840747,1.60172236,1.880334496,0,1.67
243,24.44,5.35,1.368438125,1.519230723,1.877339721,0,1.42
244,37.83,8.97,3.539387941,4.532269478,1.876144171,0,1.18
245,30.73,7.27,1.03399539,1.537253261,1.878190517,0,1.16
246,37.3,8.81,2.084622622,2.079362631,1.867859125,0,1.04
247,36.15,8.54,1.568297267,1.491528273,1.875090361,0,1.13
248,33.45,7.91,4.30819416,6.270197868,1.846647143,0,1.45
249,35.18,8.33,3.128482342,5.421775341,1.87012434,0,1.08
250,27.24,6.17,2.193736076,2.060978889,1.868328691,0,2.76
251,20.99,4.55,2.101307392,2.346974611,1.884395957,0,2.27
252,33.91,8.14,2.425084352,2.606203556,1.865587354,0,2.05
253,40.72,9.83,0.163229853,4.422128201,1.845867872,0,1.91
254,32.55,7.63,1.465628743,1.611654401,1.851496816,0,2.35
255,13.72,1.74,-14.02425957,84.72657013,1.778058648,0,1.93
256,28.72,6.53,-1.824746251,2.000581741,1.857139111,0,2.06
257,36.67,8.74,-1.80845964,3.273492336,1.870932579,0,1.77
258,22.34,4.68,-1.944032431,3.871115208,1.821608901,0,2.34
259,3.27,-1.2,-11.8696003,55.990345,1.741048574,0,1.95
260,36.43,8.79,-0.336058646,1.416433454,1.867005229,0,1.76
261,8.37,0.06,-19.11001015,149.7080994,1.757059336,0,1.51
262,32.65,7.89,0.95249927,2.215555191,1.868261933,0,1.43
263,33.34,7.89,-2.136097908,2.35298419,1.883740425,0,1.28
264,33.31,7.86,-1.622555852,1.672395587,1.886963129,0,1.88
265,19.32,3.94,-1.821613789,1.772084594,1.865509391,0,1.83
266,31.3,7.32,1.802767992,2.100990295,1.879370332,0,1.6
267,-4.2,-3.67,-19.31132698,168.0679321,1.679927111,0,1.99
268,36.09,8.53,-0.529621184,1.109845996,1.875020742,0,1.55
269,31.47,7.18,0.293116063,2.866462231,1.848573804,0,1.9
270,25.38,5.69,1.723899126,1.980875611,1.892434955,0,1.91
271,35.68,8.34,1.864073873,2.059402466,1.883185267,0,1.36
272,41.36,9.99,1.990924478,3.102047205,1.847512007,0,1.23
273,38.8,9.26,1.672888517,1.719731212,1.856431484,0,1.65
274,21.41,4.65,0.518287063,1.221539974,1.881253242,0,2.25
275,36.57,8.7,2.903961897,3.544697285,1.877395391,0,2.75
276,38.42,9.27,1.065990686,2.57673955,1.853086591,0,2.84
277,23.12,5.29,-0.167207122,2.099567175,1.877564549,0,3.49
278,28.11,6.56,0.825940549,3.216091156,1.883109093,0,3.08
279,36.89,9.01,1.533218741,2.281562805,1.864979267,0,2.1
280,13.54,1.49,-11.14536762,54.60477829,1.764207721,0,2.98
281,33.16,7.79,0.197577417,0.685576499,1.8646456,0,3.02
282,32.5,7.68,-3.229872942,3.883102179,1.880364537,0,1.66
283,41.08,9.99,-1.193997502,3.630121231,1.843748927,0,2.34
284,36,8.76,0.482254297,1.482379317,1.865526319,0,1.71
285,24.05,5.58,-0.526912212,2.501145601,1.864006758,0,1.9
286,36.83,9.05,0.176243588,1.470545173,1.857804179,0,1.06
287,32.61,7.71,-0.62125057,1.136218309,1.890870214,0,1.33
288,26.39,5.52,-6.434514046,17.2903595,1.846095204,0,1.27
289,40.93,9.96,0.210132286,2.050208569,1.831035137,0,1.17
290,32.14,7.68,-0.011646437,1.065957785,1.881014585,0,1.17
291,25.75,5.66,-0.822535455,1.143850923,1.857046723,0,1.54
292,34.23,7.92,0.030073587,1.281478047,1.846584439,0,1.14
293,40.19,9.63,2.456402063,3.577603817,1.841648817,0,1.27
294,32.68,7.62,2.674241543,5.134369373,1.838618994,0,1.67
295,11.96,1.06,-8.328164101,42.28803253,1.747572422,0,1.07
296,-17.76,-7.63,-18.65238762,171.6451111,1.635218859,0,2.21
297,32.95,7.93,0.171496034,0.613572896,1.864967465,0,1.64
298,16.36,3.25,-2.174845457,3.048654079,1.870150805,0,2.04
299,33.75,7.91,2.410438776,2.502409935,1.819486141,0,1.91
300,33.47,8.2,3.233053446,5.194871426,1.829336166,0,1.45
301,26.25,5.92,1.689316273,1.574920654,1.880291939,0,1.77
302,38.82,9.38,3.687822342,5.266430378,1.846506596,0,1.34
303,24.27,5.33,-0.119982734,0.714427412,1.859347343,0,1.66
304,33.65,8.03,0.777873158,0.873861372,1.865974903,0,1.41
305,38.83,9.45,-0.520491004,1.356459975,1.833691239,0,1.26
306,32.41,7.49,1.476324081,1.426421642,1.86138165,0,1.52
307,30.98,7.01,-0.751980066,3.052608013,1.821117401,0,1.33
308,29.78,6.94,1.123676419,0.936154664,1.860481977,0,1.72
309,36.3,8.62,3.314440489,4.73425436,1.869953632,0,1.44
310,30.55,7.02,0.014381133,0.506999254,1.861500502,0,1.55
311,37.66,8.95,0.325279832,0.963047802,1.847751856,0,1.41
312,37.28,9,0.850097537,1.616169095,1.86888063,0,1.27
313,41.66,10.02,-0.005719664,3.174363136,1.824340463,0,1.3
314,38.95,9.49,-1.060828805,3.007297993,1.839028358,0,1.26
315,28.57,6.54,-0.199993327,1.165373564,1.857270122,0,1.64
316,33.9,8.06,0.231274009,1.825438261,1.836865902,0,1.55
317,33.2,7.83,-2.449683428,2.231642962,1.879799843,0,1.49
318,32.66,7.66,-1.250630856,1.629056096,1.886863828,0,1.32
319,22.64,5.29,-2.255785227,4.612059116,1.838937759,0,1.76
320,22.18,4.7,-3.154470921,4.063863754,1.845814824,0,1.92
321,35.94,8.54,-0.992689669,0.734269381,1.87675643,0,1.26
322,22.21,4.82,0.065450922,1.220285296,1.88275671,0,1.74
323,36.05,8.56,2.01749444,2.31243968,1.850719571,0,1.64
324,40.36,9.79,0.858670413,0.916881502,1.812577486,0,1.25
325,30.67,7.17,-1.596858501,1.442347169,1.87269187,0,1.24
326,36.44,8.7,3.430661917,4.440484047,1.86044693,0,1.43
327,39.98,9.69,2.315088987,2.863840342,1.814480543,0,1.32
328,35.34,8.54,2.648180723,2.901493073,1.850135922,0,1.42
329,32.98,7.7,0.492018342,1.279853463,1.871793389,0,1.27
330,31.05,7.11,0.338758945,1.750105739,1.840030551,0,1.67
331,37.79,9.35,1.239295721,2.246542692,1.847137451,0,1.27
332,30.06,7,1.48737812,2.863012075,1.871250153,0,1.57
333,34.69,8.2,0.307112247,1.282238007,1.874001265,0,1.23
334,36.76,8.72,-0.087929577,1.35841167,1.873204947,0,1.19
335,37.33,9.13,0.12702693,1.066268563,1.860774159,0,1.22
336,23.18,5.6,-0.666739106,5.00550127,1.858428717,0,1.96
337,40.95,10.04,-0.038742736,4.348015308,1.814163208,0,1.85
338,27.14,6.2,-1.302996635,2.41996479,1.847441435,0,1.98
339,33.7,7.75,-2.966426373,3.757159948,1.848697543,0,1.29
340,34.99,8.28,0.493073553,1.242523193,1.83625412,0,1.76
341,31.13,7.17,0.160259202,2.280127764,1.856881738,0,1.66
342,19.63,4.31,-3.055727482,4.446475029,1.863706231,0,1.65
343,32.29,7.63,-0.17787309,0.953279912,1.814934492,0,1.35
344,37.84,9.1,1.162433505,2.553561687,1.795897007,0,1.51
345,38.92,9.55,1.872213244,2.882778883,1.840564013,0,1.16
346,34.95,8.43,0.743031085,1.529144406,1.871085644,0,1.13
347,38.64,9.04,-1.498707294,2.113384008,1.799238682,0,1.33
348,41.24,9.86,2.033813,4.785204411,1.826074481,0,1.59
349,38.9,9.23,-0.917219877,1.313089848,1.827250123,0,1.46
350,35.18,8.29,-2.269623041,2.172013283,1.845035195,0,1.52
351,39.29,9.41,1.334092021,1.744060278,1.764323473,0,1.76
352,35.38,8.44,0.294127643,1.481629372,1.864525199,0,1.51
353,38.66,9.38,3.772495508,9.776168823,1.790739775,0,1.68
354,43.46,10.35,-0.289260507,1.387594342,1.751897573,0,1.49
355,35.68,8.16,-3.055088997,5.329492092,1.809329867,0,1.51
356,39.05,9.25,0.001144748,0.919437587,1.847290039,0,1.65
357,21.08,4.33,-1.561230779,2.106707811,1.856389761,0,2.16
358,29.79,6.78,0.205932155,0.855763733,1.793159962,0,2.17
359,30.7,7.02,1.309711695,2.147833109,1.85618186,0,1.78
360,37.46,8.96,2.406080484,2.412838697,1.797005057,0,1.4
361,39.48,9.41,0.729312122,1.143879652,1.814535975,0,1.19
362,35.92,8.6,0.997409225,1.0032866,1.851317525,0,1.11
363,33.73,8,-0.42333886,1.241616368,1.862647653,0,1.42
364,36.27,8.64,-0.424307376,0.924829185,1.830869317,0,1.28
365,39.84,9.45,0.328854382,0.649461865,1.817949176,0,1.4
366,37.68,9.09,1.419743299,2.103410006,1.798081279,0,1.29
367,30.23,6.94,-1.909888625,1.592767358,1.858617902,0,1.28
368,40.32,9.67,0.684021056,1.309751868,1.733901381,0,1.45
369,32.07,7.44,-0.114981219,1.01571691,1.748012662,0,1.73
370,32.13,7.67,1.102258086,1.955913663,1.790513277,0,1.65
371,37.42,8.94,-0.060013413,1.186203003,1.737814307,0,1.8
372,31.49,7.3,0.755580783,1.459411979,1.830808759,0,1.59
373,37.57,8.96,-2.233766556,2.843122721,1.790014386,0,1.34
374,31.99,7.32,-0.111636579,1.085646629,1.791544795,0,1.71
375,34.91,8.15,-1.793237209,4.09361887,1.736826777,0,1.52
376,23.38,4.54,-7.033090115,27.1834507,1.688320041,0,1.69
377,36.23,8.57,-1.875002146,1.715321064,1.805227876,0,1.28
378,37.01,8.83,-0.325119734,0.89667654,1.726284623,0,1.6
379,25.04,5.86,-3.232997417,4.418388367,1.842904091,0,1.31
380,41.17,9.85,0.685099304,4.774024487,1.709563375,0,1.32
381,40.71,9.85,0.731024384,1.87721765,1.77227354,0,1.49
382,29.14,6.77,2.370301723,3.234754324,1.830631733,0,1.62
383,22.22,5.2,-0.337481648,4.706730366,1.831748247,0,1.63
384,36.52,8.71,3.384874582,4.321922779,1.779838681,0,1.53
385,34.25,8.09,3.427767992,4.610084057,1.828860521,0,1.52
386,42.26,10.2,2.489023924,3.273421288,1.760637999,0,1.58
387,37.13,8.83,3.23182416,4.222208023,1.775389791,0,2.26
388,26.77,6.3,0.649435759,1.514217019,1.75670898,0,2.22
389,31.51,7.34,1.952860475,1.965091586,1.801277041,0,1.6
390,40.84,9.86,1.851647377,2.400954485,1.733496904,0,1.5
391,45.59,11.13,1.376978278,5.131628036,1.660839796,0,1.85
392,41.38,9.97,0.593698204,1.899472237,1.791687846,0,1.54
393,40.08,9.62,0.100711636,4.317470551,1.704938769,0,1.75
394,12.46,1.25,-12.34570789,66.31522369,1.668154955,0,1.73
395,32.95,7.86,-4.430965424,6.299520016,1.785155177,0,1.35
396,39.64,9.51,0.623403966,1.260189414,1.785122037,0,1.18
397,36.56,8.77,-3.120791674,3.907448292,1.75707233,0,1.58
398,32.98,7.89,-2.961155176,3.64417243,1.793732285,0,1.15
399,40.09,9.55,-1.840792537,2.318286657,1.762554526,0,1.13
400,39.05,9.31,-0.681672513,1.913156152,1.756463885,0,1.32
401,43.83,10.52,-0.684429586,1.818937182,1.696864605,0,1.28
402,39.52,9.68,0.050367706,1.826240182,1.743355513,0,1.18
403,43.08,10.38,0.37827462,0.947546482,1.724202037,0,1.01
404,41.94,10.12,0.570731699,0.798901141,1.719446063,0,1.28
