Episode,Reward,Steps,Duration(s),ActorLoss,CriticLoss,Entropy,AdvantageMean,AdvantageStd,ValueMean
29,-55.82713292599659,300,49.44,-0.003438,115848.465234,0.01,0.0,1.0,-699.662
30,-63.72068705705068,300,49.47,0.002375,170066.358594,0.01,-0.0,1.0,-893.1675
31,-62.30950972428244,300,49.37,0.005233,172272.65875,0.01,0.0,1.0,-902.08606
32,-57.070706187751675,300,49.44,0.002621,120125.104492,0.01,0.0,1.0,-728.7254
33,-66.17374590897317,300,49.89,0.001847,204205.384922,0.01,0.0,1.0,-992.3496
34,-53.1151262037626,300,49.59,-0.005991,100002.823984,0.01,0.0,1.0,-636.25116
35,-65.05949324244779,300,49.46,0.00018,185928.205625,0.01,-0.0,1.0,-941.4279
36,-56.38519519201338,300,49.47,-0.001886,126981.288203,0.01,0.0,1.0,-737.81616
37,-72.85168173577263,300,49.27,-0.00492,256536.980625,0.01,-0.0,1.0,-1123.3575
38,-71.2453273998729,300,49.46,-0.003405,247084.540703,0.01,-0.0,1.0,-1102.8585
39,-71.75185273480727,300,49.4,-0.005871,260981.381758,0.01,-0.0,1.0,-1131.565
40,-68.04479497774958,300,49.73,0.002429,217134.888047,0.01,0.0,1.0,-1028.1299
41,-57.310161051070146,300,49.7,0.002471,134084.411562,0.01,0.0,1.0,-768.2742
42,-54.439927833109664,300,49.3,-0.00227,127449.002812,0.01,0.0,1.0,-734.8074
43,-51.79340432294978,300,48.85,0.00149,110048.546914,0.01,0.0,1.0,-673.33746
44,-61.27462386098751,300,48.86,0.00181,157151.646055,0.01,0.0,1.0,-852.32684
45,-58.83970120788302,300,49.05,0.001223,153910.375664,0.01,-0.0,1.0,-837.9604
46,-73.29505074050527,300,49.53,0.003743,255331.825547,0.01,-0.0,1.0,-1134.2694
47,-49.894152186197665,300,48.84,-0.000992,95206.765898,0.01,0.0,1.0,-618.5351
48,-53.89551958983778,300,48.96,8.8e-05,119680.193281,0.01,0.0,1.0,-704.79065
49,-67.92086982882435,300,48.74,-0.001332,224060.122578,0.01,0.0,1.0,-1041.8148
50,-71.26264274446092,300,48.9,-0.001871,243763.45625,0.01,0.0,1.0,-1094.4222
51,-62.34327570577571,300,49.27,-0.001753,166265.461172,0.01,0.0,1.0,-877.9664
52,-63.30698064561703,300,49.21,-0.001521,166415.010859,0.01,0.0,1.0,-875.06134
53,-65.76224512019964,300,49.11,8.6e-05,187902.302109,0.01,0.0,1.0,-949.6093
54,-75.83424101151377,300,49.15,-0.002243,274605.29875,0.01,-0.0,1.0,-1176.9122
55,-64.75235572508298,300,96.75,-0.001334,179729.703828,0.01,-0.0,1.0,-917.06793
56,-54.052507887735175,300,139.91,0.000465,110213.490703,0.01,0.0,1.0,-683.38104
57,-64.52662081184808,300,144.22,0.000383,190467.103906,0.01,-0.0,1.0,-953.74457
58,-64.41853529467167,300,137.93,-0.002992,199295.176133,0.01,0.0,1.0,-968.4026
59,-57.52231287231286,300,138.49,-3.1e-05,139313.076641,0.01,0.0,1.0,-781.3758
60,-72.0294018271291,300,137.98,-0.004477,264896.615781,0.01,0.0,1.0,-1138.2573
61,-55.84442737397284,300,139.3,-0.003864,121679.223086,0.01,0.0,1.0,-716.8054
62,-55.3902292152292,300,142.33,-0.00232,136248.536016,0.01,0.0,1.0,-765.4522
63,-60.1981449106449,300,139.55,-0.00046,173197.667266,0.01,-0.0,1.0,-886.82117
64,-65.50013568081751,300,141.78,-0.00256,201123.9825,0.01,-0.0,1.0,-985.28186
65,-69.27433631183631,300,141.75,0.001937,219347.772617,0.01,0.0,1.0,-1031.5798
66,-73.20571066139247,300,142.04,-0.001701,258469.992031,0.01,-0.0,1.0,-1132.0444
67,-59.65016687857599,300,143.32,0.002437,136081.78125,0.01,0.0,1.0,-789.27856
68,-53.85541781450872,300,124.05,0.001789,113217.330781,0.01,0.0,1.0,-695.7466
69,-54.74689935485392,300,67.65,-0.004883,135341.803125,0.01,-0.0,1.0,-758.65845
70,-73.97779779143417,300,42.17,-0.001842,258513.135859,0.01,0.0,1.0,-1133.2776
71,-71.63682542205271,300,42.47,-0.004179,262526.138281,0.01,-0.0,1.0,-1137.7047
72,-55.38163099526733,300,43.85,-0.000602,138459.488437,0.01,0.0,1.0,-774.22003
73,-55.192344482117186,300,44.13,-0.003275,138023.854141,0.01,-0.0,1.0,-769.453
74,-57.97712939417486,300,44.25,0.001984,137481.733672,0.01,0.0,1.0,-784.2132
75,-61.925333757151954,300,83.8,-0.006277,175601.709531,0.01,0.0,1.0,-893.45105
76,-64.65849844599846,300,132.04,-0.000478,183414.16082,0.01,-0.0,1.0,-931.81146
77,-75.71047597183964,300,132.5,0.000571,274279.879688,0.01,0.0,1.0,-1182.1771
78,-70.52965229215233,300,132.44,-0.001114,249263.810781,0.01,0.0,1.0,-1111.7422
79,-66.43470868357231,300,132.01,0.000338,194571.264063,0.01,0.0,1.0,-964.7848
80,-57.397994808222094,300,117.91,-0.004322,134077.060391,0.01,-0.0,1.0,-761.8003
81,-68.06097395870123,300,41.58,-0.002047,227171.855391,0.01,-0.0,1.0,-1045.4479
82,-71.05115608297427,300,42.01,0.00067,231314.444062,0.01,0.0,1.0,-1073.1769
83,-66.78209660709665,300,44.5,0.000832,213292.706074,0.01,-0.0,1.0,-1015.3922
84,-52.7925455016364,300,44.93,0.000735,109395.465938,0.01,0.0,1.0,-670.86096
85,-67.55619746415202,300,74.52,-0.002377,203241.999062,0.01,-0.0,1.0,-991.4285
86,-74.97447169833536,300,133.56,0.00093,273363.012969,0.01,-0.0,1.0,-1173.4797
87,-67.90919980692712,300,135.57,-0.003273,231097.122031,0.01,-0.0,1.0,-1050.6371
88,-58.07191524805164,300,135.46,-0.003131,134941.661562,0.01,0.0,1.0,-769.007
89,-72.64466783216785,300,130.58,-0.001942,263435.544141,0.01,0.0,1.0,-1144.4773
90,-51.980761578488845,300,107.67,-0.000342,98986.241602,0.01,0.0,1.0,-634.5492
91,-50.54876239080787,300,74.73,-0.001984,100358.206094,0.01,0.0,1.0,-635.3948
92,-63.32399284217467,300,74.27,-0.005543,192521.117422,0.01,-0.0,1.0,-933.9251
93,-69.26257740575922,300,79.16,0.004109,237363.374414,0.01,0.0,1.0,-1082.6052
94,-75.5176644063008,300,74.85,-0.000945,265424.608203,0.01,-0.0,1.0,-1160.6843
95,-58.61500847637213,300,77.03,-0.001175,138246.936523,0.01,0.0,1.0,-781.998
96,-49.89820701184336,300,81.19,-0.001854,98051.997188,0.01,0.0,1.0,-627.7379
97,-52.17923171104988,300,78.09,0.003284,116736.903359,0.01,-0.0,1.0,-698.8662
98,-59.86351039532858,300,78.87,-0.001677,164640.652031,0.01,0.0,1.0,-861.58417
99,-68.1245449836359,300,76.87,-0.000461,205831.903945,0.01,-0.0,1.0,-996.2678
100,-57.86234518848155,300,74.96,-0.002045,143443.153477,0.01,-0.0,1.0,-798.2241
101,-52.97885645499283,300,76.22,-0.002243,118399.766914,0.01,0.0,1.0,-692.06885
102,-70.67176926608745,300,76.78,-0.001279,251880.589219,0.01,0.0,1.0,-1114.7167
103,-70.05749952909044,300,78.42,0.001609,225740.554219,0.01,-0.0,1.0,-1058.2863
104,-68.2313825904735,300,76.53,-0.000717,225974.372656,0.01,0.0,1.0,-1049.4305
105,-70.58167808622353,300,76.0,-0.001403,247239.495391,0.01,0.0,1.0,-1104.5055
106,-66.3467563160745,300,77.42,0.000651,194604.914219,0.01,-0.0,1.0,-970.788
107,-63.281359633632356,300,74.15,-0.002519,186293.529531,0.01,-0.0,1.0,-933.5898
108,-55.717993748675575,300,76.07,0.00153,137013.27748,0.01,0.0,1.0,-773.13904
109,-67.61798491912126,300,78.17,-0.000623,206231.811875,0.01,0.0,1.0,-1001.2232
110,-68.5425958300958,300,75.46,0.004312,213143.754766,0.01,0.0,1.0,-1022.68
111,-55.861733889006615,300,76.52,-0.000212,131165.758125,0.01,-0.0,1.0,-759.80334
112,-63.37344305526122,300,75.05,0.002912,188006.815664,0.01,0.0,1.0,-944.1604
113,-56.35964334487062,300,80.17,-0.002159,122206.095254,0.01,0.0,1.0,-728.4791
114,-64.139942254715,300,76.62,0.002337,171703.150234,0.01,0.0,1.0,-894.2547
115,-69.01903357585178,300,79.0,0.002285,203656.547344,0.01,-0.0,1.0,-1009.36804
116,-64.02181253090345,300,85.47,-0.002383,192672.674687,0.01,0.0,1.0,-950.02094
117,-54.170128146264524,300,77.14,-0.000309,128220.199063,0.01,0.0,1.0,-745.1291
118,-61.256691919191894,300,77.88,0.00029,170556.404648,0.01,-0.0,1.0,-894.6306
119,-64.2704851545761,300,75.45,0.001638,178186.900703,0.01,0.0,1.0,-914.1874
120,-64.03632066586613,300,83.25,-0.001731,192159.239648,0.01,0.0,1.0,-950.9617
121,-60.846500259000265,300,81.96,0.002893,145495.324023,0.01,0.0,1.0,-817.8133
122,-53.87569665183303,300,64.12,-0.001972,125168.178437,0.01,0.0,1.0,-721.38477
123,-60.636325669280225,300,58.62,-0.001439,151828.716875,0.01,-0.0,1.0,-829.4712
124,-58.82533964352149,300,75.28,2.2e-05,142202.629961,0.01,0.0,1.0,-795.42914
125,-60.19905406041769,300,74.91,-0.001,151784.772695,0.01,0.0,1.0,-827.2305
126,-52.34003143321327,300,53.56,0.000737,114882.14252,0.01,-0.0,1.0,-693.8303
127,-67.52019583951403,300,42.99,-0.000836,229617.5425,0.01,0.0,1.0,-1058.5685
128,-63.35105424878151,300,43.55,-0.003239,172155.944375,0.01,-0.0,1.0,-892.394
129,-72.63728073273526,300,44.65,-0.000435,256214.645703,0.01,0.0,1.0,-1127.3466
130,-65.00782592828045,300,53.84,0.0012,191106.739531,0.01,-0.0,1.0,-956.399
131,-65.47736131713404,300,71.48,-0.002116,194244.130938,0.01,0.0,1.0,-951.42773
132,-76.27236114054294,300,69.1,0.001451,271305.75875,0.01,0.0,1.0,-1187.1552
133,-56.356422323467804,300,67.74,-0.003732,133228.853926,0.01,0.0,1.0,-754.4928
134,-67.26821272162181,300,69.02,-0.002397,201612.334844,0.01,0.0,1.0,-984.582
135,-69.28303195121377,300,58.37,-0.002083,230277.915625,0.01,-0.0,1.0,-1065.4645
136,-61.38846977937887,300,42.34,-6.9e-05,180246.803359,0.01,0.0,1.0,-914.5115
137,-65.75661539638811,300,45.49,0.002636,185291.877461,0.01,0.0,1.0,-949.3006
138,-49.79387287796381,300,44.47,-0.001585,102803.416836,0.01,0.0,1.0,-642.45496
139,-48.65400420286782,300,44.48,-0.001256,88593.237109,0.01,0.0,1.0,-589.1456
140,-55.43398259989172,300,45.41,-0.000747,111557.663984,0.01,-0.0,1.0,-690.3047
141,-66.47945568741021,300,49.86,-0.001508,192202.325469,0.01,0.0,1.0,-957.9322
142,-52.03837000541548,300,50.23,-0.007033,111320.92625,0.01,0.0,1.0,-669.7075
143,-59.29707624025807,300,50.41,0.00042,145553.594375,0.01,0.0,1.0,-814.3187
144,-61.28781756963574,300,50.04,-0.004253,175972.501719,0.01,0.0,1.0,-895.083
145,-66.976948976949,300,50.51,0.002409,206370.110977,0.01,0.0,1.0,-1003.08356
146,-65.48563372654279,300,50.22,-0.000906,204725.302773,0.01,-0.0,1.0,-976.9598
147,-65.31536136422503,300,50.97,-0.002809,194293.848984,0.01,0.0,1.0,-947.3278
148,-57.215263944809394,300,50.69,-0.000119,143383.082891,0.01,-0.0,1.0,-791.1391
149,-58.91537843469663,300,49.98,-0.00381,145783.670937,0.01,0.0,1.0,-797.18536
150,-73.66168473782113,300,50.55,-0.002441,260649.008516,0.01,0.0,1.0,-1134.4221
151,-61.67971262743988,300,50.07,-0.000719,178317.295156,0.01,-0.0,1.0,-904.22363
152,-57.201210826210854,300,50.43,-0.000614,141449.137813,0.01,0.0,1.0,-790.60876
153,-58.88044577476398,300,50.3,-0.003299,156465.850781,0.01,0.0,1.0,-830.2174
154,-68.01254797391161,300,50.27,-0.002229,225651.269805,0.01,-0.0,1.0,-1044.1644
155,-52.06510648442466,300,50.57,-0.001393,102876.938652,0.01,0.0,1.0,-645.31415
156,-68.49753125662215,300,50.34,-0.002776,212005.140703,0.01,0.0,1.0,-1013.2606
157,-67.63360881542698,300,50.31,0.000755,209819.911016,0.01,-0.0,1.0,-1010.00824
158,-71.64634014974924,300,50.32,0.005504,245758.79625,0.01,0.0,1.0,-1112.5309
159,-67.54946963810598,300,50.29,-0.001575,207540.645195,0.01,-0.0,1.0,-999.59393
160,-55.65825475030021,300,50.46,-0.001855,116968.78832,0.01,-0.0,1.0,-704.3299
161,-64.57792434837884,300,50.56,-0.002239,199321.867344,0.01,0.0,1.0,-963.94147
162,-59.35396476419204,300,50.13,-0.00172,163630.032422,0.01,0.0,1.0,-858.28204
163,-57.264443679216434,300,50.74,0.003952,145033.362148,0.01,0.0,1.0,-801.37946
164,-71.10545931341382,300,50.68,-0.000714,236613.802891,0.01,0.0,1.0,-1074.4031
165,-58.83569582774132,300,50.68,0.000714,156096.717891,0.01,0.0,1.0,-837.8076
166,-58.76678056791695,300,50.66,-0.004221,152830.723359,0.01,0.0,1.0,-827.5642
167,-73.96226483953757,300,50.43,-0.000797,272100.518359,0.01,0.0,1.0,-1166.4393
168,-59.2341895057804,300,50.49,-0.001301,142676.692656,0.01,0.0,1.0,-796.31976
169,-66.59484913234917,300,50.44,-0.004452,201772.097188,0.01,0.0,1.0,-976.7277
170,-70.94997409997416,300,50.46,-0.006108,247841.73875,0.01,0.0,1.0,-1095.9701
171,-60.58374567351842,300,51.03,-0.006014,161501.698437,0.01,-0.0,1.0,-853.3154
172,-56.68178904428904,300,50.37,-0.002464,135825.065469,0.01,0.0,1.0,-770.40875
173,-49.47886028113302,300,50.41,-0.00041,95705.133867,0.01,-0.0,1.0,-616.06226
174,-56.404187268959994,300,50.46,-0.003902,126151.617734,0.01,0.0,1.0,-737.40564
175,-52.55025340820796,300,50.51,0.00271,116781.280586,0.01,0.0,1.0,-698.88116
176,-63.11474564997294,300,50.63,-0.002778,179198.63499,0.01,0.0,1.0,-921.2327
177,-63.67492730333639,300,50.46,-0.004638,193941.793047,0.01,-0.0,1.0,-942.34216
178,-68.41177215040851,300,50.35,-6.6e-05,231485.790078,0.01,-0.0,1.0,-1062.0227
179,-72.05969367333006,300,50.69,-0.001289,256479.292344,0.01,0.0,1.0,-1130.5399
180,-70.24550310800309,300,50.22,-0.002233,226719.827969,0.01,0.0,1.0,-1045.9425
181,-52.19724871088508,300,50.6,0.000242,112777.174844,0.01,-0.0,1.0,-680.55096
182,-66.78192354783268,300,50.83,-0.000193,220849.294648,0.01,0.0,1.0,-1032.4187
183,-55.54945345058981,300,50.57,0.000799,117796.492148,0.01,0.0,1.0,-709.78357
184,-70.14922358785996,300,50.68,-0.002332,248115.407344,0.01,0.0,1.0,-1102.6528
185,-60.747990099126476,300,50.28,-0.001935,152884.59957,0.01,-0.0,1.0,-831.9334
186,-48.015469084787235,300,50.18,-0.008859,90668.269336,0.01,0.0,1.0,-583.7944
187,-54.82652427538794,300,50.59,-5.1e-05,118290.978281,0.01,0.0,1.0,-718.15076
188,-51.00238456829368,300,50.34,-0.001259,106562.486641,0.01,-0.0,1.0,-653.49286
189,-55.12539585835042,300,50.67,0.001658,119761.873125,0.01,0.0,1.0,-725.61346
190,-73.90521414612324,300,50.59,0.002958,250889.206875,0.01,-0.0,1.0,-1131.4285
191,-72.98564549928189,300,50.58,-0.000734,247537.844688,0.01,0.0,1.0,-1110.289
192,-54.816583374537906,300,50.65,0.004948,112595.937168,0.01,-0.0,1.0,-701.2948
193,-67.29931217772129,300,50.29,-0.003756,214702.267031,0.01,0.0,1.0,-1010.83154
194,-69.74184296343388,300,50.59,-0.003321,232679.435781,0.01,-0.0,1.0,-1059.0916
195,-70.98301841256387,300,50.67,-0.000735,228160.094609,0.01,0.0,1.0,-1063.1268
196,-75.73078836147015,300,50.17,-0.000851,276966.782813,0.01,0.0,1.0,-1190.9246
197,-57.29089937839938,300,50.61,0.002767,135840.933008,0.01,0.0,1.0,-776.3146
198,-56.78105001059545,300,50.26,-0.00608,138248.268047,0.01,0.0,1.0,-772.88086
199,-48.947425596289236,300,50.33,-0.002498,94710.570234,0.01,-0.0,1.0,-604.61847
200,-54.03535088648725,300,50.33,0.002929,106763.928633,0.01,0.0,1.0,-673.19214
201,-74.29529178733729,300,50.64,0.001497,262309.023125,0.01,0.0,1.0,-1148.7773
202,-68.64943255397802,300,50.49,0.001706,215388.013359,0.01,0.0,1.0,-1033.5142
203,-67.71683060205787,300,50.83,0.000764,225246.935586,0.01,-0.0,1.0,-1046.3167
204,-48.7672903275176,300,50.06,-0.003726,91982.750703,0.01,0.0,1.0,-600.5097
205,-66.49477202090839,300,64.0,0.002802,187050.160703,0.01,0.0,1.0,-949.7375
206,-70.0605142332415,300,159.24,-0.002037,225092.357656,0.01,0.0,1.0,-1049.7539
207,-55.14533358056088,300,189.71,-0.005746,114058.735859,0.01,-0.0,1.0,-692.10205
208,-56.59464870146687,300,174.76,-0.00027,132903.252656,0.01,0.0,1.0,-759.4799
209,-58.81497639565818,300,160.35,-0.000394,157079.812812,0.01,-0.0,1.0,-837.69354
210,-63.29557080125264,300,178.52,-0.003362,172421.130625,0.01,0.0,1.0,-891.5156
211,-52.86491076263802,300,178.96,-0.003342,108863.756914,0.01,0.0,1.0,-672.0076
212,-71.15808551717643,300,71.82,-0.005142,246381.489063,0.01,0.0,1.0,-1101.148
213,-71.35902763061857,300,96.72,-0.002422,257359.798281,0.01,0.0,1.0,-1122.8594
214,-72.69010471851378,300,46.16,-0.002339,275755.203828,0.01,0.0,1.0,-1171.2004
215,-67.6798874526147,300,44.56,-0.001484,221019.569688,0.01,0.0,1.0,-1027.9556
216,-60.66229221115584,300,44.62,-0.000589,153005.356172,0.01,0.0,1.0,-829.80396
217,-47.411131124767486,300,44.38,0.001826,88391.877812,0.01,-0.0,1.0,-585.4164
218,-60.95821148548422,300,44.6,0.002,157900.468047,0.01,0.0,1.0,-845.22394
219,-52.99531915895552,300,48.33,-0.005493,104395.771133,0.01,-0.0,1.0,-650.3558
220,-62.2126121353394,300,50.49,-0.002875,172547.579922,0.01,-0.0,1.0,-891.2496
221,-54.244546572955684,300,51.08,0.006894,106667.761406,0.01,0.0,1.0,-679.9926
222,-59.26856090037906,300,49.85,-0.0012,141410.635703,0.01,-0.0,1.0,-797.3645
223,-66.50752748934568,300,50.05,-3.3e-05,209805.861875,0.01,0.0,1.0,-1008.81165
224,-64.34977896682443,300,49.88,-0.006519,180690.196953,0.01,0.0,1.0,-915.94116
225,-62.02552064938428,300,50.28,-0.00216,155633.731055,0.01,0.0,1.0,-845.0253
226,-67.44104477172655,300,50.39,-0.003154,211233.349219,0.01,-0.0,1.0,-1005.3222
227,-63.38922058581149,300,50.03,-0.001333,170764.097812,0.01,0.0,1.0,-893.60394
228,-66.17443549716278,300,50.25,-0.001134,190765.01375,0.01,0.0,1.0,-950.31366
229,-54.01054484236303,300,50.52,-0.001484,103168.720117,0.01,0.0,1.0,-656.6007
230,-50.668284535329974,300,49.92,-0.005369,108604.799141,0.01,0.0,1.0,-654.8933
231,-52.551299416072105,300,50.0,-2.2e-05,104829.83377,0.01,-0.0,1.0,-656.0701
232,-51.48356025287844,300,50.09,-0.000164,101778.997266,0.01,0.0,1.0,-639.32666
233,-60.439797450024734,300,50.26,-0.00549,156803.097031,0.01,0.0,1.0,-841.5762
234,-70.30865826093097,300,50.98,-0.004158,247134.366563,0.01,-0.0,1.0,-1089.5779
235,-66.69386758023123,300,50.41,0.000606,195433.120938,0.01,0.0,1.0,-971.18616
236,-60.97534641284644,300,50.19,-0.002208,172062.387227,0.01,0.0,1.0,-887.66895
237,-63.69344611617338,300,50.49,-0.002911,183026.809609,0.01,-0.0,1.0,-926.0525
238,-55.209948847448835,300,50.12,-0.002187,127040.61375,0.01,0.0,1.0,-736.0333
239,-50.08709943255398,300,50.58,-0.002766,98107.513438,0.01,0.0,1.0,-623.03534
240,-50.696626521626534,300,50.04,-0.00306,106068.570449,0.01,-0.0,1.0,-655.3077
241,-66.7145920157284,300,50.37,-0.000794,204830.100508,0.01,0.0,1.0,-997.08
242,-71.83722128040311,300,50.34,1.2e-05,250638.144922,0.01,-0.0,1.0,-1116.8615
243,-64.8160397683125,300,49.82,-0.002213,178747.554531,0.01,0.0,1.0,-910.3404
244,-51.63730869299052,300,50.33,-0.002175,101200.852773,0.01,-0.0,1.0,-643.71936
245,-59.112032622259896,300,49.95,-0.002514,145873.252578,0.01,0.0,1.0,-802.0256
246,-67.13454828000285,300,50.21,0.00301,207151.542969,0.01,0.0,1.0,-1007.58856
247,-75.54641019754656,300,50.64,-0.0036,265078.683301,0.01,0.0,1.0,-1161.7098
248,-59.830976725294924,300,50.24,0.000363,153225.157344,0.01,0.0,1.0,-835.58636
249,-54.095846577664744,300,50.15,-0.002402,118827.004727,0.01,0.0,1.0,-709.5732
250,-66.30591315250406,300,50.68,0.000269,222522.255938,0.01,-0.0,1.0,-1029.4186
251,-58.2974114690024,300,51.42,-0.005201,159157.768203,0.01,0.0,1.0,-833.66345
252,-51.14369481528572,300,50.49,-0.003593,113274.763281,0.01,0.0,1.0,-674.70544
253,-67.60914712391987,300,50.61,3.4e-05,201136.094609,0.01,-0.0,1.0,-983.9423
254,-58.34428286360102,300,50.19,-0.003349,139774.267227,0.01,0.0,1.0,-783.77716
255,-72.02021909067365,300,50.4,-0.001181,250375.291641,0.01,0.0,1.0,-1121.488
256,-51.907121918485544,300,49.96,-0.000171,112525.681289,0.01,0.0,1.0,-683.8434
257,-72.00059481764028,300,50.41,0.000114,256168.368125,0.01,0.0,1.0,-1138.0302
258,-70.67113824727465,300,50.98,0.000528,221299.137031,0.01,-0.0,1.0,-1047.469
259,-50.534789621153266,300,49.98,-0.001723,95320.66583,0.01,0.0,1.0,-617.6721
260,-72.85862706317253,300,50.15,-0.000676,276973.482187,0.01,-0.0,1.0,-1174.8533
261,-66.18785877422242,300,50.02,0.004263,183543.381426,0.01,-0.0,1.0,-942.668
262,-68.68677067881613,300,49.9,0.001775,222091.583359,0.01,-0.0,1.0,-1034.4749
263,-62.878881766381795,300,50.43,-0.003376,196278.259609,0.01,-0.0,1.0,-949.66595
264,-69.88364943137674,300,50.26,-0.000947,223198.744219,0.01,0.0,1.0,-1045.4507
265,-62.44020596406963,300,50.2,-0.002185,160319.780469,0.01,0.0,1.0,-854.45245
266,-60.776230251230274,300,53.86,-0.005526,149380.045781,0.01,-0.0,1.0,-815.8322
267,-63.509306938852376,300,50.1,0.001738,169031.888281,0.01,0.0,1.0,-896.57227
268,-67.68741199877564,300,50.46,-0.004887,220532.94875,0.01,0.0,1.0,-1036.3539
269,-71.83391991005627,300,50.29,-0.001274,254334.777344,0.01,-0.0,1.0,-1125.3799
270,-50.64899490240402,300,50.55,-0.004347,97717.877461,0.01,0.0,1.0,-621.0759
271,-65.4284346966165,300,50.74,0.00065,206059.446563,0.01,0.0,1.0,-1000.73096
272,-58.77017788608699,300,49.97,-0.000637,135940.468223,0.01,0.0,1.0,-777.0758
273,-55.903689576416824,300,50.54,-0.003327,130423.554062,0.01,0.0,1.0,-743.5343
274,-62.58598072802617,300,52.14,-0.000509,166142.44375,0.01,-0.0,1.0,-874.83844
275,-65.50160609592427,300,51.83,-0.004643,192146.015,0.01,-0.0,1.0,-951.4996
276,-69.89339255021075,300,50.57,-0.00044,226490.999062,0.01,-0.0,1.0,-1062.8909
277,-62.472589825998945,300,49.95,-0.003013,180834.93375,0.01,0.0,1.0,-914.41595
278,-57.73305461373646,300,50.28,-0.003527,137609.31625,0.01,-0.0,1.0,-769.5871
279,-63.074325716371185,300,50.41,0.004396,168452.397422,0.01,0.0,1.0,-886.24445
280,-70.52905364837186,300,49.9,-0.003677,228277.496406,0.01,0.0,1.0,-1060.9791
281,-61.546997657224935,300,50.54,0.000715,155111.570234,0.01,0.0,1.0,-841.8492
282,-71.74369981869981,300,50.32,-0.003124,264423.779414,0.01,0.0,1.0,-1131.5983
283,-53.25626692331239,300,50.18,-0.004862,114900.148555,0.01,0.0,1.0,-682.1746
284,-62.20774145887783,300,50.48,-0.002721,173633.315312,0.01,-0.0,1.0,-891.0793
285,-65.3983944927127,300,50.99,-0.005248,209340.864609,0.01,0.0,1.0,-991.18555
286,-52.810576334439965,300,51.06,0.001407,114218.257637,0.01,0.0,1.0,-688.11017
287,-66.75452926702924,300,45.65,-0.001291,218453.035781,0.01,0.0,1.0,-1023.34784
288,-70.71781097690192,300,45.83,-0.002953,260428.753906,0.01,0.0,1.0,-1124.7946
289,-63.181294589249134,300,46.17,0.001221,188684.512422,0.01,-0.0,1.0,-947.9603
290,-66.15093858162042,300,45.33,0.001455,198048.078594,0.01,0.0,1.0,-975.027
291,-60.17189140825505,300,108.41,-0.000213,142296.645313,0.01,0.0,1.0,-801.3703
292,-60.19161810411809,300,134.73,-0.003822,155097.680469,0.01,0.0,1.0,-835.6106
293,-71.1554178145087,300,134.6,-0.003986,255068.722969,0.01,0.0,1.0,-1118.0433
