Episode,Reward,Steps,Duration(s),ActorLoss,CriticLoss,Entropy,AdvantageMean,AdvantageStd,ValueMean
291,-97.14630836335381,300,52.82,0.002128,34594.997632,0.01,-0.0,1.0,-413.61407
292,-115.64317916931554,300,53.88,0.000932,10112.142373,0.01,-0.0,1.0,-191.64235
293,-113.04658384544746,300,53.21,-0.001418,12252.75929,0.01,-0.0,1.0,-218.38895
294,-93.31692537260716,300,53.09,-0.001771,37579.270493,0.01,-0.0,1.0,-428.6101
295,-103.35720874243603,300,53.28,0.001231,24317.099038,0.01,0.0,1.0,-330.84723
296,-114.8630129971039,300,53.1,0.000112,11108.583125,0.01,0.0,1.0,-203.44583
297,-115.54065009065006,300,53.47,-0.001112,10251.310399,0.01,-0.0,1.0,-192.58093
298,-101.83093816957457,300,52.86,-0.001923,27465.838356,0.01,0.0,1.0,-348.64853
299,-115.75767494290218,300,53.55,-0.004123,10104.331875,0.01,-0.0,1.0,-188.32521
300,-102.10275923571382,300,53.2,0.001266,25894.97269,0.01,-0.0,1.0,-343.98514
301,-112.819831767559,300,53.04,0.001248,12296.221348,0.01,0.0,1.0,-218.34998
302,-98.05661421911428,300,52.97,-0.001984,34503.070679,0.01,0.0,1.0,-402.8337
303,-111.8067234112689,300,53.23,-0.003741,12860.236372,0.01,0.0,1.0,-225.59335
304,-100.64548662616838,300,53.19,-0.000116,29745.765698,0.01,-0.0,1.0,-367.92102
305,-97.05150985378265,300,52.94,-0.004744,37700.919956,0.01,-0.0,1.0,-419.10803
306,-101.53511366579541,300,53.16,0.000161,26688.960029,0.01,0.0,1.0,-349.4429
307,-100.34510489510495,300,53.13,0.000639,29008.904648,0.01,-0.0,1.0,-367.75778
308,-110.84648201125482,300,52.94,0.001065,13843.743242,0.01,-0.0,1.0,-238.72427
309,-96.34020684702507,300,53.04,-0.001384,37506.728813,0.01,0.0,1.0,-419.12228
310,-113.06529337665702,300,53.72,-0.00342,11766.207415,0.01,-0.0,1.0,-216.79585
311,-100.21443926443925,300,53.51,-0.001768,30764.763516,0.01,0.0,1.0,-375.08365
312,-103.66326346212713,300,53.71,-0.004719,23780.448379,0.01,0.0,1.0,-325.0486
313,-103.57516540698356,300,53.53,-0.00394,23985.860117,0.01,0.0,1.0,-325.1386
314,-97.55315273951639,300,53.25,-0.000693,34134.321943,0.01,-0.0,1.0,-402.02835
315,-109.66408225612774,300,53.59,-0.00276,15071.06978,0.01,0.0,1.0,-249.90857
316,-103.174777495232,300,53.28,0.001103,25968.724067,0.01,-0.0,1.0,-339.77548
317,-108.82551800051806,300,53.45,-0.003637,17540.019027,0.01,-0.0,1.0,-270.44815
318,-103.98693844034752,300,53.21,-0.001456,22967.7454,0.01,-0.0,1.0,-320.5069
319,-96.03344635162821,300,52.92,-0.001428,36870.823628,0.01,0.0,1.0,-419.7472
320,-113.68317440135613,300,53.71,-0.001315,11564.536526,0.01,0.0,1.0,-209.19249
321,-107.85542252360432,300,54.02,-0.00233,18934.168486,0.01,-0.0,1.0,-283.85095
322,-108.35823944573939,300,53.3,-0.004227,18044.248333,0.01,0.0,1.0,-273.74625
323,-113.7770587577406,300,54.12,-0.002653,11535.140112,0.01,0.0,1.0,-208.67151
324,-113.32246062018787,300,53.61,-0.006686,13137.338606,0.01,0.0,1.0,-219.7249
325,-111.23584799039347,300,53.79,-0.002595,15221.227051,0.01,0.0,1.0,-245.42911
326,-115.72924142355961,300,53.41,-0.002945,9608.636793,0.01,-0.0,1.0,-183.15443
327,-97.13122807327349,300,54.96,0.001688,33391.988062,0.01,0.0,1.0,-402.08792
328,-110.860434178616,300,54.22,-0.002979,14408.005328,0.01,0.0,1.0,-240.41461
329,-95.00181153022059,300,54.24,-0.001833,41646.922324,0.01,0.0,1.0,-448.54312
330,-116.10324603847333,300,53.73,0.001711,8727.625767,0.01,0.0,1.0,-177.94012
331,-107.72984477643571,300,53.43,-0.001234,18581.350635,0.01,0.0,1.0,-281.1179
332,-105.05659979750887,300,53.32,-0.001437,22928.104065,0.01,0.0,1.0,-318.25616
333,-106.59825057097785,300,53.55,-0.000701,19412.887126,0.01,-0.0,1.0,-287.73608
334,-100.10835216971576,300,53.34,-0.001813,31806.117476,0.01,-0.0,1.0,-379.88388
335,-113.29267882790607,300,53.45,2e-05,11360.225784,0.01,0.0,1.0,-210.8779
336,-110.14404799745706,300,57.87,-0.002537,15876.078127,0.01,0.0,1.0,-255.48051
337,-95.81532781191875,300,53.0,-0.002524,39096.726846,0.01,0.0,1.0,-440.09308
338,-109.44463486849857,300,53.72,-0.002233,15940.34281,0.01,0.0,1.0,-256.06458
339,-115.58509276918365,300,53.47,-0.002882,10718.149021,0.01,-0.0,1.0,-193.89066
340,-95.54720780061689,300,53.55,-0.00227,39324.830625,0.01,0.0,1.0,-435.72913
341,-110.62316404134593,300,54.11,-0.000959,15028.726665,0.01,0.0,1.0,-247.22708
342,-93.2226616397071,300,53.23,-0.00101,38985.560742,0.01,0.0,1.0,-437.4067
343,-94.9498793294247,300,53.55,-0.003551,42307.70127,0.01,-0.0,1.0,-452.91745
344,-115.44974512019965,300,53.77,0.002022,11055.470996,0.01,0.0,1.0,-199.32927
345,-104.42452438134254,300,53.43,0.002271,22472.06667,0.01,0.0,1.0,-315.78455
346,-96.71743366061553,300,53.35,-0.002602,35671.384517,0.01,0.0,1.0,-412.83646
347,-98.03349138235502,300,53.14,-0.001571,34122.522524,0.01,0.0,1.0,-402.3657
348,-94.31715258647078,300,53.1,0.002039,37138.557681,0.01,-0.0,1.0,-434.17484
349,-94.27329677897853,300,53.71,-0.004359,39874.254307,0.01,-0.0,1.0,-440.50937
350,-100.2283755386028,300,52.99,-0.003601,31899.623896,0.01,-0.0,1.0,-378.23492
351,-95.22349838713474,300,53.18,-0.001593,40353.446694,0.01,0.0,1.0,-442.30692
352,-99.93095847754934,300,53.25,-0.002417,30053.57793,0.01,0.0,1.0,-371.6979
353,-116.35497221633582,300,53.22,0.003013,8798.242916,0.01,-0.0,1.0,-177.50963
354,-117.13184084434086,300,53.69,-0.002505,8466.105565,0.01,0.0,1.0,-168.01988
355,-110.73804007440377,300,53.51,0.000312,14443.9577,0.01,0.0,1.0,-245.03015
356,-101.03047903275177,300,53.34,-0.002033,28791.334951,0.01,0.0,1.0,-362.1157
357,-116.55624690965598,300,53.83,-0.001215,8906.066289,0.01,0.0,1.0,-176.13222
358,-98.01906212474397,300,53.15,-0.00368,33100.716267,0.01,0.0,1.0,-394.29715
359,-112.98928680746866,300,53.55,-0.000874,11795.836187,0.01,0.0,1.0,-214.98224
360,-98.37489051352688,300,53.52,-0.003779,33163.988672,0.01,-0.0,1.0,-390.10382
361,-93.59086700336698,300,53.13,0.001785,38780.39542,0.01,0.0,1.0,-441.262
362,-92.39704151067787,300,53.35,-0.001854,37156.647681,0.01,0.0,1.0,-424.71698
363,-113.86250588636958,300,53.82,-0.005914,11325.080447,0.01,-0.0,1.0,-206.352
364,-98.45172029149299,300,53.63,-0.00302,34222.243516,0.01,0.0,1.0,-397.2448
365,-117.74277683595872,300,53.99,0.000794,7789.786586,0.01,0.0,1.0,-164.18225
366,-109.40344558640015,300,53.9,-0.002836,16483.457681,0.01,0.0,1.0,-258.64993
367,-108.9723231734596,300,53.76,-0.002088,16155.515759,0.01,-0.0,1.0,-261.61777
368,-100.60812171834897,300,53.45,-0.000657,30139.641184,0.01,-0.0,1.0,-370.63245
369,-100.08745644086555,300,53.27,-0.000671,28656.966719,0.01,0.0,1.0,-363.8451
370,-100.89385757340307,300,53.58,-0.002695,27872.523262,0.01,0.0,1.0,-354.99368
371,-116.56378558310378,300,53.73,0.000498,8771.230793,0.01,0.0,1.0,-173.34024
372,-106.85110133973768,300,53.45,-0.002144,20106.165483,0.01,0.0,1.0,-291.148
373,-112.62914606437343,300,53.53,0.000366,12158.266382,0.01,0.0,1.0,-221.00159
374,-111.9757093075275,300,53.62,-0.000331,14125.294097,0.01,0.0,1.0,-235.6742
375,-113.21034912057634,300,53.53,0.003596,10901.234619,0.01,0.0,1.0,-208.8588
376,-97.16534723693817,300,53.17,-0.00205,33762.292654,0.01,-0.0,1.0,-401.86108
377,-109.15840073226433,300,53.76,0.001556,16755.430913,0.01,0.0,1.0,-267.1499
378,-109.46153816722001,300,53.67,-0.001699,17001.514297,0.01,0.0,1.0,-267.21082
379,-102.81738951284409,300,53.58,-0.000222,24800.536482,0.01,0.0,1.0,-335.26505
380,-105.3249914647642,300,53.35,-0.003472,22844.63627,0.01,-0.0,1.0,-316.34125
381,-108.17123772691959,300,53.44,-0.000436,18097.499082,0.01,0.0,1.0,-276.62976
382,-115.68058587035858,300,53.67,-0.000653,10243.964866,0.01,0.0,1.0,-189.5221
383,-95.96123207600479,300,56.67,-0.000788,37459.604102,0.01,-0.0,1.0,-426.24088
384,-109.37198529584897,300,55.67,0.000104,17491.483296,0.01,0.0,1.0,-270.34625
385,-94.85051682324413,300,53.38,-0.004394,41936.353135,0.01,-0.0,1.0,-446.99493
386,-97.55673665560037,300,53.53,-0.00103,33598.732129,0.01,-0.0,1.0,-398.41367
387,-92.4671031409668,300,53.11,0.001772,37084.674146,0.01,0.0,1.0,-427.51205
388,-116.07909485295855,300,54.61,0.001095,9515.582469,0.01,-0.0,1.0,-183.06696
389,-109.98041457700546,300,53.23,-0.000428,15383.350835,0.01,-0.0,1.0,-252.44073
390,-105.6041442984625,300,53.82,0.000816,20968.665757,0.01,0.0,1.0,-306.51755
391,-94.07213422099788,300,53.81,-0.001352,39965.914658,0.01,-0.0,1.0,-442.34317
392,-104.83714564055472,300,53.59,-0.000274,22676.941533,0.01,0.0,1.0,-316.09402
393,-116.28901986061082,300,53.77,-7.7e-05,9118.214707,0.01,-0.0,1.0,-179.45416
394,-98.02751701160793,300,53.99,0.000897,31654.827861,0.01,0.0,1.0,-391.24075
395,-97.82865072637799,300,53.36,-4.9e-05,34835.049722,0.01,0.0,1.0,-406.43484
396,-110.84431759318127,300,54.21,-0.004121,14603.425613,0.01,-0.0,1.0,-240.22343
397,-117.64179234065597,300,53.5,-0.000165,7775.722438,0.01,-0.0,1.0,-158.41899
398,-100.71258888417978,300,53.06,-0.000262,29035.71271,0.01,-0.0,1.0,-365.86426
399,-108.95372577758943,300,53.58,-0.002081,17329.34666,0.01,0.0,1.0,-269.85226
400,-116.08309522968614,300,53.64,-0.000607,8702.471439,0.01,-0.0,1.0,-175.19453
401,-102.34224794565709,300,53.79,0.00182,27577.320145,0.01,-0.0,1.0,-351.59427
402,-95.30416696098517,300,53.02,-0.003184,41491.404326,0.01,0.0,1.0,-450.5796
403,-107.69171699512603,300,58.52,0.002006,17961.147578,0.01,-0.0,1.0,-278.79327
404,-94.81904005085825,300,53.5,-0.002692,41809.62374,0.01,-0.0,1.0,-451.3836
405,-106.90964481646296,300,53.5,-0.000341,19027.561313,0.01,0.0,1.0,-285.64487
406,-110.96306097101558,300,53.83,-0.003139,15167.95467,0.01,-0.0,1.0,-249.10606
407,-106.0018874643874,300,53.61,-0.004154,20619.854988,0.01,-0.0,1.0,-299.6037
408,-111.05579365920278,300,53.75,-0.001538,15004.681401,0.01,-0.0,1.0,-248.15482
409,-106.35224300110659,300,53.88,-0.000818,19815.909154,0.01,-0.0,1.0,-292.56604
410,-101.39413482140758,300,53.69,-0.005464,27944.004001,0.01,-0.0,1.0,-352.40884
411,-107.95472969791146,300,53.76,-0.003042,19636.580254,0.01,0.0,1.0,-287.35095
412,-116.66883226201412,300,56.81,-0.000987,8897.360007,0.01,0.0,1.0,-174.70224
413,-96.68750147159233,300,53.03,-0.001334,35911.818545,0.01,0.0,1.0,-411.40723
414,-97.9083212662758,300,53.37,-4.2e-05,34187.832847,0.01,0.0,1.0,-404.9139
415,-104.04394881213061,300,53.71,0.000369,23398.860248,0.01,0.0,1.0,-322.8561
416,-111.4595126674673,300,53.88,0.001422,13660.027881,0.01,0.0,1.0,-235.47763
417,-95.6766885050976,300,53.45,-0.004419,40675.43311,0.01,0.0,1.0,-446.42322
418,-109.31749517317698,300,53.52,-0.00132,16277.305342,0.01,0.0,1.0,-261.5253
419,-93.45320365661279,300,53.77,-0.000383,38649.03575,0.01,0.0,1.0,-437.0992
420,-96.33670681170679,300,53.33,-0.000575,37205.015752,0.01,0.0,1.0,-419.76077
421,-100.01132331473244,300,53.6,0.002325,29518.106978,0.01,0.0,1.0,-372.4579
422,-110.73105736855739,300,54.22,0.000581,14678.575452,0.01,0.0,1.0,-250.08199
423,-101.61107520425698,300,53.94,0.001337,27467.320308,0.01,-0.0,1.0,-351.16434
424,-116.58860810906263,300,54.05,-0.001768,8677.194449,0.01,-0.0,1.0,-170.44576
425,-92.44809546514097,300,53.63,0.0046,36996.667356,0.01,0.0,1.0,-428.49515
426,-105.51483247392339,300,53.72,-0.003867,21638.939072,0.01,-0.0,1.0,-305.6575
427,-99.48965411692684,300,53.72,-0.003371,30713.792949,0.01,0.0,1.0,-374.86533
428,-110.33327623554892,300,53.65,-0.002111,15240.904233,0.01,0.0,1.0,-249.03873
429,-111.11802229756776,300,54.04,-0.001355,14003.851526,0.01,-0.0,1.0,-239.34914
430,-100.59477496409315,300,53.82,-0.001688,27218.480806,0.01,0.0,1.0,-357.4388
431,-110.92406730474916,300,53.69,-0.002477,15183.984386,0.01,0.0,1.0,-246.30081
432,-113.51578724306002,300,54.27,-0.00029,12106.153329,0.01,0.0,1.0,-212.73518
433,-97.8182889501071,300,53.78,-0.001044,34148.259268,0.01,0.0,1.0,-399.2764
434,-92.73665295142567,300,53.65,0.001388,37131.901899,0.01,0.0,1.0,-429.19556
435,-115.43283446351629,300,53.95,0.002,9809.65365,0.01,0.0,1.0,-191.01935
436,-97.16799992936359,300,53.63,-0.004184,36113.356445,0.01,0.0,1.0,-416.0544
437,-111.31089920180821,300,53.77,-0.004988,13772.07967,0.01,0.0,1.0,-232.35454
438,-95.45971633585273,300,53.92,-0.000589,41749.813628,0.01,-0.0,1.0,-454.52713
439,-104.32010901556363,300,53.23,-0.003164,23123.451649,0.01,0.0,1.0,-318.95538
440,-99.37980386616756,300,53.88,-0.003192,32669.290254,0.01,0.0,1.0,-383.59653
441,-103.56499111158199,300,53.47,-0.000238,24018.546995,0.01,-0.0,1.0,-328.51712
442,-98.33058351581079,300,53.46,-0.001854,33704.675947,0.01,-0.0,1.0,-398.31067
443,-109.94500100068282,300,53.88,-9.2e-05,15400.761777,0.01,-0.0,1.0,-252.07506
444,-105.76347242824511,300,53.67,-0.005273,21102.476978,0.01,0.0,1.0,-302.7742
445,-97.89132113677567,300,53.81,-0.000988,34734.890361,0.01,0.0,1.0,-403.9495
446,-95.51122265781355,300,53.54,-0.002833,42145.435518,0.01,0.0,1.0,-452.09845
447,-106.810427997928,300,53.79,5.1e-05,19900.555762,0.01,-0.0,1.0,-291.39844
448,-116.0340850227214,300,54.05,0.001858,8923.253329,0.01,0.0,1.0,-182.96193
449,-97.15754485413582,300,53.37,0.000592,36168.711538,0.01,0.0,1.0,-414.9745
450,-112.5198635539545,300,53.72,-0.000257,12113.357224,0.01,-0.0,1.0,-218.87898
451,-102.4980342468979,300,53.72,-0.003503,25549.903677,0.01,-0.0,1.0,-337.98962
452,-102.65771585317042,300,53.76,-0.003256,24664.759995,0.01,0.0,1.0,-333.686
453,-107.71668550304912,300,53.96,-0.002832,20156.893643,0.01,0.0,1.0,-291.20615
454,-101.89042434837893,300,53.45,-0.000673,26164.074355,0.01,-0.0,1.0,-347.85553
455,-114.50795483977294,300,54.65,0.000786,11422.278831,0.01,0.0,1.0,-208.25517
456,-93.62870105483742,300,53.74,-0.003074,38623.212285,0.01,-0.0,1.0,-436.17157
457,-98.1587500882955,300,54.27,0.002776,33780.230029,0.01,-0.0,1.0,-401.1392
458,-103.24541569541567,300,55.51,-0.004471,25328.840862,0.01,0.0,1.0,-332.1592
459,-93.47054696145604,300,54.12,-0.000204,38636.648223,0.01,-0.0,1.0,-436.95593
460,-98.74680016952752,300,53.53,-0.000986,31724.946094,0.01,0.0,1.0,-389.2782
461,-112.56561536106987,300,54.02,-0.002719,13865.898402,0.01,0.0,1.0,-231.92432
462,-102.82362935885665,300,53.61,-0.002414,24586.114077,0.01,0.0,1.0,-331.81506
463,-99.2829598431871,300,53.81,-0.000244,30949.120576,0.01,-0.0,1.0,-378.7651
464,-95.48981569777027,300,53.56,0.002134,38047.520271,0.01,0.0,1.0,-440.84833
465,-96.3356752254479,300,53.45,-0.003621,35859.283467,0.01,0.0,1.0,-413.51373
466,-104.94524145887786,300,54.04,0.000855,22547.534146,0.01,0.0,1.0,-313.47156
467,-112.7879679663771,300,53.86,-0.002153,12173.267104,0.01,-0.0,1.0,-220.66046
468,-100.23129135174591,300,53.56,-0.00152,29745.935728,0.01,0.0,1.0,-369.4746
469,-97.00243430811615,300,53.47,-0.002104,35107.325291,0.01,-0.0,1.0,-407.11844
470,-115.47597301688214,300,58.39,0.003605,10435.307025,0.01,0.0,1.0,-196.63235
471,-112.07869369687556,300,54.02,-0.002959,13384.19769,0.01,0.0,1.0,-227.55414
472,-117.32001277342194,300,54.13,0.000174,8520.159668,0.01,0.0,1.0,-171.12686
473,-115.01923488968944,300,53.61,-0.000226,10591.075825,0.01,-0.0,1.0,-197.4926
474,-95.53774075251347,300,53.54,-0.003533,41203.001719,0.01,0.0,1.0,-442.43442
475,-110.31488927738926,300,54.07,-0.000118,16733.029224,0.01,0.0,1.0,-258.27567
476,-102.91823126368578,300,53.6,-0.001834,24649.015237,0.01,0.0,1.0,-336.4873
477,-111.02357755880485,300,54.11,-0.00209,14656.136511,0.01,0.0,1.0,-241.83018
478,-112.33577352781894,300,53.6,-0.003349,11862.117805,0.01,0.0,1.0,-218.66162
479,-94.4091583080219,300,53.62,-0.003941,37918.632129,0.01,0.0,1.0,-434.3979
480,-104.72220279720268,300,53.71,-0.003453,24477.354399,0.01,-0.0,1.0,-326.22018
481,-93.93430899908181,300,53.26,-0.004051,38738.386006,0.01,-0.0,1.0,-433.2681
482,-114.9714678839679,300,53.98,-0.001896,10591.640206,0.01,-0.0,1.0,-193.26991
483,-117.49518082927167,300,56.03,-0.003042,7742.591692,0.01,0.0,1.0,-160.19704
484,-98.98719744060652,300,53.82,0.00122,30444.39665,0.01,0.0,1.0,-378.90924
485,-101.28483023710308,300,53.55,0.001287,26119.987388,0.01,0.0,1.0,-350.81717
486,-99.70208436344788,300,53.35,-0.000136,31309.136553,0.01,-0.0,1.0,-379.1587
487,-114.73490764286223,300,53.87,0.000174,10464.361703,0.01,-0.0,1.0,-196.81956
488,-104.41332144286686,300,53.78,-0.001182,22804.500732,0.01,-0.0,1.0,-320.9177
489,-110.8654996939088,300,54.38,-0.001718,15339.589922,0.01,0.0,1.0,-250.74937
490,-98.45909591250496,300,55.57,-0.000116,31322.809224,0.01,0.0,1.0,-386.4953
491,-103.71810088060089,300,53.5,-0.000587,23444.500322,0.01,-0.0,1.0,-327.3358
492,-93.37250859409956,300,53.42,-0.000941,38192.44085,0.01,0.0,1.0,-434.3281
493,-111.7124952909044,300,53.86,-0.001723,13959.01343,0.01,0.0,1.0,-230.69893
494,-101.88230204139292,300,53.73,-0.002425,26326.157161,0.01,-0.0,1.0,-345.666
495,-104.77320436297711,300,54.17,-0.002677,24472.437471,0.01,0.0,1.0,-324.41223
496,-106.51391832073645,300,53.79,0.00054,20354.914766,0.01,0.0,1.0,-297.66165
497,-110.0466968637423,300,53.74,-0.000243,15785.401323,0.01,0.0,1.0,-251.73407
498,-116.36040710131617,300,53.94,-0.001935,9900.129475,0.01,0.0,1.0,-184.93399
499,-92.5784514727696,300,53.35,-0.002775,37363.554004,0.01,0.0,1.0,-427.95557
500,-105.80655182359725,300,54.57,0.000319,21309.0427,0.01,-0.0,1.0,-306.01538
501,-110.79546160909796,300,53.63,-0.002199,14738.749249,0.01,-0.0,1.0,-244.55292
502,-96.52337183019006,300,53.78,1e-05,37410.583711,0.01,-0.0,1.0,-427.21918
503,-94.92799792799791,300,53.5,0.002774,39037.509248,0.01,-0.0,1.0,-442.94562
504,-101.531696922606,300,53.53,-0.000416,27483.646221,0.01,0.0,1.0,-353.39685
505,-113.13624620329168,300,54.0,-0.003392,12677.037021,0.01,0.0,1.0,-221.54869
506,-116.3626492194674,300,54.1,-0.001383,9253.167893,0.01,0.0,1.0,-178.55447
507,-113.7763853570672,300,53.62,-0.0019,10723.939773,0.01,-0.0,1.0,-202.9803
508,-101.17789697676066,300,53.91,-0.001154,28319.398252,0.01,-0.0,1.0,-360.16977
509,-96.1156886463705,300,53.61,0.000117,34896.287354,0.01,-0.0,1.0,-420.50256
510,-113.35621129712037,300,53.94,-0.000377,12104.194377,0.01,0.0,1.0,-214.57648
511,-92.3548082809446,300,53.91,0.001354,36467.904768,0.01,0.0,1.0,-425.13687
512,-97.98787908219725,300,53.72,-0.000752,33437.960156,0.01,-0.0,1.0,-399.017
513,-109.84870676461583,300,53.97,-0.001741,16619.749695,0.01,-0.0,1.0,-261.63144
514,-103.32823191118644,300,53.52,-0.003225,25698.791333,0.01,-0.0,1.0,-338.70245
515,-113.04212021143839,300,53.85,-0.002079,12188.911727,0.01,-0.0,1.0,-215.09784
516,-97.17759942078125,300,53.96,-0.003514,34142.81166,0.01,0.0,1.0,-403.22928
517,-109.09029043347229,300,53.81,0.003165,17453.47786,0.01,0.0,1.0,-271.29932
518,-108.98845918391373,300,53.77,-0.002846,17662.37991,0.01,-0.0,1.0,-273.08447
519,-108.33342221751316,300,53.68,-0.000203,18672.590161,0.01,0.0,1.0,-278.86514
520,-110.22269548633183,300,53.67,-0.002678,15959.543821,0.01,-0.0,1.0,-257.46573
521,-110.4971539403358,300,53.85,-0.003335,16082.477375,0.01,0.0,1.0,-253.60992
522,-95.08527583527585,300,56.67,-0.000322,39383.991123,0.01,-0.0,1.0,-438.58615
523,-96.0288323208778,300,53.58,-0.001546,39572.033867,0.01,0.0,1.0,-437.5942
524,-97.08963263167801,300,54.01,-0.000235,34492.550659,0.01,-0.0,1.0,-411.79984
525,-101.90057598125786,300,53.55,-0.005216,28180.398916,0.01,0.0,1.0,-354.67944
526,-96.28230145275604,300,53.95,0.000146,37769.55489,0.01,-0.0,1.0,-421.99796
527,-103.91170239692966,300,53.83,0.002021,23470.952661,0.01,0.0,1.0,-327.55786
528,-107.48410032728209,300,55.31,-0.001139,18302.976812,0.01,0.0,1.0,-281.8107
529,-93.50007328530056,300,53.79,-0.003804,40057.554336,0.01,0.0,1.0,-437.6071
530,-112.6464096089096,300,53.77,0.000386,13896.829213,0.01,0.0,1.0,-231.47453
531,-103.78781021167383,300,53.5,-0.001542,22853.570962,0.01,-0.0,1.0,-321.45456
532,-107.89086406018222,300,53.85,-0.000858,18592.728405,0.01,-0.0,1.0,-278.90204
533,-94.02041687268962,300,53.46,-0.001014,40787.663389,0.01,0.0,1.0,-446.42285
534,-102.36032998987545,300,53.69,-0.004685,25130.299263,0.01,0.0,1.0,-336.55695
535,-115.76709696027874,300,53.71,-0.001308,8958.619992,0.01,-0.0,1.0,-180.88773
536,-95.9542434837889,300,58.03,-0.002478,36494.898184,0.01,-0.0,1.0,-424.70657
537,-95.57208771867857,300,54.62,-0.003866,39440.736338,0.01,-0.0,1.0,-436.0768
538,-93.3477976148431,300,53.42,-0.00089,37353.71645,0.01,-0.0,1.0,-428.30975
539,-115.67783075510344,300,53.97,-0.002078,9965.097195,0.01,0.0,1.0,-186.98625
540,-111.51150137741043,300,53.9,-0.003206,14669.252158,0.01,0.0,1.0,-236.45195
541,-106.90938758211485,300,53.82,-0.002652,19289.174453,0.01,0.0,1.0,-288.1993
542,-106.97717148171697,300,53.94,0.002019,19819.314956,0.01,-0.0,1.0,-293.41782
543,-116.37295478090925,300,54.27,-0.002632,9042.180829,0.01,0.0,1.0,-177.77711
544,-110.6982199618564,300,54.49,-0.00041,16054.51655,0.01,0.0,1.0,-255.13055
545,-97.706290174472,300,61.54,-0.003997,33531.433008,0.01,0.0,1.0,-397.84988
546,-111.09480822208103,300,90.26,-0.000981,14601.705217,0.01,-0.0,1.0,-239.09721
547,-108.07197322879138,300,88.5,-0.00347,18412.218057,0.01,0.0,1.0,-277.3206
548,-104.39634485884487,300,145.79,-0.000903,23028.164478,0.01,-0.0,1.0,-319.36304
549,-106.68015793129435,300,139.7,-0.001671,21140.985239,0.01,0.0,1.0,-298.81024
550,-98.33108974358973,300,138.77,-0.001173,32528.346392,0.01,-0.0,1.0,-389.4759
551,-104.42376562831112,300,138.88,-0.000947,22869.194067,0.01,-0.0,1.0,-317.53067
552,-112.12504091026821,300,140.39,0.000271,14600.561655,0.01,-0.0,1.0,-238.93367
553,-94.59062831108281,300,139.16,-0.002429,40322.431152,0.01,0.0,1.0,-444.5011
554,-101.67440959713682,300,140.16,0.001883,27979.016699,0.01,0.0,1.0,-358.19547
555,-104.73733577029037,300,140.6,-0.002733,22261.661543,0.01,0.0,1.0,-314.0627
556,-106.61026082503358,300,138.27,-0.002663,19442.136802,0.01,-0.0,1.0,-286.83456
557,-99.32327205622666,300,139.34,-0.001449,32152.833823,0.01,-0.0,1.0,-386.1071
558,-96.23314379223463,300,101.92,-0.004723,36907.405166,0.01,0.0,1.0,-428.79456
559,-103.24725341998068,300,194.86,-0.002917,24381.209365,0.01,0.0,1.0,-332.79837
560,-93.83914582891853,300,193.18,-0.000808,39999.810732,0.01,0.0,1.0,-443.4067
561,-102.1138941866215,300,187.21,0.001682,26365.522041,0.01,0.0,1.0,-348.45996
562,-113.70270861293587,300,170.3,-0.001812,10878.438148,0.01,-0.0,1.0,-204.5542
563,-112.95921305125849,300,69.41,-0.001087,11408.121261,0.01,-0.0,1.0,-212.35403
564,-107.63462480280667,300,45.95,-0.001843,17623.833125,0.01,-0.0,1.0,-277.36398
565,-101.92240528831435,300,47.67,0.000599,26851.152173,0.01,-0.0,1.0,-350.1059
566,-94.86664547573635,300,47.41,-0.00329,41876.480908,0.01,0.0,1.0,-451.2315
567,-107.35469555696837,300,48.65,-0.00186,19880.162651,0.01,0.0,1.0,-286.11066
568,-95.23691842669118,300,52.83,-0.000338,41340.144951,0.01,0.0,1.0,-449.02188
569,-115.81700160109247,300,53.83,-0.000831,10146.011522,0.01,0.0,1.0,-189.4465
570,-96.64160839160837,300,52.94,-0.00381,35262.639609,0.01,-0.0,1.0,-409.01004
571,-116.29512225989504,300,53.59,-0.003693,8602.079614,0.01,0.0,1.0,-173.2792
572,-95.61090508817782,300,53.05,-0.007159,38882.862168,0.01,0.0,1.0,-434.87442
573,-95.3458439287984,300,52.93,0.001127,37644.737178,0.01,0.0,1.0,-432.51843
574,-99.09485295848934,300,53.16,-0.004587,32413.426709,0.01,-0.0,1.0,-383.47293
575,-115.52866191048001,300,58.0,-0.001062,9512.02899,0.01,-0.0,1.0,-182.43451
576,-102.1718917025735,300,53.11,-0.002899,26604.722485,0.01,-0.0,1.0,-344.02267
577,-114.98339307998403,300,53.49,0.000449,11321.269495,0.01,0.0,1.0,-204.30722
578,-105.98000988910078,300,53.08,-0.001426,20327.865842,0.01,0.0,1.0,-300.64462
579,-117.55168291304658,300,53.62,-0.006432,8066.469156,0.01,-0.0,1.0,-161.08582
580,-93.9277403993313,300,75.1,0.000644,39721.780771,0.01,-0.0,1.0,-442.648
581,-96.39710567210567,300,97.92,-0.003791,37388.260078,0.01,0.0,1.0,-422.63416
582,-107.90732941301127,300,89.99,-0.002943,18068.404648,0.01,-0.0,1.0,-274.63104
583,-94.15015804902173,300,79.01,0.001087,40072.227622,0.01,0.0,1.0,-442.4538
584,-94.744246956747,300,80.38,-0.004054,40051.458042,0.01,-0.0,1.0,-442.44376
585,-99.00561647948017,300,78.22,-0.000727,32586.736709,0.01,0.0,1.0,-385.1638
