Episode,Reward,Loss,Duration_s,Epsilon
633,41.07750936,0.000572571,52.68,0.05
634,41.87597449,0.000578344,52.25,0.05
635,37.63648431,0.000115551,52.49,0.05
636,25.68959054,0.038775582,52.97,0.05
637,38.39203574,0.000210728,52.21,0.05
638,28.76747957,0.000642496,53.01,0.05
639,29.66394334,0.000324283,52.92,0.05
640,33.50631931,0.014156573,52.91,0.05
641,42.90394034,0.000289577,52.35,0.05
642,40.48735667,0.000366949,52.27,0.05
643,39.74558199,0.000193561,52.23,0.05
644,27.68190736,0.001818771,52.75,0.05
645,47.32870782,0.001029784,52.52,0.05
646,42.34273239,0.00022581,52.56,0.05
647,35.59140031,0.000251778,52.97,0.05
648,20.46537755,0.015055785,52.67,0.05
649,37.86347567,0.000179332,52.44,0.05
650,37.00598261,0.000707858,52.95,0.05
651,43.33776371,0.000369362,52.32,0.05
652,43.3524243,0.000897455,52.44,0.05
653,19.24463928,0.000270084,52.81,0.05
654,32.20509142,0.000411927,53,0.05
655,39.10822385,0.000164,52.39,0.05
656,23.82860717,0.000244726,52.48,0.05
657,43.38907402,0.000279513,52.49,0.05
658,37.67074592,0.000603716,52.98,0.05
659,32.75553525,0.000124432,52.72,0.05
660,42.24875032,0.021062402,52.18,0.05
661,25.2748031,0.000238,52.57,0.05
662,23.7511346,0.000248085,52.77,0.05
663,43.3595833,0.00026799,52.48,0.05
664,44.91710785,0.000186737,52.57,0.05
665,34.19888718,0.000650342,52.76,0.05
666,30.0637694,0.00040227,52.74,0.05
667,26.01832868,0.00103462,53.02,0.05
668,35.90514998,0.00023606,52.51,0.05
669,40.88063826,0.000298351,52.32,0.05
670,38.56174566,0.000456054,52.11,0.05
671,39.56669198,0.000328927,52.86,0.05
672,28.19991112,0.000309452,52.92,0.05
673,31.06039239,0.002488362,52.76,0.05
674,33.59289397,0.000352353,52.72,0.05
675,25.73414771,0.000358375,53.09,0.05
676,24.08452827,0.000437595,57.22,0.05
677,38.3257717,0.000158389,53.07,0.05
678,46.01435833,0.000576003,52.26,0.05
679,24.28160716,0.000333908,52.64,0.05
680,45.45350622,0.000153687,52.2,0.05
681,27.97431277,0.000346503,53.08,0.05
682,32.87035683,0.000407593,52.66,0.05
683,23.2627434,0.000181463,52.85,0.05
684,36.42892621,0.001500764,53.5,0.05
685,25.36955599,0.024677938,52.86,0.05
686,32.57490817,0.000295133,52.41,0.05
687,25.12364466,0.00015443,52.65,0.05
688,45.05492277,0.000209759,52.39,0.05
689,42.92007252,0.000114972,52.49,0.05
690,44.82143521,0.000171827,52.42,0.05
691,26.23481258,0.00016647,53.36,0.05
692,45.64900844,0.000318243,52.48,0.05
693,46.84045084,0.001179061,52.43,0.05
694,43.36674172,0.000668027,52.31,0.05
695,22.9311698,0.000257321,53.38,0.05
696,25.45522562,0.000587181,52.63,0.05
697,37.78319795,0.000202931,52.64,0.05
698,42.88324327,0.000467716,52.76,0.05
699,44.42297038,0.000146909,52.56,0.05
700,39.92514804,0.000528412,52.84,0.05
701,32.39733112,0.000316331,52.87,0.05
702,28.91888642,9.29E-05,52.77,0.05
703,41.42202003,0.000329647,52.65,0.05
704,44.11310335,0.000219622,52.37,0.05
705,38.76405018,0.000243108,52.64,0.05
706,39.11163882,0.000222948,52.75,0.05
707,27.53792205,0.000167995,53.21,0.05
708,31.50992148,0.000669823,52.7,0.05
709,23.46669345,0.001468134,52.75,0.05
710,23.04032487,0.00019054,53.01,0.05
711,24.9707315,0.000268454,52.84,0.05
712,45.97847914,0.000290389,52.67,0.05
713,32.50276218,0.000281892,53.09,0.05
714,35.54582362,0.000141489,52.85,0.05
715,27.47655753,0.040478226,53.51,0.05
716,33.51594794,0.000220237,52.95,0.05
717,26.49719367,0.00041433,52.95,0.05
718,44.69672129,0.000216636,52.65,0.05
719,29.7445763,0.001824357,52.55,0.05
720,44.69498069,0.001307026,52.28,0.05
721,44.69009913,0.000305882,52.31,0.05
722,32.12508624,0.013660889,53.12,0.05
723,32.90998063,0.026191616,52.72,0.05
724,38.08669945,0.000570909,52.28,0.05
725,23.92609251,0.000248543,52.93,0.05
726,29.11256063,0.000360942,52.52,0.05
727,45.27029355,0.001534414,51.99,0.05
728,34.89416455,0.000164705,52.26,0.05
729,25.09805868,0.015882563,53.07,0.05
730,35.67412941,0.000327057,53.5,0.05
731,46.82704993,0.046001658,52.52,0.05
732,42.44837801,0.000695271,52.75,0.05
733,27.27576258,0.000216362,52.64,0.05
734,37.86060812,0.000242221,52.5,0.05
735,28.31836694,0.000143159,53.08,0.05
736,37.60492277,0.000673994,52.52,0.05
737,27.15589137,0.000445977,52.81,0.05
738,29.6125465,0.000249086,52.47,0.05
739,22.17955988,0.000473129,52.6,0.05
740,41.90691943,0.000189106,52.26,0.05
741,39.83126928,0.000296798,52.43,0.05
742,44.32181636,0.000312125,52.96,0.05
743,36.96222834,0.000357571,52.21,0.05
744,36.07363907,0.029163765,55.16,0.05
745,21.95273451,0.000566868,54.34,0.05
746,41.06251501,0.000280491,52.46,0.05
747,38.68029862,0.000252177,52.63,0.05
748,39.57226078,0.000511406,52.66,0.05
749,43.66429358,0.000344585,52.72,0.05
750,27.54644316,0.000267764,52.52,0.05
751,26.94772816,0.047856525,52.56,0.05
752,31.69035106,0.000393554,53.08,0.05
753,24.04561377,0.000276155,53.26,0.05
754,21.00792394,0.019985402,52.73,0.05
755,35.84301317,0.000475985,52.26,0.05
756,34.98036837,0.000269607,52.55,0.05
757,28.0826461,0.000423452,52.8,0.05
758,36.82096195,0.027327118,52.67,0.05
759,33.24944109,0.000539287,52.27,0.05
760,33.64402592,0.000146771,52.44,0.05
761,27.64118192,0.000203677,52.77,0.05
762,44.84147271,0.000439042,52.2,0.05
763,30.79018095,0.0004049,52.49,0.05
764,36.4479486,0.000225362,53.02,0.05
765,32.14739616,0.000355293,52.58,0.05
766,38.5095371,0.000129085,53.01,0.05
767,26.42667909,0.000263721,52.77,0.05
768,36.16190401,0.000221249,52.79,0.05
769,41.41769678,0.001572892,52.29,0.05
770,44.23958554,0.000494152,52.08,0.05
771,40.72299304,0.000185319,52.29,0.05
772,26.05082497,0.000483103,52.33,0.05
773,37.09364625,0.000203775,52.25,0.05
774,31.84675308,0.000398778,52.41,0.05
775,34.4133394,0.000265698,52.57,0.05
776,34.03174813,0.000397845,52.61,0.05
777,36.60431118,0.0002389,52.12,0.05
778,29.98194915,0.001517196,52.23,0.05
779,40.10509789,0.000390708,52.21,0.05
780,25.08306021,0.000141684,52.46,0.05
781,24.75536925,0.000193334,52.96,0.05
782,28.70656389,0.000290064,52.34,0.05
783,34.08142821,0.000228764,52.88,0.05
784,44.82495085,0.000213203,52.41,0.05
785,38.4076826,0.000515201,52.09,0.05
786,46.20519413,0.000154685,52.36,0.05
787,27.0117695,0.000319233,52.93,0.05
788,37.85603412,0.000216128,52.03,0.05
789,40.87859451,0.00037545,52.13,0.05
790,46.25004533,0.000243728,52.04,0.05
791,44.29099385,0.001231797,52.3,0.05
792,29.74296726,0.000360428,51.97,0.05
793,28.34321331,0.019486547,52.32,0.05
794,45.18621824,0.00026682,52.33,0.05
795,37.53726072,0.000406564,52.23,0.05
796,42.45949265,0.074144416,52.04,0.05
797,31.89644404,0.000444707,52.62,0.05
798,22.84473523,0.000295266,52.43,0.05
799,45.24111865,0.000627345,52.58,0.05
800,41.72773245,0.000423316,52.91,0.05
801,32.5630027,0.000685423,52.63,0.05
802,26.05420287,0.000329763,52.62,0.05
803,23.28346048,0.02178731,52.59,0.05
804,28.38577765,0.00021947,52.55,0.05
805,24.45046679,0.000374333,52.75,0.05
806,34.14537272,0.003446293,52.29,0.05
807,35.75096095,0.014927302,52.42,0.05
808,29.8036107,0.000246868,52.19,0.05
809,45.53412328,0.000290921,54.01,0.05
810,44.20728262,0.000201532,98.43,0.05
811,43.94555314,0.000382708,144.87,0.05
812,39.42983242,0.000453098,143.43,0.05
813,25.48603871,0.000154491,153.92,0.05
814,34.77947423,0.001028748,150.5,0.05
815,30.46620164,0.000295598,149.68,0.05
816,37.76783187,0.000147933,94.69,0.05
817,41.25317481,0.00043079,149.9,0.05
818,28.28979421,0.001063955,149.18,0.05
819,37.26984972,0.000391638,147.3,0.05
820,29.71090391,0.033517305,147.55,0.05
821,26.00933048,0.000679144,146.8,0.05
822,24.32341774,0.000387329,144.98,0.05
823,35.0453586,0.00050714,143.43,0.05
824,33.75826329,0.00131736,141.83,0.05
825,32.62703433,0.000290465,142.27,0.05
826,32.63808481,0.000207622,143.95,0.05
827,30.92709672,0.000412789,141.3,0.05
828,44.98706941,0.029825443,143.43,0.05
829,43.82041128,0.000532871,144.65,0.05
830,38.96032822,0.001369907,152.65,0.05
831,24.58933684,0.000615548,148.7,0.05
832,41.18214164,0.000402992,146.14,0.05
833,32.69730963,0.000205789,115.83,0.05
834,36.28988339,0.000195505,48.99,0.05
835,38.95860793,0.000408162,54.75,0.05
836,27.86908626,0.000358487,105.51,0.05
837,29.13509218,0.020323573,111.56,0.05
838,24.29564261,0.000280853,102.93,0.05
839,28.7665045,0.000932799,143.65,0.05
840,38.90938935,0.000361226,75.74,0.05
841,42.98314526,0.000257519,108.81,0.05
842,41.2338737,0.000509107,148.62,0.05
843,24.8914268,0.000796958,79.47,0.05
844,36.33994785,0.021200169,79.21,0.05
845,27.75860116,0.000396392,82.15,0.05
846,44.52510066,0.000167593,92.37,0.05
847,44.81830161,0.000199366,83.52,0.05
848,37.62488698,0.000156863,86.93,0.05
849,29.60989322,0.00037942,92.43,0.05
850,41.47703109,0.000410955,76.97,0.05
851,41.40729586,0.000653812,45.91,0.05
852,33.30330637,0.000237063,45.68,0.05
853,43.61366079,0.000432111,45.17,0.05
854,26.97368969,0.000473942,47.21,0.05
855,27.22883821,0.000191678,47.06,0.05
856,36.29257847,0.000236558,52.7,0.05
857,25.60240782,7.21E-05,52.93,0.05
858,43.2904582,0.00036182,52.95,0.05
859,29.2479333,0.000413308,53.19,0.05
860,35.46007688,0.000279809,53.25,0.05
861,43.00405335,0.00026306,53.23,0.05
862,42.332926,0.015375548,52.09,0.05
863,36.64038285,0.000364317,52.42,0.05
864,35.13079395,0.00022629,52.61,0.05
865,43.00556762,0.000273372,52.7,0.05
866,39.0489119,0.000308637,52.94,0.05
867,30.14533476,0.00024004,52.89,0.05
868,34.41269778,0.00041273,53.11,0.05
869,35.27254833,0.000183463,52.67,0.05
870,32.87865455,0.000563025,52.97,0.05
871,42.59784206,0.000850281,57.37,0.05
872,39.39638754,0.025604028,53.15,0.05
873,32.01580372,0.017299434,53.13,0.05
874,33.62758206,0.000175361,52.76,0.05
875,39.83127163,0.000176662,52.44,0.05
876,31.03919733,0.000182248,52.55,0.05
877,28.20277631,0.000268016,55.76,0.05
878,42.43225701,0.000339971,52.9,0.05
879,43.29740176,0.000475528,52.48,0.05
880,29.99313208,0.000628745,52.56,0.05
881,29.16609775,0.000335175,52.8,0.05
882,42.63608727,0.000253921,52.6,0.05
883,40.94709096,0.000265112,52.51,0.05
884,41.69950584,0.030415492,52.45,0.05
885,40.90670193,0.000242569,52.45,0.05
886,29.0145826,0.000103758,52.89,0.05
887,41.89690995,0.000203875,52.46,0.05
888,33.68317646,0.000650042,53,0.05
889,29.40972781,0.000118444,52.8,0.05
890,32.83954787,0.000331156,52.76,0.05
891,44.19703651,0.00179203,52.5,0.05
892,42.55245815,0.000274346,52.6,0.05
893,36.11495962,0.000208323,52.78,0.05
894,29.36858445,0.000345991,53.79,0.05
895,44.21636293,0.000318198,52.58,0.05
896,27.05953268,0.000233329,52.58,0.05
897,43.93450354,0.000402421,56.84,0.05
898,43.30600292,0.000298685,52.53,0.05
899,45.26092451,0.000262404,52.28,0.05
900,37.12557834,0.000473767,52.52,0.05
901,47.26644946,0.000373775,52.26,0.05
902,42.41851881,0.00032685,52.29,0.05
903,29.94502249,0.120654687,52.53,0.05
904,42.59376251,0.000163098,52.64,0.05
905,29.1181,0.00028251,53.05,0.05
906,26.24216877,0.016083805,52.69,0.05
907,30.5624588,0.00042855,52.65,0.05
908,44.41284877,0.000507987,52.32,0.05
909,22.7982541,0.000286954,52.9,0.05
910,31.68583504,0.000146724,52.73,0.05
911,39.12201296,0.025344266,52.46,0.05
912,29.32667026,0.000454338,53.17,0.05
913,31.97322114,0.000246497,52.79,0.05
914,43.31084681,0.000287763,52.17,0.05
915,45.3375518,0.000885557,52.29,0.05
916,29.48692696,0.000124786,52.71,0.05
917,35.38441024,0.000391349,52.72,0.05
918,28.31686975,0.000213422,52.86,0.05
919,37.82333092,0.000258949,52.62,0.05
920,44.90350622,0.000274709,52.13,0.05
921,32.57676974,0.000334445,52.64,0.05
922,32.3688717,0.002019323,52.64,0.05
923,35.19829384,0.000461305,53.14,0.05
924,43.22344158,0.000177332,52.25,0.05
925,41.2481093,0.000623626,52.21,0.05
926,42.36118852,0.000199707,52.27,0.05
927,45.20281104,0.000328848,52.97,0.05
928,43.23462892,0.000155475,52.54,0.05
929,40.80467319,0.000208273,52.36,0.05
930,32.76810471,0.000502664,52.7,0.05
931,43.95841457,0.001004613,52.02,0.05
932,28.30490805,0.045208931,52.82,0.05
933,42.13303931,0.001088769,52.35,0.05
934,43.37015463,0.000983404,52.42,0.05
935,43.95497545,0.000217375,52.16,0.05
936,45.63480522,0.001169943,52.82,0.05
937,45.92105496,0.040147725,52.1,0.05
938,36.84539804,9.97E-05,52.58,0.05
939,43.46844523,0.000258887,52.65,0.05
940,43.11223305,0.01913508,52.22,0.05
941,42.74233124,0.06126621,52.25,0.05
942,33.28248305,0.000162184,52.64,0.05
943,43.60067899,0.000295203,52.35,0.05
944,24.00997946,0.000659129,53.13,0.05
945,39.00074021,0.032259006,52.7,0.05
946,45.62045455,0.000375531,52.54,0.05
947,35.20052153,0.001288013,52.29,0.05
948,33.23962851,0.000314588,52.29,0.05
949,24.43671623,0.000519396,52.61,0.05
950,42.60670722,0.000445308,52.05,0.05
951,28.75734442,0.040489025,52.51,0.05
952,47.20896877,0.001595604,52.3,0.05
953,28.46522922,0.000223953,52.68,0.05
954,45.18583563,0.000199397,52.2,0.05
955,39.61424943,0.023676001,52.5,0.05
956,43.32341392,0.000673613,52.58,0.05
957,41.85024782,0.000327855,48.05,0.05
958,46.41523716,0.001055845,55.16,0.05
959,41.69506546,0.000493436,52.73,0.05
960,35.05163818,0.022457168,36.74,0.05
961,42.68014233,0.078375392,37.14,0.05
962,35.26519655,0.033090767,36.83,0.05
963,44.01562625,0.000242063,35.86,0.05
964,43.94754892,0.000520008,36.33,0.05
965,30.06994125,0.000260117,36.53,0.05
966,43.26274075,0.000270917,36.06,0.05
967,37.24288132,0.000671796,35.8,0.05
968,35.96997127,0.000285915,39.45,0.05
969,33.6756372,0.000620409,36.45,0.05
970,36.02890973,0.001878637,35.77,0.05
971,33.94940871,0.002185872,36.41,0.05
972,43.76745779,0.000146203,35.87,0.05
973,43.49820113,0.000222648,36.05,0.05
974,42.38252366,0.001414701,35.62,0.05
975,43.87375533,0.000200187,36.29,0.05
976,30.48167485,0.000560359,36.57,0.05
977,24.42528461,0.00024443,35.89,0.05
978,27.57409144,0.051901903,36.13,0.05
979,43.18656524,0.000377361,36.53,0.05
980,35.48795325,0.000150496,35.91,0.05
981,37.63356378,0.000155121,36.78,0.05
982,36.93226466,0.017426964,36.19,0.05
983,35.11102929,0.000167232,36.06,0.05
984,41.63791116,0.000734954,35.97,0.05
985,44.69068776,0.00031861,35.86,0.05
986,44.84341933,0.000522393,35.98,0.05
987,29.76163117,0.000247337,37.22,0.05
988,40.7063976,0.000449804,36.05,0.05
989,43.61926256,0.00022712,36.03,0.05
990,31.05978344,0.000204762,35.71,0.05
991,26.90700713,0.000352165,36.7,0.05
992,26.4346769,0.000487232,36.18,0.05
993,37.85344618,0.001461198,36.16,0.05
994,27.54192302,0.000330829,36.77,0.05
995,26.69489828,0.00015828,36.7,0.05
996,42.84703092,0.000658459,36.23,0.05
997,28.20175532,0.018107306,36.31,0.05
998,39.67450849,0.00035186,36.02,0.05
999,39.9308846,0.000611699,36.17,0.05
1000,37.09816904,0.000225284,36.02,0.05
