Episode,TotalReward,AvgReturn,ActorLoss,CriticLoss,Entropy,IllegalActions,Duration_s
66,-27.92,-9.89,0.7055556178092957,7.109399318695068,1.8818286657333374,0,1.06
67,-36.21,-12.09,-0.6466130614280701,15.616602897644043,1.8807945251464844,0,1.17
68,-24.94,-9.02,1.3828299045562744,6.237237930297852,1.8805584907531738,0,1.08
69,-37.71,-12.59,-8.465357780456543,37.4097785949707,1.882482647895813,0,1.12
70,-25.25,-9.05,3.5688436031341553,12.033339500427246,1.8823109865188599,0,1.05
71,-12.48,-5.48,9.401202201843262,28.874061584472656,1.8781214952468872,0,1.03
72,-15.56,-6.31,7.863734245300293,19.7993221282959,1.8810534477233887,0,0.96
73,-19.39,-7.42,3.1689915657043457,6.024580955505371,1.8754652738571167,0,1.14
74,-35.52,-11.92,-4.381181716918945,13.002277374267578,1.8783773183822632,0,1.13
75,-28.95,-10.11,-2.487814426422119,6.617214202880859,1.8743634223937988,0,1.46
76,-28.21,-10.0,-2.667048931121826,5.548801898956299,1.8719042539596558,0,1.16
77,-44.16,-14.33,-5.672182083129883,28.708831787109375,1.8671512603759766,0,1.2
78,-17.08,-6.9,6.635302543640137,18.9212589263916,1.8751814365386963,0,1.02
79,-21.24,-7.82,5.321804523468018,13.115689277648926,1.878106951713562,0,1.0
80,-14.15,-6.09,5.7252044677734375,13.391645431518555,1.8660802841186523,0,0.99
81,-31.68,-10.76,-4.404398441314697,10.346205711364746,1.8604722023010254,0,1.22
82,-24.74,-8.88,1.6623317003250122,5.007124423980713,1.873152256011963,0,1.14
83,-28.95,-9.93,3.011998414993286,13.184961318969727,1.8579527139663696,0,1.7
84,-18.68,-7.18,0.6008023619651794,3.6691462993621826,1.8555155992507935,0,1.17
85,-6.03,-3.41,9.170602798461914,41.35300827026367,1.84758460521698,0,1.02
86,-4.73,-3.21,10.31869125366211,45.0463752746582,1.8563456535339355,0,1.02
87,-18.41,-7.12,2.4876325130462646,6.179826736450195,1.856231689453125,0,1.21
88,-26.19,-9.22,-2.534219980239868,6.430073261260986,1.8489025831222534,0,1.34
89,-25.92,-9.01,2.562458038330078,16.87212562561035,1.8502734899520874,0,1.14
90,-25.11,-8.92,0.41384777426719666,7.581451892852783,1.8537795543670654,0,1.18
91,-11.63,-5.05,2.420379638671875,3.688359260559082,1.8398441076278687,0,1.09
92,-20.46,-7.37,0.09416930377483368,28.683311462402344,1.834672451019287,0,1.14
93,-21.44,-7.81,-2.609415054321289,6.012106895446777,1.8514245748519897,0,1.12
94,-19.96,-7.25,-2.671407461166382,7.523019313812256,1.8403838872909546,0,1.1
95,-18.8,-6.9,-0.3071085810661316,4.981276512145996,1.8389487266540527,0,1.2
96,-38.03,-12.47,-10.854186058044434,42.29232406616211,1.8422391414642334,0,1.61
97,-8.81,-4.15,4.936079978942871,9.607552528381348,1.845408320426941,0,1.05
98,-14.96,-5.86,-0.11879098415374756,3.1213538646698,1.8387033939361572,0,1.04
99,-22.13,-7.74,-2.862030506134033,8.58728313446045,1.8410121202468872,0,1.2
100,-13.49,-5.51,1.6652125120162964,3.306856155395508,1.8431990146636963,0,1.24
101,-22.26,-7.9,-2.958479404449463,6.36572265625,1.8406084775924683,0,1.24
102,-23.08,-8.17,-3.9019665718078613,10.880291938781738,1.8324806690216064,0,1.12
103,-11.04,-4.97,-1.150892972946167,8.392898559570312,1.831679105758667,0,1.0
104,-17.7,-6.62,2.510488748550415,4.364716529846191,1.843526840209961,0,1.04
105,-32.6,-10.85,-12.36870288848877,61.229732513427734,1.8354933261871338,0,1.21
106,-9.0,-4.24,2.656642198562622,6.860891342163086,1.8304370641708374,0,1.5
107,-37.81,-12.49,-8.40164566040039,27.73451805114746,1.8448883295059204,0,1.23
108,-29.71,-10.04,-8.768460273742676,33.036006927490234,1.8296338319778442,0,1.21
109,-10.41,-4.77,0.13330267369747162,6.6093292236328125,1.8221856355667114,0,1.02
110,-12.63,-5.28,3.4723143577575684,5.6808762550354,1.8270660638809204,0,1.03
111,-10.87,-4.7,4.589288234710693,13.077178955078125,1.8304134607315063,0,1.06
112,-8.25,-4.08,1.5622845888137817,3.7927238941192627,1.8236368894577026,0,1.12
113,-7.96,-3.85,1.7429101467132568,9.65887451171875,1.8152828216552734,0,1.46
114,-9.47,-4.49,3.395918130874634,5.341299057006836,1.8246103525161743,0,1.04
115,-1.32,-2.25,3.418332099914551,4.668558597564697,1.8062363862991333,0,1.11
116,-9.62,-4.34,1.1052669286727905,2.9249496459960938,1.8138556480407715,0,1.3
117,-12.49,-5.15,0.06505606323480606,3.475555896759033,1.817287564277649,0,2.34
118,-27.38,-9.35,-11.942399024963379,53.212459564208984,1.801896572113037,0,2.23
119,-18.67,-7.01,-3.1189680099487305,6.143066883087158,1.8114330768585205,0,2.12
120,-20.84,-7.52,-5.070158004760742,12.339341163635254,1.8097715377807617,0,1.84
121,-13.22,-5.54,-6.329220294952393,16.77815055847168,1.8006442785263062,0,1.12
122,-18.21,-6.89,-6.0032548904418945,17.52237319946289,1.8124372959136963,0,1.16
123,-20.16,-7.32,-3.6225924491882324,6.679223537445068,1.8003356456756592,0,1.34
124,-16.96,-6.53,-5.837203025817871,18.428335189819336,1.804052710533142,0,1.46
125,-10.69,-4.6,2.411883592605591,4.712857246398926,1.8080230951309204,0,1.14
126,-22.77,-8.25,-8.968575477600098,37.78944396972656,1.7962923049926758,0,1.14
127,-24.94,-8.66,-7.304997444152832,21.43103790283203,1.7961370944976807,0,1.09
128,-16.63,-6.53,0.11780746281147003,1.418903112411499,1.8090767860412598,0,1.21
129,-11.06,-4.62,2.304619312286377,11.924541473388672,1.7862823009490967,0,1.26
130,-30.09,-9.96,-8.76786994934082,34.798465728759766,1.7590832710266113,0,1.19
131,-17.77,-6.9,-6.589068412780762,28.57513427734375,1.8052420616149902,0,1.05
132,-19.13,-7.2,-1.7026041746139526,7.705180644989014,1.790568232536316,0,1.07
133,-17.49,-6.74,2.4321932792663574,3.557339668273926,1.798397183418274,0,1.39
134,-4.49,-2.79,6.143054962158203,22.904521942138672,1.7924554347991943,0,1.06
135,-15.62,-6.18,1.735793948173523,3.5584001541137695,1.7813464403152466,0,1.11
136,-13.07,-5.27,4.729977130889893,14.227319717407227,1.7802858352661133,0,1.11
137,-17.21,-6.44,4.5027875900268555,19.293148040771484,1.768591046333313,0,1.3
138,-17.16,-6.54,3.1533942222595215,9.32785415649414,1.7772046327590942,0,1.35
139,-2.95,-2.4,6.660398960113525,23.44987678527832,1.764631748199463,0,0.93
140,-22.72,-8.01,-2.5118589401245117,6.447080612182617,1.7274123430252075,0,1.21
141,-18.87,-6.83,1.587066650390625,12.794336318969727,1.7194244861602783,0,1.14
142,-8.89,-4.13,5.978969097137451,16.590740203857422,1.7621997594833374,0,1.43
143,-13.28,-5.62,-4.016857624053955,11.725170135498047,1.741551160812378,0,1.08
144,-2.84,-2.49,6.294130325317383,19.171775817871094,1.7452216148376465,0,1.08
145,-32.9,-11.03,-7.028834342956543,20.084949493408203,1.7494218349456787,0,1.2
146,-20.06,-7.35,-1.245545744895935,7.126386642456055,1.7289180755615234,0,1.38
147,-8.92,-4.3,2.2438225746154785,3.55865478515625,1.7278618812561035,0,1.18
148,-17.94,-6.74,-1.4790226221084595,4.879088401794434,1.6927154064178467,0,1.02
149,-0.6,-1.9,0.5240909457206726,3.571402072906494,1.6839087009429932,0,1.02
150,-22.34,-7.72,-3.810781955718994,10.190174102783203,1.6240214109420776,0,1.1
151,-18.3,-6.69,-1.8428236246109009,4.688872814178467,1.63753080368042,0,1.47
152,-3.77,-3.14,3.8559622764587402,5.74698543548584,1.7672489881515503,0,1.0
153,-10.9,-4.77,1.1704845428466797,2.0978872776031494,1.6695090532302856,0,1.07
154,-25.4,-8.85,-9.618399620056152,43.24259948730469,1.618041753768921,0,1.13
155,-12.33,-5.11,-2.0460364818573,4.104608535766602,1.6134577989578247,0,1.15
156,5.61,-0.27,6.313297748565674,14.455020904541016,1.736606478691101,0,1.24
157,-11.06,-4.88,1.1163493394851685,2.598416566848755,1.6697967052459717,0,1.01
158,-6.06,-3.44,0.49656641483306885,1.8785256147384644,1.6758328676223755,0,1.11
159,6.42,-0.03,7.794942378997803,21.462343215942383,1.7201935052871704,0,1.03
160,-16.87,-6.36,-3.195887565612793,7.674439430236816,1.625280737876892,0,1.27
161,-6.74,-3.69,-2.155381202697754,3.9129369258880615,1.6359467506408691,0,1.24
162,-8.94,-4.36,0.871979832649231,2.684556007385254,1.6933252811431885,0,1.1
163,-4.0,-3.15,1.873587965965271,3.6286990642547607,1.7127500772476196,0,1.33
164,-7.74,-4.27,-1.0653846263885498,2.0177195072174072,1.6920549869537354,0,1.22
165,-19.35,-7.26,-7.216526508331299,22.612905502319336,1.6810312271118164,0,1.48
166,6.61,-0.16,4.441182613372803,7.8318352699279785,1.711507797241211,0,0.96
167,-20.25,-7.26,-5.084356784820557,12.446945190429688,1.5991562604904175,0,1.18
168,-8.07,-4.19,-0.309815913438797,1.5875965356826782,1.697540521621704,0,1.1
169,-10.06,-5.01,-0.8326913714408875,1.7866371870040894,1.7469902038574219,0,1.09
170,5.84,-0.47,1.5336689949035645,2.3698036670684814,1.7061747312545776,0,1.38
171,-10.81,-5.07,-1.7847015857696533,2.6027588844299316,1.697006106376648,0,1.21
172,-7.28,-3.76,-0.14120924472808838,4.151310920715332,1.6459790468215942,0,1.09
173,-7.24,-4.0,-0.9689812660217285,2.008150577545166,1.6234678030014038,0,1.1
174,-10.88,-4.75,-0.4627693295478821,2.034114122390747,1.5895161628723145,0,1.26
175,-8.4,-4.23,-0.38268736004829407,3.4491543769836426,1.647702932357788,0,1.4
176,-10.08,-5.0,0.8785416483879089,2.2074854373931885,1.6562672853469849,0,1.19
177,6.7,-0.07,6.871644496917725,19.0537166595459,1.687633752822876,0,1.06
178,0.07,-1.93,5.626141548156738,12.22127628326416,1.6898207664489746,0,1.09
179,-7.64,-4.12,0.9036285281181335,2.992703676223755,1.6519213914871216,0,1.51
180,7.56,0.01,6.752388954162598,17.048744201660156,1.725983738899231,0,0.96
181,1.19,-1.74,2.0091593265533447,7.263007164001465,1.638648271560669,0,1.03
182,-9.56,-4.73,0.5240213871002197,1.8844480514526367,1.6643849611282349,0,1.13
183,7.18,-0.08,3.388658046722412,5.5910725593566895,1.6380374431610107,0,1.18
184,4.35,-1.0,2.106111526489258,3.1463980674743652,1.642394781112671,0,3.93
185,-0.24,-2.0,1.438314437866211,3.8000309467315674,1.6243983507156372,0,4.02
186,8.95,0.36,0.8647000193595886,1.3466534614562988,1.6532334089279175,0,3.47
187,24.68,4.91,6.2208428382873535,16.432998657226562,1.6768029928207397,0,3.47
188,21.72,4.07,5.888392925262451,14.825048446655273,1.6568820476531982,0,3.15
189,14.44,2.12,2.0878405570983887,3.394453763961792,1.6454287767410278,0,3.37
190,7.84,0.18,0.5194994807243347,4.313094139099121,1.623051404953003,0,3.77
191,-2.64,-2.89,-6.602452278137207,16.85297966003418,1.5851013660430908,0,3.8
192,22.58,4.13,2.425861120223999,8.19357681274414,1.5756754875183105,0,3.62
193,13.52,1.81,-0.1589612364768982,3.714618444442749,1.623681902885437,0,3.49
194,-1.99,-2.62,-3.7058141231536865,12.287493705749512,1.6018435955047607,0,4.42
195,20.04,3.58,1.2232215404510498,3.3383467197418213,1.5949668884277344,0,3.46
196,22.15,4.26,1.029986023902893,1.429333209991455,1.5856777429580688,0,3.28
197,-5.74,-3.58,-7.055948257446289,23.704795837402344,1.5258647203445435,0,4.13
198,6.31,-0.16,-2.453869581222534,4.411853790283203,1.5738191604614258,0,3.79
199,2.47,-1.32,-4.117660045623779,9.554824829101562,1.5515940189361572,0,4.0
200,2.85,-1.25,-4.133967876434326,12.005057334899902,1.535962700843811,0,4.22
201,1.23,-1.69,-4.769500732421875,12.021620750427246,1.5027087926864624,0,4.3
202,22.16,3.88,0.8246762156486511,1.8618662357330322,1.4842748641967773,0,3.59
203,-12.91,-5.73,-8.912501335144043,30.106229782104492,1.5739296674728394,0,4.24
204,-7.43,-4.07,-5.910198211669922,17.59363555908203,1.4927066564559937,0,4.04
205,22.07,4.13,1.6962238550186157,4.651066780090332,1.5416957139968872,0,3.5
206,4.97,-0.6,-2.1298933029174805,2.9393415451049805,1.543639898300171,0,3.78
207,27.62,5.48,3.3112595081329346,9.869646072387695,1.4154337644577026,0,3.57
208,8.17,0.13,-1.0472779273986816,2.530856132507324,1.4655280113220215,0,4.13
209,30.94,6.54,4.849395275115967,18.440649032592773,1.4373133182525635,0,3.23
210,7.67,0.08,-0.06551112979650497,1.8461458683013916,1.461026668548584,0,4.43
211,15.19,2.25,2.0072474479675293,3.6341569423675537,1.4895039796829224,0,3.96
212,14.84,2.04,2.4494640827178955,4.3730082511901855,1.3935362100601196,0,4.33
213,18.55,3.04,2.7789416313171387,5.42289924621582,1.3798046112060547,0,3.74
214,5.87,-0.53,-1.5386364459991455,2.769362688064575,1.4215792417526245,0,4.27
215,23.02,4.27,3.01645565032959,8.098151206970215,1.298240065574646,0,3.99
216,34.01,7.28,2.9438538551330566,14.253826141357422,1.209145188331604,0,3.36
217,18.23,2.96,2.2044870853424072,3.7730696201324463,1.2827855348587036,0,4.25
218,35.78,7.95,3.038123607635498,14.791627883911133,1.1952705383300781,0,3.09
219,14.93,2.08,0.035708244889974594,1.1061633825302124,1.3651986122131348,0,3.88
220,20.06,3.44,0.940152108669281,1.6625059843063354,1.2276561260223389,0,4.23
221,7.01,-0.2,-2.6851940155029297,5.0369110107421875,1.2870196104049683,0,4.44
222,22.14,4.13,0.7466341257095337,0.8231077194213867,1.2705210447311401,0,3.9
223,29.24,6.03,0.6733496785163879,1.4304852485656738,1.0435712337493896,0,3.76
224,30.23,6.3,0.053071703761816025,0.9735182523727417,1.1133718490600586,0,3.9
225,29.3,6.09,-0.37739554047584534,0.5381383895874023,1.077828288078308,0,4.18
226,16.75,2.62,-1.8927727937698364,5.755985736846924,1.171878457069397,0,4.35
227,7.33,0.05,-2.5512096881866455,11.617101669311523,1.275740146636963,0,4.49
228,25.47,4.96,-1.3873547315597534,3.332179069519043,0.9876226782798767,0,3.91
229,20.98,3.71,-1.3384956121444702,7.331518650054932,0.9221188426017761,0,4.34
230,16.91,2.66,-0.40408021211624146,8.034587860107422,1.0335793495178223,0,4.52
231,17.46,2.79,-0.6237896084785461,6.1701788902282715,1.0683118104934692,0,4.39
232,19.76,3.39,-0.8088579177856445,2.5869903564453125,1.1189733743667603,0,4.13
233,28.69,5.95,0.12420782446861267,0.309072881937027,1.0236709117889404,0,3.57
234,39.63,8.98,1.0722078084945679,4.819969177246094,0.8593581914901733,0,3.38
235,34.88,7.61,0.81837397813797,2.499605178833008,0.8412976861000061,0,3.53
236,38.96,8.77,0.8825389742851257,5.001144886016846,0.8163237571716309,0,3.35
237,28.12,5.76,0.4976716935634613,0.3885444402694702,0.9974565505981445,0,3.84
238,37.84,8.52,0.6320244073867798,4.254090785980225,0.9519776701927185,0,3.22
239,33.62,7.33,1.1261171102523804,1.9390311241149902,1.0589423179626465,0,3.49
240,28.19,5.79,-0.004372823052108288,0.07573100179433823,0.8922165036201477,0,4.39
241,42.95,9.81,0.22837524116039276,4.419125556945801,0.718882143497467,0,3.28
242,39.93,9.04,-0.22176969051361084,2.4712982177734375,0.8714226484298706,0,3.21
243,34.32,7.45,-1.1848814487457275,1.2444697618484497,0.9386646747589111,0,3.3
244,30.71,6.44,-1.3647708892822266,2.221843719482422,0.886992871761322,0,4.2
245,41.04,9.51,-0.5513477325439453,2.531036376953125,0.8381795287132263,0,3.25
246,40.44,9.12,-0.6966641545295715,1.9176334142684937,0.7134419679641724,0,3.37
247,10.54,0.79,-4.337665557861328,14.068260192871094,1.203940987586975,0,4.41
248,20.07,3.53,-1.0858418941497803,6.00398588180542,1.0822793245315552,0,4.05
249,32.65,6.99,-1.0031683444976807,1.0565876960754395,0.9328896999359131,0,3.64
250,25.62,5.01,-0.739479660987854,1.9430187940597534,0.9712094068527222,0,4.24
251,22.77,4.25,0.011690253391861916,1.545351505279541,0.9430660009384155,0,4.1
252,32.5,7.06,0.7852611541748047,1.467371940612793,0.8475267291069031,0,3.56
253,30.89,6.59,0.5955883860588074,0.8470517992973328,0.8576803803443909,0,3.89
254,29.98,6.29,0.6673789024353027,1.14448082447052,0.6933098435401917,0,3.92
255,38.45,8.69,1.9637994766235352,6.6953206062316895,0.7333717346191406,0,3.41
256,42.42,9.77,0.968239426612854,5.588069438934326,0.5789200663566589,0,3.6
257,27.58,5.58,-0.020170480012893677,0.1417861431837082,0.7414135336875916,0,4.21
258,23.22,4.44,-0.17923270165920258,0.5483531951904297,1.0889192819595337,0,3.75
259,31.64,6.81,0.43117401003837585,0.6950685977935791,0.8152564764022827,0,3.83
260,37.63,8.47,0.6473338603973389,2.561647891998291,0.7766839265823364,0,3.3
261,27.91,5.76,0.40476322174072266,0.6099624037742615,0.7482246160507202,0,4.07
262,41.66,9.71,0.6268746852874756,3.3335766792297363,0.6526827216148376,0,3.33
263,31.49,6.71,-0.27926066517829895,0.17980563640594482,0.7034592628479004,0,3.93
264,28.57,5.9,-0.318759024143219,0.7867729663848877,0.6266836524009705,0,4.19
265,35.14,7.79,0.246414452791214,0.3950265645980835,0.7501868605613708,0,3.48
266,23.59,4.54,-0.3708741366863251,2.233751058578491,0.7891030311584473,0,4.22
267,29.51,6.16,-0.16009952127933502,0.43756169080734253,0.7300997972488403,0,3.97
268,42.14,9.63,0.10360294580459595,2.334962844848633,0.5539771318435669,0,3.26
269,14.46,2.02,-1.1947880983352661,5.767094135284424,1.0058592557907104,0,4.54
270,39.7,8.98,0.4588867425918579,1.2691203355789185,0.7235593199729919,0,3.25
271,26.55,5.37,-0.08897154033184052,0.27168288826942444,0.8707695603370667,0,4.22
272,42.31,9.73,0.19173207879066467,2.768711566925049,0.6177841424942017,0,3.04
273,39.28,8.97,0.4231979250907898,2.014177083969116,0.7156649231910706,0,3.37
274,37.69,8.41,0.2685440480709076,0.787217915058136,0.7388692498207092,0,3.27
275,26.03,5.23,-0.27587297558784485,1.2524021863937378,0.6973336935043335,0,4.31
276,25.83,5.14,-0.29676133394241333,1.989126205444336,0.8110545873641968,0,4.44
277,21.8,4.0,-0.231458380818367,2.779113292694092,0.7714376449584961,0,4.48
278,33.55,7.31,-0.11616433411836624,0.33289003372192383,0.7213004231452942,0,3.86
279,42.5,9.85,0.22084231674671173,2.6815741062164307,0.6511905789375305,0,3.12
280,32.0,6.89,0.36056414246559143,0.8398957252502441,0.8583822846412659,0,3.71
281,36.97,8.3,0.3565828204154968,0.7987918853759766,0.8806301951408386,0,3.26
282,37.25,8.39,0.46900463104248047,0.8015598058700562,0.9285560846328735,0,3.48
283,27.62,5.64,-0.6918234825134277,2.185826301574707,0.7156210541725159,0,3.87
284,31.14,6.57,-0.7698822021484375,1.400043249130249,0.7184267640113831,0,4.05
285,41.29,9.42,-0.676692008972168,2.390388011932373,0.5442098379135132,0,3.49
286,38.89,8.88,-0.4539262354373932,0.7813334465026855,0.8451219797134399,0,3.14
287,22.7,4.33,-0.19918973743915558,2.2556042671203613,0.9320245385169983,0,4.38
288,25.46,5.02,-0.5255748629570007,2.8731555938720703,0.5946317315101624,0,4.56
289,40.79,9.43,-0.10371560603380203,1.5404813289642334,0.7413500547409058,0,3.1
290,20.4,3.69,-0.8981446623802185,2.6845452785491943,1.0983272790908813,0,3.86
291,28.06,5.79,-0.01932084932923317,0.22348642349243164,0.9473515748977661,0,3.89
292,39.05,8.78,0.4207362234592438,1.256571650505066,0.5950171947479248,0,3.55
293,23.8,4.62,-0.24391727149486542,0.28825443983078003,1.0597894191741943,0,3.82
294,18.65,3.2,0.5270331501960754,1.1795318126678467,0.9604853391647339,0,4.43
295,30.14,6.33,0.33345460891723633,0.5026373863220215,0.6417693495750427,0,3.92
296,43.2,10.12,1.018080711364746,6.744114875793457,0.597645103931427,0,3.1
297,24.67,4.9,0.6195220947265625,0.532461404800415,0.9623266458511353,0,4.11
298,29.35,6.2,0.8388329744338989,1.9360500574111938,0.6711427569389343,0,4.04
299,25.84,5.05,0.04540941119194031,0.11161793768405914,0.5014428496360779,0,4.34
300,35.73,7.96,0.6132182478904724,2.3071298599243164,0.691497802734375,0,3.66
301,23.03,4.36,-0.30099552869796753,0.5563437342643738,0.8052709698677063,0,4.37
302,22.74,4.31,0.11787955462932587,0.18354162573814392,1.0000871419906616,0,3.92
303,25.42,5.02,0.14381833374500275,0.23979009687900543,0.5846099853515625,0,4.51
304,25.88,5.24,-0.034911055117845535,0.1445944905281067,0.617339551448822,0,4.6
305,27.59,5.68,0.015330594964325428,0.2507701814174652,0.8570027947425842,0,3.87
306,31.46,6.69,-0.04922755807638168,0.3497679531574249,0.550919771194458,0,3.92
307,44.55,10.42,0.04515429958701134,5.795468330383301,0.45393896102905273,0,3.27
308,27.34,5.53,-0.5308709740638733,0.6820713877677917,0.6455660462379456,0,4.21
309,20.98,3.78,-1.0360780954360962,2.2518978118896484,0.7716107368469238,0,4.43
310,28.87,6.03,-0.20472227036952972,0.27167966961860657,0.7040455341339111,0,4.02
311,24.59,4.84,-0.4083550274372101,0.7400983572006226,0.5695094466209412,0,4.42
312,19.72,3.49,-0.7717124819755554,1.5391219854354858,0.7621044516563416,0,4.45
313,27.15,5.56,-0.18401172757148743,0.25999870896339417,0.5515413284301758,0,4.29
314,43.52,10.24,0.7826400995254517,5.835381984710693,0.45784592628479004,0,3.39
315,43.89,10.14,0.5050861239433289,5.077254295349121,0.37849199771881104,0,3.22
316,31.4,6.72,0.18219926953315735,0.5441573858261108,0.44956544041633606,0,4.02
317,43.54,10.2,0.4080921411514282,4.644042015075684,0.4367494285106659,0,3.07
318,37.72,8.43,0.07909871637821198,1.2979955673217773,0.40007859468460083,0,3.78
319,39.74,9.07,0.4627360701560974,1.7722344398498535,0.5717806220054626,0,3.4
320,37.18,8.42,0.12698166072368622,0.9552118182182312,0.5467424392700195,0,3.4
