Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
159,10.671,0.529,0.97,47627,0.085888
160,-4.281,0.527,1.1,47926,0.094382
161,16.022,0.525,0.92,48225,0.082053
162,8.623,0.522,1.28,48524,0.086902
163,-1.176,0.52,1.23,48823,0.093874
164,14.503,0.518,1.26,49122,0.083163
165,4.208,0.516,2.27,49421,0.071437
166,25.287,0.514,1.44,49720,0.090368
167,5.107,0.512,1.13,50020,0.106611
168,12.804,0.51,1.31,50320,0.070573
169,7.598,0.508,1.3,50619,0.070399
170,2.891,0.506,1.66,50919,0.082034
171,15.384,0.504,1.42,51219,0.084073
172,8.348,0.502,1.22,51518,0.103812
173,-9.102,0.5,1.65,51817,0.108182
174,1.468,0.498,1.28,52116,0.098398
175,7.191,0.496,1.23,52415,0.101686
176,29.646,0.494,1.19,52714,0.101465
177,2.116,0.492,1.5,53013,0.100209
178,10.226,0.49,1.38,53312,0.085545
179,22.324,0.488,1.11,53611,0.094138
180,2.919,0.486,1.42,53910,0.087921
181,21.34,0.484,1.26,54209,0.086705
182,22.167,0.482,1.27,54508,0.095268
183,18.767,0.48,1.22,54807,0.078686
184,9.113,0.478,1.38,55106,0.082288
185,30.342,0.476,1.28,55405,0.102059
186,12.0,0.475,1.56,55704,0.07831
187,15.331,0.473,1.25,56003,0.093642
188,9.039,0.471,1.3,56302,0.097869
189,22.914,0.469,1.44,56601,0.092866
190,28.246,0.467,1.39,56900,0.096545
191,4.682,0.465,1.71,57199,0.087491
192,6.696,0.463,1.76,57498,0.081044
193,20.536,0.461,1.57,57797,0.091972
194,11.072,0.46,1.64,58096,0.073332
195,33.942,0.458,1.28,58395,0.113901
196,5.089,0.456,1.58,58694,0.097429
197,-6.359,0.454,1.78,58993,0.109788
198,14.054,0.452,1.47,59293,0.090108
199,28.54,0.45,1.5,59592,0.097775
200,-1.76,0.449,2.06,59891,0.096903
201,13.172,0.447,1.87,60190,0.06486
202,14.057,0.445,2.07,60489,0.071849
203,6.452,0.443,1.7,60788,0.087503
204,19.73,0.441,1.44,61087,0.083736
205,8.888,0.44,1.38,61386,0.082747
206,11.304,0.438,1.64,61685,0.075247
207,20.676,0.436,1.2,61984,0.094297
208,6.897,0.434,1.44,62283,0.075513
209,23.015,0.433,1.61,62582,0.081368
210,18.165,0.431,1.39,62881,0.073231
211,8.195,0.429,1.48,63180,0.074473
212,7.899,0.428,1.53,63479,0.07509
213,15.877,0.426,1.62,63778,0.075941
214,35.127,0.424,1.18,64077,0.117152
215,19.938,0.422,1.33,64376,0.083444
216,24.727,0.421,1.32,64675,0.092134
217,13.876,0.419,1.54,64974,0.076344
218,26.599,0.417,1.28,65273,0.091153
219,13.378,0.416,1.46,65572,0.073115
220,18.765,0.414,1.5,65871,0.081242
221,12.335,0.412,1.45,66170,0.067673
222,12.59,0.411,1.37,66469,0.085047
223,21.326,0.409,1.5,66768,0.076901
224,3.474,0.407,1.6,67067,0.102307
225,13.27,0.406,1.47,67366,0.074876
226,17.429,0.404,1.37,67665,0.085824
227,30.191,0.403,1.49,67964,0.102001
228,18.396,0.401,1.52,68263,0.067087
229,25.285,0.399,1.31,68562,0.093875
230,16.729,0.398,1.32,68861,0.075413
231,35.315,0.396,1.49,69160,0.118043
232,22.797,0.395,1.31,69459,0.09066
233,31.912,0.393,1.29,69758,0.107169
234,10.107,0.391,1.8,70057,0.067678
235,21.976,0.39,1.56,70356,0.079055
236,24.614,0.388,1.47,70655,0.086317
237,28.215,0.387,1.35,70954,0.097184
238,15.181,0.385,1.83,71253,0.082892
239,14.063,0.384,1.35,71552,0.089294
240,23.853,0.382,1.5,71851,0.083657
241,13.474,0.381,1.96,72150,0.075332
242,28.333,0.379,1.4,72449,0.097594
243,18.231,0.378,1.55,72748,0.07284
244,33.785,0.376,1.5,73047,0.112858
245,39.639,0.375,1.53,73346,0.132521
246,17.411,0.373,1.6,73645,0.067713
247,32.073,0.372,1.32,73944,0.107785
248,16.909,0.37,1.88,74243,0.084079
249,32.971,0.369,1.4,74542,0.110963
250,12.984,0.367,1.6,74841,0.082812
251,17.303,0.366,1.95,75140,0.080817
252,29.022,0.364,1.45,75439,0.097987
253,33.694,0.363,1.45,75738,0.112781
254,13.012,0.361,1.89,76037,0.079863
255,17.687,0.36,1.69,76336,0.073752
256,33.289,0.358,1.4,76635,0.111744
257,28.426,0.357,1.58,76934,0.097189
258,30.769,0.356,1.62,77233,0.10404
259,4.957,0.354,1.74,77532,0.08451
260,20.9,0.353,1.64,77831,0.078002
261,24.979,0.351,1.69,78130,0.089987
262,18.11,0.35,1.61,78429,0.074985
263,33.231,0.349,1.61,78728,0.111382
264,32.571,0.347,1.72,79027,0.110168
265,31.212,0.346,1.5,79326,0.104831
266,26.491,0.344,1.61,79625,0.089554
267,21.695,0.343,1.97,79924,0.077702
268,27.829,0.342,1.58,80223,0.093959
269,25.317,0.34,1.54,80522,0.087532
270,29.449,0.339,1.9,80821,0.099558
271,29.792,0.338,1.55,81120,0.10074
272,21.209,0.336,1.64,81419,0.080473
273,26.408,0.335,1.9,81718,0.093386
274,20.925,0.333,1.73,82017,0.075516
275,26.798,0.332,1.6,82316,0.09196
276,29.667,0.331,2.02,82615,0.099625
277,39.532,0.329,1.52,82914,0.132158
278,21.791,0.328,1.72,83213,0.080545
279,17.259,0.327,2.21,83512,0.065066
280,30.099,0.326,1.68,83811,0.101976
281,13.075,0.324,2.01,84110,0.069223
282,8.422,0.323,2.02,84409,0.083714
283,14.401,0.322,1.86,84708,0.06988
284,28.725,0.32,2.02,85007,0.096218
285,24.954,0.319,1.77,85306,0.084938
286,22.682,0.318,1.77,85605,0.078278
287,31.083,0.317,2.02,85904,0.104034
288,22.493,0.315,1.77,86203,0.082781
289,38.718,0.314,1.58,86502,0.129109
290,21.957,0.313,2.1,86801,0.083793
291,19.772,0.312,1.81,87100,0.082691
292,16.326,0.31,2.06,87399,0.073388
293,16.581,0.309,2.05,87698,0.066551
294,31.583,0.308,1.76,87997,0.105352
295,25.983,0.307,1.97,88296,0.087601
296,19.39,0.305,1.89,88595,0.080196
297,26.364,0.304,1.98,88894,0.089338
298,15.093,0.303,2.39,89193,0.074135
299,24.919,0.302,1.88,89492,0.08469
300,15.965,0.3,2.03,89791,0.070654
301,37.981,0.299,1.77,90090,0.12699
302,17.509,0.298,1.93,90389,0.067629
303,17.047,0.297,2.28,90688,0.066335
304,38.525,0.296,1.71,90987,0.128483
305,36.251,0.295,1.71,91286,0.121019
306,22.304,0.293,2.21,91585,0.078347
307,21.273,0.292,1.97,91884,0.077869
308,16.025,0.291,2.17,92183,0.064563
309,25.904,0.29,2.04,92482,0.087099
310,28.237,0.289,1.93,92781,0.094617
311,18.809,0.288,2.4,93080,0.070426
312,25.484,0.286,2.03,93379,0.086029
313,37.273,0.285,2.03,93678,0.125435
314,26.085,0.284,1.95,93977,0.087922
315,21.087,0.283,2.0,94276,0.075395
316,25.915,0.282,2.24,94575,0.087192
317,29.314,0.281,2.05,94874,0.097858
318,35.454,0.28,2.16,95173,0.118611
319,31.167,0.278,1.97,95472,0.103948
320,31.007,0.277,1.85,95771,0.10466
321,19.044,0.276,2.5,96070,0.074684
322,24.618,0.275,2.03,96369,0.08423
323,25.002,0.274,2.28,96668,0.084983
324,28.647,0.273,2.01,96967,0.096311
325,36.838,0.272,1.87,97266,0.122853
326,19.427,0.271,2.37,97565,0.07402
327,24.828,0.27,2.05,97864,0.085272
328,40.14,0.269,1.97,98163,0.134336
329,25.423,0.267,2.2,98462,0.08605
330,20.786,0.266,2.07,98761,0.073478
331,30.798,0.265,2.15,99060,0.103267
332,38.333,0.264,2.35,99359,0.128495
333,32.381,0.263,2.53,99658,0.107991
334,33.227,0.262,2.63,99957,0.111149
335,28.247,0.261,2.81,100256,0.095565
336,23.021,0.26,2.81,100555,0.080134
337,35.125,0.259,2.57,100854,0.117421
338,35.941,0.258,2.51,101153,0.12008
339,18.966,0.257,2.99,101452,0.070493
340,16.873,0.256,3.0,101751,0.065314
341,19.477,0.255,2.83,102050,0.070123
342,35.197,0.254,2.67,102349,0.118509
343,32.131,0.253,2.79,102648,0.10784
344,19.149,0.252,3.0,102947,0.069515
345,30.901,0.251,2.67,103246,0.10359
346,24.9,0.25,2.92,103545,0.085166
347,28.545,0.249,2.86,103844,0.095596
348,34.088,0.248,2.75,104143,0.1137
349,15.277,0.247,4.64,104442,0.072777
350,22.488,0.246,2.93,104741,0.077829
351,33.076,0.245,2.89,105040,0.110312
352,38.26,0.244,2.72,105339,0.127921
353,32.988,0.243,2.78,105638,0.110375
354,34.396,0.242,2.8,105937,0.114975
355,41.697,0.241,2.44,106235,0.139044
356,28.536,0.24,3.05,106534,0.095637
357,35.743,0.239,2.93,106833,0.119197
358,24.551,0.238,3.07,107132,0.083988
359,35.298,0.237,2.87,107431,0.118048
360,33.196,0.236,2.74,107730,0.111167
361,27.275,0.235,2.87,108029,0.091578
362,13.824,0.234,3.29,108328,0.06642
363,23.621,0.233,3.06,108626,0.083427
364,18.029,0.232,3.19,108925,0.067904
365,41.098,0.232,2.74,109224,0.137706
366,40.259,0.231,2.72,109523,0.134565
367,19.036,0.23,3.23,109822,0.069529
368,30.267,0.229,3.04,110121,0.101311
369,38.672,0.228,2.89,110420,0.12896
370,18.664,0.227,3.17,110719,0.06966
371,26.005,0.226,3.09,111018,0.087957
372,33.236,0.225,2.81,111317,0.110861
373,16.921,0.224,3.22,111616,0.067757
374,34.648,0.223,2.95,111915,0.115563
375,32.024,0.222,3.13,112214,0.107764
376,29.964,0.222,2.96,112513,0.100462
377,28.518,0.221,3.24,112812,0.096166
378,30.7,0.22,3.14,113111,0.102531
379,36.759,0.219,3.02,113410,0.123465
380,20.834,0.218,3.73,113709,0.073882
381,23.786,0.217,3.96,114008,0.081231
382,18.544,0.216,3.35,114307,0.06739
383,16.135,0.215,3.34,114606,0.064751
384,40.418,0.215,2.87,114905,0.13532
385,24.26,0.214,3.32,115204,0.082421
386,30.308,0.213,3.17,115503,0.102001
387,31.291,0.212,3.08,115802,0.104393
388,20.555,0.211,3.38,116101,0.074019
389,38.483,0.21,2.82,116400,0.12846
390,35.661,0.209,3.03,116699,0.118934
391,21.758,0.209,3.45,116998,0.077806
392,38.208,0.208,2.98,117297,0.127412
393,39.318,0.207,3.05,117596,0.131311
394,31.235,0.206,3.32,117895,0.104587
395,31.733,0.205,3.41,118194,0.106085
396,36.368,0.205,3.02,118493,0.121889
397,34.143,0.204,2.96,118792,0.114669
398,43.34,0.203,2.83,119091,0.144519
399,38.869,0.202,3.15,119390,0.129958
400,20.472,0.201,3.29,119689,0.073759
401,42.38,0.2,3.54,119988,0.141655
402,28.054,0.2,3.91,120287,0.094909
403,28.762,0.199,4.06,120586,0.096146
404,36.552,0.198,3.44,120885,0.122145
405,41.442,0.197,3.58,121184,0.13819
406,30.351,0.196,3.88,121483,0.101916
407,41.841,0.196,3.41,121782,0.139855
408,24.677,0.195,3.8,122081,0.084096
409,38.085,0.194,3.13,122380,0.127333
410,38.329,0.193,3.13,122679,0.128831
411,26.499,0.193,3.36,122978,0.089529
412,27.162,0.192,3.56,123277,0.091335
413,33.905,0.191,3.1,123576,0.113417
414,27.366,0.19,3.27,123875,0.092064
415,26.956,0.19,3.43,124174,0.090396
416,25.169,0.189,3.5,124473,0.085457
417,30.048,0.188,3.38,124772,0.100299
418,40.143,0.187,3.05,125071,0.134382
419,20.678,0.186,3.53,125370,0.071998
420,20.613,0.186,3.62,125669,0.071047
421,36.882,0.185,3.28,125968,0.123671
422,22.853,0.184,4.25,126267,0.080697
423,32.731,0.184,3.32,126566,0.109507
424,22.113,0.183,3.7,126865,0.075008
425,22.608,0.182,3.95,127164,0.077569
426,22.645,0.181,3.65,127463,0.07869
427,32.745,0.181,4.1,127762,0.109555
428,23.937,0.18,4.17,128061,0.080222
429,34.232,0.179,3.52,128360,0.114516
430,27.837,0.178,3.75,128659,0.093565
431,20.526,0.178,3.78,128958,0.070367
432,21.475,0.177,3.68,129257,0.074364
433,37.894,0.176,3.15,129556,0.1267
434,35.935,0.176,3.21,129855,0.120178
435,33.827,0.175,3.31,130154,0.112842
436,27.788,0.174,3.62,130453,0.093313
437,37.956,0.174,3.24,130752,0.126919
438,39.834,0.173,3.35,131051,0.133506
439,27.711,0.172,3.57,131350,0.092884
440,40.884,0.171,3.33,131649,0.136663
441,18.66,0.171,5.43,131948,0.068188
442,34.535,0.17,5.88,132247,0.115857
443,42.576,0.169,3.42,132546,0.142304
444,23.456,0.169,4.04,132845,0.080181
445,24.16,0.168,3.68,133144,0.082352
446,40.893,0.167,3.31,133443,0.136361
447,28.698,0.167,3.96,133742,0.096629
448,38.5,0.166,3.32,134041,0.128717
449,25.721,0.165,3.77,134340,0.086405
450,33.129,0.165,3.5,134639,0.111038
451,35.352,0.164,3.53,134938,0.118242
452,29.795,0.163,3.81,135237,0.0995
453,36.393,0.163,3.52,135536,0.121612
454,28.639,0.162,3.77,135835,0.096432
455,18.956,0.161,3.73,136134,0.069262
456,39.925,0.161,3.37,136433,0.133809
457,31.138,0.16,3.87,136732,0.104802
458,18.135,0.16,4.03,137031,0.067536
459,38.229,0.159,3.51,137330,0.127825
460,33.169,0.158,3.67,137629,0.111106
461,39.057,0.158,3.38,137928,0.130907
462,23.428,0.157,4.02,138227,0.080124
463,35.131,0.156,3.73,138526,0.117166
464,29.778,0.156,3.78,138825,0.099884
465,40.128,0.155,3.49,139124,0.134152
466,30.39,0.154,3.95,139423,0.101807
467,35.846,0.154,3.8,139722,0.119557
468,43.787,0.153,3.59,140021,0.146342
469,26.06,0.153,3.86,140320,0.087939
470,38.238,0.152,4.36,140619,0.127849
471,26.679,0.151,5.73,140918,0.089728
472,41.492,0.151,3.57,141217,0.138623
473,40.509,0.15,3.6,141516,0.135083
474,22.055,0.15,4.01,141815,0.076158
475,31.602,0.149,3.76,142114,0.105406
476,25.224,0.148,4.13,142413,0.086115
477,42.529,0.148,3.58,142712,0.141825
478,33.479,0.147,3.64,143011,0.11218
479,30.127,0.147,3.82,143310,0.100816
480,36.052,0.146,3.9,143609,0.120236
481,28.804,0.145,4.11,143908,0.096206
482,21.603,0.145,4.19,144207,0.074866
483,36.264,0.144,3.73,144506,0.121282
484,27.846,0.144,4.09,144805,0.093285
485,23.141,0.143,4.25,145104,0.079577
486,38.283,0.143,3.69,145403,0.128332
487,30.054,0.142,3.76,145702,0.100635
488,36.776,0.141,3.72,146001,0.122985
489,41.469,0.141,3.71,146300,0.13862
490,29.955,0.14,3.83,146599,0.099982
491,37.15,0.14,3.79,146898,0.123911
492,28.196,0.139,3.83,147197,0.094443
493,35.248,0.139,4.04,147496,0.118454
494,31.285,0.138,3.99,147795,0.104368
495,30.957,0.138,3.88,148094,0.103254
496,20.235,0.137,4.08,148393,0.070674
497,19.938,0.136,4.12,148692,0.070867
498,26.509,0.136,4.01,148991,0.088722
499,23.228,0.135,4.19,149290,0.079652
500,21.587,0.135,4.45,149589,0.074854
501,24.193,0.134,4.29,149888,0.082666
502,28.775,0.134,4.29,150187,0.09641
503,29.194,0.133,4.26,150486,0.097731
504,25.025,0.133,4.11,150785,0.084027
505,30.804,0.132,3.94,151084,0.103116
506,40.154,0.132,3.63,151383,0.134567
507,43.096,0.131,3.77,151682,0.144369
508,42.47,0.131,3.71,151981,0.141955
509,30.565,0.13,3.89,152280,0.102954
510,25.739,0.129,3.96,152579,0.086872
511,44.139,0.129,3.81,152878,0.147183
512,21.978,0.128,5.3,153177,0.075875
513,43.158,0.128,4.68,153476,0.144052
514,34.865,0.127,4.1,153775,0.116948
515,25.09,0.127,4.49,154074,0.084012
516,36.623,0.126,3.96,154373,0.122806
517,32.203,0.126,4.21,154672,0.107635
518,37.862,0.125,4.17,154971,0.126607
519,28.121,0.125,4.16,155270,0.093925
520,22.922,0.124,4.35,155569,0.07941
521,31.95,0.124,4.21,155868,0.106591
522,27.101,0.123,4.14,156167,0.090751
523,34.246,0.123,4.26,156466,0.114855
524,45.048,0.122,3.85,156765,0.150551
525,41.813,0.122,4.03,157064,0.139671
526,31.634,0.121,4.02,157363,0.106192
527,40.684,0.121,3.85,157662,0.13567
528,25.477,0.12,4.51,157961,0.085896
529,22.731,0.12,4.33,158260,0.077775
530,40.409,0.12,3.98,158559,0.134947
531,39.53,0.119,4.12,158858,0.13182
532,25.626,0.119,4.19,159157,0.086078
533,22.288,0.118,4.3,159456,0.076356
534,21.939,0.118,4.46,159755,0.076081
535,22.776,0.117,4.4,160054,0.077836
536,37.428,0.117,4.25,160353,0.124832
537,28.427,0.116,4.54,160652,0.095831
538,35.927,0.116,4.03,160951,0.120162
539,42.067,0.115,4.16,161250,0.140613
540,43.48,0.115,3.92,161549,0.144984
541,23.749,0.114,4.78,161848,0.080155
542,41.531,0.114,4.06,162147,0.138489
543,43.333,0.113,4.04,162446,0.144491
544,25.875,0.113,4.49,162745,0.087484
545,34.161,0.113,5.22,163044,0.114152
546,24.007,0.112,4.72,163343,0.081868
547,43.544,0.112,4.19,163642,0.145538
548,37.444,0.111,4.16,163941,0.125211
549,22.073,0.111,4.61,164240,0.075539
550,38.284,0.11,4.31,164539,0.12801
551,35.888,0.11,4.5,164838,0.120365
552,44.348,0.109,3.95,165137,0.147889
553,29.598,0.109,4.52,165436,0.098811
554,37.046,0.109,6.89,165735,0.123877
555,25.296,0.108,4.65,166034,0.085165
556,32.297,0.108,3.62,166333,0.10797
557,33.698,0.107,3.82,166632,0.112729
558,27.95,0.107,4.94,166931,0.093473
559,34.662,0.106,5.08,167230,0.115686
560,40.432,0.106,3.77,167529,0.134826
561,31.626,0.106,4.07,167828,0.106169
562,43.891,0.105,3.62,168127,0.146697
563,43.542,0.105,3.56,168426,0.14602
564,35.316,0.104,3.92,168725,0.118135
565,44.14,0.104,3.78,169024,0.147513
566,30.783,0.103,3.89,169323,0.103352
567,44.749,0.103,3.65,169622,0.149212
568,23.029,0.103,4.05,169921,0.078985
569,42.137,0.102,3.62,170220,0.140514
570,40.123,0.102,3.58,170519,0.134141
571,34.311,0.101,4.13,170818,0.114446
572,44.297,0.101,3.67,171117,0.14771
573,35.951,0.101,4.03,171416,0.121108
574,39.17,0.1,3.91,171715,0.130633
575,34.327,0.1,3.85,172014,0.114832
576,28.302,0.099,4.05,172313,0.095186
577,30.546,0.099,3.87,172612,0.102416
578,38.566,0.099,3.6,172911,0.128611
579,40.653,0.098,3.66,173210,0.136351
580,30.418,0.098,4.02,173509,0.102165
581,40.335,0.097,3.93,173808,0.134842
582,44.974,0.097,3.84,174107,0.150172
583,31.316,0.097,4.02,174406,0.104461
584,33.598,0.096,4.13,174705,0.112073
585,42.776,0.096,3.98,175004,0.142985
586,43.954,0.095,3.66,175303,0.146905
587,29.947,0.095,4.28,175602,0.100561
588,32.213,0.095,4.02,175901,0.107778
589,35.887,0.094,3.9,176200,0.120363
590,41.147,0.094,4.19,176499,0.137211
591,42.996,0.094,4.19,176798,0.143364
592,34.215,0.093,4.06,177097,0.114512
593,20.359,0.093,4.62,177396,0.071547
594,40.327,0.092,3.84,177695,0.134815
595,27.899,0.092,4.42,177994,0.093703
596,27.987,0.092,4.27,178293,0.093536
597,44.94,0.091,3.67,178592,0.150184
598,27.701,0.091,4.06,178891,0.092428
599,26.832,0.091,4.49,179190,0.08977
600,38.706,0.09,4.02,179489,0.129093
601,35.758,0.09,4.44,179788,0.119593
602,35.789,0.09,4.17,180087,0.119699
603,23.04,0.089,4.4,180386,0.078527
604,38.325,0.089,5.4,180685,0.128146
605,23.765,0.088,5.53,180984,0.080971
606,43.721,0.088,3.93,181283,0.146117
607,43.413,0.088,3.83,181582,0.144768
608,42.267,0.087,3.67,181881,0.140952
609,33.115,0.087,4.29,182180,0.110787
610,37.957,0.087,4.37,182479,0.126812
611,24.039,0.086,4.49,182778,0.081869
612,39.266,0.086,4.18,183077,0.131152
613,42.174,0.086,3.82,183376,0.140633
614,33.934,0.085,5.48,183675,0.113845
615,31.269,0.085,4.76,183974,0.104637
616,36.873,0.085,4.15,184273,0.12298
617,30.403,0.084,4.3,184572,0.101425
618,41.304,0.084,3.67,184871,0.137743
619,43.149,0.084,3.94,185170,0.143878
620,35.657,0.083,4.13,185469,0.118924
621,45.922,0.083,4.13,185768,0.153132
622,44.378,0.083,4.23,186067,0.148305
623,36.383,0.082,4.32,186366,0.121343
624,36.748,0.082,3.96,186665,0.122893
625,42.135,0.082,3.74,186964,0.140506
626,37.738,0.081,4.17,187263,0.125863
627,33.244,0.081,4.16,187562,0.111557
