Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
96,-16.323,0.681,0.73,28768,0.137041
97,-0.72,0.678,0.54,29067,0.113414
98,-12.917,0.675,0.59,29366,0.124198
99,-21.176,0.672,0.75,29666,0.144335
100,-16.027,0.67,0.79,29966,0.129595
101,-6.995,0.667,0.8,30265,0.119833
102,1.055,0.664,0.62,30565,0.108199
103,-0.965,0.662,0.57,30864,0.114625
104,-4.782,0.659,0.81,31164,0.10335
105,-12.07,0.656,0.86,31463,0.110125
106,2.114,0.654,0.65,31763,0.111283
107,5.842,0.651,0.74,32062,0.097702
108,-3.064,0.649,0.59,32362,0.105723
109,-16.617,0.646,0.75,32661,0.128453
110,-5.364,0.643,0.72,32960,0.119521
111,-11.752,0.641,0.84,33259,0.111029
112,-7.155,0.638,0.54,33558,0.121458
113,-12.893,0.636,0.67,33858,0.132464
114,-9.842,0.633,0.76,34157,0.121838
115,-4.772,0.631,0.81,34457,0.107429
116,-9.174,0.628,1.28,34757,0.119058
117,-18.645,0.626,1.52,35056,0.132591
118,9.153,0.623,0.9,35355,0.103137
119,-10.971,0.621,1.26,35654,0.112
120,-2.331,0.618,1.24,35953,0.109751
121,3.995,0.616,0.92,36252,0.089324
122,-9.382,0.613,1.33,36551,0.112418
123,8.16,0.611,1.11,36850,0.094712
124,6.796,0.608,1.05,37150,0.096852
125,-7.939,0.606,1.35,37449,0.109443
126,-9.948,0.603,0.92,37748,0.132283
127,14.074,0.601,0.86,38047,0.082787
128,-8.602,0.599,1.18,38346,0.113701
129,-16.106,0.596,1.2,38645,0.134347
130,-9.545,0.594,1.22,38944,0.125231
131,-9.084,0.592,1.07,39243,0.121105
132,-9.198,0.589,1.2,39542,0.117557
133,10.577,0.587,0.96,39841,0.095414
134,16.272,0.584,1.24,40140,0.076802
135,-1.657,0.582,1.28,40439,0.103551
136,4.343,0.58,1.16,40738,0.097582
137,-6.021,0.577,1.13,41037,0.109341
138,4.46,0.575,1.04,41336,0.102165
139,-21.599,0.573,1.3,41636,0.145348
140,-9.088,0.571,1.2,41935,0.107418
141,-9.082,0.568,1.4,42234,0.121083
142,16.727,0.566,1.16,42533,0.087647
143,-8.627,0.564,1.32,42833,0.111261
144,11.575,0.561,1.03,43132,0.100068
145,-5.659,0.559,1.64,43431,0.099256
146,22.876,0.557,1.09,43731,0.09145
147,7.903,0.555,1.28,44031,0.083274
148,4.562,0.553,1.64,44330,0.087535
149,7.105,0.55,1.15,44629,0.089586
150,6.235,0.548,1.06,44929,0.101931
151,16.73,0.546,1.21,45229,0.086738
152,16.619,0.544,1.01,45528,0.091121
153,-1.201,0.542,1.52,45828,0.090724
154,-1.214,0.539,1.45,46127,0.104401
155,20.942,0.537,1.1,46426,0.091463
156,1.781,0.535,1.51,46725,0.088789
157,-1.644,0.533,1.3,47024,0.109006
158,-0.947,0.531,1.31,47323,0.107675
159,2.23,0.529,1.34,47622,0.094271
160,13.355,0.527,1.29,47921,0.087727
161,-1.843,0.525,1.35,48220,0.109573
162,5.101,0.522,1.58,48519,0.083797
163,25.718,0.52,1.08,48818,0.092057
164,1.059,0.518,1.69,49118,0.097052
165,12.693,0.516,1.51,49418,0.072189
166,13.274,0.514,1.27,49717,0.076316
167,25.332,0.512,1.19,50016,0.09596
168,-0.758,0.51,1.39,50315,0.103741
169,21.867,0.508,1.34,50615,0.09439
170,-1.533,0.506,1.56,50914,0.091906
171,5.142,0.504,1.37,51213,0.096671
172,0.856,0.502,1.35,51512,0.115145
173,8.167,0.5,1.72,51811,0.082982
174,17.939,0.498,1.09,52110,0.089625
175,3.264,0.496,1.67,52409,0.085992
176,23.976,0.494,1.3,52708,0.086101
177,15.515,0.492,1.37,53007,0.076071
178,6.506,0.49,1.55,53306,0.074743
179,22.263,0.488,1.16,53605,0.086549
180,-3.748,0.486,1.32,53904,0.116495
181,-2.016,0.484,1.7,54203,0.103671
182,14.609,0.482,1.23,54502,0.092183
183,26.266,0.48,1.21,54801,0.092679
184,10.152,0.478,1.62,55100,0.085289
185,4.816,0.476,1.89,55399,0.07514
186,11.879,0.475,1.61,55698,0.087191
187,-2.274,0.473,2.0,55997,0.092612
188,5.65,0.471,1.45,56296,0.087038
189,10.056,0.469,1.8,56595,0.06807
190,10.124,0.467,1.49,56894,0.084052
191,27.216,0.465,1.34,57193,0.093566
192,19.591,0.463,1.6,57492,0.074793
193,21.852,0.461,1.49,57791,0.085643
194,3.431,0.46,1.75,58091,0.087899
195,8.596,0.458,1.8,58390,0.084217
196,5.549,0.456,1.38,58689,0.09403
197,18.386,0.454,1.7,58988,0.075338
198,14.576,0.452,1.72,59287,0.073652
199,24.594,0.45,1.41,59586,0.100005
200,4.005,0.449,1.96,59885,0.088905
201,3.276,0.447,1.86,60184,0.077845
202,15.235,0.445,1.88,60483,0.070774
203,33.579,0.443,1.29,60782,0.112888
204,9.237,0.441,1.87,61081,0.071051
205,25.208,0.44,1.62,61380,0.090124
206,22.018,0.438,1.44,61679,0.087633
207,14.669,0.436,1.63,61978,0.072199
208,22.212,0.434,1.49,62277,0.078456
209,10.668,0.433,1.4,62576,0.099662
210,13.575,0.431,1.58,62875,0.081521
211,26.795,0.429,1.56,63174,0.093379
212,15.815,0.428,1.7,63473,0.083218
213,23.664,0.426,1.45,63772,0.095457
214,14.124,0.424,1.77,64071,0.076025
215,7.364,0.422,1.79,64370,0.088472
216,21.841,0.421,1.51,64669,0.086245
217,14.877,0.419,1.7,64969,0.075014
218,13.07,0.417,1.81,65268,0.070229
219,14.51,0.416,1.64,65567,0.090075
220,33.833,0.414,1.59,65866,0.113565
221,15.072,0.412,1.96,66165,0.07876
222,9.94,0.411,1.83,66464,0.088173
223,25.774,0.409,1.64,66763,0.092206
224,15.147,0.407,1.67,67062,0.088391
225,11.909,0.406,1.96,67361,0.067893
226,26.422,0.404,1.53,67660,0.092493
227,6.003,0.403,1.91,67959,0.083132
228,15.33,0.401,2.05,68258,0.065983
229,27.833,0.399,1.65,68557,0.094303
230,26.596,0.398,1.65,68856,0.090893
231,27.871,0.396,1.56,69155,0.096385
232,18.607,0.395,1.86,69454,0.077911
233,15.815,0.393,1.75,69753,0.077804
234,28.904,0.391,1.73,70052,0.097595
235,24.873,0.39,1.88,70351,0.093482
236,35.54,0.388,1.77,70650,0.119186
237,25.843,0.387,1.68,70950,0.089722
238,6.821,0.385,2.13,71250,0.076031
239,14.431,0.384,2.08,71549,0.077895
240,12.99,0.382,2.05,71848,0.063667
241,17.287,0.381,2.03,72147,0.065905
242,29.725,0.379,1.62,72446,0.103011
243,28.48,0.378,1.6,72745,0.098381
244,30.111,0.376,1.71,73044,0.100437
245,31.983,0.375,1.68,73343,0.107123
246,13.742,0.373,2.11,73642,0.080252
247,25.684,0.372,1.76,73941,0.095483
248,24.612,0.37,2.16,74240,0.08385
249,19.646,0.369,2.15,74539,0.076775
250,16.577,0.367,2.2,74839,0.071663
251,15.523,0.366,2.12,75138,0.082987
252,24.449,0.364,2.35,75438,0.088262
253,36.014,0.363,2.06,75737,0.120599
254,27.783,0.361,2.17,76036,0.094859
255,31.631,0.36,3.13,76335,0.106273
256,20.537,0.358,2.36,76634,0.087
257,17.178,0.357,2.83,76933,0.071006
258,29.261,0.356,2.19,77232,0.09807
259,10.959,0.354,2.49,77531,0.083642
260,15.863,0.353,2.64,77830,0.0753
261,15.573,0.351,2.77,78129,0.072869
262,31.769,0.35,2.46,78428,0.106965
263,26.416,0.349,2.88,78727,0.090206
264,19.846,0.347,2.58,79026,0.069179
265,28.801,0.346,2.51,79325,0.097367
266,23.218,0.344,2.73,79624,0.080187
267,29.152,0.343,2.54,79923,0.098392
268,33.849,0.342,2.35,80222,0.113433
269,24.707,0.34,2.57,80521,0.08473
270,22.974,0.339,2.51,80820,0.080328
271,10.928,0.338,2.85,81119,0.079058
272,19.857,0.336,2.6,81418,0.073083
273,39.148,0.335,2.11,81717,0.131074
274,18.446,0.333,2.09,82016,0.086733
275,15.792,0.332,2.73,82315,0.06377
276,21.955,0.331,2.2,82614,0.077944
277,33.222,0.329,2.15,82913,0.111128
278,27.253,0.328,2.07,83212,0.091718
279,30.412,0.327,2.14,83511,0.102267
280,33.843,0.326,2.0,83810,0.113283
281,31.216,0.324,1.92,84109,0.104941
282,34.275,0.323,2.0,84408,0.115255
283,34.817,0.322,1.78,84707,0.116443
284,23.671,0.32,2.04,85006,0.083728
285,35.035,0.319,1.82,85305,0.117167
286,25.321,0.318,2.2,85604,0.087598
287,34.111,0.317,1.94,85903,0.114672
288,22.381,0.315,2.19,86202,0.087901
289,13.736,0.314,2.55,86501,0.07101
290,15.934,0.313,2.31,86800,0.074567
291,15.183,0.312,2.62,87099,0.071208
292,29.413,0.31,2.04,87398,0.099991
293,20.418,0.309,2.48,87697,0.073018
294,32.558,0.308,2.04,87996,0.109385
295,37.806,0.307,2.08,88295,0.126073
296,22.489,0.305,2.25,88594,0.079037
297,32.844,0.304,1.96,88893,0.10955
298,21.998,0.303,2.42,89192,0.076034
299,28.908,0.302,2.2,89492,0.098526
300,17.135,0.3,2.65,89791,0.071288
301,13.295,0.299,2.74,90090,0.07103
302,35.629,0.298,1.95,90389,0.119669
303,28.569,0.297,2.27,90688,0.095905
304,22.189,0.296,2.59,90987,0.078076
305,28.039,0.295,2.25,91286,0.09439
306,25.206,0.293,2.27,91585,0.088957
307,26.619,0.292,2.45,91884,0.089227
308,30.426,0.291,2.32,92183,0.102429
309,28.29,0.29,2.2,92482,0.094759
310,16.661,0.289,2.45,92781,0.069299
311,23.315,0.288,2.48,93080,0.080668
312,29.976,0.286,2.23,93379,0.10005
313,25.658,0.285,2.33,93678,0.086602
314,37.539,0.284,2.13,93977,0.125187
315,16.125,0.283,2.44,94276,0.06326
316,17.982,0.282,2.44,94575,0.071151
317,16.504,0.281,2.85,94874,0.067629
318,25.747,0.28,2.35,95173,0.087033
319,15.849,0.278,2.59,95472,0.066938
320,32.948,0.277,2.25,95771,0.11022
321,20.107,0.276,2.34,96070,0.081207
322,34.278,0.275,2.27,96369,0.11499
323,31.234,0.274,2.48,96668,0.104182
324,24.822,0.273,2.51,96967,0.084495
325,28.339,0.272,2.7,97266,0.094944
326,39.653,0.271,2.16,97565,0.132894
327,23.044,0.27,2.48,97864,0.079222
328,25.2,0.269,2.51,98163,0.085409
329,28.004,0.267,2.4,98462,0.095291
330,39.568,0.266,2.13,98761,0.13251
331,31.715,0.265,2.32,99060,0.106494
332,31.526,0.264,2.39,99358,0.105467
333,30.65,0.263,2.4,99657,0.10295
334,35.175,0.262,2.3,99956,0.117983
335,41.989,0.261,2.06,100255,0.140683
336,29.61,0.26,2.44,100554,0.099764
337,35.425,0.259,2.54,100853,0.118704
338,15.882,0.258,2.87,101152,0.065019
339,16.052,0.257,2.73,101451,0.067274
340,25.668,0.256,2.62,101750,0.088123
341,23.384,0.255,2.73,102049,0.080388
342,40.32,0.254,2.17,102348,0.134451
343,28.721,0.253,2.51,102647,0.096508
344,41.42,0.252,2.44,102946,0.138126
345,32.787,0.251,2.45,103245,0.109686
346,23.479,0.25,2.8,103544,0.081446
347,27.823,0.249,2.67,103843,0.09352
348,38.612,0.248,2.16,104142,0.12926
349,22.032,0.247,2.58,104441,0.07709
350,32.649,0.246,2.57,104740,0.109111
351,37.033,0.245,2.27,105039,0.124113
352,21.308,0.244,2.92,105338,0.075177
353,19.243,0.243,2.9,105637,0.071556
354,24.645,0.242,2.85,105936,0.083912
355,32.226,0.241,2.56,106235,0.107829
356,29.582,0.24,2.47,106534,0.098803
357,35.601,0.239,2.37,106833,0.119292
358,27.499,0.238,2.64,107132,0.092474
359,32.644,0.237,2.49,107431,0.109313
360,37.905,0.236,2.45,107730,0.126409
361,25.815,0.235,2.67,108029,0.08738
362,19.941,0.234,2.85,108328,0.070271
363,33.346,0.233,2.62,108627,0.11134
364,36.516,0.232,2.36,108926,0.122107
365,28.737,0.232,2.76,109225,0.096358
366,37.01,0.231,2.37,109524,0.124044
367,23.146,0.23,2.66,109823,0.079653
368,32.854,0.229,2.36,110122,0.109578
369,17.875,0.228,2.84,110421,0.068867
370,28.786,0.227,2.59,110720,0.096371
371,37.071,0.226,2.53,111019,0.12384
372,19.353,0.225,2.95,111318,0.071113
373,19.162,0.224,3.09,111617,0.069897
374,22.026,0.223,3.1,111916,0.076101
375,21.329,0.222,2.92,112215,0.074762
376,39.061,0.222,2.49,112514,0.130926
377,22.738,0.221,2.96,112813,0.077515
378,22.66,0.22,2.95,113112,0.083042
379,42.022,0.219,2.37,113411,0.140657
380,23.312,0.218,2.96,113710,0.080319
381,40.605,0.217,2.58,114009,0.135625
382,19.102,0.216,2.96,114308,0.06847
383,30.261,0.215,2.67,114607,0.101362
384,25.924,0.215,2.81,114906,0.088059
385,34.615,0.214,2.55,115205,0.116364
386,21.764,0.213,2.77,115504,0.07627
387,40.916,0.212,2.41,115803,0.137353
388,35.281,0.211,2.76,116102,0.117665
389,17.101,0.21,2.91,116401,0.066713
390,39.026,0.209,2.63,116700,0.130297
391,40.938,0.209,2.54,116999,0.136957
392,37.215,0.208,2.73,117298,0.125011
393,32.627,0.207,2.69,117597,0.109478
394,17.925,0.206,3.05,117896,0.067125
395,39.505,0.205,2.53,118195,0.132076
396,36.392,0.205,2.68,118494,0.121702
397,27.706,0.204,2.93,118793,0.093018
398,19.709,0.203,3.02,119092,0.070198
399,40.931,0.202,2.51,119391,0.137051
400,35.747,0.201,2.68,119690,0.119773
401,38.871,0.2,2.75,119989,0.129793
402,25.25,0.2,3.07,120288,0.086063
403,38.085,0.199,2.67,120587,0.127007
404,26.579,0.198,2.93,120886,0.089079
405,29.071,0.197,2.77,121185,0.097786
406,25.757,0.196,3.14,121484,0.086865
407,34.477,0.196,2.91,121783,0.115495
408,38.639,0.195,2.57,122082,0.128848
409,19.638,0.194,3.06,122381,0.070371
410,35.322,0.193,2.9,122680,0.118057
411,15.923,0.193,3.13,122979,0.065582
412,40.54,0.192,2.7,123278,0.135846
413,29.14,0.191,2.97,123577,0.09727
414,38.314,0.19,2.75,123876,0.128437
415,35.27,0.19,2.97,124175,0.118162
416,26.149,0.189,2.87,124474,0.088485
417,41.547,0.188,2.82,124772,0.139012
418,18.184,0.187,3.27,125071,0.065347
419,25.024,0.186,3.26,125370,0.084692
420,21.793,0.186,3.22,125669,0.07542
421,31.319,0.185,2.88,125968,0.104471
422,23.644,0.184,3.21,126267,0.080461
423,43.218,0.184,2.66,126566,0.14444
424,41.81,0.183,2.67,126865,0.140085
425,40.359,0.182,2.59,127164,0.134575
426,26.694,0.181,3.28,127463,0.089538
427,40.345,0.181,2.8,127762,0.134878
428,35.377,0.18,2.98,128061,0.11833
429,37.772,0.179,2.83,128360,0.126139
430,26.278,0.178,3.08,128659,0.088917
431,42.808,0.178,2.75,128958,0.142921
432,32.287,0.177,2.92,129257,0.108348
433,37.401,0.176,2.94,129556,0.124743
434,19.198,0.176,3.54,129855,0.069028
435,26.096,0.175,3.12,130154,0.087983
436,30.494,0.174,3.18,130453,0.102116
437,33.799,0.174,2.97,130752,0.112834
438,30.526,0.173,3.03,131051,0.101822
439,31.588,0.172,3.1,131350,0.105697
440,24.209,0.171,3.28,131649,0.083526
441,32.178,0.171,3.25,131948,0.107988
442,41.391,0.17,2.86,132247,0.138534
443,42.0,0.169,2.91,132546,0.140392
444,39.013,0.169,2.93,132845,0.130639
445,23.961,0.168,3.27,133144,0.082079
446,41.583,0.167,2.84,133443,0.138995
447,26.303,0.167,3.58,133742,0.089105
448,26.833,0.166,3.32,134041,0.08969
449,29.858,0.165,3.19,134340,0.099772
450,27.721,0.165,3.28,134639,0.093348
451,38.992,0.164,3.04,134938,0.13036
452,35.357,0.163,3.04,135237,0.117934
453,31.322,0.163,3.25,135536,0.104671
454,39.259,0.162,3.12,135835,0.131263
455,36.63,0.161,3.12,136134,0.122269
456,38.895,0.161,2.86,136433,0.130367
457,26.976,0.16,3.38,136732,0.090577
458,20.584,0.16,3.51,137031,0.072617
459,32.823,0.159,3.25,137330,0.109814
460,41.643,0.158,2.89,137629,0.139089
461,39.972,0.158,3.13,137928,0.133636
462,42.672,0.157,3.02,138227,0.142297
463,18.576,0.156,3.69,138526,0.067221
464,37.778,0.156,3.2,138825,0.126006
465,34.203,0.155,3.2,139124,0.114087
466,22.966,0.154,3.35,139423,0.078214
467,35.517,0.154,3.07,139722,0.118786
468,26.668,0.153,3.4,140021,0.090236
469,32.394,0.153,3.25,140320,0.108386
470,24.916,0.152,3.6,140619,0.084953
471,42.915,0.151,3.38,140918,0.143105
472,25.392,0.151,4.24,141217,0.086019
473,42.596,0.15,3.47,141516,0.142278
474,39.758,0.15,3.76,141815,0.132586
475,39.506,0.149,3.67,142114,0.13208
476,42.591,0.148,3.6,142413,0.142363
477,20.657,0.148,4.26,142712,0.072498
478,40.678,0.147,3.66,143011,0.135654
479,39.644,0.147,4.04,143310,0.132868
480,28.612,0.146,4.08,143609,0.095806
481,24.966,0.145,4.21,143908,0.08461
482,32.649,0.145,4.17,144207,0.109237
483,43.115,0.144,4.02,144506,0.144354
484,35.403,0.144,4.15,144805,0.118399
485,36.428,0.143,4.26,145104,0.122062
486,42.741,0.143,4.2,145403,0.142517
487,26.87,0.142,5.15,145702,0.090517
488,33.758,0.141,4.21,146001,0.112861
489,26.684,0.141,4.1,146300,0.089929
490,35.149,0.14,4.07,146599,0.117445
491,36.615,0.14,3.4,146898,0.122399
492,41.558,0.139,3.65,147197,0.138588
493,41.937,0.139,3.54,147496,0.140173
494,19.616,0.138,4.09,147795,0.071109
495,33.498,0.138,3.92,148094,0.112393
496,22.516,0.137,4.05,148393,0.078181
497,40.643,0.136,4.25,148692,0.135525
498,25.695,0.136,4.88,148991,0.08732
499,38.962,0.135,4.52,149290,0.129938
500,23.101,0.135,5.16,149589,0.078584
501,36.447,0.134,3.88,149888,0.121897
502,39.04,0.134,3.57,150187,0.130537
503,28.869,0.133,4.09,150486,0.096505
504,33.179,0.133,4.19,150785,0.111
505,30.928,0.132,4.59,151084,0.104062
506,42.006,0.132,3.41,151383,0.140753
507,34.829,0.131,3.78,151682,0.116831
508,32.149,0.131,3.55,151981,0.107241
509,35.554,0.13,3.57,152280,0.118907
510,43.506,0.129,3.43,152579,0.145557
511,44.56,0.129,3.56,152878,0.148586
512,32.631,0.128,3.68,153177,0.109374
513,34.731,0.128,3.53,153476,0.116501
514,33.494,0.127,3.41,153775,0.111716
515,33.668,0.127,3.63,154074,0.112302
516,35.898,0.126,3.66,154373,0.119719
517,38.662,0.126,3.35,154672,0.12926
518,33.069,0.125,3.85,154971,0.110465
519,40.898,0.125,3.55,155270,0.13686
520,31.031,0.124,3.46,155569,0.103934
521,27.566,0.124,3.93,155868,0.092383
522,27.673,0.123,3.85,156167,0.092805
523,42.826,0.123,3.2,156466,0.14335
524,23.783,0.122,4.03,156765,0.081719
525,34.56,0.122,3.67,157064,0.115264
526,24.057,0.121,4.07,157363,0.081106
527,29.097,0.121,3.9,157662,0.097567
528,27.201,0.12,3.87,157961,0.092057
529,24.386,0.12,3.99,158260,0.084404
530,38.681,0.12,3.51,158559,0.129338
531,35.801,0.119,3.67,158858,0.119396
532,43.397,0.119,3.28,159157,0.145039
533,31.8,0.118,3.86,159456,0.106421
534,32.631,0.118,3.64,159755,0.109176
535,40.755,0.117,3.49,160054,0.136179
536,23.838,0.117,3.9,160353,0.081563
537,25.56,0.116,3.84,160652,0.086495
538,20.462,0.116,4.01,160951,0.071936
539,42.895,0.115,3.41,161250,0.143594
540,34.223,0.115,3.63,161549,0.114819
541,24.23,0.114,4.28,161848,0.082617
542,28.35,0.114,3.88,162147,0.094973
543,34.282,0.113,3.64,162446,0.114525
544,42.43,0.113,3.45,162745,0.14149
545,44.123,0.113,3.48,163044,0.147464
546,23.999,0.112,3.92,163343,0.081345
547,33.592,0.112,3.94,163642,0.112379
548,39.485,0.111,3.68,163941,0.131683
549,42.36,0.111,4.17,164240,0.141479
550,32.767,0.11,4.64,164539,0.109639
551,29.093,0.11,4.26,164838,0.097566
552,28.153,0.109,3.96,165137,0.094335
553,38.625,0.109,3.68,165436,0.128803
554,44.175,0.109,3.69,165735,0.147301
555,41.986,0.108,3.63,166034,0.140006
556,27.89,0.108,3.92,166333,0.093773
557,31.108,0.107,4.01,166632,0.10449
558,20.259,0.107,4.12,166931,0.071339
559,40.434,0.106,3.66,167230,0.135174
560,22.56,0.106,3.99,167529,0.077589
561,23.402,0.106,4.29,167828,0.079525
562,43.612,0.105,3.74,168127,0.145424
563,18.889,0.105,4.13,168426,0.068163
564,34.773,0.104,4.0,168725,0.116326
565,42.509,0.104,3.82,169024,0.141758
566,30.296,0.103,3.9,169323,0.101457
567,36.054,0.103,4.09,169622,0.120252
568,29.77,0.103,3.96,169921,0.099684
569,43.835,0.102,3.7,170220,0.146167
570,37.234,0.102,3.75,170519,0.124515
571,40.012,0.101,3.76,170818,0.133429
572,26.779,0.101,4.17,171117,0.08985
573,33.936,0.101,4.06,171416,0.113518
574,31.821,0.1,4.07,171715,0.106467
575,30.571,0.1,4.25,172014,0.10239
576,28.928,0.099,4.03,172313,0.09726
577,41.59,0.099,3.77,172612,0.138687
578,41.174,0.099,3.58,172911,0.137833
579,34.457,0.098,3.97,173210,0.114921
580,38.133,0.098,3.88,173509,0.127172
581,35.296,0.097,4.19,173808,0.117729
582,44.77,0.097,3.74,174107,0.149615
583,24.292,0.097,4.27,174406,0.082181
584,24.96,0.096,4.25,174705,0.084053
585,43.818,0.096,3.68,175004,0.146442
586,43.127,0.095,3.73,175303,0.14414
587,33.236,0.095,3.98,175602,0.111193
588,44.28,0.095,3.76,175901,0.147986
589,41.993,0.094,3.85,176200,0.140362
590,44.377,0.094,3.85,176499,0.148497
591,30.238,0.094,4.3,176798,0.101241
592,45.828,0.093,3.61,177097,0.153149
593,40.429,0.093,3.93,177396,0.135089
594,42.836,0.092,3.74,177695,0.142842
595,44.073,0.092,3.63,177994,0.147296
596,34.694,0.092,4.2,178293,0.115725
597,42.075,0.091,3.96,178592,0.140301
598,42.626,0.091,3.85,178891,0.142483
599,44.238,0.091,3.92,179190,0.147841
600,34.6,0.09,4.01,179489,0.115739
601,36.195,0.09,4.11,179788,0.120731
602,40.756,0.09,3.94,180087,0.135913
603,31.891,0.089,4.11,180386,0.106714
604,25.258,0.089,4.5,180685,0.085084
605,34.766,0.088,4.14,180984,0.116295
606,33.774,0.088,3.98,181283,0.113422
607,26.404,0.088,4.23,181582,0.089003
608,35.613,0.087,4.07,181881,0.119111
609,33.001,0.087,4.17,182180,0.110405
610,40.423,0.087,4.13,182479,0.134806
611,41.092,0.086,4.11,182778,0.137032
612,43.741,0.086,4.03,183077,0.146186
613,18.906,0.086,4.42,183376,0.06872
614,37.901,0.085,4.23,183675,0.126407
615,37.798,0.085,4.21,183974,0.126394
616,36.208,0.085,4.18,184273,0.120766
617,32.573,0.084,4.4,184572,0.108655
618,29.364,0.084,4.4,184871,0.098378
619,31.542,0.084,4.48,185170,0.105627
620,36.852,0.083,4.1,185469,0.123901
621,41.698,0.083,4.2,185768,0.139068
622,35.992,0.083,4.09,186067,0.12036
623,24.806,0.082,4.41,186366,0.083604
624,32.293,0.082,4.53,186665,0.108189
625,39.53,0.082,4.24,186964,0.13183
626,33.331,0.081,4.29,187263,0.111846
627,22.818,0.081,4.41,187562,0.076901
